,downregulated.wound,upregulated.stress,downregulated.regen,msigdb.wound,msigdb.regen,upregulated.regen,upregulated.wound,msigdb.stress,downregulated.stress
downregulated.wound,2.968425964906216,3.109071693801771,3.0704731100963976,2.9175572849113705,2.900784682988073,3.0490513983371126,3.0165835813492063,2.884368603195641,3.1523242777059077
upregulated.stress,3.109071693801771,3.194464774561489,3.2001528915130537,3.072607103918058,3.033302833572974,3.1769436137779876,3.141509907630159,3.009344106739171,3.24512135099003
downregulated.regen,3.0704731100963976,3.2001528915130537,3.155611098007378,3.014669106705814,2.993305471712716,3.142599212563775,3.1125112912616784,2.978026849516524,3.2469504451021045
msigdb.wound,2.9175572849113705,3.072607103918058,3.014669106705814,2.8059818998701727,2.8297610411308227,2.9989478304793877,2.9683288278018436,2.83829469577516,3.118893491928461
msigdb.regen,2.900784682988073,3.033302833572974,2.993305471712716,2.8297610411308227,2.7950461234000445,2.9778559257978143,2.942430891848265,2.8050154814989536,3.080733220777512
upregulated.regen,3.0490513983371126,3.1769436137779876,3.142599212563775,2.9989478304793877,2.9778559257978143,3.1200462769547195,3.091140656456693,2.957375206527121,3.2214125840072985
upregulated.wound,3.0165835813492063,3.141509907630159,3.1125112912616784,2.9683288278018436,2.942430891848265,3.091140656456693,3.0544008729251213,2.922486714765932,3.1844160044354095
msigdb.stress,2.884368603195641,3.009344106739171,2.978026849516524,2.83829469577516,2.8050154814989536,2.957375206527121,2.922486714765932,2.766923632965348,3.051743870541306
downregulated.stress,3.1523242777059077,3.24512135099003,3.2469504451021045,3.118893491928461,3.080733220777512,3.2214125840072985,3.1844160044354095,3.051743870541306,3.284172228432954
