degree,aandersoni_regen_up_Fraction_sp_less4,amaculatum_regen_up_Fraction_sp_less4,amexicanum_regen_up_Fraction_sp_less4,celegans_stress_up_Fraction_sp_less4,clupisFamiliaris_wound_up_Fraction_sp_less4,dmelanogaster_stress_up_Fraction_sp_less4,dmelanogaster_wound_up_Fraction_sp_less4,drerio_regen_up_Fraction_sp_less4,ecoli_stress_up_Fraction_sp_less4,mmusculus_stress_up_Fraction_sp_less4,rnorvegicus_wound_up_Fraction_sp_less4,sscrofa_wound_up_Fraction_sp_less4,xlaevis_wound_up_Fraction_sp_less4,xtropicalis_regen_up_Fraction_sp_less4,label,gene_list
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RAI1
4,0.0023861602704315,0.00357924040564725,0.0385762577053092,0.0660171008152714,0.0023861602704315,0.0596540067607874,0.0105388745277391,0.00676078743288924,0.00298270033803937,0.0944521773712468,0.0236627560151123,0.0847086896003182,0.0300258500695963,0.0103400278385365,0,RAI2
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL28A1
5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,CBWD5
8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,CBWD2
52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,LGALS3BP
6,0.00298270033803937,0.00656194074368662,0.0497116723006562,0.0910717836548021,0.00198846689202625,0.0849075362895208,0.0123284947305627,0.00855040763571287,0.0023861602704315,0.102803738317757,0.0192881288526546,0.113541459534699,0.038178564326904,0.0165042752038179,0,TTBK2
7,0,0.000198846689202625,0.000795386756810499,0.000795386756810499,0,0.00119308013521575,0,0.00039769337840525,0,0.00139192682441837,0.000198846689202625,0.00039769337840525,0.000198846689202625,0,0,TTBK1
34,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,ZNFX1
59,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,ACBD3
25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,ACBD6
21,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,ACBD5
18,0,0.000198846689202625,0.00119308013521575,0.00139192682441837,0,0.001590773513621,0,0,0.00039769337840525,0.001590773513621,0,0.00218731358122887,0,0,0,ACBD4
5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,HYLS1
6,0.00298270033803937,0.00517001391926824,0.0224696758798966,0.0332073970968383,0.000198846689202625,0.0276396897991648,0.00357924040564725,0.00338039371644462,0.00218731358122887,0.0375820242592961,0.00417578047325512,0.0556770729767349,0.0147146550009942,0.0220719825014913,0,TIGIT
11,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,DFFA
10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,DFFB
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,REV3L
1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,RNF19B
9,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,RNF19A
4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,MRPL43
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MRPL42
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MRPL41
45,0,0.00039769337840525,0.00437462716245775,0.0272419964207596,0,0.0210777490554782,0.00457347385166037,0,0.00258500695963412,0.0182938954066415,0.0186915887850467,0.0228673692583019,0.000994233446013124,0,0,MRPL40
3,0,0.00039769337840525,0.00815271425730762,0.0451381984489958,0,0.0342016305428515,0.00576655398687612,0.00119308013521575,0.00497116723006562,0.0280373831775701,0.0248558361503281,0.0371843308808908,0.003181547027242,0.00039769337840525,0,MRPL47
1,0,0,0.00119308013521575,0.00517001391926824,0,0.00437462716245775,0.000994233446013124,0,0.000795386756810499,0.0023861602704315,0.003181547027242,0.00437462716245775,0.000198846689202625,0,0,MRPL46
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HGFAC
12,0,0.00039769337840525,0.00636309405448399,0.0427520381785643,0.000198846689202625,0.0324120103400278,0.00576655398687612,0.00119308013521575,0.00417578047325512,0.025452376217936,0.0216742891230861,0.0342016305428515,0.00198846689202625,0.00039769337840525,0,MRPL44
32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRIP6
7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,TRIP4
71,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,MRPL48
9,0.00119308013521575,0.00139192682441837,0.0178962020282362,0.0240604493935176,0.00039769337840525,0.0192881288526546,0.003181547027242,0.00377808709484987,0.00039769337840525,0.0473255120302247,0.00994233446013124,0.0330085504076357,0.0135215748657785,0.00556770729767349,0,NGF
72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NGB
25,0.000596540067607874,0.00119308013521575,0.0186915887850467,0.0204812089878704,0,0.0226685225690992,0.00298270033803937,0.00795386756810499,0.000198846689202625,0.0345993239212567,0.00119308013521575,0.0338039371644462,0.00755617418969974,0.00755617418969974,0,UHRF1
58,0.004772320540863,0.00894810101411811,0.0515012925034798,0.0753628952077948,0.000994233446013124,0.0642274806124478,0.00835156094651024,0.00954464108172599,0.003181547027242,0.0904752435871943,0.0204812089878704,0.110956452575065,0.0310200835156095,0.0280373831775701,0,UNC93B1
55,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,NEK6
72,0.00139192682441837,0.00417578047325512,0.0196858222310599,0.0288327699343806,0.00039769337840525,0.0252535295287333,0.00377808709484987,0.00119308013521575,0.00119308013521575,0.0214754424338835,0.00656194074368662,0.0359912507456751,0.0135215748657785,0.00517001391926824,0,NEK7
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEK4
39,0,0.000198846689202625,0.00298270033803937,0.00974348777092861,0,0.00874925432491549,0.00178962020282362,0.00039769337840525,0,0.00616424736528137,0.00119308013521575,0.011135414595347,0.00417578047325512,0,0,NEK5
25,0.000596540067607874,0.00178962020282362,0.0196858222310599,0.0218731358122887,0,0.0240604493935176,0.00298270033803937,0.00815271425730762,0.00039769337840525,0.0373831775700935,0.00198846689202625,0.0361900974348777,0.00874925432491549,0.00775502087890237,0,NEK2
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,NEK3
4,0.00278385364883675,0.00695963412209187,0.0495128256114536,0.0763571286538079,0.000596540067607874,0.0781467488566315,0.011135414595347,0.00735732750049712,0.00298270033803937,0.0807317558162657,0.0151123483793995,0.101809504871744,0.030224696758799,0.0167031218930205,0,NEK8
16,0,0,0.00218731358122887,0.00517001391926824,0,0.00457347385166037,0.000198846689202625,0.000198846689202625,0,0.00835156094651024,0.00198846689202625,0.00795386756810499,0.00298270033803937,0.000596540067607874,0,NEK9
9,0.00298270033803937,0.003181547027242,0.0178962020282362,0.0220719825014913,0.000198846689202625,0.0169019685822231,0.00119308013521575,0.00198846689202625,0.000596540067607874,0.0355935573672698,0.00556770729767349,0.0403658779081328,0.0101411811493339,0.0151123483793995,0,BMX
12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,G0S2
36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DHPS
12,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,COQ10B
48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,CCDC6
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCDC7
2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,CCDC9
42,0,0,0.001590773513621,0.00815271425730762,0,0.00715848081129449,0.000795386756810499,0,0,0.00874925432491549,0,0.0103400278385365,0.00517001391926824,0.000198846689202625,1,NSD1
6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,CYP2A7
5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,R3HCC1
86,0.00139192682441837,0.00417578047325512,0.0373831775700935,0.0765559753430105,0.0023861602704315,0.0715848081129449,0.0103400278385365,0.00536886060847087,0.00139192682441837,0.0872936965599523,0.0182938954066415,0.0898787035195864,0.0328097037184331,0.00775502087890237,0,EID2B
1,0,0,0.012726188108968,0.0101411811493339,0,0.0139192682441837,0.00178962020282362,0.00735732750049712,0,0.0260489162855438,0,0.0171008152714257,0.00278385364883675,0.000198846689202625,0,WDHD1
66,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,AS3MT
13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,KEL
6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,LAGE3
1,0.00298270033803937,0.00357924040564725,0.0125273414197654,0.019089282163452,0,0.0145158083117916,0.00139192682441837,0.001590773513621,0.00119308013521575,0.0228673692583019,0.00258500695963412,0.0359912507456751,0.00835156094651024,0.019089282163452,0,STAB1
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STAB2
71,0.003181547027242,0.00517001391926824,0.0194869755418572,0.0306223901372042,0.000198846689202625,0.0232650626367071,0.00258500695963412,0.00198846689202625,0.00139192682441837,0.0344004772320541,0.00576655398687612,0.0546828395307218,0.0133227281765759,0.0212765957446809,0,PYHIN1
40,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,RNFT2
60,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,MTMR14
7,0,0.000994233446013124,0.0135215748657785,0.0306223901372042,0,0.0363889441240803,0.00576655398687612,0.001590773513621,0.00139192682441837,0.0264466096639491,0.0023861602704315,0.0377808709484987,0.00974348777092861,0.00139192682441837,0,TRMT2A
52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ECE2
62,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,ECE1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IMPACT
24,0.0023861602704315,0.00278385364883675,0.0338039371644462,0.0570689998011533,0.00218731358122887,0.0497116723006562,0.00894810101411811,0.00596540067607874,0.00198846689202625,0.0886856233843707,0.020680055677073,0.0743686617617817,0.0276396897991648,0.00994233446013124,0,EVC2
86,0.000198846689202625,0.000198846689202625,0.0103400278385365,0.00835156094651024,0,0.0105388745277391,0.00119308013521575,0.00596540067607874,0,0.0210777490554782,0,0.0151123483793995,0.00258500695963412,0.00039769337840525,0,AURKA
78,0.000596540067607874,0.00119308013521575,0.0184927420958441,0.019089282163452,0,0.0216742891230861,0.00258500695963412,0.00795386756810499,0,0.0340027838536488,0.00119308013521575,0.0330085504076357,0.00755617418969974,0.00755617418969974,0,AURKB
7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,AURKC
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,WFIKKN2
47,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,WFIKKN1
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR6C74
36,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,ACADVL
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHN2
7,0.00119308013521575,0.00278385364883675,0.0282362298667727,0.0610459335852058,0.00178962020282362,0.0558759196659376,0.00775502087890237,0.00437462716245775,0.00119308013521575,0.0693974945317161,0.0145158083117916,0.0678067210180951,0.0252535295287333,0.00576655398687612,0,CHN1
59,0.00218731358122887,0.00258500695963412,0.030224696758799,0.0391727977729171,0.001590773513621,0.0344004772320541,0.00636309405448399,0.00517001391926824,0.00139192682441837,0.0715848081129449,0.0188904354742494,0.0576655398687612,0.0234639093259097,0.00914694770332074,0,CAV2
48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,CAV3
14,0.00258500695963412,0.00457347385166037,0.0435474249353748,0.0753628952077948,0.0023861602704315,0.0684032610857029,0.0109365679061444,0.00715848081129449,0.003181547027242,0.105388745277391,0.0250546828395307,0.0972360310200835,0.0367866375024856,0.0109365679061444,0,AXL
44,0.00258500695963412,0.004772320540863,0.039769337840525,0.0606482402068006,0.00178962020282362,0.0556770729767349,0.00954464108172599,0.00636309405448399,0.00258500695963412,0.0942533306820441,0.023861602704315,0.0817259892622788,0.0320143169616226,0.0103400278385365,0,CAV1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SARNP
24,0.00178962020282362,0.00198846689202625,0.0226685225690992,0.0256512229071386,0.000795386756810499,0.0226685225690992,0.00298270033803937,0.00417578047325512,0.000198846689202625,0.0517001391926824,0.012726188108968,0.0427520381785643,0.0149135016901969,0.00815271425730762,0,LRRC32
15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,SKAP2
10,0.00178962020282362,0.003181547027242,0.019089282163452,0.0294293100019885,0.00039769337840525,0.0274408431099622,0.00298270033803937,0.00457347385166037,0.000994233446013124,0.0344004772320541,0.00755617418969974,0.046132431895009,0.0135215748657785,0.0157088884470074,0,SKAP1
11,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,PITPNA
30,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,PITPNB
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMN1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIR3DL2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIR3DL3
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LMNB2
3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,IL13RA2
13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,IL13RA1
8,0.00119308013521575,0.0023861602704315,0.020680055677073,0.0246569894611255,0.000198846689202625,0.0256512229071386,0.00338039371644462,0.00795386756810499,0.000198846689202625,0.036587790813283,0.00218731358122887,0.039769337840525,0.00994233446013124,0.0103400278385365,0,LMNB1
6,0,0.00039769337840525,0.00676078743288924,0.039769337840525,0,0.030224696758799,0.00517001391926824,0.00119308013521575,0.004772320540863,0.0246569894611255,0.0232650626367071,0.0328097037184331,0.00258500695963412,0.000198846689202625,0,MRPS28
8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,MRPS26
14,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,CD274
2,0,0.00039769337840525,0.00815271425730762,0.0453370451381985,0,0.0351958639888646,0.00576655398687612,0.00139192682441837,0.00497116723006562,0.028633923245178,0.0252535295287333,0.0383774110161066,0.00357924040564725,0.000596540067607874,0,MRPS24
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CD276
54,0,0.000198846689202625,0.00437462716245775,0.0296281566911911,0,0.0216742891230861,0.00417578047325512,0.000596540067607874,0.0039769337840525,0.0180950487174389,0.0196858222310599,0.0240604493935176,0.00039769337840525,0,0,MRPS22
39,0,0.00039769337840525,0.00278385364883675,0.0214754424338835,0,0.0163054285146152,0.00338039371644462,0.000198846689202625,0.001590773513621,0.0145158083117916,0.0147146550009942,0.0167031218930205,0.000198846689202625,0,0,MRPS23
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RXFP3
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RXFP2
11,0.00198846689202625,0.00357924040564725,0.0312189302048121,0.0423543448001591,0.00139192682441837,0.0367866375024856,0.004772320540863,0.00457347385166037,0.00178962020282362,0.0670113342612846,0.0204812089878704,0.0580632332471664,0.0244581427719228,0.00775502087890237,0,SVIL
34,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,JMJD6
13,0,0,0.000596540067607874,0.00278385364883675,0,0.00437462716245775,0.00039769337840525,0,0,0.00139192682441837,0,0.00338039371644462,0.000198846689202625,0.000198846689202625,0,JMJD4
43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ZHX2
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZHX3
32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,JMJD8
29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ZHX1
13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,APPL1
58,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,APPL2
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HBBP1
7,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,SIGMAR1
10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,HS3ST2
93,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HS3ST1
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SVIP
34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PHOSPHO1
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR2T10
13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,ZNHIT3
7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,ZNHIT2
17,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,ZNHIT1
13,0.000198846689202625,0.00039769337840525,0.00676078743288924,0.00914694770332074,0.000198846689202625,0.00695963412209187,0.000596540067607874,0.000795386756810499,0.000198846689202625,0.0204812089878704,0.00417578047325512,0.014316961622589,0.00596540067607874,0.00218731358122887,0,ZNHIT6
11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NFATC2IP
14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,OR7G2
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR7G3
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BLID
60,0.00357924040564725,0.00676078743288924,0.0344004772320541,0.0568701531119507,0.000596540067607874,0.0513024458142772,0.00656194074368662,0.00258500695963412,0.00218731358122887,0.0489162855438457,0.0109365679061444,0.0731755816265659,0.0246569894611255,0.0147146550009942,0,FAAH2
44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ZP3
9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ZP2
15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,TTYH2
18,0,0.00039769337840525,0.00556770729767349,0.0139192682441837,0,0.0186915887850467,0.00258500695963412,0.00039769337840525,0.00039769337840525,0.012726188108968,0.00039769337840525,0.0184927420958441,0.00457347385166037,0.000795386756810499,0,STK11IP
93,0,0.00039769337840525,0.00517001391926824,0.0284350765559753,0,0.0212765957446809,0.00377808709484987,0.000596540067607874,0.00357924040564725,0.0163054285146152,0.017498508649831,0.0224696758798966,0.000795386756810499,0,0,NFS1
63,0.000596540067607874,0.000596540067607874,0.00616424736528137,0.0135215748657785,0,0.0131238814873732,0.001590773513621,0.000596540067607874,0,0.0212765957446809,0.00139192682441837,0.0200835156094651,0.00874925432491549,0.00139192682441837,0,FBXL3
72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,ROBO2
5,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,FBXL5
127,0.00198846689202625,0.00357924040564725,0.0320143169616226,0.0441439650029827,0.00139192682441837,0.0379797176377013,0.00517001391926824,0.00457347385166037,0.00178962020282362,0.0691986478425134,0.020680055677073,0.0606482402068006,0.0258500695963412,0.00835156094651024,0,DES
17,0.00258500695963412,0.00298270033803937,0.0208789023662756,0.0262477629747465,0.000596540067607874,0.020680055677073,0.00178962020282362,0.003181547027242,0.000795386756810499,0.0445416583813879,0.00934579439252336,0.0465301252734142,0.0131238814873732,0.0157088884470074,0,ROBO4
14,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,DEK
8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HTR2A
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HTR2C
33,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,HTR2B
18,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,GBA2
44,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,P2RX7
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAA0895
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBAS
15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TBPL2
17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,TBPL1
62,0.0023861602704315,0.00258500695963412,0.0282362298667727,0.0347981706104593,0.001590773513621,0.0298270033803937,0.00437462716245775,0.004772320540863,0.000994233446013124,0.0648240206800557,0.0147146550009942,0.0542851461523166,0.0186915887850467,0.0101411811493339,0,ESAM
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ERMN
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACE
49,0,0.00039769337840525,0.0167031218930205,0.0515012925034798,0.00139192682441837,0.0526943726386956,0.00795386756810499,0.00377808709484987,0.000795386756810499,0.0509047524358719,0.004772320540863,0.0612447802744084,0.0186915887850467,0.00278385364883675,0,ACD
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATP5S
6,0.00039769337840525,0.0023861602704315,0.0172996619606284,0.0588586200039769,0.00039769337840525,0.0463312785842116,0.00636309405448399,0.00119308013521575,0.00596540067607874,0.0409624179757407,0.0316166235832173,0.0548816862199244,0.00874925432491549,0.00715848081129449,0,ATP5J
2,0,0.00039769337840525,0.00715848081129449,0.0399681845297276,0,0.0314177768940147,0.00536886060847087,0.00119308013521575,0.00497116723006562,0.0252535295287333,0.0248558361503281,0.0340027838536488,0.00278385364883675,0.00039769337840525,0,ATP5I
12,0,0.00039769337840525,0.00775502087890237,0.0419566514217538,0,0.0322131636508252,0.00517001391926824,0.001590773513621,0.00517001391926824,0.0268443030423543,0.025452376217936,0.0377808709484987,0.00357924040564725,0.000596540067607874,0,ATP5H
82,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,ME1
9,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,ME3
49,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,ME2
10,0,0.00039769337840525,0.00676078743288924,0.0373831775700935,0,0.0288327699343806,0.00517001391926824,0.000994233446013124,0.00457347385166037,0.0240604493935176,0.023861602704315,0.0320143169616226,0.00178962020282362,0.00039769337840525,0,ATP5B
13,0,0.00039769337840525,0.00437462716245775,0.0266454563531517,0,0.0218731358122887,0.0039769337840525,0.000596540067607874,0.003181547027242,0.0180950487174389,0.0178962020282362,0.0218731358122887,0.00039769337840525,0,0,ATP5E
15,0,0.00039769337840525,0.00616424736528137,0.0377808709484987,0,0.0294293100019885,0.004772320540863,0.00119308013521575,0.00457347385166037,0.0248558361503281,0.0232650626367071,0.0326108570292305,0.00198846689202625,0.000596540067607874,0,ATP5D
49,0.0039769337840525,0.00815271425730762,0.0520978325710877,0.0928614038576258,0.00119308013521575,0.0827202227082919,0.0115331079737522,0.00954464108172599,0.00338039371644462,0.0974348777092861,0.0266454563531517,0.118711473453967,0.0345993239212567,0.0248558361503281,0,MPZL3
14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,TBK1
21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MPZL1
72,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,CYP7B1
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RNU2-1
60,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,MET
28,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,CLPX
12,0,0,0.000596540067607874,0.0119308013521575,0,0.0105388745277391,0.00139192682441837,0.00039769337840525,0.000596540067607874,0.00139192682441837,0.00139192682441837,0.00676078743288924,0.000795386756810499,0.00039769337840525,0,LALBA
4,0,0.00039769337840525,0.00775502087890237,0.0427520381785643,0,0.0357924040564725,0.00616424736528137,0.000994233446013124,0.00437462716245775,0.0268443030423543,0.0226685225690992,0.0359912507456751,0.0023861602704315,0.000596540067607874,0,CLPP
30,0,0,0.0588235294117647,0.294117647058824,0,0.176470588235294,0,0,0,0.0588235294117647,0.176470588235294,0.294117647058824,0,0,0,CLPS
118,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLPB
48,0,0,0.000795386756810499,0.0117319546629549,0,0.0107377212169417,0.00139192682441837,0.00039769337840525,0.000596540067607874,0.00119308013521575,0.00139192682441837,0.00715848081129449,0.000596540067607874,0.00039769337840525,0,FEZF1
24,0,0,0.00039769337840525,0.00457347385166037,0,0.00576655398687612,0.000596540067607874,0.000198846689202625,0.000198846689202625,0.00039769337840525,0.000198846689202625,0.00258500695963412,0.000198846689202625,0.000198846689202625,0,FEZF2
30,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,SLC9A3R2
7,0.00377808709484987,0.00676078743288924,0.0477232054086299,0.0693974945317161,0.00198846689202625,0.0602505468283953,0.00795386756810499,0.00596540067607874,0.00258500695963412,0.0866971564923444,0.0224696758798966,0.0922648637900179,0.033406243786041,0.0163054285146152,0,SLC9A3R1
33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SLC40A1
29,0,0,0.00039769337840525,0.00517001391926824,0,0.00417578047325512,0.00039769337840525,0.000198846689202625,0.00039769337840525,0.00377808709484987,0.00139192682441837,0.003181547027242,0.00039769337840525,0,1,CLP1
26,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,DTWD2
13,0,0,0.00357924040564725,0.0101411811493339,0.00039769337840525,0.00874925432491549,0.00139192682441837,0.00039769337840525,0,0.0117319546629549,0.000994233446013124,0.0113342612845496,0.00497116723006562,0,0,DTWD1
8,0.000596540067607874,0.000994233446013124,0.01590773513621,0.0445416583813879,0.00178962020282362,0.0399681845297276,0.00596540067607874,0.00298270033803937,0.00039769337840525,0.0451381984489958,0.0101411811493339,0.0467289719626168,0.0186915887850467,0.00298270033803937,0,CPE
62,0.00278385364883675,0.003181547027242,0.0113342612845496,0.0176973553390336,0,0.014316961622589,0.00139192682441837,0.001590773513621,0.00119308013521575,0.0220719825014913,0.0023861602704315,0.0342016305428515,0.00795386756810499,0.0180950487174389,0,CASS4
5,0,0.000198846689202625,0.00874925432491549,0.033406243786041,0.000994233446013124,0.0300258500695963,0.0039769337840525,0.001590773513621,0.00039769337840525,0.0236627560151123,0.00556770729767349,0.0338039371644462,0.0103400278385365,0.00119308013521575,0,CYP46A1
56,0.0023861602704315,0.0023861602704315,0.00795386756810499,0.0121296480413601,0,0.0105388745277391,0.000596540067607874,0.000994233446013124,0.00039769337840525,0.0165042752038179,0.000994233446013124,0.0240604493935176,0.00556770729767349,0.0157088884470074,0,BANK1
8,0,0,0.00298270033803937,0.0129250347981706,0,0.0101411811493339,0.00218731358122887,0.00039769337840525,0,0.00815271425730762,0.000795386756810499,0.0137204215549811,0.00357924040564725,0.000198846689202625,0,DOC2A
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOC2B
12,0.0023861602704315,0.00457347385166037,0.0218731358122887,0.0298270033803937,0.000198846689202625,0.0278385364883675,0.00437462716245775,0.00178962020282362,0.000795386756810499,0.0230662159475045,0.00556770729767349,0.0387751043945118,0.0167031218930205,0.00656194074368662,0,LMTK3
23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,LMTK2
7,0,0.000596540067607874,0.0169019685822231,0.0497116723006562,0.000795386756810499,0.0503082123682641,0.00656194074368662,0.00278385364883675,0.000994233446013124,0.0387751043945118,0.00417578047325512,0.0544839928415192,0.0141181149333864,0.00218731358122887,0,RBM4B
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RMRP
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HHIP
13,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,PSAP
7,0.00119308013521575,0.00357924040564725,0.0137204215549811,0.0149135016901969,0,0.0107377212169417,0.00258500695963412,0.000795386756810499,0.000596540067607874,0.00855040763571287,0.00139192682441837,0.0212765957446809,0.00835156094651024,0.004772320540863,0,KRT17
110,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,KRT16
96,0.00119308013521575,0.00357924040564725,0.0133227281765759,0.0129250347981706,0,0.00994233446013124,0.0023861602704315,0.000795386756810499,0.000596540067607874,0.00775502087890237,0.00139192682441837,0.0192881288526546,0.00835156094651024,0.00457347385166037,0,KRT15
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KRT14
