degree,celegans_stress_down_Fraction_sp_less4,dmelanogaster_stress_down_Fraction_sp_less4,dmelanogaster_wound_down_Fraction_sp_less4,drerio_regen_down_Fraction_sp_less4,hsapiens_regen_down_Fraction_sp_less4,hsapiens_stress_down_Fraction_sp_less4,hsapiens_wound_down_Fraction_sp_less4,mmusculus_stress_down_Fraction_sp_less4,rnorvegicus_wound_down_Fraction_sp_less4,sscrofa_wound_down_Fraction_sp_less4,label,gene_list
2,0.138235294117647,0.141304347826087,0.129032258064516,0.111111111111111,0.108882521489971,0.112903225806452,0.111111111111111,0.116531165311653,0.172680412371134,0.173611111111111,0,CYP4F8
1,0.85,0.880434782608696,0.880184331797235,0.855524079320113,0.905444126074499,0.841397849462366,0.878306878306878,0.878048780487805,0.927835051546392,0.923611111111111,0,HNRPDL
8,0.576470588235294,0.695652173913043,0.585253456221198,0.611111111111111,0.644699140401146,0.615591397849462,0.671957671957672,0.590785907859079,0.739690721649485,0.701388888888889,0,PCSK2
64,0.538235294117647,0.652173913043478,0.654377880184332,0.638888888888889,0.627507163323782,0.594086021505376,0.677248677248677,0.552845528455285,0.719072164948454,0.699074074074074,0,LRRK2
39,0.182352941176471,0.141304347826087,0.235023041474654,0.305555555555556,0.177650429799427,0.17741935483871,0.153439153439153,0.168021680216802,0.293814432989691,0.270833333333333,0,KLHL10
26,0.797058823529412,0.869565217391304,0.857142857142857,0.847025495750708,0.876790830945559,0.85752688172043,0.814814814814815,0.842818428184282,0.927835051546392,0.900462962962963,0,NRIP3
20,0.820588235294118,0.858695652173913,0.894009216589862,0.878186968838527,0.919770773638969,0.889784946236559,0.888888888888889,0.921409214092141,0.940721649484536,0.9375,0,ASCC3
1,0.367647058823529,0.467391304347826,0.47926267281106,0.402266288951841,0.421203438395415,0.411290322580645,0.417989417989418,0.338753387533875,0.533505154639175,0.555555555555556,0,SLC4A8
79,0.802941176470588,0.815217391304348,0.811059907834101,0.916666666666667,0.859598853868195,0.817204301075269,0.835978835978836,0.813008130081301,0.894329896907217,0.863425925925926,0,UNC5CL
2,0.255882352941176,0.326086956521739,0.460829493087558,0.339943342776204,0.33810888252149,0.325268817204301,0.35978835978836,0.276422764227642,0.525773195876289,0.516203703703704,0,LRRCC1
2,0.932352941176471,0.945652173913043,0.963133640552995,0.971671388101983,0.965616045845272,0.959677419354839,0.973544973544973,0.975609756097561,0.984536082474227,0.981481481481482,0,MAPK6
36,0.191176470588235,0.33695652173913,0.32258064516129,0.416666666666667,0.249283667621777,0.212365591397849,0.206349206349206,0.176151761517615,0.335051546391753,0.337962962962963,0,PEX11G
2,0.667647058823529,0.804347826086957,0.829493087557604,0.813031161473088,0.859598853868195,0.81989247311828,0.867724867724868,0.831978319783198,0.889175257731959,0.884259259259259,0,PAK3
1,0.920588235294118,0.923913043478261,0.91705069124424,0.917847025495751,0.945558739255014,0.940860215053763,0.931216931216931,0.951219512195122,0.961340206185567,0.956018518518518,0,SNORD12C
7,0.923529411764706,0.967391304347826,0.930875576036866,0.903682719546742,0.954154727793696,0.959677419354839,0.925925925925926,0.94579945799458,0.956185567010309,0.958333333333333,0,APBB1
4,0.879411764705882,0.91304347826087,0.907834101382488,0.886685552407932,0.925501432664756,0.89247311827957,0.894179894179894,0.902439024390244,0.940721649484536,0.923611111111111,0,BAZ2A
2,0.479411764705882,0.543478260869565,0.603686635944701,0.666666666666667,0.641833810888252,0.559139784946237,0.671957671957672,0.579945799457995,0.716494845360825,0.69212962962963,0,STEAP4
8,0.0823529411764706,0.108695652173913,0.188940092165899,0.166666666666667,0.0888252148997135,0.0833333333333333,0.111111111111111,0.116531165311653,0.108247422680412,0.111111111111111,0,OR10T2
83,0.761764705882353,0.826086956521739,0.834101382488479,0.813031161473088,0.853868194842407,0.849462365591398,0.825396825396825,0.834688346883469,0.917525773195876,0.893518518518518,0,SMARCAD1
6,0.917647058823529,0.967391304347826,0.926267281105991,0.937677053824363,0.94269340974212,0.93010752688172,0.899470899470899,0.934959349593496,0.966494845360825,0.958333333333333,0,PRKD2
21,0.420588235294118,0.543478260869565,0.571428571428571,0.583333333333333,0.472779369627507,0.491935483870968,0.46031746031746,0.417344173441734,0.615979381443299,0.587962962962963,0,MGC21881
2,0.820588235294118,0.826086956521739,0.889400921658986,0.855524079320113,0.888252148997135,0.85752688172043,0.862433862433862,0.86449864498645,0.917525773195876,0.9375,0,SRSF4
1,0.220588235294118,0.152173913043478,0.308755760368664,0.186968838526912,0.180515759312321,0.147849462365591,0.17989417989418,0.176151761517615,0.319587628865979,0.231481481481481,0,ZFP811
7,0.532352941176471,0.608695652173913,0.612903225806452,0.666666666666667,0.553008595988539,0.483870967741935,0.608465608465608,0.552845528455285,0.592783505154639,0.581018518518518,0,PGAP3
16,0.741176470588235,0.782608695652174,0.811059907834101,0.784702549575071,0.836676217765043,0.766129032258065,0.825396825396825,0.772357723577236,0.858247422680412,0.847222222222222,0,PDCL
1,0.579411764705882,0.619565217391304,0.746543778801843,0.660056657223796,0.699140401146132,0.60752688172043,0.724867724867725,0.639566395663957,0.778350515463918,0.761574074074074,0,SLC27A6
35,0.702941176470588,0.75,0.806451612903226,0.777777777777778,0.810888252148997,0.760752688172043,0.846560846560847,0.780487804878049,0.873711340206186,0.849537037037037,0,OSMR
3,0.179411764705882,0.173913043478261,0.299539170506912,0.277777777777778,0.200573065902579,0.193548387096774,0.238095238095238,0.18970189701897,0.365979381443299,0.340277777777778,0,UBE2NL
4,0.652941176470588,0.717391304347826,0.709677419354839,0.777777777777778,0.744985673352435,0.696236559139785,0.772486772486772,0.691056910569106,0.850515463917526,0.791666666666667,0,SCARB2
36,0.888235294117647,0.891304347826087,0.866359447004608,0.88385269121813,0.922636103151863,0.900537634408602,0.904761904761905,0.875338753387534,0.95360824742268,0.944444444444444,0,KHNYN
7,0.952941176470588,0.967391304347826,0.972350230414747,0.96600566572238,0.979942693409742,0.978494623655914,0.962962962962963,0.967479674796748,0.979381443298969,0.979166666666667,0,IRS1
5,0.708823529411765,0.760869565217391,0.741935483870968,0.688385269121813,0.727793696275072,0.68010752688172,0.703703703703704,0.67479674796748,0.793814432989691,0.770833333333333,0,IGSF9
1,0.664705882352941,0.695652173913043,0.764976958525346,0.708215297450425,0.71919770773639,0.720430107526882,0.73015873015873,0.726287262872629,0.822164948453608,0.826388888888889,0,C10ORF18
68,0.955882352941177,0.978260869565217,0.972350230414747,0.960339943342776,0.977077363896848,0.978494623655914,0.962962962962963,0.975609756097561,0.987113402061856,0.986111111111111,0,KAT2A
21,0.482352941176471,0.58695652173913,0.626728110599078,0.638888888888889,0.613180515759312,0.494623655913978,0.603174603174603,0.555555555555556,0.70360824742268,0.675925925925926,0,ITGB1BP2
2,0.0352941176470588,0.0543478260869565,0.0506912442396313,0.0833333333333333,0.0143266475644699,0.0295698924731183,0.0264550264550265,0.032520325203252,0.0463917525773196,0.0555555555555556,0,NAA30
4,0.794117647058823,0.804347826086957,0.861751152073733,0.841359773371105,0.865329512893983,0.82258064516129,0.835978835978836,0.823848238482385,0.922680412371134,0.875,0,POGK
3,0.544117647058823,0.597826086956522,0.622119815668203,0.58356940509915,0.644699140401146,0.516129032258065,0.645502645502645,0.585365853658537,0.695876288659794,0.666666666666667,0,C10orf137
1,0.826470588235294,0.826086956521739,0.884792626728111,0.878186968838527,0.905444126074499,0.908602150537634,0.915343915343915,0.907859078590786,0.95360824742268,0.946759259259259,0,GRWD1
14,0.802941176470588,0.83695652173913,0.870967741935484,0.888888888888889,0.876790830945559,0.849462365591398,0.878306878306878,0.875338753387534,0.922680412371134,0.930555555555556,0,NDUFS2
27,0.876470588235294,0.880434782608696,0.880184331797235,0.855524079320113,0.91404011461318,0.854838709677419,0.904761904761905,0.89159891598916,0.938144329896907,0.921296296296296,0,MTHFR
13,0.576470588235294,0.597826086956522,0.691244239631336,0.722222222222222,0.590257879656161,0.57258064516129,0.53968253968254,0.563685636856369,0.72680412371134,0.701388888888889,0,LOC100289511
5,0.938235294117647,0.956521739130435,0.95852534562212,0.963172804532578,0.959885386819484,0.975806451612903,0.947089947089947,0.975609756097561,0.981958762886598,0.972222222222222,0,YWHAH
3,0.623529411764706,0.739130434782609,0.737327188940092,0.713881019830028,0.70487106017192,0.693548387096774,0.677248677248677,0.712737127371274,0.809278350515464,0.796296296296296,0,CABP1
5,0.770588235294118,0.83695652173913,0.875576036866359,0.818696883852691,0.882521489971347,0.85752688172043,0.899470899470899,0.829268292682927,0.930412371134021,0.902777777777778,0,MMP7
114,0.25,0.347826086956522,0.400921658986175,0.5,0.272206303724928,0.25,0.291005291005291,0.265582655826558,0.358247422680412,0.391203703703704,0,NRL
5,0,0.0108695652173913,0,0,0,0,0,0.002710027100271,0,0.00231481481481481,0,OR5D18
8,0.588235294117647,0.695652173913043,0.732718894009217,0.75,0.762177650429799,0.688172043010753,0.772486772486772,0.691056910569106,0.832474226804124,0.803240740740741,0,MRC1
2,0.702941176470588,0.793478260869565,0.824884792626728,0.821529745042493,0.859598853868195,0.806451612903226,0.894179894179894,0.799457994579946,0.902061855670103,0.872685185185185,0,PF4
14,0.647058823529412,0.75,0.695852534562212,0.777777777777778,0.702005730659026,0.599462365591398,0.73015873015873,0.653116531165312,0.757731958762887,0.759259259259259,0,LRRC24
14,0.785294117647059,0.83695652173913,0.815668202764977,0.793201133144476,0.810888252148997,0.801075268817204,0.814814814814815,0.796747967479675,0.858247422680412,0.87037037037037,0,CYP4A11
4,0.911764705882353,0.923913043478261,0.912442396313364,0.917847025495751,0.92836676217765,0.938172043010753,0.925925925925926,0.940379403794038,0.956185567010309,0.951388888888889,0,H2AFV
49,0.370588235294118,0.543478260869565,0.442396313364055,0.472222222222222,0.326647564469914,0.325268817204301,0.35978835978836,0.314363143631436,0.443298969072165,0.425925925925926,0,INSM2
1,0.261764705882353,0.25,0.221198156682028,0.220963172804533,0.240687679083095,0.241935483870968,0.185185185185185,0.230352303523035,0.260309278350515,0.305555555555556,0,RBMX2
2,0.297058823529412,0.358695652173913,0.299539170506912,0.416666666666667,0.286532951289398,0.206989247311828,0.338624338624339,0.222222222222222,0.38659793814433,0.428240740740741,0,PGAP1
22,0.75,0.826086956521739,0.778801843317972,0.722379603399433,0.762177650429799,0.731182795698925,0.82010582010582,0.750677506775068,0.855670103092783,0.833333333333333,0,ALOX12
41,0.714705882352941,0.760869565217391,0.834101382488479,0.777777777777778,0.830945558739255,0.790322580645161,0.835978835978836,0.823848238482385,0.891752577319588,0.881944444444444,0,LOC729082
13,0.255882352941176,0.315217391304348,0.447004608294931,0.527777777777778,0.297994269340974,0.327956989247312,0.333333333333333,0.341463414634146,0.474226804123711,0.453703703703704,0,RWDD4A
6,0.714705882352941,0.75,0.797235023041475,0.736543909348442,0.773638968481375,0.744623655913978,0.751322751322751,0.758807588075881,0.847938144329897,0.847222222222222,0,LIN9
3,0.95,0.978260869565217,0.953917050691244,0.96600566572238,0.97134670487106,0.967741935483871,0.968253968253968,0.962059620596206,0.981958762886598,0.979166666666667,0,PPARD
2,0.738235294117647,0.793478260869565,0.755760368663594,0.888888888888889,0.753581661891118,0.709677419354839,0.751322751322751,0.720867208672087,0.81701030927835,0.81712962962963,0,POLR2J3
1,0.944117647058824,0.978260869565217,0.967741935483871,0.960339943342776,0.977077363896848,0.970430107526882,0.952380952380952,0.970189701897019,0.979381443298969,0.969907407407407,0,PXN
37,0.820588235294118,0.804347826086957,0.866359447004608,0.855524079320113,0.899713467048711,0.881720430107527,0.846560846560847,0.894308943089431,0.935567010309278,0.923611111111111,0,PNPT1
2,0.297058823529412,0.358695652173913,0.354838709677419,0.314447592067989,0.263610315186246,0.311827956989247,0.259259259259259,0.254742547425474,0.43298969072165,0.469907407407407,0,SEC61A2
3,0.591176470588235,0.684782608695652,0.769585253456221,0.719546742209632,0.767908309455587,0.693548387096774,0.793650793650794,0.677506775067751,0.837628865979381,0.798611111111111,0,PTPN22
4,0.826470588235294,0.804347826086957,0.857142857142857,0.869688385269122,0.891117478510029,0.849462365591398,0.857142857142857,0.888888888888889,0.922680412371134,0.916666666666667,0,HMG20B
60,0.755882352941176,0.760869565217391,0.815668202764977,0.861111111111111,0.833810888252149,0.744623655913978,0.777777777777778,0.772357723577236,0.878865979381443,0.858796296296296,0,RPL41
7,0.897058823529412,0.923913043478261,0.903225806451613,0.929178470254957,0.94269340974212,0.940860215053763,0.931216931216931,0.94579945799458,0.958762886597938,0.962962962962963,0,ZW10
23,0.417647058823529,0.380434782608696,0.525345622119816,0.555555555555556,0.521489971346705,0.424731182795699,0.55026455026455,0.455284552845528,0.608247422680412,0.599537037037037,0,YIPF1
59,0.641176470588235,0.706521739130435,0.737327188940092,0.777777777777778,0.673352435530086,0.599462365591398,0.661375661375661,0.691056910569106,0.762886597938144,0.756944444444444,0,PLEKHH2
1,0.179411764705882,0.239130434782609,0.373271889400922,0.291784702549575,0.243553008595989,0.236559139784946,0.238095238095238,0.222222222222222,0.384020618556701,0.393518518518519,0,C4ORF29
3,0.761764705882353,0.804347826086957,0.806451612903226,0.821529745042493,0.853868194842407,0.82258064516129,0.788359788359788,0.842818428184282,0.899484536082474,0.888888888888889,0,WDYHV1
94,0.691176470588235,0.684782608695652,0.751152073732719,0.805555555555556,0.802292263610315,0.723118279569892,0.783068783068783,0.723577235772358,0.845360824742268,0.840277777777778,0,SPATA3
12,0.847058823529412,0.869565217391304,0.880184331797235,0.858356940509915,0.882521489971347,0.908602150537634,0.883597883597884,0.899728997289973,0.927835051546392,0.930555555555556,0,DIAPH3
16,0.682352941176471,0.771739130434783,0.806451612903226,0.739376770538244,0.782234957020057,0.793010752688172,0.830687830687831,0.734417344173442,0.865979381443299,0.851851851851852,0,ND4
5,0.463235294117647,0.423913043478261,0.525345622119816,0.503856041131105,0.435530085959885,0.479838709677419,0.447089947089947,0.44579945799458,0.573453608247423,0.577546296296296,0,LOC729991
13,0.0647058823529412,0.0434782608695652,0.110599078341014,0.111111111111111,0.0974212034383954,0.110215053763441,0.105820105820106,0.10840108401084,0.170103092783505,0.185185185185185,0,FLJ23342
1,0.0735294117647059,0.130434782608696,0.119815668202765,0.13314447592068,0.123209169054441,0.115591397849462,0.0899470899470899,0.124661246612466,0.201030927835052,0.180555555555556,0,B7
1,0.811764705882353,0.934782608695652,0.857142857142857,0.861189801699717,0.893982808022923,0.833333333333333,0.862433862433862,0.845528455284553,0.938144329896907,0.893518518518518,0,HAND1
17,0.838235294117647,0.804347826086957,0.880184331797235,0.8328611898017,0.873925501432665,0.860215053763441,0.830687830687831,0.861788617886179,0.907216494845361,0.923611111111111,0,CDC40
5,0.641176470588235,0.717391304347826,0.778801843317972,0.688385269121813,0.756446991404012,0.706989247311828,0.746031746031746,0.726287262872629,0.829896907216495,0.835648148148148,0,MDS025
2,0.755882352941176,0.793478260869565,0.769585253456221,0.73371104815864,0.753581661891118,0.733870967741935,0.746031746031746,0.731707317073171,0.845360824742268,0.810185185185185,0,CCDC51
15,0.8,0.847826086956522,0.857142857142857,0.84985835694051,0.879656160458453,0.841397849462366,0.851851851851852,0.878048780487805,0.930412371134021,0.905092592592593,0,AMPH
10,0.576470588235294,0.706521739130435,0.709677419354839,0.662889518413598,0.70487106017192,0.672043010752688,0.746031746031746,0.644986449864499,0.791237113402062,0.759259259259259,0,AFAP1L2
25,0.00588235294117647,0.0108695652173913,0.00921658986175115,0.0056657223796034,0.00573065902578797,0.00268817204301075,0.00529100529100529,0.002710027100271,0.0154639175257732,0,0,C21orf33
11,0.432352941176471,0.402173913043478,0.52073732718894,0.504249291784703,0.553008595988539,0.446236559139785,0.576719576719577,0.452574525745257,0.628865979381443,0.564814814814815,0,ST3GAL4
39,0.923529411764706,0.945652173913043,0.935483870967742,0.934844192634561,0.95702005730659,0.93010752688172,0.915343915343915,0.91869918699187,0.963917525773196,0.965277777777778,0,MED4
11,0.458823529411765,0.434782608695652,0.645161290322581,0.546742209631728,0.60458452722063,0.540322580645161,0.582010582010582,0.552845528455285,0.670103092783505,0.675925925925926,0,CCNI
2,0.279411764705882,0.369565217391304,0.423963133640553,0.365439093484419,0.361031518624642,0.346774193548387,0.375661375661376,0.300813008130081,0.487113402061856,0.497685185185185,0,CELSR1
86,0.755882352941176,0.782608695652174,0.834101382488479,0.790368271954674,0.805157593123209,0.801075268817204,0.835978835978836,0.780487804878049,0.889175257731959,0.863425925925926,0,AJUBA
154,0.835294117647059,0.83695652173913,0.903225806451613,0.944444444444444,0.916905444126075,0.895161290322581,0.920634920634921,0.886178861788618,0.948453608247423,0.93287037037037,0,TXNRD1
2,0.6,0.597826086956522,0.686635944700461,0.611898016997167,0.638968481375358,0.602150537634409,0.62962962962963,0.661246612466125,0.75,0.708333333333333,0,C9ORF46
3,0.823529411764706,0.858695652173913,0.852534562211982,0.864022662889518,0.893982808022923,0.841397849462366,0.862433862433862,0.842818428184282,0.914948453608247,0.909722222222222,0,DOK5
41,0.944117647058824,0.967391304347826,0.95852534562212,0.971671388101983,0.965616045845272,0.96505376344086,0.957671957671958,0.981029810298103,0.97680412371134,0.979166666666667,0,RXRG
6,0.905882352941176,0.934782608695652,0.921658986175115,0.946175637393768,0.968481375358166,0.948924731182796,0.957671957671958,0.940379403794038,0.971649484536082,0.960648148148148,0,CRMP1
5,0,0.0108695652173913,0,0,0,0,0,0,0,0,0,OR4K5
23,0.214705882352941,0.206521739130435,0.313364055299539,0.388888888888889,0.220630372492837,0.252688172043011,0.248677248677249,0.222222222222222,0.355670103092784,0.375,0,ZNF569
8,0.782352941176471,0.826086956521739,0.861751152073733,0.888888888888889,0.865329512893983,0.849462365591398,0.873015873015873,0.886178861788618,0.922680412371134,0.928240740740741,0,RPL34
4,0.882352941176471,0.880434782608696,0.894009216589862,0.909348441926346,0.934097421203438,0.93010752688172,0.920634920634921,0.951219512195122,0.963917525773196,0.958333333333333,0,SEC61B
4,0.873529411764706,0.880434782608696,0.903225806451613,0.889518413597734,0.922636103151863,0.913978494623656,0.91005291005291,0.886178861788618,0.951030927835051,0.939814814814815,0,NKD2
37,0.432352941176471,0.445652173913043,0.433179723502304,0.638888888888889,0.40974212034384,0.309139784946237,0.386243386243386,0.363143631436314,0.45360824742268,0.472222222222222,0,ZSCAN12P1
2,0,0,0,0,0,0,0.00529100529100529,0.00542005420054201,0.00515463917525773,0.00231481481481481,0,NOMO2
3,0.779411764705882,0.83695652173913,0.852534562211982,0.793201133144476,0.839541547277937,0.803763440860215,0.804232804232804,0.81029810298103,0.896907216494845,0.87037037037037,0,NOL9
4,0.858823529411765,0.847826086956522,0.870967741935484,0.888888888888889,0.934097421203438,0.916666666666667,0.915343915343915,0.924119241192412,0.95360824742268,0.94212962962963,0,CSDA
3,0.129411764705882,0.173913043478261,0.244239631336406,0.158640226628895,0.140401146131805,0.126344086021505,0.153439153439153,0.146341463414634,0.195876288659794,0.164351851851852,0,ST6GAL2
44,0.297058823529412,0.33695652173913,0.43778801843318,0.416666666666667,0.312320916905444,0.233870967741935,0.291005291005291,0.292682926829268,0.427835051546392,0.418981481481481,0,SLIRP
8,0.7,0.815217391304348,0.811059907834101,0.798866855524079,0.802292263610315,0.776881720430108,0.825396825396825,0.799457994579946,0.891752577319588,0.863425925925926,0,STXBP1
7,0.720588235294118,0.739130434782609,0.783410138248848,0.833333333333333,0.825214899713467,0.774193548387097,0.80952380952381,0.780487804878049,0.86340206185567,0.865740740740741,0,TMEM184A
10,0.573529411764706,0.521739130434783,0.552995391705069,0.694444444444444,0.610315186246418,0.53494623655914,0.608465608465608,0.552845528455285,0.698453608247423,0.703703703703704,0,H19
67,0.461764705882353,0.456521739130435,0.525345622119816,0.722222222222222,0.504297994269341,0.389784946236559,0.470899470899471,0.430894308943089,0.572164948453608,0.539351851851852,0,FLJ13197
3,0.732352941176471,0.83695652173913,0.820276497695853,0.798866855524079,0.839541547277937,0.814516129032258,0.82010582010582,0.802168021680217,0.912371134020619,0.877314814814815,0,RAB10
10,0.561764705882353,0.554347826086957,0.548387096774194,0.611111111111111,0.512893982808023,0.529569892473118,0.455026455026455,0.501355013550135,0.618556701030928,0.636574074074074,0,PPPDE1
1,0.776470588235294,0.771739130434783,0.838709677419355,0.804532577903683,0.819484240687679,0.795698924731183,0.767195767195767,0.813008130081301,0.90979381443299,0.893518518518518,0,TTC14
12,0.152941176470588,0.195652173913043,0.267281105990783,0.25,0.226361031518625,0.228494623655914,0.222222222222222,0.186991869918699,0.260309278350515,0.277777777777778,0,SYBL1
35,0.955882352941177,0.967391304347826,0.972350230414747,0.957507082152975,0.95702005730659,0.973118279569892,0.973544973544973,0.956639566395664,0.984536082474227,0.976851851851852,0,NR4A1
1,0.602941176470588,0.597826086956522,0.764976958525346,0.688385269121813,0.713467048710602,0.647849462365591,0.746031746031746,0.682926829268293,0.788659793814433,0.761574074074074,0,SNORD78
88,0.95,0.978260869565217,0.972350230414747,0.954674220963173,0.979942693409742,0.96505376344086,0.973544973544973,0.978319783197832,0.97680412371134,0.979166666666667,0,TRAF2
80,0.179411764705882,0.239130434782609,0.373271889400922,0.291784702549575,0.243553008595989,0.236559139784946,0.238095238095238,0.222222222222222,0.384020618556701,0.393518518518519,0,AGBL3
71,0.570588235294118,0.608695652173913,0.691244239631336,0.694444444444444,0.730659025787966,0.631720430107527,0.740740740740741,0.672086720867209,0.780927835051546,0.775462962962963,0,SCO2
1,0.188235294117647,0.195652173913043,0.19815668202765,0.189801699716714,0.229226361031519,0.204301075268817,0.222222222222222,0.168021680216802,0.265463917525773,0.277777777777778,0,CEACAM8
118,0.202941176470588,0.293478260869565,0.244239631336406,0.222222222222222,0.234957020057307,0.21505376344086,0.253968253968254,0.224932249322493,0.275773195876289,0.275462962962963,0,FFAR4
2,0.0235294117647059,0.0217391304347826,0.0414746543778802,0.0226628895184136,0.0229226361031519,0.0161290322580645,0.0158730158730159,0.00813008130081301,0.0360824742268041,0.0486111111111111,0,LOC284352
2,0.85,0.858695652173913,0.889400921658986,0.875354107648725,0.922636103151863,0.913978494623656,0.904761904761905,0.894308943089431,0.93298969072165,0.923611111111111,0,ANGPT1
1,0.858823529411765,0.858695652173913,0.898617511520737,0.88385269121813,0.902578796561605,0.897849462365591,0.915343915343915,0.910569105691057,0.95360824742268,0.949074074074074,0,UBE2S
9,0.744117647058824,0.83695652173913,0.834101382488479,0.813031161473088,0.865329512893983,0.825268817204301,0.825396825396825,0.826558265582656,0.894329896907217,0.895833333333333,0,STK33
38,0.814705882352941,0.815217391304348,0.824884792626728,0.888888888888889,0.845272206303725,0.809139784946237,0.830687830687831,0.845528455284553,0.90979381443299,0.902777777777778,0,TMEM186
5,0.123529411764706,0.16304347826087,0.124423963133641,0.0833333333333333,0.143266475644699,0.145161290322581,0.121693121693122,0.116531165311653,0.139175257731959,0.150462962962963,0,KIAA1679
2,0.564705882352941,0.565217391304348,0.71889400921659,0.674220963172805,0.67621776504298,0.64247311827957,0.724867724867725,0.688346883468835,0.804123711340206,0.787037037037037,0,ALG2
54,0.726470588235294,0.804347826086957,0.764976958525346,0.861111111111111,0.773638968481375,0.725806451612903,0.761904761904762,0.718157181571816,0.824742268041237,0.8125,0,PCDH7
8,0.526470588235294,0.608695652173913,0.663594470046083,0.611111111111111,0.555873925501433,0.545698924731183,0.587301587301587,0.574525745257453,0.708762886597938,0.6875,0,ZBTB26
112,0.602941176470588,0.673913043478261,0.764976958525346,0.75,0.747851002865329,0.674731182795699,0.735449735449735,0.658536585365854,0.806701030927835,0.780092592592593,0,SLC34A1
6,0.255882352941176,0.239130434782609,0.253456221198157,0.305555555555556,0.200573065902579,0.137096774193548,0.185185185185185,0.127371273712737,0.257731958762887,0.261574074074074,0,INMT
34,0.747058823529412,0.793478260869565,0.778801843317972,0.833333333333333,0.833810888252149,0.766129032258065,0.846560846560847,0.764227642276423,0.894329896907217,0.854166666666667,0,NCRNA00261
4,0.570588235294118,0.619565217391304,0.548387096774194,0.75,0.607449856733524,0.508064516129032,0.619047619047619,0.560975609756098,0.670103092783505,0.69212962962963,0,ORAI3
4,0.255882352941176,0.358695652173913,0.451612903225806,0.334277620396601,0.343839541547278,0.336021505376344,0.354497354497354,0.292682926829268,0.471649484536082,0.460648148148148,0,C18ORF45
23,0.714705882352941,0.728260869565217,0.783410138248848,0.861111111111111,0.796561604584527,0.701612903225806,0.804232804232804,0.745257452574526,0.86340206185567,0.828703703703704,0,SLC2A9
2,0.879411764705882,0.902173913043478,0.884792626728111,0.881019830028329,0.922636103151863,0.884408602150538,0.894179894179894,0.899728997289973,0.938144329896907,0.935185185185185,0,VPS52
104,0.635294117647059,0.684782608695652,0.645161290322581,0.666666666666667,0.673352435530086,0.588709677419355,0.71957671957672,0.590785907859079,0.757731958762887,0.719907407407407,0,GALR3
1,0.158823529411765,0.141304347826087,0.115207373271889,0.111111111111111,0.148997134670487,0.131720430107527,0.121693121693122,0.127371273712737,0.154639175257732,0.134259259259259,0,FBXL12
1,0.958823529411765,0.978260869565217,0.953917050691244,0.977337110481586,0.974212034383954,0.967741935483871,0.962962962962963,0.967479674796748,0.981958762886598,0.981481481481482,0,MTA1
13,0.494117647058824,0.41304347826087,0.622119815668203,0.583333333333333,0.501432664756447,0.494623655913978,0.492063492063492,0.528455284552846,0.65979381443299,0.657407407407407,0,KIAA1217
59,0.588235294117647,0.641304347826087,0.589861751152074,0.75,0.558739255014327,0.489247311827957,0.555555555555556,0.547425474254743,0.631443298969072,0.645833333333333,0,VPS54
3,0,0.0108695652173913,0,0,0,0,0,0.002710027100271,0,0.00231481481481481,0,OR51V1
3,0.9,0.902173913043478,0.894009216589862,0.86685552407932,0.899713467048711,0.889784946236559,0.888888888888889,0.907859078590786,0.940721649484536,0.949074074074074,0,SKA2
107,0.782352941176471,0.771739130434783,0.806451612903226,0.888888888888889,0.836676217765043,0.833333333333333,0.867724867724868,0.831978319783198,0.902061855670103,0.891203703703704,0,LOC283116
4,0.158823529411765,0.25,0.235023041474654,0.333333333333333,0.131805157593123,0.172043010752688,0.164021164021164,0.13550135501355,0.25,0.284722222222222,0,MRPL49
2,0.858823529411765,0.902173913043478,0.875576036866359,0.916666666666667,0.911174785100286,0.89247311827957,0.873015873015873,0.886178861788618,0.958762886597938,0.951388888888889,0,RAB13
31,0.85,0.902173913043478,0.847926267281106,0.798866855524079,0.839541547277937,0.827956989247312,0.82010582010582,0.815718157181572,0.93298969072165,0.907407407407407,0,PRMT2
1,0.847058823529412,0.902173913043478,0.861751152073733,0.827195467422096,0.856733524355301,0.836021505376344,0.899470899470899,0.848238482384824,0.935567010309278,0.898148148148148,0,ERRFI1
1,0.367647058823529,0.391304347826087,0.511520737327189,0.43342776203966,0.421203438395415,0.376344086021505,0.428571428571429,0.425474254742547,0.572164948453608,0.553240740740741,0,MAN2C1
1,0.914705882352941,0.934782608695652,0.912442396313364,0.923512747875354,0.951289398280802,0.924731182795699,0.920634920634921,0.940379403794038,0.966494845360825,0.965277777777778,0,ACTC1
8,0,0.0108695652173913,0,0,0,0,0,0,0,0,0,OR4S2
22,0.785294117647059,0.826086956521739,0.824884792626728,0.916666666666667,0.825214899713467,0.803763440860215,0.798941798941799,0.78319783197832,0.889175257731959,0.849537037037037,0,EML3
4,0.432352941176471,0.445652173913043,0.433179723502304,0.638888888888889,0.40974212034384,0.309139784946237,0.386243386243386,0.363143631436314,0.45360824742268,0.472222222222222,0,OR1F2P
9,0.0588235294117647,0.0434782608695652,0.0967741935483871,0.0833333333333333,0.0687679083094556,0.0779569892473118,0.111111111111111,0.0514905149051491,0.0618556701030928,0.0787037037037037,0,ZSCAN16
1,0.576470588235294,0.684782608695652,0.649769585253456,0.645892351274788,0.6189111747851,0.639784946236559,0.661375661375661,0.59349593495935,0.760309278350515,0.731481481481482,0,SNTG1
