7,0.555882352941176,0.641304347826087,0.755760368663594,0.694050991501416,0.742120343839542,0.68010752688172,0.746031746031746,0.710027100271003,0.824742268041237,0.787037037037037,0,A1BG
102,0.929411764705882,0.978260869565217,0.935483870967742,0.940509915014164,0.948424068767908,0.951612903225806,0.941798941798942,0.956639566395664,0.971649484536082,0.969907407407407,0,ANXA7
286,0.970588235294118,0.989130434782609,0.976958525345622,0.977337110481586,0.98567335243553,0.991935483870968,0.973544973544973,0.981029810298103,0.987113402061856,0.990740740740741,1,CDKN1A
1,0.0558823529411765,0.0543478260869565,0.0460829493087558,0.0424929178470255,0.0515759312320917,0.0295698924731183,0.0846560846560847,0.043360433604336,0.0670103092783505,0.0925925925925926,0,CRISP3
202,0.961764705882353,0.989130434782609,0.972350230414747,0.963172804532578,0.959885386819484,0.983870967741935,0.957671957671958,0.978319783197832,0.981958762886598,0.979166666666667,0,TK1
5,0.344117647058824,0.391304347826087,0.516129032258065,0.410764872521246,0.435530085959885,0.435483870967742,0.465608465608466,0.382113821138211,0.597938144329897,0.576388888888889,1,A1CF
16,0.673529411764706,0.684782608695652,0.774193548387097,0.75070821529745,0.770773638968481,0.674731182795699,0.751322751322751,0.688346883468835,0.835051546391753,0.798611111111111,0,APOBEC1
1,0.00294117647058824,0.0108695652173913,0.0414746543778802,0.0084985835694051,0,0.00537634408602151,0.0158730158730159,0.00542005420054201,0.0128865979381443,0.0300925925925926,0,CELF2
39,0.9,0.902173913043478,0.921658986175115,0.895184135977337,0.945558739255014,0.919354838709677,0.925925925925926,0.932249322493225,0.961340206185567,0.953703703703704,0,KHSRP
43,0.905882352941176,0.945652173913043,0.889400921658986,0.909348441926346,0.919770773638969,0.932795698924731,0.931216931216931,0.932249322493225,0.956185567010309,0.967517401392111,0,SYNCRIP
13,0.785294117647059,0.815217391304348,0.838709677419355,0.824362606232295,0.859598853868195,0.833333333333333,0.846560846560847,0.842818428184282,0.90979381443299,0.905092592592593,0,TNPO2
21,0.758823529411765,0.771739130434783,0.792626728110599,0.796033994334278,0.856733524355301,0.803763440860215,0.846560846560847,0.804878048780488,0.884020618556701,0.865740740740741,0,A2BP1
