downregulated.regen_Fraction_sp_less3,downregulated.stress_Fraction_sp_less3,downregulated.wound_Fraction_sp_less3,msigdb.regen_Fraction_sp_less3,msigdb.stress_Fraction_sp_less3,msigdb.wound_Fraction_sp_less3,upregulated.regen_Fraction_sp_less3,upregulated.stress_Fraction_sp_less3,upregulated.wound_Fraction_sp_less3,downregulated.regen_Fraction_sp_less2,downregulated.stress_Fraction_sp_less2,downregulated.wound_Fraction_sp_less2,msigdb.regen_Fraction_sp_less2,msigdb.stress_Fraction_sp_less2,msigdb.wound_Fraction_sp_less2,upregulated.regen_Fraction_sp_less2,upregulated.stress_Fraction_sp_less2,upregulated.wound_Fraction_sp_less2,label
0.00913012221423436,0.00589503953989935,0.0117900790797987,0.00258806613946801,0.0202012940330697,0.00812365204888569,0.0098490294751977,0.00711718188353702,0.0104241552839684,0.00635856079404467,0.00289495450785773,0.0110111662531017,0.00206782464846981,0.0130789909015715,0.00646195202646816,0.00625516956162117,0.00382547559966915,0.00610008271298594,1
0.0173256649892164,0.011430625449317,0.0231488138030194,0.00524802300503235,0.0403306973400431,0.0168224299065421,0.0179007907979871,0.0130841121495327,0.0185478073328541,0.00180934656741108,0.0011373035566584,0.0033085194375517,0.000878825475599669,0.00589330024813896,0.00310173697270471,0.00263647642679901,0.00149917287014061,0.00186104218362283,1
0.0117900790797987,0.00826743350107836,0.0171818835370237,0.00373831775700935,0.0329978432782171,0.0143062544931704,0.0138749101365924,0.0098490294751977,0.014234363767074,0.00351530190239868,0.00144747725392887,0.00480769230769231,0.00186104218362283,0.00790942928039702,0.0049110835401158,0.00294665012406948,0.00175765095119934,0.00465260545905707,1
0.00833932422717469,0.00251617541337168,0.0096333572969087,0.00215672178289001,0.0143781452192667,0.00848310567936736,0.00647016534867002,0.00323508267433501,0.00704529115744069,0.00759925558312655,0.00191273779983457,0.00516956162117452,0.0010339123242349,0.00475599669148056,0.00356699751861042,0.00480769230769231,0.00237799834574028,0.00506617038875103,1
0.013803019410496,0.00819554277498203,0.0186196980589504,0.00510424155283968,0.0484543493889288,0.011214953271028,0.0163191948238677,0.0104960460100647,0.0181883537023724,0.00242969396195203,0.00248138957816377,0.00361869313482217,0.00108560794044665,0.00909842845326716,0.00361869313482217,0.00310173697270471,0.00268817204301075,0.00356699751861042,1
0.01294033069734,0.0104241552839684,0.0160316319194824,0.00409777138749101,0.0371675053918045,0.0104241552839684,0.014018691588785,0.01078360891445,0.0143781452192667,0.0059449958643507,0.00429073614557485,0.00625516956162117,0.00196443341604632,0.0186104218362283,0.00470430107526882,0.00537634408602151,0.00641025641025641,0.0059449958643507,1
0.0174694464414091,0.0163910855499641,0.0212796549245147,0.00567936736161035,0.0429906542056075,0.013803019410496,0.0192667145938174,0.0172537742631201,0.0213515456506111,0.00423904052936311,0.0021712158808933,0.00341191066997519,0.00170595533498759,0.00997725392886683,0.00289495450785773,0.00346360628618693,0.00398056244830438,0.00465260545905707,1
0.00524802300503235,0.00330697340043134,0.00632638389647735,0.00172537742631201,0.0160316319194824,0.00496046010064702,0.00611071171818835,0.00517613227893602,0.00647016534867002,0.00299834574028122,0.0010339123242349,0.00237799834574028,0.00118899917287014,0.00821960297766749,0.00232630272952854,0.00211952026468156,0.00315343258891646,0.00222291149710505,1
0.0408339324227175,0.0292595255212078,0.0455787203450755,0.0098490294751977,0.0857656362329259,0.0280373831775701,0.0415528396836808,0.0319913731128684,0.0439252336448598,0.018868899917287,0.0117866004962779,0.0199545078577337,0.00620347394540943,0.0387717121588089,0.0143196856906534,0.0179900744416873,0.0142162944582299,0.0192307692307692,1
0.0250179726815241,0.0202731847591661,0.0311286843997124,0.00733285406182602,0.0668583752695902,0.0175413371675054,0.0271746944644141,0.0212796549245147,0.0288281811646298,0.00599669148056245,0.00537634408602151,0.00863316790736146,0.00242969396195203,0.021505376344086,0.00501447477253929,0.00718569065343259,0.00610008271298594,0.00770264681555004,1
0.00524802300503235,0.00445722501797268,0.00647016534867002,0.00237239396117901,0.0232925952552121,0.00395398993529835,0.00539180445722502,0.00524802300503235,0.00675772825305536,0.0016025641025641,0.00186104218362283,0.00170595533498759,0.000465260545905707,0.00610008271298594,0.000930521091811414,0.00170595533498759,0.00227460711331679,0.00206782464846981,1
0.000287562904385334,0.000431344356578001,0.000718907260963336,7.18907260963336e-05,0.00222861250898634,0.000431344356578001,0.000575125808770669,0.000503235082674335,0.000575125808770669,0.00129239040529363,0.00294665012406948,0.00180934656741108,0.000878825475599669,0.00268817204301075,0.00186104218362283,0.00170595533498759,0.0027398676592225,0.0016025641025641,1
0.0135154565061107,0.0108554996405464,0.0171818835370237,0.00402588066139468,0.0340043134435658,0.00992092020129403,0.0145219266714594,0.0115025161754134,0.0157440690150971,0.00149917287014061,0.0016025641025641,0.00227460711331679,0.000723738626964433,0.00584160463192721,0.00201612903225806,0.00206782464846981,0.00180934656741108,0.00196443341604632,1
0.00661394680086269,0.00438533429187635,0.00869877785765636,0.00237239396117901,0.0204169662113587,0.00539180445722502,0.00704529115744069,0.00582314881380302,0.0087706685837527,0.00480769230769231,0.0065136476426799,0.005479735318445,0.0016025641025641,0.0147332506203474,0.0027398676592225,0.00454921422663358,0.00630686517783292,0.00537634408602151,1
0.014665708123652,0.00977713874910137,0.0176132278936017,0.00431344356578001,0.0365204888569375,0.0122214234363767,0.0143062544931704,0.0117181883537024,0.0159597411933861,0.00682382133995037,0.00532464846980976,0.0092535153019024,0.00242969396195203,0.0169044665012407,0.00666873449131514,0.0070822994210091,0.00641025641025641,0.00827129859387924,1
0.0227893601725377,0.0175413371675054,0.0271028037383178,0.00560747663551402,0.0605319913731129,0.0173256649892164,0.0246585190510424,0.0192667145938174,0.0268871315600288,0.00506617038875103,0.00232630272952854,0.00506617038875103,0.00232630272952854,0.0105976013234078,0.00470430107526882,0.00465260545905707,0.00418734491315136,0.00527295285359802,1
0.00661394680086269,0.00531991373112868,0.0087706685837527,0.00208483105679367,0.0174694464414091,0.00445722501797268,0.00733285406182602,0.00697340043134436,0.00718907260963336,0.00118899917287014,0.00098221670802316,0.00139578163771712,0.000310173697270471,0.00206782464846981,0.000516956162117452,0.000775434243176179,0.000516956162117452,0.00118899917287014,1
0.00237239396117901,0.00158159597411934,0.00488856937455068,0.000575125808770669,0.00510424155283968,0.00194104960460101,0.00316319194823868,0.00136592379583034,0.00280373831775701,0.00129239040529363,0.00139578163771712,0.00186104218362283,0.000413564929693962,0.00372208436724566,0.00134408602150538,0.00118899917287014,0.0011373035566584,0.0016025641025641,1
0.00201294033069734,0.000790797987059669,0.00258806613946801,0.000790797987059669,0.00481667864845435,0.00208483105679367,0.00158159597411934,0.00280373831775701,0.00251617541337168,0.00129239040529363,0.00211952026468156,0.0016025641025641,0.000827129859387924,0.00294665012406948,0.00186104218362283,0.00108560794044665,0.00258478081058726,0.00237799834574028,1
0.00172537742631201,0.00172537742631201,0.00237239396117901,0.000862688713156003,0.00647016534867002,0.001509705248023,0.00172537742631201,0.00201294033069734,0.00258806613946801,0.00129239040529363,0.00134408602150538,0.00118899917287014,0.000723738626964433,0.00496277915632754,0.00124069478908189,0.0010339123242349,0.00201612903225806,0.0016025641025641,1
0.0130841121495327,0.0094176851186197,0.014881380301941,0.00366642703091301,0.0368080517613228,0.0117181883537024,0.01294033069734,0.0127965492451474,0.0148094895758447,0.00372208436724566,0.00211952026468156,0.00496277915632754,0.00180934656741108,0.0103908188585608,0.00387717121588089,0.00325682382133995,0.00398056244830438,0.00485938792390405,1
0.00381020848310568,0.00158159597411934,0.00381020848310568,0.00143781452192667,0.010136592379583,0.00431344356578001,0.00337886412652768,0.00280373831775701,0.00424155283968368,0.00966708023159636,0.00305004135649297,0.00713399503722084,0.00222291149710505,0.00889164598842018,0.00641025641025641,0.00661703887510339,0.0037737799834574,0.00790942928039702,1
0.00841121495327103,0.00381020848310568,0.0117181883537024,0.00366642703091301,0.0191948238677211,0.0122214234363767,0.0089863407620417,0.00582314881380302,0.00769230769230769,0.00361869313482217,0.00098221670802316,0.00692721257237386,0.0011373035566584,0.00656534325889165,0.00454921422663358,0.00387717121588089,0.00124069478908189,0.00356699751861042,1
0.00632638389647735,0.00294751976994968,0.00970524802300503,0.00186915887850467,0.0195542774982027,0.00970524802300503,0.00754852624011502,0.00409777138749101,0.00726096333572969,0.00429073614557485,0.00237799834574028,0.00423904052936311,0.0010339123242349,0.00739247311827957,0.00454921422663358,0.00429073614557485,0.00268817204301075,0.00439412737799835,1
0.013803019410496,0.00956146657081237,0.0160316319194824,0.00424155283968368,0.0401869158878505,0.012293314162473,0.014018691588785,0.011214953271028,0.0145219266714594,0.00206782464846981,0.000723738626964433,0.00196443341604632,0.000258478081058726,0.0049110835401158,0.00191273779983457,0.00180934656741108,0.00196443341604632,0.00175765095119934,1
0.0459381739755572,0.0377426312005751,0.0507548526240115,0.010567936736161,0.094608195542775,0.0290438533429188,0.0463695183321352,0.0386772106398275,0.0490294751976995,0.0278122415219189,0.0198511166253102,0.0316377171215881,0.00728908188585608,0.0597601323407775,0.0183519437551696,0.0279673283705542,0.0225392886683209,0.02962158808933,1
0.00718907260963336,0.00208483105679367,0.00711718188353702,0.00323508267433501,0.0110711718188354,0.00783608914450036,0.00474478792235802,0.00273184759166068,0.00531991373112868,0.00837468982630273,0.00367038875103391,0.00703060380479735,0.00315343258891646,0.010545905707196,0.00656534325889165,0.00610008271298594,0.00511786600496278,0.0070822994210091,1
0.0304097771387491,0.0202731847591661,0.0370956146657081,0.00833932422717469,0.0687994248741912,0.0272465851905104,0.0317757009345794,0.0224299065420561,0.0332854061826024,0.0117866004962779,0.00816790736145575,0.0129239040529363,0.00403225806451613,0.0272952853598015,0.0114764267990074,0.0118382961124897,0.010339123242349,0.0113213399503722,1
0.0340043134435658,0.0265276779295471,0.0383177570093458,0.00754852624011502,0.0720345075485262,0.0225017972681524,0.0343637670740474,0.0280373831775701,0.0373831775700935,0.00232630272952854,0.0010339123242349,0.00248138957816377,0.000516956162117452,0.00403225806451613,0.00139578163771712,0.00227460711331679,0.00118899917287014,0.00206782464846981,1
0.0104241552839684,0.00654205607476636,0.0123652048885694,0.00366642703091301,0.0312005751258088,0.010136592379583,0.010136592379583,0.00855499640546369,0.011861969805895,0.00155086848635236,0.00134408602150538,0.00222291149710505,0.000878825475599669,0.0059449958643507,0.00227460711331679,0.00144747725392887,0.0021712158808933,0.00206782464846981,1
0.00165348670021567,0.000790797987059669,0.00201294033069734,0.000359453630481668,0.00596693026599569,0.00244428468727534,0.00179726815240834,0.00122214234363767,0.001294033069734,0.00144747725392887,0.000775434243176179,0.000672043010752688,0.000310173697270471,0.00315343258891646,0.00118899917287014,0.000723738626964433,0.00118899917287014,0.00155086848635236,1
0.013371675053918,0.0092020129403307,0.0160316319194824,0.00431344356578001,0.0393242271746945,0.0107117181883537,0.0140905823148814,0.0113587347232207,0.0160316319194824,0.00237799834574028,0.00155086848635236,0.00315343258891646,0.000465260545905707,0.00739247311827957,0.00289495450785773,0.00180934656741108,0.00237799834574028,0.00227460711331679,1
0.00143781452192667,0.000790797987059669,0.00172537742631201,0.000359453630481668,0.00359453630481668,0.00165348670021567,0.001078360891445,0.000503235082674335,0.00165348670021567,0.00367038875103391,0.00320512820512821,0.00356699751861042,0.000568651778329198,0.00703060380479735,0.00351530190239868,0.00382547559966915,0.00392886683209264,0.00408395368072787,1
0.0160316319194824,0.010567936736161,0.0229331416247304,0.00546369518332135,0.0460819554277498,0.0158878504672897,0.0172537742631201,0.01294033069734,0.0209202012940331,0.0108560794044665,0.00584160463192721,0.016232423490488,0.00299834574028122,0.024555417700579,0.0100289495450786,0.0112696443341605,0.00666873449131514,0.0117349048800662,1
0.00337886412652768,0.00222861250898634,0.00402588066139468,0.00115025161754134,0.012293314162473,0.00316319194823868,0.00337886412652768,0.00258806613946801,0.00395398993529835,0.00186104218362283,0.00284325889164599,0.00227460711331679,0.000310173697270471,0.00687551695616212,0.000672043010752688,0.00191273779983457,0.00336021505376344,0.00222291149710505,1
0.00244428468727534,0.00100647016534867,0.00301941049604601,0.00136592379583034,0.00675772825305536,0.00287562904385334,0.00201294033069734,0.00316319194823868,0.00323508267433501,0.00211952026468156,0.000930521091811414,0.00155086848635236,0.00098221670802316,0.00325682382133995,0.00186104218362283,0.00108560794044665,0.0021712158808933,0.00201612903225806,1
0.0402588066139468,0.0271746944644141,0.0460100647016535,0.00977713874910137,0.0842559309849029,0.0293314162473041,0.0414809489575845,0.0286843997124371,0.0409058231488138,0.0261062861869313,0.016025641025641,0.0276571546732837,0.00703060380479735,0.048490488006617,0.0195409429280397,0.0240384615384615,0.0185070306038048,0.0254342431761787,1
0.00956146657081237,0.0102084831056794,0.0145938173975557,0.00287562904385334,0.0294751976994968,0.00905823148813803,0.011214953271028,0.0113587347232207,0.0132997843278217,0.00222291149710505,0.00170595533498759,0.00258478081058726,0.0011373035566584,0.00992555831265509,0.00170595533498759,0.00258478081058726,0.00336021505376344,0.00258478081058726,1
0.000503235082674335,0.000790797987059669,0.00122214234363767,0,0.00179726815240834,0.000790797987059669,0.000503235082674335,0.00100647016534867,0.001078360891445,0.000827129859387924,0.00258478081058726,0.00129239040529363,0.000258478081058726,0.00201612903225806,0.000672043010752688,0.00149917287014061,0.00191273779983457,0.0011373035566584,1
0.0111430625449317,0.00352264557872035,0.0104241552839684,0.00337886412652768,0.0163191948238677,0.0100647016534867,0.00797987059669303,0.00589503953989935,0.00992092020129403,0.0101323407775021,0.00372208436724566,0.00858147229114971,0.00268817204301075,0.0123552522746071,0.00610008271298594,0.00677212572373863,0.00454921422663358,0.00837468982630273,1
0.010136592379583,0.00668583752695902,0.014234363767074,0.00359453630481668,0.0280373831775701,0.00956146657081237,0.0113587347232207,0.00927390366642703,0.012724658519051,0.00124069478908189,0.000361869313482217,0.00124069478908189,0.000361869313482217,0.0021712158808933,0.000516956162117452,0.000620347394540943,0.00149917287014061,0.0011373035566584,1
0.0145219266714594,0.00913012221423436,0.0171818835370237,0.00481667864845435,0.0419841840402588,0.014018691588785,0.0156721782890007,0.01078360891445,0.0164629762760604,0.00542803970223325,0.00444582299421009,0.00661703887510339,0.00268817204301075,0.0159222497932175,0.00630686517783292,0.00511786600496278,0.00542803970223325,0.00563482216708023,1
0.0378864126527678,0.0296189791516894,0.0429187634795111,0.0098490294751977,0.0808051761322789,0.0267433501078361,0.0383896477354421,0.0319913731128684,0.0401869158878505,0.0059449958643507,0.00268817204301075,0.00501447477253929,0.0016025641025641,0.0139578163771712,0.00305004135649297,0.00439412737799835,0.00449751861042184,0.00511786600496278,1
0.0102084831056794,0.00524802300503235,0.0104960460100647,0.00273184759166068,0.0249460819554277,0.00841121495327103,0.0098490294751977,0.0087706685837527,0.0115025161754134,0.0027398676592225,0.00165425971877585,0.0033085194375517,0.0010339123242349,0.00610008271298594,0.00191273779983457,0.00310173697270471,0.00232630272952854,0.00263647642679901,1
0.0217828900071891,0.0166067577282531,0.0253774263120058,0.00575125808770669,0.0588785046728972,0.0143062544931704,0.0235801581595974,0.0189791516894321,0.0238677210639827,0.00558312655086849,0.00341191066997519,0.00475599669148056,0.00149917287014061,0.0146298593879239,0.00320512820512821,0.00439412737799835,0.00578990901571547,0.00527295285359802,1
0.00409777138749101,0.00237239396117901,0.00496046010064702,0.00179726815240834,0.0132997843278217,0.00517613227893602,0.00388209920920201,0.00330697340043134,0.00575125808770669,0.00222291149710505,0.00180934656741108,0.00155086848635236,0.000723738626964433,0.00361869313482217,0.00129239040529363,0.00191273779983457,0.00191273779983457,0.00186104218362283,1
0.0232925952552121,0.0169662113587347,0.0253055355859094,0.00661394680086269,0.0549964054636952,0.0183321351545651,0.0232925952552121,0.0222142343637671,0.0253774263120058,0.00423904052936311,0.00242969396195203,0.00532464846980976,0.00180934656741108,0.0121484698097601,0.00315343258891646,0.00346360628618693,0.0043424317617866,0.00511786600496278,1
0.0281092739036664,0.0170381020848311,0.0335729690869878,0.00769230769230769,0.0672178289000719,0.0230050323508267,0.0300503235082674,0.0195542774982027,0.0311286843997124,0.0184036393713813,0.00997725392886683,0.0193341604631927,0.00573821339950372,0.0333436724565757,0.0152502067824648,0.0184036393713813,0.0119416873449132,0.0169044665012407,1
0.0148094895758447,0.01078360891445,0.0198418404025881,0.00488856937455068,0.0470884255930985,0.014665708123652,0.0150251617541337,0.0126527677929547,0.0180445722501797,0.00258478081058726,0.00201612903225806,0.00387717121588089,0.00170595533498759,0.00863316790736146,0.00320512820512821,0.00237799834574028,0.00325682382133995,0.00367038875103391,1
0.00294751976994968,0.00186915887850467,0.00352264557872035,0.000790797987059669,0.010352264557872,0.00237239396117901,0.00280373831775701,0.00280373831775701,0.00381020848310568,0.00253308519437552,0.0016025641025641,0.00320512820512821,0.000930521091811414,0.00625516956162117,0.00248138957816377,0.00232630272952854,0.00351530190239868,0.00305004135649297,1
0.0313443565780014,0.0281811646297628,0.0367361610352265,0.00841121495327103,0.0710280373831776,0.0237958303378864,0.0340762041696621,0.0314881380301941,0.0368799424874191,0.00744416873449132,0.005479735318445,0.00734077750206782,0.00310173697270471,0.0155086848635236,0.00661703887510339,0.00646195202646816,0.00780603804797353,0.00873655913978495,1
0.0169662113587347,0.0145219266714594,0.0217109992810927,0.00510424155283968,0.0535585909417685,0.0120057512580877,0.0195542774982027,0.0162473040977714,0.0217828900071891,0.00496277915632754,0.00599669148056245,0.00713399503722084,0.00165425971877585,0.0200062034739454,0.00449751861042184,0.00584160463192721,0.00734077750206782,0.00672043010752688,1
