degree,downregulated.regen_Fraction_sp_less2,downregulated.stress_Fraction_sp_less2,downregulated.wound_Fraction_sp_less2,msigdb.regen_Fraction_sp_less2,msigdb.stress_Fraction_sp_less2,msigdb.wound_Fraction_sp_less2,upregulated.regen_Fraction_sp_less2,upregulated.stress_Fraction_sp_less2,upregulated.wound_Fraction_sp_less2,label,gene_list
25,0.00232630272952854,0.00149917287014061,0.0021712158808933,0.000516956162117452,0.00294665012406948,0.00118899917287014,0.0021712158808933,0.00124069478908189,0.00206782464846981,0,PSD3
103,0.00759925558312655,0.00656534325889165,0.00852977667493797,0.00279156327543424,0.0222291149710505,0.00646195202646816,0.0086848635235732,0.00666873449131514,0.00909842845326716,0,MAPK12
67,0.00310173697270471,0.00263647642679901,0.00315343258891646,0.000465260545905707,0.00599669148056245,0.00315343258891646,0.00372208436724566,0.00289495450785773,0.00310173697270471,0,ARHGEF3
82,0.00315343258891646,0.00258478081058726,0.00444582299421009,0.000723738626964433,0.0049110835401158,0.00227460711331679,0.00418734491315136,0.00144747725392887,0.00361869313482217,0,RAB10
33,0.0100806451612903,0.0049110835401158,0.00909842845326716,0.00242969396195203,0.0148366418527709,0.00682382133995037,0.00801282051282051,0.00475599669148056,0.00920181968569065,0,PTK7
109,0.00356699751861042,0.00310173697270471,0.00413564929693962,0.00139578163771712,0.00971877584780811,0.00268817204301075,0.0037737799834574,0.00336021505376344,0.00413564929693962,0,PPP2R2A
136,0.000672043010752688,0.000827129859387924,0.000413564929693962,0.000361869313482217,0.00149917287014061,0.000310173697270471,0.000775434243176179,0.000672043010752688,0.000878825475599669,0,IFT27
11,0.00599669148056245,0.00439412737799835,0.00775434243176179,0.00227460711331679,0.0213502894954508,0.0065136476426799,0.005479735318445,0.00392886683209264,0.00759925558312655,0,MAP3K7
55,0.00134408602150538,0.00118899917287014,0.00144747725392887,0.000361869313482217,0.00258478081058726,0.00139578163771712,0.0011373035566584,0.00124069478908189,0.00144747725392887,0,VPS33A
33,0.00460090984284533,0.00542803970223325,0.00444582299421009,0.00180934656741108,0.0112696443341605,0.00361869313482217,0.00454921422663358,0.00454921422663358,0.00506617038875103,0,PPP2R2B
31,0.00444582299421009,0.00242969396195203,0.00367038875103391,0.000723738626964433,0.00516956162117452,0.00310173697270471,0.00398056244830438,0.00201612903225806,0.00418734491315136,0,PDLIM4
10,0.00625516956162117,0.00336021505376344,0.0102357320099256,0.000413564929693962,0.00697890818858561,0.00387717121588089,0.00718569065343259,0.00305004135649297,0.00599669148056245,0,MYO1F
44,0.00816790736145575,0.00516956162117452,0.0128205128205128,0.00258478081058726,0.0196960297766749,0.00832299421009098,0.0086848635235732,0.00382547559966915,0.0086848635235732,0,ZAP70
32,0.00392886683209264,0.00367038875103391,0.0043424317617866,0.00144747725392887,0.00966708023159636,0.00418734491315136,0.00398056244830438,0.00263647642679901,0.00413564929693962,0,FER
175,0.0010339123242349,0.000930521091811414,0.00155086848635236,0.000361869313482217,0.0033085194375517,0.00149917287014061,0.00144747725392887,0.000878825475599669,0.0011373035566584,0,PGGT1B
409,0.00134408602150538,0.00139578163771712,0.00129239040529363,0.000413564929693962,0.00413564929693962,0.000258478081058726,0.0011373035566584,0.0011373035566584,0.00129239040529363,0,NGLY1
53,0.00191273779983457,0.00289495450785773,0.00325682382133995,0.000310173697270471,0.00418734491315136,0.00237799834574028,0.00242969396195203,0.00206782464846981,0.00253308519437552,0,ARFGAP1
53,0.0011373035566584,0.000930521091811414,0.00134408602150538,0.000206782464846981,0.0021712158808933,0.00098221670802316,0.00129239040529363,0.00098221670802316,0.0016025641025641,0,RGL1
30,0.00206782464846981,0.00248138957816377,0.00248138957816377,0.000672043010752688,0.00449751861042184,0.00253308519437552,0.00299834574028122,0.0016025641025641,0.00268817204301075,0,DOCK3
35,0.00149917287014061,0.00134408602150538,0.00144747725392887,0.000723738626964433,0.00258478081058726,0.00118899917287014,0.00124069478908189,0.000775434243176179,0.00165425971877585,0,RAB23
66,0.00299834574028122,0.00118899917287014,0.0065136476426799,0.000620347394540943,0.00465260545905707,0.00310173697270471,0.00356699751861042,0.00149917287014061,0.00294665012406948,0,DOCK8
71,0.00460090984284533,0.00320512820512821,0.00604838709677419,0.00175765095119934,0.00956368899917287,0.00454921422663358,0.00398056244830438,0.0043424317617866,0.00615177832919768,0,HHEX
45,0.00915012406947891,0.0065136476426799,0.00827129859387924,0.00263647642679901,0.0173697270471464,0.00599669148056245,0.00858147229114971,0.00728908188585608,0.00909842845326716,0,ANK2
1,0.00734077750206782,0.00423904052936311,0.0076509511993383,0.00098221670802316,0.00956368899917287,0.00387717121588089,0.00873655913978495,0.00361869313482217,0.00692721257237386,1,TPM4
4,0.00966708023159636,0.0101323407775021,0.0115281224152192,0.00294665012406948,0.0254342431761787,0.00666873449131514,0.0101323407775021,0.0092535153019024,0.0115798180314309,0,PPP1CA
30,0.021298593879239,0.0145264681555004,0.0255376344086022,0.00677212572373863,0.046060794044665,0.0187655086848635,0.0218155500413565,0.0156120760959471,0.0214019851116625,1,SRC
70,0.00263647642679901,0.00191273779983457,0.00242969396195203,0.000723738626964433,0.0049110835401158,0.00279156327543424,0.00248138957816377,0.00149917287014061,0.00227460711331679,0,ARHGEF5
1432,0.00744416873449132,0.00444582299421009,0.00883995037220844,0.00196443341604632,0.0173180314309347,0.00703060380479735,0.00858147229114971,0.00532464846980976,0.00734077750206782,0,PRKCD
63,0.00403225806451613,0.00284325889164599,0.00454921422663358,0.00118899917287014,0.0115798180314309,0.00315343258891646,0.00429073614557485,0.00279156327543424,0.0049110835401158,0,DUSP10
42,0.00429073614557485,0.00341191066997519,0.00460090984284533,0.00155086848635236,0.0119416873449132,0.00299834574028122,0.00341191066997519,0.00429073614557485,0.00573821339950372,0,KDM5B
193,0.00610008271298594,0.00573821339950372,0.00646195202646816,0.00165425971877585,0.0121484698097601,0.00382547559966915,0.0059449958643507,0.00532464846980976,0.00656534325889165,0,PPEF1
222,0.00909842845326716,0.00734077750206782,0.0115798180314309,0.00346360628618693,0.0222808105872622,0.0100289495450786,0.00977047146401985,0.00832299421009098,0.0098221670802316,0,PSEN1
71,0.00516956162117452,0.00325682382133995,0.00398056244830438,0.00124069478908189,0.00723738626964433,0.00341191066997519,0.00460090984284533,0.00346360628618693,0.00470430107526882,1,CTNND2
59,0.00367038875103391,0.00165425971877585,0.00739247311827957,0.000310173697270471,0.00532464846980976,0.00320512820512821,0.00423904052936311,0.00139578163771712,0.00392886683209264,0,STX11
92,0.00320512820512821,0.00284325889164599,0.00346360628618693,0.00098221670802316,0.00873655913978495,0.00201612903225806,0.00315343258891646,0.0033085194375517,0.00372208436724566,0,FEM1A
55,0.00299834574028122,0.00382547559966915,0.00356699751861042,0.000930521091811414,0.00878825475599669,0.00211952026468156,0.00351530190239868,0.00294665012406948,0.00351530190239868,0,KLC1
122,0.00997725392886683,0.00661703887510339,0.0127171215880893,0.00294665012406948,0.0216087675765095,0.0098221670802316,0.0108560794044665,0.00775434243176179,0.0107009925558313,0,RHOC
105,0.00439412737799835,0.0033085194375517,0.00749586435070306,0.00139578163771712,0.0148366418527709,0.00480769230769231,0.00506617038875103,0.00310173697270471,0.00635856079404467,0,IKBKE
100,0.00604838709677419,0.00242969396195203,0.00610008271298594,0.0010339123242349,0.00713399503722084,0.00320512820512821,0.00656534325889165,0.00232630272952854,0.00630686517783292,0,MYH13
99,0.00258478081058726,0.00206782464846981,0.00211952026468156,0.000568651778329198,0.00646195202646816,0.00155086848635236,0.00258478081058726,0.00149917287014061,0.00258478081058726,0,DUSP19
59,0.010339123242349,0.00506617038875103,0.010545905707196,0.00315343258891646,0.0233664185277088,0.00770264681555004,0.0092535153019024,0.00713399503722084,0.010339123242349,0,CDKN2B
48,0.00346360628618693,0.000878825475599669,0.00289495450785773,0.000310173697270471,0.00227460711331679,0.0011373035566584,0.00258478081058726,0.00139578163771712,0.00279156327543424,0,COPZ2
102,0.0070822994210091,0.00279156327543424,0.00666873449131514,0.0011373035566584,0.00821960297766749,0.0043424317617866,0.00677212572373863,0.00320512820512821,0.00625516956162117,0,MYO1B
108,0.0070822994210091,0.0037737799834574,0.0065136476426799,0.00144747725392887,0.0143196856906534,0.00320512820512821,0.00682382133995037,0.00537634408602151,0.00532464846980976,0,ANKRD32
47,0.00336021505376344,0.00186104218362283,0.0043424317617866,0.000827129859387924,0.00832299421009098,0.00196443341604632,0.0037737799834574,0.00242969396195203,0.0037737799834574,0,ANKRD54
66,0.00522125723738627,0.005479735318445,0.00454921422663358,0.000723738626964433,0.00739247311827957,0.00356699751861042,0.00527295285359802,0.00454921422663358,0.00532464846980976,0,GUCY1A3
63,0.00511786600496278,0.00129239040529363,0.00444582299421009,0.000930521091811414,0.00878825475599669,0.00165425971877585,0.00392886683209264,0.00289495450785773,0.00356699751861042,0,KIF15
208,0.00367038875103391,0.00289495450785773,0.00413564929693962,0.000878825475599669,0.00951199338296112,0.00227460711331679,0.00418734491315136,0.00315343258891646,0.00382547559966915,0,ASB6
104,0.00315343258891646,0.00124069478908189,0.00310173697270471,0.000775434243176179,0.00573821339950372,0.00201612903225806,0.00325682382133995,0.00170595533498759,0.00310173697270471,0,KIF13A
196,0.00118899917287014,0.000930521091811414,0.0016025641025641,0.000206782464846981,0.00305004135649297,0.000465260545905707,0.00149917287014061,0.00129239040529363,0.000878825475599669,0,LSM14B
35,0.00118899917287014,0.000827129859387924,0.00124069478908189,0.00010339123242349,0.00232630272952854,0.000827129859387924,0.00170595533498759,0.0010339123242349,0.00155086848635236,0,DCTN5
113,0.00320512820512821,0.00155086848635236,0.00336021505376344,0.000568651778329198,0.00625516956162117,0.00149917287014061,0.00263647642679901,0.00227460711331679,0.00299834574028122,0,KIF2B
114,0.00501447477253929,0.00392886683209264,0.00470430107526882,0.000672043010752688,0.00692721257237386,0.00299834574028122,0.00454921422663358,0.00237799834574028,0.00480769230769231,0,HPCAL1
124,0.00413564929693962,0.00361869313482217,0.00496277915632754,0.00098221670802316,0.010752688172043,0.00449751861042184,0.00475599669148056,0.00460090984284533,0.00470430107526882,0,RERG
95,0.00253308519437552,0.00289495450785773,0.00367038875103391,0.000723738626964433,0.00516956162117452,0.00180934656741108,0.00299834574028122,0.00191273779983457,0.00294665012406948,0,DHDDS
56,0.00398056244830438,0.00387717121588089,0.00506617038875103,0.00191273779983457,0.0139578163771712,0.00537634408602151,0.00429073614557485,0.00367038875103391,0.00522125723738627,0,PDPK1
14,0.00341191066997519,0.0016025641025641,0.00284325889164599,0.000672043010752688,0.005479735318445,0.00155086848635236,0.00310173697270471,0.00310173697270471,0.00232630272952854,0,KIF25
39,0.0010339123242349,0.000827129859387924,0.00129239040529363,0.000413564929693962,0.00279156327543424,0.00144747725392887,0.000775434243176179,0.00201612903225806,0.00139578163771712,0,IKZF4
41,0.00480769230769231,0.00392886683209264,0.00796112489660877,0.00124069478908189,0.0115798180314309,0.005479735318445,0.00527295285359802,0.00279156327543424,0.00630686517783292,0,EEA1
9,0.00294665012406948,0.00237799834574028,0.00320512820512821,0.000206782464846981,0.00465260545905707,0.00124069478908189,0.00336021505376344,0.00165425971877585,0.0021712158808933,0,KDELR2
8,0.00527295285359802,0.00392886683209264,0.00641025641025641,0.0010339123242349,0.0104425144747725,0.00222291149710505,0.00625516956162117,0.00423904052936311,0.00620347394540943,0,ASB2
53,0.0033085194375517,0.00237799834574028,0.00341191066997519,0.000620347394540943,0.00796112489660877,0.00175765095119934,0.0037737799834574,0.00253308519437552,0.00325682382133995,0,PPP1R16A
17,0.00268817204301075,0.00201612903225806,0.00382547559966915,0.000930521091811414,0.00641025641025641,0.00408395368072787,0.00299834574028122,0.00248138957816377,0.00268817204301075,0,ARHGAP1
32,0.00211952026468156,0.00108560794044665,0.00211952026468156,0.000568651778329198,0.00413564929693962,0.00186104218362283,0.00211952026468156,0.0016025641025641,0.00242969396195203,0,UNC119
28,0.00904673283705542,0.00418734491315136,0.00940860215053763,0.00186104218362283,0.0126654259718776,0.00563482216708023,0.00904673283705542,0.00449751861042184,0.00956368899917287,0,MYH1
40,0.00144747725392887,0.0010339123242349,0.00211952026468156,0.000310173697270471,0.00372208436724566,0.00124069478908189,0.00144747725392887,0.00124069478908189,0.00180934656741108,0,GORASP1
38,0.0027398676592225,0.00206782464846981,0.00367038875103391,0.000465260545905707,0.00485938792390405,0.00227460711331679,0.00310173697270471,0.00186104218362283,0.00351530190239868,0,RAB1B
36,0.00222291149710505,0.00248138957816377,0.00242969396195203,0.000413564929693962,0.00485938792390405,0.000930521091811414,0.00263647642679901,0.00242969396195203,0.00222291149710505,0,FBXO42
29,0.00661703887510339,0.00584160463192721,0.00641025641025641,0.00124069478908189,0.00966708023159636,0.00423904052936311,0.00610008271298594,0.00346360628618693,0.00599669148056245,0,NCS1
14,0.00387717121588089,0.00770264681555004,0.00485938792390405,0.00098221670802316,0.00749586435070306,0.00227460711331679,0.00506617038875103,0.00692721257237386,0.00646195202646816,0,SCD5
14,0.00418734491315136,0.00423904052936311,0.0037737799834574,0.00206782464846981,0.0127688172043011,0.00367038875103391,0.00423904052936311,0.00403225806451613,0.00413564929693962,1,TSC1
7,0.00682382133995037,0.00439412737799835,0.00770264681555004,0.0011373035566584,0.0118382961124897,0.00454921422663358,0.00734077750206782,0.00346360628618693,0.00682382133995037,0,POTEE
11,0.00403225806451613,0.00418734491315136,0.00408395368072787,0.000775434243176179,0.00852977667493797,0.0037737799834574,0.00460090984284533,0.00315343258891646,0.00403225806451613,0,STX1A
8,0.00253308519437552,0.00253308519437552,0.00253308519437552,0.000723738626964433,0.00883995037220844,0.00248138957816377,0.00232630272952854,0.00403225806451613,0.00284325889164599,0,STK32C
7,0.00821960297766749,0.00480769230769231,0.00801282051282051,0.00186104218362283,0.0172663358147229,0.00532464846980976,0.00806451612903226,0.00444582299421009,0.00744416873449132,0,MIB1
49,0.00392886683209264,0.00175765095119934,0.00599669148056245,0.00118899917287014,0.00951199338296112,0.00558312655086849,0.00398056244830438,0.0033085194375517,0.00346360628618693,0,VAV3
9,0.00946029776674938,0.00790942928039702,0.00951199338296112,0.00325682382133995,0.0202646815550041,0.00915012406947891,0.00987386269644334,0.0076509511993383,0.00951199338296112,0,DLG4
15,0.00465260545905707,0.00460090984284533,0.00480769230769231,0.00175765095119934,0.0118899917287014,0.00372208436724566,0.00444582299421009,0.00496277915632754,0.00542803970223325,0,PRKX
21,0.00987386269644334,0.00677212572373863,0.0133374689826303,0.00325682382133995,0.0223842018196857,0.00961538461538462,0.0114764267990074,0.00568651778329198,0.0113213399503722,0,CFL1
1,0.00511786600496278,0.00516956162117452,0.00656534325889165,0.00196443341604632,0.0176282051282051,0.00542803970223325,0.00630686517783292,0.00558312655086849,0.00635856079404467,0,MAPK15
348,0.00646195202646816,0.00320512820512821,0.00568651778329198,0.0021712158808933,0.0110111662531017,0.00568651778329198,0.00620347394540943,0.00361869313482217,0.00630686517783292,0,CTNNA1
12,0.0155603804797353,0.0132340777502068,0.0181968569065343,0.00475599669148056,0.0354114971050455,0.0112696443341605,0.0158705541770058,0.0128205128205128,0.0165425971877585,0,LRRK2
3,0.00666873449131514,0.00635856079404467,0.00537634408602151,0.00118899917287014,0.0151468155500414,0.0033085194375517,0.00672043010752688,0.00599669148056245,0.00568651778329198,0,BOLA2B
12,0.00336021505376344,0.00191273779983457,0.0027398676592225,0.000775434243176179,0.00728908188585608,0.00155086848635236,0.00346360628618693,0.0021712158808933,0.00268817204301075,0,DUSP23
11,0.00496277915632754,0.00532464846980976,0.00537634408602151,0.00144747725392887,0.00977047146401985,0.0033085194375517,0.00589330024813896,0.00413564929693962,0.00604838709677419,1,SND1
176,0.00139578163771712,0.000878825475599669,0.00211952026468156,0.000361869313482217,0.00268817204301075,0.00149917287014061,0.00155086848635236,0.0010339123242349,0.00155086848635236,0,DOCK6
161,0.0059449958643507,0.00413564929693962,0.00496277915632754,0.000930521091811414,0.00734077750206782,0.0037737799834574,0.00615177832919768,0.00305004135649297,0.005479735318445,0,SPEG
5,0.00144747725392887,0.00196443341604632,0.00242969396195203,0.000568651778329198,0.00372208436724566,0.0016025641025641,0.00222291149710505,0.00222291149710505,0.00227460711331679,0,STX16
24,0.0033085194375517,0.00263647642679901,0.00346360628618693,0.0010339123242349,0.0102357320099256,0.00191273779983457,0.00382547559966915,0.00305004135649297,0.00315343258891646,0,ANKLE1
48,0.00703060380479735,0.00516956162117452,0.00723738626964433,0.00211952026468156,0.01866211745244,0.00372208436724566,0.00703060380479735,0.00511786600496278,0.00754755996691481,0,PSMD4
41,0.0016025641025641,0.00222291149710505,0.00196443341604632,0.000206782464846981,0.0065136476426799,0.000516956162117452,0.00186104218362283,0.00144747725392887,0.00253308519437552,0,PFDN1
792,0.00418734491315136,0.00356699751861042,0.00465260545905707,0.00170595533498759,0.011373035566584,0.00723738626964433,0.00413564929693962,0.00403225806451613,0.00537634408602151,1,GNAQ
