degree,downregulated.regen_Fraction_sp_less7,downregulated.stress_Fraction_sp_less7,downregulated.wound_Fraction_sp_less7,msigdb.regen_Fraction_sp_less7,msigdb.stress_Fraction_sp_less7,msigdb.wound_Fraction_sp_less7,upregulated.regen_Fraction_sp_less7,upregulated.stress_Fraction_sp_less7,upregulated.wound_Fraction_sp_less7,label,gene_list
6,0.059410142159983,0.0320390409505623,0.0717165287502652,0.0120942075111394,0.0700190961171229,0.0335242945045618,0.0536813070231275,0.0388287714831318,0.0496499045194144,0,PTPN18
2,0,0,0,0,0,0,0,0,0,0,LRRFIP2
3,0.0415870995119881,0.0269467430511352,0.0371313388499894,0.00827498408656906,0.0504986208359856,0.0222788033099936,0.0335242945045618,0.0275832802885635,0.0347973689794186,1,PTPN13
9,0.061531932951411,0.0320390409505623,0.0723530659876936,0.0116698493528538,0.07511139401655,0.0341608317419902,0.0513473371525568,0.0398896668788457,0.0496499045194144,0,PTPN12
4,0.0632293655845534,0.0335242945045618,0.0748992149374072,0.0127307447485678,0.0753235730956928,0.035433906216847,0.0572883513685551,0.0417992785911309,0.051135158073414,1,PTPN11
2,0,0,0,0,0,0,0,0,0,0,PTPN14
2,0,0,0,0,0,0,0,0,0,0,LYAR
2,0,0,0,0,0,0,0,0,0,0,TRAPPC6A
42,0.0613197538722682,0.0326755781879907,0.0734139613834076,0.0120942075111394,0.072989603225122,0.034373010821133,0.0555909187354127,0.0407383831954169,0.0504986208359856,0,MZB1
2,0,0,0,0,0,0,0,0,0,0,TRAPPC6B
6,0.0575005304476979,0.0328877572671335,0.0674729471674093,0.00954805856142584,0.0746870358582644,0.0297050710799915,0.0534691279439847,0.0384044133248462,0.0481646509654148,0,CDK3
4,0.0413749204328453,0.0163377890939953,0.0562274559728411,0.0059410142159983,0.0426479949077021,0.0241884150222788,0.0350095480585614,0.0233396987057076,0.0316146827922767,0,HLA-DQB1
2,1,0,0,0,0,0,1,0,0,0,MSMB
3,0,0,0,0,0,0,0,0,0,0,HLA-DQB2
2,0,0,0,0,0,0,0,0,0,0,CDK7
2,0,0,0,0,0,0,0,0,0,0,FOXS1
2,0,0,0,0,1,0,0,0,0,0,CAMKK2
2,0,0,0,0,0,0,0,0,0,0,CAMKK1
2,0,0,0,0,0,0,0,0,0,0,CHMP3
2,0,0,0,0,0,0,0,0,0,0,RPL36AL
2,0,0,0,0,0,0,0,0,0,0,CHMP7
2,0,0,0,0,0,0,0,0,0,0,CHMP6
2,0,0,0,0,0,0,0,0,0,0,CHMP5
2,0,0,0,0,0,0,0,0,0,0,OR52N4
2,0,0,0,0,0,0,0,0,0,0,OR52N2
2,0,0,0,0,0,0,0,0,0,0,OR52N1
2,0,0,0,0,0,0,0,0,0,0,LY6G6C
5,0.0333333333333333,0,0.0333333333333333,0,0,0,0,0,0,1,HOXA13
7,0.0333333333333333,0,0.0333333333333333,0,0,0,0,0,0,1,HOXA11
2,0,0,0,0,1,0,0,0,0,0,GTF2I
3,0,0,0,0,0,0,0,0,0,0,TDG
5,0.0488011882028432,0.0297050710799915,0.0483768300445576,0.00997241671971144,0.062592828347125,0.0282198175259919,0.0390409505622746,0.0326755781879907,0.0409505622745597,0,HN1
6,0.0517716953108424,0.0311903246339911,0.0509229789942712,0.0101845957988542,0.070867812433694,0.0267345639719924,0.0445576066199873,0.0384044133248462,0.0428601739868449,0,LRRC27
2,0,1,0,0,0,0,0,1,0,0,LRRC26
98,0.0600466793974114,0.0324633991088479,0.0727774241459792,0.0118820284319966,0.0712921705919796,0.0339486526628474,0.0534691279439847,0.0394653087205602,0.0483768300445576,0,LRRC25
4,0.0530447697856991,0.0311903246339911,0.0585614258434118,0.0101845957988542,0.071928707829408,0.0290685338425631,0.0441332484617017,0.0362826225334182,0.0454063229365585,0,LRRC24
12,0.0674729471674093,0.0394653087205602,0.0797793337576915,0.013579461065139,0.0895395713982601,0.0369191597708466,0.0619562911096966,0.0485890091237004,0.0541056651814131,0,LRRC23
18,0.0683216634839805,0.0420114576702737,0.0816889454699767,0.014640356460853,0.0982389136431148,0.0377678760874178,0.063653723742839,0.0494377254402716,0.058349246764269,0,MPDU1
4,0,0,0,0,0,0,0,0,0,0,LRRC29
2,0,0,0,0,0,0,0,0,0,0,LRRC28
2,0,0,0,0,0,0,1,0,0,0,GCNT4
2,0,1,0,0,0,0,0,0,0,0,GCNT1
2,0,1,0,0,0,0,0,1,0,0,GCNT2
2,0,0,0,0,0,0,0,0,0,0,LPCAT4
2,0,0,0,0,0,0,0,0,0,0,LPCAT2
2,0,0,0,0,1,0,0,0,0,0,LPCAT3
2,0,0,0,0,0,0,0,0,0,0,LPCAT1
91,0.0672607680882665,0.0392531296414174,0.0806280500742627,0.0137916401442818,0.0891152132399745,0.0367069806917038,0.0621684701888394,0.0473159346488436,0.0566518141311267,0,TAGLN
3,0,0,0,0,0,0,0,0,0,0,ALPP
2,0,0,0,0,1,0,0,0,1,0,PDK1
2,0,0,1,0,0,0,0,0,0,0,PDK3
2,0,0,0,0,1,0,1,0,0,0,PDK2
7,0.0628050074262678,0.0362826225334182,0.0746870358582644,0.0127307447485678,0.0761722894122639,0.035433906216847,0.0585614258434118,0.0428601739868449,0.0504986208359856,0,EBP
2,0,1,1,0,0,0,0,0,1,0,PDK4
2,0,0,0,0,0,0,0,1,0,0,LNPEP
9,0.00530447697856991,0.00763844684914067,0.00509229789942712,0.000848716316571186,0.00551665605771271,0.00445576066199873,0.00848716316571186,0.00763844684914067,0.0061531932951411,0,ALPI
25,0.0600466793974114,0.0377678760874178,0.0715043496711224,0.0116698493528538,0.0736261404625504,0.0328877572671335,0.0558030978145555,0.0415870995119881,0.051135158073414,0,SEC61A1
2,0,0,0,0,0,0,0,0,0,0,SEC61A2
2,0,0,0,0,0,0,0,0,0,0,ALPL
2,0,0,0,0,0,0,0,0,0,0,PECR
2,0,0,0,0,1,0,0,0,0,1,DDIT3
2,1,0,0,0,0,0,1,0,0,0,DDIT4
2,0,1,1,0,0,0,0,1,1,0,HYAL1
171,0.000848716316571186,0.00297050710799915,0.000424358158285593,0,0.00169743263314237,0.00063653723742839,0.000848716316571186,0.00275832802885635,0.000848716316571186,0,CT45A1
2,0,0,0,0,0,0,0,0,0,0,PTPMT1
47,0.0519838743899851,0.0333121154254191,0.0587736049225546,0.0108211330362826,0.0782940802036919,0.0273711012094207,0.0430723530659877,0.0360704434542754,0.045830681094844,0,ATP5C1
3,0,0,0.5,0,0,0,0,0,0,0,NPC2
2,0,0,0,0,1,0,0,0,0,0,NPC1
2,0,0,0,0,0,0,0,0,0,0,RAB3GAP2
3,0.011457670273711,0.00785062592828347,0.00976023764056864,0.00127307447485678,0.0118820284319966,0.00509229789942712,0.0112454911945682,0.00488011882028432,0.0116698493528538,0,BHLHA15
5,0.0299172501591343,0.0203691915977085,0.0299172501591343,0.00572883513685551,0.0485890091237004,0.0154890727774241,0.0237640568639932,0.0224909823891364,0.0297050710799915,0,RAB3GAP1
2,1,0,0,1,0,1,0,0,0,0,DAG1
2,0,0,0,0,0,0,1,0,0,0,ETHE1
6,0.0585614258434118,0.0335242945045618,0.0683216634839805,0.0101845957988542,0.0782940802036919,0.0301294292382771,0.0553787396562699,0.0415870995119881,0.0492255463611288,0,SGSM3
3,0.0108211330362826,0.00997241671971144,0.00848716316571186,0.00254614894971356,0.0303416083174199,0.00509229789942712,0.00678973053256949,0.0140038192234246,0.00848716316571186,0,KDM1A
2,0,0,0,0,0,0,0,0,0,0,KDM1B
4,0,0,0,0,0,0,0,0,0,0,HIST1H3H
122,0.0608953957139826,0.0328877572671335,0.0736261404625504,0.0118820284319966,0.0732017823042648,0.0341608317419902,0.0541056651814131,0.0403140250371313,0.049013367281986,0,FCER1G
171,0.00063653723742839,0.00297050710799915,0.000424358158285593,0,0.00106089539571398,0.00063653723742839,0.00063653723742839,0.00275832802885635,0.000848716316571186,0,BTG4
2,0,0,0,0,0,0,1,0,1,0,BTG3
2,0,0,1,0,0,0,0,0,0,0,BTG2
2,1,0,1,0,0,0,0,0,1,1,BTG1
2,0,0,0,0,0,0,0,0,0,0,SRD5A3
2,0,0,0,0,0,0,0,0,0,0,SRD5A1
9,0.062592828347125,0.0371313388499894,0.0734139613834076,0.0118820284319966,0.0848716316571186,0.0341608317419902,0.0577127095268407,0.0449819647782729,0.0521960534691279,0,GGA1
6,0.0420114576702737,0.0290685338425631,0.0568639932102695,0.00700190961171229,0.0666242308508381,0.0216422660725652,0.0424358158285593,0.0358582643751326,0.0388287714831318,0,GGA3
2,0,0,0,0,0,0,0,0,0,0,GGA2
2,0,0,0,0,1,0,0,0,0,0,FHOD1
25,0.0661998726925525,0.0384044133248462,0.0789306174411203,0.0133672819859962,0.0895395713982601,0.0367069806917038,0.061531932951411,0.0464672183322724,0.0553787396562699,0,GJC1
54,0.0645024400594101,0.036494801612561,0.0772331848079779,0.0131551029068534,0.0812645873116911,0.036494801612561,0.0581370676851262,0.0437088903034161,0.0524082325482707,0,PSMB9
37,0.0645024400594101,0.0392531296414174,0.0782940802036919,0.0133672819859962,0.0869934224485466,0.0367069806917038,0.060471037555697,0.0460428601739868,0.0538934861022703,0,PSMB8
17,0.0488011882028432,0.0309781455548483,0.0545300233396987,0.00976023764056864,0.0717165287502652,0.027158922130278,0.0398896668788457,0.0322512200297051,0.0454063229365585,0,PSMB7
18,0.0420114576702737,0.0258858476554212,0.0475281137279864,0.00785062592828347,0.062592828347125,0.021854445151708,0.0322512200297051,0.0269467430511352,0.036494801612561,0,PSMB6
18,0.0492255463611288,0.0305537873965627,0.0606832166348398,0.00976023764056864,0.0757479312539784,0.0269467430511352,0.0409505622745597,0.0330999363462763,0.0449819647782729,0,PSMB5
2,0,0,0,0,1,0,0,0,0,0,PSMB4
7,0.034373010821133,0.0231275196265648,0.0269467430511352,0.0061531932951411,0.0496499045194144,0.0148525355399958,0.0227031614682792,0.0214300869934224,0.0305537873965627,0,PSMB3
4,0.0269467430511352,0.0227031614682792,0.022915340547422,0.00509229789942712,0.0454063229365585,0.0108211330362826,0.0188839380437089,0.0201570125185657,0.0265223848928496,0,PSMB2
4,0.0118820284319966,0.0137916401442818,0.0129429238277106,0.00212179079142797,0.0286441756842775,0.00509229789942712,0.00678973053256949,0.0106089539571398,0.014640356460853,0,PSMB1
8,0.0532569488648419,0.0309781455548483,0.0600466793974114,0.00891152132399745,0.0755357521748356,0.0244005941014216,0.0464672183322724,0.0390409505622746,0.0447697856991301,0,LMBR1L
46,0.0678973053256949,0.0417992785911309,0.0799915128368343,0.0142159983025674,0.099087629959686,0.0373435179291322,0.0623806492679822,0.0494377254402716,0.0577127095268407,0,PNMA1
2,0,0,0,0,0,0,0,0,0,0,ACKR2
3,0.00381922342457034,0.00360704434542754,0.00424358158285593,0.000848716316571186,0.00976023764056864,0.00254614894971356,0.00339486526628474,0.00488011882028432,0.00381922342457034,0,PNMA3
2,0,0,0,0,0,0,0,0,0,0,PNMA2
99,0.00063653723742839,0.00297050710799915,0.000424358158285593,0,0.00106089539571398,0.00063653723742839,0.00063653723742839,0.00275832802885635,0.000848716316571186,0,TRIML2
2,0,0,0,0,0,0,0,0,0,0,VPS13D
3,0,0,0,0,0,0,0,0,0,0,NACC1
2,0,0,0,0,0,0,0,0,0,0,VPS13A
2,1,0,0,0,0,0,1,0,0,0,SH3KBP1
3,0.0428601739868449,0.027158922130278,0.0371313388499894,0.00848716316571186,0.0638659028219817,0.0210057288351369,0.0326755781879907,0.0303416083174199,0.0396774877997029,0,VPS13C
7,0.0507107999151284,0.0311903246339911,0.0384044133248462,0.0108211330362826,0.0695947379588373,0.021854445151708,0.036494801612561,0.0350095480585614,0.0396774877997029,0,VPS13B
10,0.0530447697856991,0.0322512200297051,0.0608953957139826,0.00976023764056864,0.0651389772968385,0.0307659664757055,0.046891576490558,0.036494801612561,0.0445576066199873,0,BEX2
3,0.0152768936982813,0.0144281773817102,0.0140038192234246,0.00233396987057076,0.0205813706768513,0.00848716316571186,0.0150647146191386,0.0133672819859962,0.0159134309357097,0,BEX1
2,0,0,0,0,0,0,0,0,0,0,TMEM160
2,0,0,0,0,0,0,0,0,0,0,TMEM165
2,0,0,0,0,0,0,0,0,0,0,TMEM164
75,0.0602588584765542,0.0324633991088479,0.0732017823042648,0.0118820284319966,0.071928707829408,0.0339486526628474,0.0534691279439847,0.0396774877997029,0.0488011882028432,0,EVI2A
2,0,0,0,0,0,0,0,0,0,0,TMEM168
167,0.0634415446636962,0.0347973689794186,0.0761722894122639,0.0127307447485678,0.0797793337576915,0.0358582643751326,0.0566518141311267,0.0428601739868449,0.0526204116274135,0,EVI2B
2,0,0,0,0,0,0,0,0,0,0,FOXN2
3,0.0430723530659877,0.0212179079142797,0.0424358158285593,0.00848716316571186,0.0462550392531296,0.02503713133885,0.0345851899002758,0.0256736685762784,0.034373010821133,0,FOXN3
77,0.0632293655845534,0.038616592403989,0.0755357521748356,0.0133672819859962,0.0880543178442606,0.0350095480585614,0.0570761722894123,0.0437088903034161,0.0558030978145555,0,COL14A1
3,0.0352217271377042,0.0106089539571398,0.0471037555697008,0.00488011882028432,0.0286441756842775,0.0222788033099936,0.0269467430511352,0.0150647146191386,0.0244005941014216,0,IFFO1
11,0.0608953957139826,0.0318268618714195,0.0738383195416932,0.0120942075111394,0.0723530659876936,0.034373010821133,0.0538934861022703,0.0405262041162741,0.0488011882028432,0,TAP2
5,0.0589857840016974,0.0326755781879907,0.0640780819011245,0.0110333121154254,0.0702312751962657,0.0316146827922767,0.0494377254402716,0.0379800551665606,0.0477402928071292,0,SNAP91
4,0.0611075747931254,0.0356460852959898,0.0664120517716953,0.0123063865902822,0.0821133036282623,0.0318268618714195,0.0528325907065563,0.0428601739868449,0.0517716953108424,0,C11orf30
2,0,0,0,0,0,1,0,0,0,0,IFNA6
2,0,0,0,0,1,0,0,0,0,0,MACROD2
2,0,0,0,0,0,0,0,0,0,0,MACROD1
2,0,0,0,0,0,0,0,0,0,0,KRR1
2,0,0,0,0,0,0,0,0,0,1,STRN
2,0,0,0,0,0,0,0,0,0,0,C8orf48
2,0,0,0,0,0,0,0,1,0,0,TP53I3
7,0.666666666666667,0,0.333333333333333,0,0,0,0.666666666666667,0,0.416666666666667,0,MB
2,0,0,0,0,1,0,0,0,0,0,SLC18A3
2,0,0,0,0,0,0,0,1,0,0,SLC18A2
2,0,0,0,0,0,0,0,0,0,0,SLC18A1
2,0,0,0,0,0,0,0,0,0,0,RALBP1
2,0,0,0,0,0,0,0,0,0,0,ZNF830
3,0.0572883513685551,0.0356460852959898,0.0676851262465521,0.0108211330362826,0.072989603225122,0.0307659664757055,0.0513473371525568,0.0392531296414174,0.0500742626777,0,ZNF837
2,0,0,0,0,0,0,0,0,0,0,ZNF839
2,0,0,0,0,0,0,0,0,0,0,PHAX
168,0.00063653723742839,0.00297050710799915,0.000424358158285593,0,0.00106089539571398,0.00063653723742839,0.00063653723742839,0.00275832802885635,0.000848716316571186,0,ZPBP
2,0,0,0,0,0,0,0,0,0,0,RAB33A
2,0,0,0,0,0,0,0,0,0,0,SLC17A9
2,0,0,0,0,0,0,0,0,0,0,RAB33B
2,0,1,0,0,0,0,0,1,0,0,SLC17A5
9,0.00106089539571398,0.00275832802885635,0.000424358158285593,0,0.00190961171228517,0.00106089539571398,0.00063653723742839,0.00254614894971356,0.000424358158285593,0,SLC17A6
3,0.0473159346488436,0.023976235943136,0.0485890091237004,0.00891152132399745,0.051135158073414,0.0267345639719924,0.0396774877997029,0.027158922130278,0.0388287714831318,0,SLC17A7
10,0.00700190961171229,0.00848716316571186,0.00742626776999788,0.00106089539571398,0.00848716316571186,0.00572883513685551,0.0116698493528538,0.00848716316571186,0.00891152132399745,0,SLC17A1
31,0.00700190961171229,0.00848716316571186,0.00742626776999788,0.00106089539571398,0.00848716316571186,0.00572883513685551,0.0116698493528538,0.00848716316571186,0.00891152132399745,0,SLC17A2
2,0,0,0,0,0,0,0,1,0,0,SETDB2
2,0,0,0,0,1,0,0,0,0,0,ITCH
2,0,0,0,0,0,0,0,0,0,0,CHMP4A
2,0,0,0,0,0,0,0,0,0,0,CHMP4B
33,0.0661998726925525,0.0388287714831318,0.0789306174411203,0.013579461065139,0.0814767663908339,0.037555697008275,0.062592828347125,0.046891576490558,0.0532569488648419,0,CHMP4C
2,0,0,0,0,0,0,0,0,0,0,COBLL1
2,0,0,0,0,0,0,0,0,0,0,ST5
2,0,0,0,0,0,0,0,0,0,0,ST7
15,0.0634415446636962,0.0320390409505623,0.074050498620836,0.0129429238277106,0.0835985571822618,0.0356460852959898,0.0551665605771271,0.0417992785911309,0.0502864417568428,0,TMEM173
3,0.0337364735837047,0.0222788033099936,0.026098026734564,0.00678973053256949,0.0437088903034161,0.0140038192234246,0.0227031614682792,0.0235518777848504,0.0252493104179928,0,ZNF302
2,0,0,0,0,0,0,0,0,0,0,ZNF300
2,0,0,0,0,0,0,0,0,0,0,STS
5,0,0,0,0,0,0,0,0,0,0,HOXB13
3,0,0,0,0,0,0,0,0,0,0,FBXO17
2,0,0,0,1,1,1,0,0,0,0,PPP3CA
31,0.0695947379588373,0.0428601739868449,0.0814767663908339,0.014640356460853,0.096965839168258,0.0379800551665606,0.0642902609802673,0.0509229789942712,0.0589857840016974,0,PPP3CB
