degree,downregulated.regen_Fraction_sp_less2,downregulated.stress_Fraction_sp_less2,downregulated.wound_Fraction_sp_less2,msigdb.regen_Fraction_sp_less2,msigdb.stress_Fraction_sp_less2,msigdb.wound_Fraction_sp_less2,upregulated.regen_Fraction_sp_less2,upregulated.stress_Fraction_sp_less2,upregulated.wound_Fraction_sp_less2,label
31,0.00470430107526882,0.0021712158808933,0.00542803970223325,0.00279156327543424,0.0151468155500414,0.00568651778329198,0.00418734491315136,0.00299834574028122,0.00589330024813896,1
87,0.005479735318445,0.00527295285359802,0.00625516956162117,0.0021712158808933,0.0228494623655914,0.0043424317617866,0.00620347394540943,0.00728908188585608,0.00754755996691481,1
21,0.00191273779983457,0.00170595533498759,0.00294665012406948,0.00098221670802316,0.00573821339950372,0.00206782464846981,0.00222291149710505,0.00180934656741108,0.00227460711331679,1
10,0.00403225806451613,0.00351530190239868,0.00392886683209264,0.00155086848635236,0.0130272952853598,0.00294665012406948,0.00351530190239868,0.00584160463192721,0.00408395368072787,1
162,0.00413564929693962,0.00578990901571547,0.00578990901571547,0.0016025641025641,0.0154569892473118,0.00268817204301075,0.00522125723738627,0.00439412737799835,0.00615177832919768,1
2,0.00827129859387924,0.00465260545905707,0.00889164598842018,0.00341191066997519,0.0184553349875931,0.00889164598842018,0.00687551695616212,0.00578990901571547,0.00847808105872622,1
5,0.00506617038875103,0.00242969396195203,0.00666873449131514,0.00191273779983457,0.0115798180314309,0.00589330024813896,0.00485938792390405,0.00351530190239868,0.00573821339950372,1
21,0.00144747725392887,0.000775434243176179,0.000672043010752688,0.000310173697270471,0.00315343258891646,0.00118899917287014,0.000723738626964433,0.00118899917287014,0.00155086848635236,1
55,0.00367038875103391,0.00847808105872622,0.00480769230769231,0.000775434243176179,0.0065136476426799,0.0021712158808933,0.00470430107526882,0.008116211745244,0.00682382133995037,1
52,0.00553143093465674,0.00646195202646816,0.00672043010752688,0.00232630272952854,0.0183519437551696,0.00372208436724566,0.005479735318445,0.00672043010752688,0.00604838709677419,1
125,0.00496277915632754,0.00599669148056245,0.00713399503722084,0.00165425971877585,0.0200062034739454,0.00449751861042184,0.00584160463192721,0.00734077750206782,0.00672043010752688,1
7,0.011166253101737,0.00506617038875103,0.0165425971877585,0.00351530190239868,0.0189722911497105,0.0110628618693135,0.0113213399503722,0.00703060380479735,0.0111145574855252,1
15,0.00170595533498759,0.000775434243176179,0.00129239040529363,0.000465260545905707,0.00258478081058726,0.000723738626964433,0.00144747725392887,0.00098221670802316,0.00149917287014061,1
74,0.00553143093465674,0.00485938792390405,0.00615177832919768,0.00211952026468156,0.0141645988420182,0.00656534325889165,0.00625516956162117,0.00573821339950372,0.00604838709677419,1
35,0.0101323407775021,0.00372208436724566,0.00858147229114971,0.00268817204301075,0.0123552522746071,0.00610008271298594,0.00677212572373863,0.00454921422663358,0.00837468982630273,1
25,0.018868899917287,0.0117866004962779,0.0199545078577337,0.00620347394540943,0.0387717121588089,0.0143196856906534,0.0179900744416873,0.0142162944582299,0.0192307692307692,1
18,0.00754755996691481,0.00656534325889165,0.00951199338296112,0.0027398676592225,0.02191894127378,0.00697890818858561,0.00852977667493797,0.00858147229114971,0.00987386269644334,1
65,0.00635856079404467,0.00289495450785773,0.0110111662531017,0.00206782464846981,0.0130789909015715,0.00646195202646816,0.00625516956162117,0.00382547559966915,0.00610008271298594,1
1,0.00305004135649297,0.00180934656741108,0.00403225806451613,0.00098221670802316,0.00682382133995037,0.00315343258891646,0.00387717121588089,0.00191273779983457,0.00387717121588089,1
4,0.00211952026468156,0.000827129859387924,0.00191273779983457,0.000361869313482217,0.00470430107526882,0.00108560794044665,0.00175765095119934,0.0016025641025641,0.00186104218362283,1
15,0.00372208436724566,0.00227460711331679,0.0037737799834574,0.00175765095119934,0.00832299421009098,0.00341191066997519,0.00336021505376344,0.00356699751861042,0.00423904052936311,1
4,0.00310173697270471,0.00289495450785773,0.00367038875103391,0.00144747725392887,0.0130272952853598,0.00258478081058726,0.00372208436724566,0.00284325889164599,0.00413564929693962,1
11,0.00496277915632754,0.00532464846980976,0.00537634408602151,0.00144747725392887,0.00977047146401985,0.0033085194375517,0.00589330024813896,0.00413564929693962,0.00604838709677419,1
261,0.00816790736145575,0.00532464846980976,0.0126137303556658,0.00346360628618693,0.0213502894954508,0.00940860215053763,0.00847808105872622,0.00630686517783292,0.00987386269644334,1
22,0.00201612903225806,0.0011373035566584,0.00201612903225806,0.000620347394540943,0.00785773366418528,0.00144747725392887,0.00180934656741108,0.00165425971877585,0.00237799834574028,1
5,0.00361869313482217,0.00237799834574028,0.0043424317617866,0.0021712158808933,0.00997725392886683,0.00382547559966915,0.0027398676592225,0.00387717121588089,0.00516956162117452,1
10,0.00165425971877585,0.0027398676592225,0.0016025641025641,0.00129239040529363,0.00558312655086849,0.00175765095119934,0.00144747725392887,0.00341191066997519,0.00268817204301075,1
84,0.0086848635235732,0.00501447477253929,0.0100289495450786,0.00356699751861042,0.0212468982630273,0.00827129859387924,0.0076509511993383,0.00589330024813896,0.00904673283705542,1
29,0.00511786600496278,0.00361869313482217,0.00806451612903226,0.0016025641025641,0.0134925558312655,0.00573821339950372,0.00563482216708023,0.00305004135649297,0.00635856079404467,1
39,0.00392886683209264,0.00201612903225806,0.00485938792390405,0.00098221670802316,0.00589330024813896,0.00336021505376344,0.00454921422663358,0.00211952026468156,0.0043424317617866,1
1,0.00439412737799835,0.00299834574028122,0.00703060380479735,0.00196443341604632,0.0128722084367246,0.00553143093465674,0.00413564929693962,0.0043424317617866,0.0059449958643507,1
13,0.0105976013234078,0.00630686517783292,0.0128722084367246,0.00341191066997519,0.0272435897435897,0.0108043837882548,0.0111145574855252,0.0092535153019024,0.011166253101737,1
2,0.00351530190239868,0.00237799834574028,0.0037737799834574,0.00134408602150538,0.00971877584780811,0.00248138957816377,0.00325682382133995,0.00429073614557485,0.00382547559966915,1
2,0.0016025641025641,0.00248138957816377,0.00139578163771712,0.000361869313482217,0.00506617038875103,0.0010339123242349,0.00129239040529363,0.00129239040529363,0.00165425971877585,1
1,0.00129239040529363,0.00098221670802316,0.00170595533498759,0.00118899917287014,0.00439412737799835,0.00175765095119934,0.000775434243176179,0.00118899917287014,0.00201612903225806,1
38,0.00992555831265509,0.00630686517783292,0.0107009925558313,0.00382547559966915,0.0212468982630273,0.00847808105872622,0.00946029776674938,0.00858147229114971,0.0110111662531017,1
15,0.0033085194375517,0.00279156327543424,0.00403225806451613,0.00149917287014061,0.0133374689826303,0.0021712158808933,0.00336021505376344,0.0037737799834574,0.00351530190239868,1
8,0.00351530190239868,0.00118899917287014,0.00677212572373863,0.000930521091811414,0.00697890818858561,0.00341191066997519,0.00351530190239868,0.00139578163771712,0.00387717121588089,1
60,0.00356699751861042,0.00175765095119934,0.00785773366418528,0.0010339123242349,0.00801282051282051,0.00496277915632754,0.00413564929693962,0.00165425971877585,0.00470430107526882,1
32,0.00299834574028122,0.00294665012406948,0.00253308519437552,0.0011373035566584,0.00852977667493797,0.00180934656741108,0.00284325889164599,0.00367038875103391,0.00258478081058726,1
496,0.00356699751861042,0.00299834574028122,0.00429073614557485,0.00175765095119934,0.0101323407775021,0.00341191066997519,0.00320512820512821,0.00227460711331679,0.00429073614557485,1
15,0.00124069478908189,0.00129239040529363,0.00144747725392887,0.000465260545905707,0.00398056244830438,0.000878825475599669,0.0010339123242349,0.00170595533498759,0.0016025641025641,1
6,0.021712158808933,0.0132857733664185,0.0233147229114971,0.00620347394540943,0.0415115798180314,0.0162841191066998,0.0205231596360629,0.0157671629445823,0.0222291149710505,1
1,0.01095947063689,0.00796112489660877,0.0133374689826303,0.00367038875103391,0.034894540942928,0.00837468982630273,0.0107009925558313,0.0102357320099256,0.0119416873449132,1
22,0.00336021505376344,0.00258478081058726,0.00279156327543424,0.00124069478908189,0.011166253101737,0.00248138957816377,0.00325682382133995,0.0033085194375517,0.00325682382133995,1
10,0.00325682382133995,0.000620347394540943,0.00242969396195203,0.000568651778329198,0.00336021505376344,0.000620347394540943,0.00284325889164599,0.00186104218362283,0.00155086848635236,1
7,0.00697890818858561,0.00542803970223325,0.00801282051282051,0.00315343258891646,0.0172146401985112,0.00713399503722084,0.00610008271298594,0.00522125723738627,0.00775434243176179,1
47,0.00646195202646816,0.00232630272952854,0.011166253101737,0.00201612903225806,0.0143713813068652,0.00775434243176179,0.00666873449131514,0.00403225806451613,0.00625516956162117,1
4,0.00222291149710505,0.0010339123242349,0.00242969396195203,0.00144747725392887,0.00475599669148056,0.00175765095119934,0.00124069478908189,0.00253308519437552,0.00294665012406948,1
50,0.00516956162117452,0.00356699751861042,0.00475599669148056,0.00165425971877585,0.0128205128205128,0.00315343258891646,0.00439412737799835,0.00558312655086849,0.00480769230769231,1
15,0.00346360628618693,0.00186104218362283,0.00382547559966915,0.00118899917287014,0.00682382133995037,0.00305004135649297,0.00253308519437552,0.00248138957816377,0.00351530190239868,1
21,0.00532464846980976,0.00460090984284533,0.005479735318445,0.00206782464846981,0.0141129032258065,0.00537634408602151,0.00511786600496278,0.00470430107526882,0.00620347394540943,1
8,0.00620347394540943,0.00336021505376344,0.00842638544251447,0.00165425971877585,0.0206265508684864,0.00511786600496278,0.0065136476426799,0.00454921422663358,0.00635856079404467,1
12,0.0103908188585608,0.00460090984284533,0.0102357320099256,0.00392886683209264,0.0192307692307692,0.00956368899917287,0.00837468982630273,0.00635856079404467,0.00977047146401985,1
5,0.00759925558312655,0.00191273779983457,0.00516956162117452,0.0010339123242349,0.00475599669148056,0.00356699751861042,0.00480769230769231,0.00237799834574028,0.00506617038875103,1
2,0.00361869313482217,0.00098221670802316,0.00692721257237386,0.0011373035566584,0.00656534325889165,0.00454921422663358,0.00387717121588089,0.00124069478908189,0.00356699751861042,1
3,0.00749586435070306,0.00542803970223325,0.0070822994210091,0.00263647642679901,0.0191273779983457,0.00573821339950372,0.0070822994210091,0.00682382133995037,0.00682382133995037,1
37,0.00656534325889165,0.00449751861042184,0.0065136476426799,0.00155086848635236,0.0138544251447477,0.00387717121588089,0.00697890818858561,0.005479735318445,0.00584160463192721,1
95,0.00485938792390405,0.00232630272952854,0.00475599669148056,0.00206782464846981,0.0117866004962779,0.00413564929693962,0.00403225806451613,0.00284325889164599,0.00429073614557485,1
10,0.00697890818858561,0.00341191066997519,0.0101323407775021,0.00279156327543424,0.0124586435070306,0.00703060380479735,0.008116211745244,0.00398056244830438,0.00775434243176179,1
7,0.00248138957816377,0.00501447477253929,0.00341191066997519,0.00124069478908189,0.0117349048800662,0.00196443341604632,0.00387717121588089,0.00196443341604632,0.00392886683209264,1
15,0.000672043010752688,0.00118899917287014,0.0010339123242349,0.000155086848635236,0.0016025641025641,0.000672043010752688,0.00108560794044665,0.000361869313482217,0.000775434243176179,1
22,0.00599669148056245,0.00537634408602151,0.00863316790736146,0.00242969396195203,0.021505376344086,0.00501447477253929,0.00718569065343259,0.00610008271298594,0.00770264681555004,1
1,0.000568651778329198,0.000827129859387924,0.000775434243176179,0.000361869313482217,0.00206782464846981,0.000827129859387924,0.000930521091811414,0.000930521091811414,0.00124069478908189,1
2,0.00279156327543424,0.00346360628618693,0.00284325889164599,0.000568651778329198,0.00568651778329198,0.00279156327543424,0.00356699751861042,0.00279156327543424,0.00289495450785773,1
66,0.00206782464846981,0.00201612903225806,0.00263647642679901,0.000465260545905707,0.00672043010752688,0.00211952026468156,0.00124069478908189,0.00289495450785773,0.00284325889164599,1
24,0.00610008271298594,0.00186104218362283,0.00697890818858561,0.00227460711331679,0.00909842845326716,0.00672043010752688,0.00506617038875103,0.00299834574028122,0.00558312655086849,1
79,0.00827129859387924,0.00403225806451613,0.00961538461538462,0.00315343258891646,0.0179383788254756,0.00858147229114971,0.00749586435070306,0.00537634408602151,0.00852977667493797,1
25,0.00516956162117452,0.00315343258891646,0.005479735318445,0.00268817204301075,0.0102357320099256,0.00480769230769231,0.00480769230769231,0.00599669148056245,0.00615177832919768,1
1,0.00599669148056245,0.00387717121588089,0.00744416873449132,0.00284325889164599,0.0161807278742763,0.00620347394540943,0.00532464846980976,0.00542803970223325,0.00723738626964433,1
21,0.0135442514474773,0.00780603804797353,0.0151468155500414,0.00480769230769231,0.0259511993382961,0.0123035566583954,0.0119933829611249,0.00801282051282051,0.0127171215880893,1
16,0.00465260545905707,0.00398056244830438,0.00615177832919768,0.00222291149710505,0.0169044665012407,0.00516956162117452,0.00506617038875103,0.00429073614557485,0.00522125723738627,1
24,0.00346360628618693,0.00305004135649297,0.00284325889164599,0.00175765095119934,0.0059449958643507,0.00284325889164599,0.00305004135649297,0.00305004135649297,0.00336021505376344,1
9,0.005479735318445,0.00180934656741108,0.0049110835401158,0.00227460711331679,0.00873655913978495,0.00367038875103391,0.00418734491315136,0.00356699751861042,0.00584160463192721,1
7,0.00713399503722084,0.00398056244830438,0.00723738626964433,0.00351530190239868,0.0145264681555004,0.00692721257237386,0.00516956162117452,0.00454921422663358,0.00646195202646816,1
13,0.000723738626964433,0.000723738626964433,0.000620347394540943,0.000516956162117452,0.00382547559966915,0.00124069478908189,0.000568651778329198,0.0011373035566584,0.000775434243176179,1
83,0.0209884201819686,0.0140612076095947,0.0245037220843672,0.00573821339950372,0.0470430107526882,0.0160773366418528,0.0206265508684864,0.0147849462365591,0.0219706368899917,1
19,0.00449751861042184,0.00170595533498759,0.00346360628618693,0.000878825475599669,0.00930521091811414,0.00118899917287014,0.00398056244830438,0.00305004135649297,0.00232630272952854,1
2,0.000672043010752688,0.000516956162117452,0.000878825475599669,0.000413564929693962,0.00108560794044665,0.000672043010752688,0.000310173697270471,0.000620347394540943,0.0010339123242349,1
13,0.00759925558312655,0.00537634408602151,0.00837468982630273,0.0021712158808933,0.0195926385442514,0.00506617038875103,0.00728908188585608,0.0070822994210091,0.00821960297766749,1
41,0.00175765095119934,0.00191273779983457,0.00232630272952854,0.000723738626964433,0.00646195202646816,0.00134408602150538,0.00170595533498759,0.00289495450785773,0.00258478081058726,1
21,0.00522125723738627,0.0033085194375517,0.00610008271298594,0.00268817204301075,0.0148366418527709,0.00620347394540943,0.00527295285359802,0.00423904052936311,0.00578990901571547,1
18,0.0154569892473118,0.00852977667493797,0.0214536807278743,0.00460090984284533,0.0281741108354012,0.0147849462365591,0.0155603804797353,0.0104425144747725,0.0151468155500414,1
125,0.00196443341604632,0.00367038875103391,0.0037737799834574,0.000775434243176179,0.00827129859387924,0.00180934656741108,0.00305004135649297,0.00310173697270471,0.00460090984284533,1
2,0.00336021505376344,0.00180934656741108,0.00341191066997519,0.00124069478908189,0.00832299421009098,0.00196443341604632,0.00279156327543424,0.00361869313482217,0.00336021505376344,1
50,0.00573821339950372,0.00299834574028122,0.0116832092638544,0.00139578163771712,0.0112696443341605,0.00661703887510339,0.00666873449131514,0.00284325889164599,0.00718569065343259,1
74,0.00418734491315136,0.00284325889164599,0.00496277915632754,0.00186104218362283,0.00935690653432589,0.00485938792390405,0.00336021505376344,0.0043424317617866,0.00501447477253929,1
70,0.00263647642679901,0.00387717121588089,0.00387717121588089,0.000827129859387924,0.00951199338296112,0.00098221670802316,0.00320512820512821,0.00242969396195203,0.00465260545905707,1
17,0.00558312655086849,0.00341191066997519,0.00713399503722084,0.00289495450785773,0.0142162944582299,0.00666873449131514,0.00537634408602151,0.00527295285359802,0.00604838709677419,1
13,0.00263647642679901,0.00356699751861042,0.00372208436724566,0.000930521091811414,0.00946029776674938,0.00175765095119934,0.00258478081058726,0.0043424317617866,0.00268817204301075,1
206,0.0205748552522746,0.0150951199338296,0.0254859387923904,0.00604838709677419,0.0469913151364764,0.0177315963606286,0.0213502894954508,0.0161807278742763,0.0226943755169562,1
108,0.00470430107526882,0.0021712158808933,0.00718569065343259,0.00237799834574028,0.015818858560794,0.00692721257237386,0.0049110835401158,0.00170595533498759,0.00604838709677419,1
36,0.00129239040529363,0.0010339123242349,0.000930521091811414,0.000258478081058726,0.0049110835401158,0.000258478081058726,0.0010339123242349,0.0016025641025641,0.00129239040529363,1
10,0.00165425971877585,0.00305004135649297,0.00310173697270471,0.000516956162117452,0.0070822994210091,0.00118899917287014,0.00222291149710505,0.00180934656741108,0.00305004135649297,1
6,0.00310173697270471,0.00180934656741108,0.00351530190239868,0.00155086848635236,0.00610008271298594,0.00227460711331679,0.00263647642679901,0.00279156327543424,0.00423904052936311,1
5,0.00578990901571547,0.00315343258891646,0.00672043010752688,0.00310173697270471,0.0124069478908189,0.00527295285359802,0.00475599669148056,0.00470430107526882,0.00775434243176179,1
6,0.0011373035566584,0.000723738626964433,0.00186104218362283,0.00010339123242349,0.00237799834574028,0.000775434243176179,0.00144747725392887,0.000672043010752688,0.00129239040529363,1
