degree,downregulated.regen_Fraction_sp_less2,downregulated.stress_Fraction_sp_less2,downregulated.wound_Fraction_sp_less2,msigdb.regen_Fraction_sp_less2,msigdb.stress_Fraction_sp_less2,msigdb.wound_Fraction_sp_less2,upregulated.regen_Fraction_sp_less2,upregulated.stress_Fraction_sp_less2,upregulated.wound_Fraction_sp_less2,label
1510,0.00686253484880978,0.00671956537279291,0.00950747015512188,0.00328829794838802,0.0209450282364715,0.00686253484880978,0.00729144327686039,0.00836371434698692,0.00957895489313032,1
694,0.00271642004432054,0.00200157266423619,0.00271642004432054,0.00100078633211809,0.00779183644291944,0.00214454214025306,0.00178711845021088,0.00293087425834584,0.00307384373436271,1
1482,0.00972192436914719,0.00514690113660733,0.0172993065980413,0.00300235899635428,0.0247337193509186,0.0116520122953749,0.0108656801772821,0.00543284008864107,0.0112945886053328,1
907,0.00693401958681821,0.00335978268639645,0.00579026377868325,0.0036457216384302,0.0115805275573665,0.00586174851669169,0.00521838587461577,0.00321681321037958,0.00707698906283508,1
531,0.00178711845021088,0.00164414897419401,0.0024304810922868,0.000571877904067482,0.00514690113660733,0.00178711845021088,0.00157266423618557,0.00135821002216027,0.00221602687826149,1
1212,0.00557580956465795,0.00285938952033741,0.00443205375652298,0.00235899635427836,0.0136535849596111,0.00393166059046394,0.00450353849453142,0.0050754163985989,0.00614768746872543,1
1150,0.00378869111444707,0.00321681321037958,0.00514690113660733,0.00150117949817714,0.012152405461434,0.00393166059046394,0.00350275216241332,0.00393166059046394,0.00486096218457359,1
1344,0.00757738222889413,0.00321681321037958,0.00550432482664951,0.00150117949817714,0.0145114018157123,0.00214454214025306,0.00700550432482665,0.00478947744656516,0.00443205375652298,1
596,0.00185860318821932,0.00114375580813496,0.00335978268639645,0.000357423690042176,0.00493244692258203,0.00271642004432054,0.0026449353063121,0.00171563371220244,0.00271642004432054,1
1691,0.00764886696690257,0.00343126742440489,0.00586174851669169,0.00164414897419401,0.0175137608120666,0.00257345056830367,0.00579026377868325,0.00614768746872543,0.00514690113660733,1
843,0.00443205375652298,0.00157266423618557,0.00493244692258203,0.00193008792622775,0.00986489384516406,0.00621917220673386,0.00421759954249768,0.00357423690042176,0.00443205375652298,1
185,0.000857816856101222,0.000643362642075917,0.0012152405461434,0.000571877904067482,0.00150117949817714,0.000929301594109658,0.000428908428050611,0.000714847380084352,0.00135821002216027,1
988,0.00579026377868325,0.00343126742440489,0.00521838587461577,0.00171563371220244,0.0135106154835943,0.00278790478232897,0.00486096218457359,0.00478947744656516,0.00457502323253985,1
2022,0.00721995853885196,0.00636214168275073,0.00822074487097005,0.00293087425834584,0.0307384373436271,0.00586174851669169,0.00807777539495318,0.00922153120308814,0.00993637858317249,1
1973,0.011008649653299,0.00500393166059046,0.0166559439559654,0.00436056901851455,0.0298806204875259,0.0150117949817714,0.0116520122953749,0.0075058974908857,0.0125813138894846,1
1792,0.00743441275287726,0.00428908428050611,0.0065051111587676,0.00207305740224462,0.0200157266423619,0.00436056901851455,0.00586174851669169,0.0075058974908857,0.00714847380084352,1
473,0.00293087425834584,0.0012152405461434,0.0026449353063121,0.00178711845021088,0.00607620273071699,0.00235899635427836,0.00178711845021088,0.00307384373436271,0.0038601758524555,1
169,0.000428908428050611,0.000929301594109658,0.000643362642075917,0.00014296947601687,0.00221602687826149,0.000500393166059046,0.000285938952033741,0.000643362642075917,0.000500393166059046,1
956,0.00850668382300379,0.00307384373436271,0.00671956537279291,0.0024304810922868,0.0123668596754593,0.00707698906283508,0.00586174851669169,0.00486096218457359,0.00693401958681821,1
1390,0.00407463006648081,0.00800629065694474,0.00536135535063264,0.00128672528415183,0.0127957681035099,0.00107227107012653,0.00550432482664951,0.0036457216384302,0.00557580956465795,1
548,0.00157266423618557,0.00128672528415183,0.00171563371220244,0.000571877904067482,0.00543284008864107,0.00164414897419401,0.00157266423618557,0.00221602687826149,0.00200157266423619,1
2536,0.00943598541711345,0.00729144327686039,0.0122238901994424,0.00343126742440489,0.0288798341554078,0.00779183644291944,0.00864965329902066,0.00979340910715562,0.0120094359854171,1
