degree,downregulated.regen_Fraction_sp_less4,downregulated.stress_Fraction_sp_less4,downregulated.wound_Fraction_sp_less4,msigdb.regen_Fraction_sp_less4,msigdb.stress_Fraction_sp_less4,msigdb.wound_Fraction_sp_less4,upregulated.regen_Fraction_sp_less4,upregulated.stress_Fraction_sp_less4,upregulated.wound_Fraction_sp_less4,downregulated.regen_Fraction_sp_less4.1,downregulated.stress_Fraction_sp_less4.1,downregulated.wound_Fraction_sp_less4.1,msigdb.regen_Fraction_sp_less4.1,msigdb.stress_Fraction_sp_less4.1,msigdb.wound_Fraction_sp_less4.1,upregulated.regen_Fraction_sp_less4.1,upregulated.stress_Fraction_sp_less4.1,upregulated.wound_Fraction_sp_less4.1,label
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0.00298115907464822,0.00155020271881708,0.00691628905318388,0.000476985451943716,0.0107321726687336,0.00262341998569044,0.00262341998569044,0.00429286906749344,0.0036966372525638,0.00298115907464822,0.00155020271881708,0.00691628905318388,0.000476985451943716,0.0107321726687336,0.00262341998569044,0.00262341998569044,0.00429286906749344,0.0036966372525638,1
4,0.00274266634867637,0.00107321726687336,0.00226568089673265,0.000238492725971858,0.00166944908180301,0.00190794180777486,0.00131170999284522,0.00166944908180301,0.00166944908180301,0.00274266634867637,0.00107321726687336,0.00226568089673265,0.000238492725971858,0.00166944908180301,0.00190794180777486,0.00131170999284522,0.00166944908180301,0.00166944908180301,1
160,0.0224183162413546,0.0203911280705938,0.0311233007393274,0.00465060815645123,0.0373241116145958,0.0140710708323396,0.026830431671834,0.0203911280705938,0.0274266634867637,0.0224183162413546,0.0203911280705938,0.0311233007393274,0.00465060815645123,0.0373241116145958,0.0140710708323396,0.026830431671834,0.0203911280705938,0.0274266634867637,1
5,0.00107321726687336,0.00119246362985929,0.000596231814929645,0,0.00381588361554973,0.000476985451943716,0.000596231814929645,0.00155020271881708,0.000834724540901503,0.00107321726687336,0.00119246362985929,0.000596231814929645,0,0.00381588361554973,0.000476985451943716,0.000596231814929645,0.00155020271881708,0.000834724540901503,1
2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,0.0115668972096351,0.00584307178631052,0.0188409253517768,0.00226568089673265,0.0275459098497496,0.00608156451228238,0.013355592654424,0.0115668972096351,0.0104936799427617,0.0115668972096351,0.00584307178631052,0.0188409253517768,0.00226568089673265,0.0275459098497496,0.00608156451228238,0.013355592654424,0.0115668972096351,0.0104936799427617,1
122,0.0329119961841164,0.0214643453374672,0.028499880753637,0.00655854996422609,0.0405437634152158,0.0174099689959456,0.0211066062485094,0.0209873598855235,0.0267111853088481,0.0329119961841164,0.0214643453374672,0.028499880753637,0.00655854996422609,0.0405437634152158,0.0174099689959456,0.0211066062485094,0.0209873598855235,0.0267111853088481,1
3,0.00357739088957787,0.00119246362985929,0.011686143572621,0.000476985451943716,0.00548533269735273,0.00321965180062008,0.00512759360839494,0.00238492725971858,0.0036966372525638,0.00357739088957787,0.00119246362985929,0.011686143572621,0.000476985451943716,0.00548533269735273,0.00321965180062008,0.00512759360839494,0.00238492725971858,0.0036966372525638,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0.0140710708323396,0.00894347722394467,0.0120438826615788,0.00202718817076079,0.0183639398998331,0.00632005723825423,0.00942046267588839,0.00798950632005724,0.01347483901741,0.0140710708323396,0.00894347722394467,0.0120438826615788,0.00202718817076079,0.0183639398998331,0.00632005723825423,0.00942046267588839,0.00798950632005724,0.01347483901741,1
262,0.0250417362270451,0.0158597662771285,0.0399475316002862,0.0036966372525638,0.0372048652516098,0.0169329835440019,0.0267111853088481,0.0186024326258049,0.0253994753160029,0.0250417362270451,0.0158597662771285,0.0399475316002862,0.0036966372525638,0.0372048652516098,0.0169329835440019,0.0267111853088481,0.0186024326258049,0.0253994753160029,1
10,0.00417362270450751,0.00119246362985929,0.00357739088957787,0.00107321726687336,0.00858573813498688,0.000476985451943716,0.00262341998569044,0.00512759360839494,0.00190794180777486,0.00417362270450751,0.00119246362985929,0.00357739088957787,0.00107321726687336,0.00858573813498688,0.000476985451943716,0.00262341998569044,0.00512759360839494,0.00190794180777486,1
26,0.0245647507751014,0.0171714762699738,0.0186024326258049,0.00441211543047937,0.0366086334366802,0.00965895540186024,0.0144288099212974,0.0181254471738612,0.0205103744335798,0.0245647507751014,0.0171714762699738,0.0186024326258049,0.00441211543047937,0.0366086334366802,0.00965895540186024,0.0144288099212974,0.0181254471738612,0.0205103744335798,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,0.00417362270450751,0.00596231814929645,0.00703553541616981,0.000596231814929645,0.010135940853804,0.00226568089673265,0.00632005723825423,0.00298115907464822,0.00572382542332459,0.00417362270450751,0.00596231814929645,0.00703553541616981,0.000596231814929645,0.010135940853804,0.00226568089673265,0.00632005723825423,0.00298115907464822,0.00572382542332459,1
2,0.00250417362270451,0.00190794180777486,0.0108514190317195,0.000596231814929645,0.00703553541616981,0.00250417362270451,0.0045313617934653,0.00250417362270451,0.00500834724540901,0.00250417362270451,0.00190794180777486,0.0108514190317195,0.000596231814929645,0.00703553541616981,0.00250417362270451,0.0045313617934653,0.00250417362270451,0.00500834724540901,1
7,0.0112091581206773,0.00274266634867637,0.00739327450512759,0.00178869544478893,0.00632005723825423,0.00465060815645123,0.00560457906033866,0.00357739088957787,0.00667779632721202,0.0112091581206773,0.00274266634867637,0.00739327450512759,0.00178869544478893,0.00632005723825423,0.00465060815645123,0.00560457906033866,0.00357739088957787,0.00667779632721202,1
31,0.0242070116861436,0.0164559980920582,0.0389935606963988,0.0036966372525638,0.040305270689244,0.015144288099213,0.0255187216789888,0.0175292153589316,0.0252802289530169,0.0242070116861436,0.0164559980920582,0.0389935606963988,0.0036966372525638,0.040305270689244,0.015144288099213,0.0255187216789888,0.0175292153589316,0.0252802289530169,1
43,0.00858573813498688,0.00846649177200095,0.00787025995707131,0.00238492725971858,0.0230145480562843,0.00274266634867637,0.00560457906033866,0.0112091581206773,0.00834724540901502,0.00858573813498688,0.00846649177200095,0.00787025995707131,0.00238492725971858,0.0230145480562843,0.00274266634867637,0.00560457906033866,0.0112091581206773,0.00834724540901502,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,0.0138325781063678,0.00953970903887431,0.0202718817076079,0.00202718817076079,0.0277844025757214,0.00679704269019795,0.0153827808251848,0.0137133317433818,0.0132363462914381,0.0138325781063678,0.00953970903887431,0.0202718817076079,0.00202718817076079,0.0277844025757214,0.00679704269019795,0.0153827808251848,0.0137133317433818,0.0132363462914381,1
42,0.0186024326258049,0.0106129263057477,0.0329119961841164,0.00286191271166229,0.0290961125685667,0.0106129263057477,0.0211066062485094,0.0132363462914381,0.0181254471738612,0.0186024326258049,0.0106129263057477,0.0329119961841164,0.00286191271166229,0.0290961125685667,0.0106129263057477,0.0211066062485094,0.0132363462914381,0.0181254471738612,1
2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14,0.0207488671595516,0.0162175053660863,0.0152635344621989,0.00345814452659194,0.03016932983544,0.00834724540901502,0.0124016217505366,0.0141903171953255,0.0156212735511567,0.0207488671595516,0.0162175053660863,0.0152635344621989,0.00345814452659194,0.03016932983544,0.00834724540901502,0.0124016217505366,0.0141903171953255,0.0156212735511567,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0.0090627235869306,0.00166944908180301,0.0103744335797758,0.00119246362985929,0.00703553541616981,0.00608156451228238,0.00703553541616981,0.0036966372525638,0.0062008108752683,0.0090627235869306,0.00166944908180301,0.0103744335797758,0.00119246362985929,0.00703553541616981,0.00608156451228238,0.00703553541616981,0.0036966372525638,0.0062008108752683,1
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
33,0.0231337944192702,0.00798950632005724,0.0203911280705938,0.00381588361554973,0.0178869544478893,0.0126401144765085,0.0143095635583115,0.0098974481278321,0.0156212735511567,0.0231337944192702,0.00798950632005724,0.0203911280705938,0.00381588361554973,0.0178869544478893,0.0126401144765085,0.0143095635583115,0.0098974481278321,0.0156212735511567,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0.000119246362985929,0,0,0,0,0,0,0,0,0.000119246362985929,0,0,0,0,1
153,0.0222990698783687,0.0144288099212974,0.0381588361554973,0.00357739088957787,0.0344621989029335,0.0149057953732411,0.025160982590031,0.01669449081803,0.0220605771523969,0.0222990698783687,0.0144288099212974,0.0381588361554973,0.00357739088957787,0.0344621989029335,0.0149057953732411,0.025160982590031,0.01669449081803,0.0220605771523969,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
54,0.0188409253517768,0.0135940853803959,0.0243262580491295,0.0036966372525638,0.0263534462198903,0.0125208681135225,0.0214643453374672,0.0145480562842833,0.0203911280705938,0.0188409253517768,0.0135940853803959,0.0243262580491295,0.0036966372525638,0.0263534462198903,0.0125208681135225,0.0214643453374672,0.0145480562842833,0.0203911280705938,1
27,0.026830431671834,0.0156212735511567,0.0202718817076079,0.00500834724540901,0.0289768662055807,0.01347483901741,0.015025041736227,0.0164559980920582,0.0199141426186501,0.026830431671834,0.0156212735511567,0.0202718817076079,0.00500834724540901,0.0289768662055807,0.01347483901741,0.015025041736227,0.0164559980920582,0.0199141426186501,1
3,0.00286191271166229,0.00465060815645123,0.00202718817076079,0.000953970903887431,0.00679704269019795,0.00143095635583115,0.00155020271881708,0.00417362270450751,0.00274266634867637,0.00286191271166229,0.00465060815645123,0.00202718817076079,0.000953970903887431,0.00679704269019795,0.00143095635583115,0.00155020271881708,0.00417362270450751,0.00274266634867637,1
29,0.0320772716432149,0.0191986644407346,0.0299308371094682,0.00500834724540901,0.0412592415931314,0.0169329835440019,0.0236107798712139,0.0207488671595516,0.0287383734796089,0.0320772716432149,0.0191986644407346,0.0299308371094682,0.00500834724540901,0.0412592415931314,0.0169329835440019,0.0236107798712139,0.0207488671595516,0.0287383734796089,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,0.00787025995707131,0.00488910088242309,0.00512759360839494,0.00190794180777486,0.0197948962556642,0.00238492725971858,0.00357739088957787,0.00810875268304317,0.00655854996422609,0.00787025995707131,0.00488910088242309,0.00512759360839494,0.00190794180777486,0.0197948962556642,0.00238492725971858,0.00357739088957787,0.00810875268304317,0.00655854996422609,1
2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
136,0.0202718817076079,0.0108514190317195,0.0313617934652993,0.00357739088957787,0.0305270689243978,0.0112091581206773,0.0208681135225376,0.015144288099213,0.0188409253517768,0.0202718817076079,0.0108514190317195,0.0313617934652993,0.00357739088957787,0.0305270689243978,0.0112091581206773,0.0208681135225376,0.015144288099213,0.0188409253517768,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0.00429286906749344,0.00429286906749344,0.00512759360839494,0.000476985451943716,0.00655854996422609,0.00333889816360601,0.00763176723109945,0.00476985451943716,0.00691628905318388,0.00429286906749344,0.00429286906749344,0.00512759360839494,0.000476985451943716,0.00655854996422609,0.00333889816360601,0.00763176723109945,0.00476985451943716,0.00691628905318388,1
6,0.00155020271881708,0.000834724540901503,0.00178869544478893,0.000238492725971858,0.00155020271881708,0.000953970903887431,0.00250417362270451,0.00107321726687336,0.00262341998569044,0.00155020271881708,0.000834724540901503,0.00178869544478893,0.000238492725971858,0.00155020271881708,0.000953970903887431,0.00250417362270451,0.00107321726687336,0.00262341998569044,1
5,0.00107321726687336,0.000596231814929645,0.00143095635583115,0.000119246362985929,0.00119246362985929,0.000357739088957787,0.00107321726687336,0.000476985451943716,0.00131170999284522,0.00107321726687336,0.000596231814929645,0.00143095635583115,0.000119246362985929,0.00119246362985929,0.000357739088957787,0.00107321726687336,0.000476985451943716,0.00131170999284522,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.00178869544478893,0.00107321726687336,0.00107321726687336,0.000476985451943716,0.00608156451228238,0.000357739088957787,0.000476985451943716,0.00214643453374672,0.000834724540901503,0.00178869544478893,0.00107321726687336,0.00107321726687336,0.000476985451943716,0.00608156451228238,0.000357739088957787,0.000476985451943716,0.00214643453374672,0.000834724540901503,1
5,0.00143095635583115,0.000715478177915574,0.00119246362985929,0.000357739088957787,0.00190794180777486,0.00190794180777486,0.00250417362270451,0.000834724540901503,0.00190794180777486,0.00143095635583115,0.000715478177915574,0.00119246362985929,0.000357739088957787,0.00190794180777486,0.00190794180777486,0.00250417362270451,0.000834724540901503,0.00190794180777486,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,0.0292153589315526,0.0155020271881708,0.0250417362270451,0.00560457906033866,0.0325542570951586,0.0157405199141426,0.0187216789887908,0.0174099689959456,0.0230145480562843,0.0292153589315526,0.0155020271881708,0.0250417362270451,0.00560457906033866,0.0325542570951586,0.0157405199141426,0.0187216789887908,0.0174099689959456,0.0230145480562843,1
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0.010016694490818,0.00751252086811352,0.0162175053660863,0.00155020271881708,0.016813737181016,0.00632005723825423,0.01347483901741,0.00858573813498688,0.0113284044836632,0.010016694490818,0.00751252086811352,0.0162175053660863,0.00155020271881708,0.016813737181016,0.00632005723825423,0.01347483901741,0.00858573813498688,0.0113284044836632,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,0.00608156451228238,0.00715478177915574,0.00500834724540901,0.00190794180777486,0.0177677080849034,0.00226568089673265,0.00310040543763415,0.0082279990460291,0.0062008108752683,0.00608156451228238,0.00715478177915574,0.00500834724540901,0.00190794180777486,0.0177677080849034,0.00226568089673265,0.00310040543763415,0.0082279990460291,0.0062008108752683,1
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
40,0.0215835917004531,0.0157405199141426,0.0159790126401145,0.00441211543047937,0.0321965180062008,0.00858573813498688,0.0126401144765085,0.0146673026472693,0.01669449081803,0.0215835917004531,0.0157405199141426,0.0159790126401145,0.00441211543047937,0.0321965180062008,0.00858573813498688,0.0126401144765085,0.0146673026472693,0.01669449081803,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,0.0298115907464822,0.0181254471738612,0.0400667779632721,0.00476985451943716,0.0442404006677796,0.0169329835440019,0.0305270689243978,0.021822084426425,0.0308848080133556,0.0298115907464822,0.0181254471738612,0.0400667779632721,0.00476985451943716,0.0442404006677796,0.0169329835440019,0.0305270689243978,0.021822084426425,0.0308848080133556,1
2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13,0.00357739088957787,0.00500834724540901,0.00250417362270451,0.00119246362985929,0.00953970903887431,0.00143095635583115,0.00202718817076079,0.0045313617934653,0.00381588361554973,0.00357739088957787,0.00500834724540901,0.00250417362270451,0.00119246362985929,0.00953970903887431,0.00143095635583115,0.00202718817076079,0.0045313617934653,0.00381588361554973,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0.00155020271881708,0.00178869544478893,0.000834724540901503,0.000596231814929645,0.00166944908180301,0.000119246362985929,0.00178869544478893,0.00155020271881708,0.00166944908180301,0.00155020271881708,0.00178869544478893,0.000834724540901503,0.000596231814929645,0.00166944908180301,0.000119246362985929,0.00178869544478893,0.00155020271881708,0.00166944908180301,1
2,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1
3,0.0107321726687336,0.010135940853804,0.00894347722394467,0.00178869544478893,0.0124016217505366,0.00441211543047937,0.0062008108752683,0.00643930360124016,0.00942046267588839,0.0107321726687336,0.010135940853804,0.00894347722394467,0.00178869544478893,0.0124016217505366,0.00441211543047937,0.0062008108752683,0.00643930360124016,0.00942046267588839,1
3,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,1
256,0.0258764607679466,0.0177677080849034,0.0410207488671595,0.00441211543047937,0.041974719771047,0.0160982590031004,0.0289768662055807,0.0202718817076079,0.0267111853088481,0.0258764607679466,0.0177677080849034,0.0410207488671595,0.00441211543047937,0.041974719771047,0.0160982590031004,0.0289768662055807,0.0202718817076079,0.0267111853088481,1
2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
16,0.0132363462914381,0.00560457906033866,0.0277844025757214,0.00178869544478893,0.0180062008108753,0.0104936799427617,0.0137133317433818,0.00787025995707131,0.011805389935607,0.0132363462914381,0.00560457906033866,0.0277844025757214,0.00178869544478893,0.0180062008108753,0.0104936799427617,0.0137133317433818,0.00787025995707131,0.011805389935607,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0.0082279990460291,0.00608156451228238,0.0205103744335798,0.00107321726687336,0.0164559980920582,0.00584307178631052,0.00977820176484617,0.00572382542332459,0.0109706653947055,0.0082279990460291,0.00608156451228238,0.0205103744335798,0.00107321726687336,0.0164559980920582,0.00584307178631052,0.00977820176484617,0.00572382542332459,0.0109706653947055,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0.00393512997853565,0.000596231814929645,0.00250417362270451,0.000476985451943716,0.00155020271881708,0.00107321726687336,0.00143095635583115,0.00131170999284522,0.00202718817076079,0.00393512997853565,0.000596231814929645,0.00250417362270451,0.000476985451943716,0.00155020271881708,0.00107321726687336,0.00143095635583115,0.00131170999284522,0.00202718817076079,1
4,0,0.000119246362985929,0,0,0,0,0.000119246362985929,0,0,0,0.000119246362985929,0,0,0,0,0.000119246362985929,0,0,1
55,0.0271881707607918,0.0209873598855235,0.0405437634152158,0.00524683997138087,0.0485332697352731,0.0165752444550441,0.0299308371094682,0.0237300262341999,0.0302885761984259,0.0271881707607918,0.0209873598855235,0.0405437634152158,0.00524683997138087,0.0485332697352731,0.0165752444550441,0.0299308371094682,0.0237300262341999,0.0302885761984259,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188,0.0344621989029335,0.0240877653231576,0.0485332697352731,0.00584307178631052,0.0548533269735273,0.0196756498926783,0.035177677080849,0.0264726925828762,0.0360124016217505,0.0344621989029335,0.0240877653231576,0.0485332697352731,0.00584307178631052,0.0548533269735273,0.0196756498926783,0.035177677080849,0.0264726925828762,0.0360124016217505,1
10,0.00679704269019795,0.00524683997138087,0.00488910088242309,0.000834724540901503,0.00667779632721202,0.00345814452659194,0.00715478177915574,0.00584307178631052,0.00727402814214166,0.00679704269019795,0.00524683997138087,0.00488910088242309,0.000834724540901503,0.00667779632721202,0.00345814452659194,0.00715478177915574,0.00584307178631052,0.00727402814214166,1
