mean.cancer	median.cancer	mean.normal	median.normal
ENSG00000000003	38.62875465022	37.4748429209333	24.389053145616	23.5647967707888
ENSG00000000005	0.176499616594893	0.126649426520812	0.236878484832045	0.161837959988687
ENSG00000000419	40.9738498107673	40.9785513069634	55.4301154026127	54.5246097878538
ENSG00000000457	7.29013149228566	7.29291323666421	7.33502550112314	7.32872715076007
ENSG00000000460	3.37789020969291	3.30539659596461	1.79318591158342	1.74391486066202
ENSG00000000938	8.15718021698443	7.02106010211742	11.0158899838925	9.60772726179867
ENSG00000000971	52.3370035270346	45.6148372162303	164.129828422065	152.089787581119
ENSG00000001036	42.1099790083955	41.2448839932691	30.8957497640322	30.1986873663807
ENSG00000001084	19.6597811796158	17.4305798700256	23.0751517631748	18.1997328039158
ENSG00000001167	15.8546876662867	15.7873576868433	25.7977819413731	24.4216925811263
ENSG00000001460	10.8419153779424	10.7024240017549	2.46917670438808	2.43846933089248
ENSG00000001461	41.6371067952158	40.1428623013615	13.0993326063575	12.9685099226359
ENSG00000001497	28.3454057372285	27.8109197485097	23.6371811633464	23.1066240591826
ENSG00000001561	9.70531714090305	9.47528653657601	12.4111038959841	12.1234953580738
ENSG00000001617	41.0749316302081	38.227465248195	44.2986030888534	41.7931824574446
ENSG00000001626	0.768477172385673	0.544545811901453	0.0438564125861462	0.037628044116699
ENSG00000001629	12.3408079553586	11.9106766213424	17.0818691819856	16.7221228222096
ENSG00000001630	29.2742890326838	28.5278498861906	5.82509997650104	4.58831808873645
ENSG00000001631	21.9519932532555	21.7078032533079	23.4284082734332	22.9661880164015
ENSG00000002016	8.98377214131265	8.62358670899969	16.8655345915343	15.1431505538626
ENSG00000002079	0.0360450215881129	0	0.0153654249094705	0.0122516356916579
ENSG00000002330	90.1344525701496	85.6242721717562	65.8118752428429	65.1555741917203
ENSG00000002549	58.9866623849457	55.273686647517	49.8362387761782	46.2571876320037
ENSG00000002586	113.92962314265	105.009451133003	121.908159788412	118.268494589755
