mean.cancer	median.cancer	mean.normal	median.normal
ENSG00000000003	22.0903928753247	20.700337804498	15.758752134675	14.6831126133449
ENSG00000000005	0.157074580885117	0	2.85765970660087	1.27346808498602
ENSG00000000419	36.5847773458289	33.4078352686051	59.2767760479814	58.2244414262855
ENSG00000000457	5.8774039701087	5.70676818429154	7.18475804642861	6.78744424482446
ENSG00000000460	8.00850772833155	7.55171228783635	2.36318821475395	1.85849015547658
ENSG00000000938	5.04184343715229	3.52719350284073	4.54117102989739	3.37149391721449
ENSG00000000971	13.5408724854408	8.66795343251931	70.219012432206	56.6413774180681
ENSG00000001036	48.6709960992635	45.3432790770899	27.609492570485	15.7892929881741
ENSG00000001084	13.9265243726462	12.9808717147926	13.876141343072	12.9274658003513
ENSG00000001167	18.1327639373188	16.462921084964	16.6801718131256	15.2204550357022
ENSG00000001460	11.9634364872098	11.6214420519333	2.79515858743101	2.66587366736466
ENSG00000001461	24.8747415429545	19.6924056131034	10.0463763370162	9.66962099889607
ENSG00000001497	34.0745474447892	33.9584638766326	21.6545094537905	21.62472823044
ENSG00000001561	1.31570727069934	0.588551471005085	3.8205672036019	3.36927339540323
ENSG00000001617	10.4072487003522	6.71219911175666	77.0842478860181	83.1158961329024
ENSG00000001626	0.566084539705016	0.398174346670311	1.22651508273682	0.853371298387618
ENSG00000001629	14.0260418428314	13.1672640090853	22.2459434038491	21.4569461259148
ENSG00000001630	33.5702807219225	32.7877516059642	15.1891740442886	10.9863651818541
ENSG00000001631	17.513385285237	16.3500322747575	17.0798354190994	16.1753539973071
ENSG00000002016	6.63352013121328	6.23283115447579	8.32260110672901	7.89415676853172
ENSG00000002079	0.126230799283531	0	0.0675491517059072	0.0565843913920392
ENSG00000002330	67.9725851074259	66.8644132548656	49.4208968424865	47.5379017906683
ENSG00000002549	78.4207383959792	59.4315097553416	45.519418756802	39.9350886403843
ENSG00000002586	372.395142703276	347.167165217017	225.486933514981	206.646659968365
ENSG00000002587	1.8719666898753	1.32890701467759	0.314542938191031	0.27408133005332
ENSG00000002726	0.993221912925332	0.552675682789795	1.03609716613245	0.699552476009214
ENSG00000002745	0.611238878629122	0.270283490591228	7.71079786558202	5.65078665609034
ENSG00000002746	0.922105720968676	0.3269912299633	0.375272579585358	0.100071656910291
ENSG00000002822	173.784016430945	127.411262171262	10.1596278129804	9.58572044698727
ENSG00000002834	80.9733663915571	79.1173907590817	74.110196946304	41.922233845913
ENSG00000002919	19.7870737479732	19.7135432706945	14.8577528567454	14.519644421994
ENSG00000002933	26.4714587464289	20.5997718703451	30.2002999780798	22.6414819098862
ENSG00000003056	97.0814708420361	87.0347658496836	50.7340282231566	42.6561345215551
ENSG00000003096	1.64286804603199	0.712289209329448	0.862283964792116	0.748173144555123
ENSG00000003137	6.07275049117455	5.19276582416769	33.9546413289575	35.6450243457599
ENSG00000003147	13.8826809469675	10.8703240814339	8.01725534405439	8.58053523389312
ENSG00000003249	55.6520574701434	50.1779446298788	4.34964435313021	4.055391923376
ENSG00000003393	10.2105746324445	10.0833320490391	10.2330796446775	8.86231227921476
ENSG00000003400	3.0457898456132	2.84318558568179	5.5466912762617	5.31204157274139
ENSG00000003402	22.1799833418114	21.274973611466	21.504174640959	21.2039869699229
ENSG00000003436	4.61626586151414	3.72594891477046	29.7162240248001	17.1000043037017
ENSG00000003509	10.5904928043435	10.1850727978313	10.6227250632461	9.5756447253096
ENSG00000003756	55.0158093983926	52.0536832828459	77.5454974538327	75.1416386523141
ENSG00000003987	1.02546028526389	0.805309598446467	1.30658544217996	1.25789176572138
ENSG00000003989	3.79772632943325	1.49864581943292	14.3935997116911	12.0576251898295
ENSG00000004059	193.221454140388	190.010289022881	251.335303759696	260.055139731532
ENSG00000004139	13.4891045480792	12.8244373237065	3.74156754001719	3.45344663874292
ENSG00000004142	79.3336886275101	76.8919761798094	105.47100804395	102.53921187233
ENSG00000004399	80.5949668142931	74.3109965353975	39.1397626080217	27.4856605776837
ENSG00000004455	146.360028525951	144.787927941659	49.3000102549328	46.6529101717874
ENSG00000004468	3.24988209552812	1.55640196930642	0.241708651151493	0.127369491028567
ENSG00000004478	54.6881746068542	49.0796591461147	77.2830745762308	73.9030696622155
ENSG00000004487	51.6093369019823	45.7652221637952	57.8141813302048	56.8343097806695
ENSG00000004534	37.6171387122661	33.4740040619015	68.7878815479899	63.4490609895966
ENSG00000004660	5.37000146880436	4.70884765947241	18.71625672195	18.3797800745623
ENSG00000004700	19.4313544144023	18.3002035337925	31.5533939747614	17.7480422308043
ENSG00000004766	10.3363746008629	10.1697842937547	11.8774998775812	11.8916496965029
ENSG00000004776	14.1690001921422	4.27391333735156	47.5151690360938	30.8471502485034
ENSG00000004777	5.89163212818755	5.14119854871331	12.6453837492399	11.8297994614791
ENSG00000004779	98.3654144142702	95.4690995619694	46.8495333686687	45.4426723323117
ENSG00000004799	6.43287573145798	2.16942397659082	121.73180290487	45.689329385673
ENSG00000004809	0.243986919695999	0.209605284249944	0.0751579762613548	0.0438556805582518
ENSG00000004838	3.36223689769519	2.2036639067925	0.748655184614477	0.701795239953359
ENSG00000004846	24.1762343656148	13.8422625352403	0.330749671465901	0.110276648301215
ENSG00000004848	0.986927005886824	0.413282504802367	0.0453638877607228	0.0184279754789272
ENSG00000004864	41.9316548983085	41.0972079081515	17.1921418497788	17.7734904097822
ENSG00000004866	32.2255534433237	27.9641516532316	7.99175920470588	7.83008045984
ENSG00000004897	23.7247702294967	21.3952422149548	22.7165971713123	16.2807816812415
ENSG00000004939	0.0738638417755036	0	0.0632986812827182	0.0190646717624486
ENSG00000004948	0.425483279451346	0.219965192122974	0.0271534477875641	0.00674755708812261
ENSG00000004961	23.0927145943395	22.0701616580205	21.6700655926483	21.2488106804476
ENSG00000004975	34.3761343654835	33.5859593275559	43.0460449663604	44.266461749275
ENSG00000005001	4.1257402208928	1.08733550441243	7.09413968285836	4.34981142561411
ENSG00000005007	32.7657751539559	32.3341759635543	55.2287558790066	54.7012821654201
ENSG00000005020	13.037042096719	12.0792495739004	12.0044699969744	10.0952593894158
ENSG00000005022	337.261470334249	321.271692533017	386.405106227881	394.391000933126
ENSG00000005059	7.20545388716792	5.88542729894707	13.5522203495496	12.5893058329078
ENSG00000005073	5.48235149168774	4.32816112751339	8.15342593905429	2.75608049886524
ENSG00000005075	110.288271730036	103.023566871351	67.6854735701701	67.2790867824695
ENSG00000005100	16.5872786501103	15.7417662988934	15.2200760955907	12.193781874045
ENSG00000005102	2.59507809277089	1.78012285777277	6.65148798902251	5.68836635856778
ENSG00000005108	0.542342126437884	0.452756329775142	0.694679621559415	0.630998711244067
ENSG00000005156	17.7887480527527	17.1018467619093	14.9129497807769	14.7452065661489
ENSG00000005175	15.1127896698931	14.0760591185287	14.8891975052538	12.9654049263185
ENSG00000005187	1.76733859437311	1.35228537905091	1.62323479074692	1.04899118516051
ENSG00000005189	4.03904874411284	3.70066487802182	3.58195639774439	2.83075309716737
ENSG00000005194	50.3881861836207	49.8362243683178	40.8393383707781	40.1508894630915
ENSG00000005206	35.8414473657624	32.8957710788368	33.9488510904847	34.0474609266816
ENSG00000005238	23.1896491919063	22.311025138401	12.5038828725635	12.1215385073773
ENSG00000005243	49.6258900343675	40.8966361911158	44.0826178803662	36.9531832714008
ENSG00000005249	5.80950507142915	5.4063173854005	4.1681812766849	3.35534346217781
ENSG00000005302	16.0695304457623	15.779567935934	14.7048383585354	14.3800881537316
ENSG00000005339	16.7670335892266	15.9434040652658	33.4291401593152	33.7190426242699
ENSG00000005379	5.69640171327412	3.11756264863492	5.33361741380999	5.48310112290961
ENSG00000005381	0.270955647395771	0.21771153666872	0.090279366394945	0.0680705706766231
ENSG00000005421	0.310844878987561	0.116668897708538	0.281028096694421	0.231650220663152
ENSG00000005436	16.165547457892	15.2271127893302	7.5706616723963	7.3408492680911
ENSG00000005448	27.4461624375974	26.7333481435694	18.4549873165245	11.8724367631225
ENSG00000005469	9.93164902408555	9.52945991274496	16.5359785961998	15.4335349011576
ENSG00000005471	7.07755222635311	4.49247148262191	0.611315812160763	0.526876492020953
ENSG00000005483	21.2857212240589	20.1068895422906	38.0348337663083	37.306365211024
ENSG00000005486	115.268570172968	106.790981671103	55.5673090123802	54.3808365730022
ENSG00000005513	14.6465287062054	9.51571728727238	8.28581591436999	5.79583323375578
ENSG00000005700	11.17777384028	10.2814315747682	19.6043906583911	12.8291804622368
ENSG00000005801	10.7104490638123	10.6199265722455	6.81736670130073	5.80468878802614
