mean.cancer	median.cancer	mean.normal	median.normal
ENSG00000000003	55.2338765831225	54.2766669516666	35.982816079358	33.7356677171057
ENSG00000000005	0.253971616817343	0.108452458520497	0.260103103255505	0.183978289506229
ENSG00000000419	46.8583118604878	44.1087741456756	63.0494485569913	61.9268752438994
ENSG00000000457	6.78624736372436	5.87125508798712	6.51010643634603	6.65737626055843
ENSG00000000460	8.23837053410688	7.63734993431606	2.55330848825615	2.53834763712603
ENSG00000000938	4.10753199928796	3.02728506017464	13.3676533278533	11.6011085378854
ENSG00000000971	17.9673840324051	9.72240669834259	13.6888493505017	10.3737807364075
ENSG00000001036	48.0441008089167	46.0383200437925	26.0649789964919	24.5170190270704
ENSG00000001084	18.8504119090878	14.021783767664	10.3141810841151	9.79098306841888
ENSG00000001167	16.4498179688109	14.9360664045384	18.0284619488203	17.5958544056048
ENSG00000001460	10.0887871486098	8.63361049212935	2.52979144335379	2.558247333691
ENSG00000001461	10.0973322709746	9.25536079683741	4.77369831276906	4.41565908688517
ENSG00000001497	34.4725438234294	32.2981897295906	39.0580852910527	37.1513266080266
ENSG00000001561	8.67524396649262	7.54126650497044	4.1040330447013	3.50656933090261
ENSG00000001617	30.6468378400956	24.2429843377221	21.6484983771394	19.3419784177257
ENSG00000001626	5.81862781906493	1.21366912689119	0.193914677282867	0.095477226653145
ENSG00000001629	11.3498808379239	11.13676249216	16.1017624534486	15.8565395187027
ENSG00000001630	23.1107872551418	20.9137593327124	5.72323387032213	4.19461762795602
ENSG00000001631	14.2029231600383	13.7908093040751	19.8642631482903	19.7281155547586
ENSG00000002016	6.70044352032953	5.93574179958818	19.1807708545997	15.5371947673462
ENSG00000002079	0.244407820911677	0.104657177379072	0.0231240309388664	0.01835923272367
ENSG00000002330	91.7016514837762	86.2224737221661	53.3738171571821	51.8537454712582
ENSG00000002549	67.800764539693	60.1264921860595	36.5868305820372	34.0784694494322
ENSG00000002586	137.75380290724	135.323821955107	275.584587320757	273.558161860133
ENSG00000002587	5.20426659071824	3.37818223407045	3.47814392432239	3.19255257166753
ENSG00000002726	63.3152502780368	8.9381430896167	0.0568457678673096	0.022527299893244
ENSG00000002745	0.21531687113865	0.111700763137234	0.285661238591642	0.0899419704655689
ENSG00000002746	0.995990423183604	0.51870712702557	0.0299898215236729	0.0177581904469775
ENSG00000002822	41.5401453059937	30.893899870174	6.56637993635985	6.3893246291575
ENSG00000002834	68.6294573180278	58.0118599506985	57.7672153818574	56.6836296560717
ENSG00000002919	15.7067211802365	15.3397971258792	13.5927160654462	13.5338500822766
ENSG00000002933	50.7417213910248	28.0696287710277	26.5423165236527	23.9846475908382
ENSG00000003056	86.7032933512669	81.4850299004652	54.6873977653845	53.7932206056291
ENSG00000003096	6.5203496414469	4.05181851377218	18.5865055667477	16.7611203249958
ENSG00000003137	1.53678185523312	0.51725589351763	6.20178656097073	3.76192566385063
ENSG00000003147	36.9774378837873	34.0803207853686	4.88880924182189	4.45995384078056
ENSG00000003249	32.9161129814649	27.7841407996487	1.22663540007333	0.964024362989819
ENSG00000003393	7.99313294411203	7.56325942213826	9.01164432096362	9.1357468611645
ENSG00000003400	4.44662789299047	3.29069258465004	4.66695359716942	4.18489535538147
ENSG00000003402	29.3898612368874	26.223106832292	34.6646109189048	33.1083818312668
ENSG00000003436	10.3261727860301	3.78013369179437	24.0496425384312	22.3877998277975
ENSG00000003509	11.8545759731201	11.0882838440822	17.4516717555362	17.3394922283791
ENSG00000003756	66.0597788942547	58.678993712305	151.62091675047	135.04240492316
ENSG00000003987	0.701765702847083	0.511681115672102	1.28747612819913	1.11647324288321
ENSG00000003989	7.31149352608036	1.57812099058614	34.811785442349	23.8227263812037
ENSG00000004059	242.651841320712	237.083973701527	213.175718274712	211.675168518817
