mean.cancer	median.cancer	mean.normal	median.normal
ENSG00000000003	35.9457385277274	31.2278166063467	41.2803570502234	42.4565035338883
ENSG00000000005	0.0422525700622333	0	0.0892090251381445	0.0212122118170497
ENSG00000000419	59.575579441883	57.5772741151159	56.0733004904561	56.1291679856236
ENSG00000000457	5.44905316514719	5.38814585134475	6.30751323202476	6.36673862236572
ENSG00000000460	10.0626709866918	9.82311154190663	1.72894426817742	1.69473649209081
ENSG00000000938	5.02303089547347	4.04954663901784	10.1527300479137	8.54033399651619
ENSG00000000971	31.3909348134875	19.9948269327487	22.4105765788305	16.5802267216763
ENSG00000001036	38.4588630186097	34.8243429678186	32.2957121480582	34.4076290386199
ENSG00000001084	26.5704941663778	14.7897376433861	13.0379256126047	8.75147485768547
ENSG00000001167	11.5730807856347	10.7782664206401	16.5539789500433	17.7040171355403
ENSG00000001460	7.47286002146852	6.88298003468711	1.48255600002378	1.30391410386726
ENSG00000001461	11.9129929804363	11.1246719626659	3.58789005717738	1.68923804232027
ENSG00000001497	35.0904005447075	30.7896275263338	25.6670919900962	23.4732873074303
ENSG00000001561	2.92605919232039	1.17075367567088	3.99201918252172	3.4838152109224
ENSG00000001617	57.5079361655484	52.074507938924	40.7673094903998	22.1178328265575
ENSG00000001626	1.94630404959886	0.132241320096021	0.220717231137491	0.00465323740607795
ENSG00000001629	10.7015425339509	10.5647133669797	15.9236429069054	15.3860477271585
ENSG00000001630	28.1441934373054	24.3946639718911	9.07273060775308	4.86442703784669
ENSG00000001631	14.4294669633363	13.9088716384649	19.3242422983621	19.5302730144807
ENSG00000002016	5.37486791476157	4.92321430208715	14.4908202943021	11.5889854479889
ENSG00000002079	0.485673363021472	0.147823482467804	0.00617865156722931	0.00141477444440042
ENSG00000002330	72.7705872357835	67.6887310777091	53.7855983565203	51.9512924072581
ENSG00000002549	84.7145396062225	66.9444999630164	34.7312224603114	28.0882456583493
ENSG00000002586	228.329852208254	213.043323724962	304.47851340707	253.628006387863
ENSG00000002587	4.43206961769451	2.65798248597807	1.68385968833244	1.74738420818522
ENSG00000002726	15.4123160904556	1.04671885718708	0.467762364202078	0.029188471688749
ENSG00000002745	0.265164197882923	0.0951389829506567	4.35220544991936	0.189111889314025
ENSG00000002746	0.632975478753241	0.195171329268981	0.0169057775398951	0.00204894755086736
ENSG00000002822	31.7959762846155	24.8431814563046	6.32964820083305	6.72138111620755
ENSG00000002834	74.2946825165542	69.2950452748047	56.5804121457585	51.8186100886055
ENSG00000002919	14.898510069898	14.7361763295606	11.1803390412874	9.93443765809633
ENSG00000002933	39.0463562577799	19.2022671659565	56.6738420691978	54.4122979398359
ENSG00000003056	87.9247648513615	85.3345395753802	48.6403363201201	48.2556914095028
ENSG00000003096	3.89771178787194	2.71764504129613	11.9795720505607	10.6618305608176
ENSG00000003137	2.69761401469185	1.66305018106092	2.75962395219348	2.24512205503044
ENSG00000003147	15.9391883706043	10.7954939442356	6.02724924758306	4.47102035158092
ENSG00000003249	15.1479755783708	11.8527054955417	3.45941705948541	0.53033085625756
ENSG00000003393	5.14794904902826	4.92281109818287	6.24223388460483	6.01074293799111
ENSG00000003400	7.59294357389669	6.39246462787007	3.64156340848246	2.85458852253292
ENSG00000003402	36.2725134086939	33.1877579600783	21.6199597778508	22.484201848687
ENSG00000003436	11.9452534906493	3.81422015703544	36.7431253912267	37.9170648742884
ENSG00000003509	8.45119811419348	7.84699079951723	13.3145596074964	13.209983707386
ENSG00000003756	50.8067702136164	47.7890732409414	117.8870354512	97.7327056623385
ENSG00000003987	0.476658149574275	0.385262353309074	0.739209970765058	0.871005389852116
ENSG00000003989	5.86723899815818	0.814638163330459	48.3218179463693	41.735488205347
ENSG00000004059	214.908374966693	212.87672126924	212.202082122474	217.593600756374
ENSG00000004139	3.63128171735577	2.68946189263113	5.52699994994144	4.55570009836956
ENSG00000004142	65.9954006558142	65.050133829309	83.7812558903422	78.860048277672
ENSG00000004399	44.9331301292354	37.4346990620785	71.6838004069887	83.8993459092193
ENSG00000004455	165.434351570714	158.605069380132	46.6768834705069	48.7172652370593
ENSG00000004468	4.54404194822317	2.63442247207027	0.512480439641401	0.574659845304766
ENSG00000004478	77.4515353433604	72.2487801801356	86.6135360591189	78.3475441633684
ENSG00000004487	63.3718604258083	59.4558592500715	66.0530153755337	64.9227914062221
ENSG00000004534	46.0490873841544	43.2515167345333	145.603545320411	130.50097698049
ENSG00000004660	7.2016866425334	5.68983015148312	19.8224566545145	16.1389324893934
ENSG00000004700	16.3063558445943	15.5789386573195	20.3101231780343	20.910973015809
ENSG00000004766	8.04580763785571	7.76499740186646	8.35456496007594	8.48657903937579
ENSG00000004776	8.4446426315623	4.22126815769767	993.589400371258	1166.15380984022
ENSG00000004777	9.53478658927582	7.78457017968227	26.6343862462342	23.0664096723737
ENSG00000004779	125.104108164266	121.273365786978	47.8656080351041	45.1994854282962
ENSG00000004799	3.20227745831024	0.825024320386145	309.396592661163	209.261155500348
ENSG00000004809	0.259159966540482	0.087562823759172	0.00463592295768462	0.00146418714281312
ENSG00000004838	8.32176766675468	1.06348124630229	3.55052375268166	0.438868303137836
ENSG00000004846	0.030463056777659	0.00383203758464914	0.56960575247752	0.0322872287981636
ENSG00000004848	0.5953840822592	0.0220885541501659	0.00814747455823016	0.00196548723340705
ENSG00000004864	12.5497226163276	11.6722718545962	12.1742548158287	12.3854572966109
ENSG00000004866	14.8556657999194	13.868683756791	8.09107931311639	7.27121591117568
ENSG00000004897	20.3633537702152	19.4662306660296	18.3674750085436	18.6160924558223
ENSG00000004939	0.049031174450553	0.0140220489651502	0.00529091314949996	0.00105507825395358
ENSG00000004948	0.0412313640067	0.0245985453638267	0.00169399165555179	0.000717730158730159
ENSG00000004961	28.0600095457642	25.9882869015102	8.23231340760539	6.6814328656938
ENSG00000004975	18.6250227938803	17.5931292860289	59.1250595668438	58.3450162607779
ENSG00000005001	63.1259937029594	45.6033366963158	74.0938402741721	0.152822088591529
ENSG00000005007	37.1479232130625	35.8192772960215	56.5544601315058	54.7928025676305
ENSG00000005020	10.562393208383	10.2660914813131	8.86734892530689	8.62204441160517
ENSG00000005022	532.122479717633	470.796708837413	301.916353115419	228.178054411967
ENSG00000005059	20.7090641845617	19.2743219165975	13.5091524407313	13.4168726188982
ENSG00000005073	3.98210927090993	2.31196433692456	83.0267014638949	88.5949061993089
ENSG00000005075	95.7295927505642	89.5851450902542	60.6656090123805	61.4609857335926
ENSG00000005100	5.43190133365021	5.02974497856569	8.89947730790773	7.82353833213872
ENSG00000005102	1.06432453257607	0.63004738337155	8.9605920190271	6.70890064092343
ENSG00000005108	0.217423490865627	0.125425285452931	3.2624878265804	3.34552673930415
ENSG00000005156	10.2726375161805	9.42077550066832	14.1812786777807	13.1006501779381
