degree,downregulated.regen_Fraction_sp_less4,downregulated.stress_Fraction_sp_less4,downregulated.wound_Fraction_sp_less4,msigdb.regen_Fraction_sp_less4,msigdb.stress_Fraction_sp_less4,msigdb.wound_Fraction_sp_less4,upregulated.regen_Fraction_sp_less4,upregulated.stress_Fraction_sp_less4,upregulated.wound_Fraction_sp_less4,label,gene_list
8,0.0452911574406901,0.0363767074047448,0.0526240115025162,0.0102803738317757,0.092667145938174,0.0318475916606758,0.0465851905104242,0.0365204888569375,0.0491013659237958,0,CTSE
962,0.0622573687994249,0.0542774982027318,0.0644140905823149,0.0126527677929547,0.107907979870597,0.0366642703091301,0.0626168224299065,0.0551401869158879,0.0640546369518332,1,EP300
41,0.0538461538461538,0.0429906542056075,0.0589503953989935,0.0120057512580877,0.101150251617541,0.0344356578001438,0.0544931703810208,0.0447160316319195,0.0567936736161035,0,F5
44,0.0541337167505392,0.0435657800143781,0.0583752695902229,0.011861969805895,0.10079079798706,0.0345075485262401,0.0546369518332135,0.0450754852624011,0.0567217828900072,0,F8
167,0.0602444284687275,0.0512580877066858,0.0632638389647735,0.0125808770668584,0.106326383896477,0.0361610352264558,0.0606757728253055,0.0518332135154565,0.0614665708123652,0,FN1
471,0.0613227893601725,0.0531991373112868,0.0638389647735442,0.0126527677929547,0.107476635514019,0.0365204888569375,0.0620416966211359,0.0542774982027318,0.0629043853342919,1,FOXA1
256,0.0603163191948239,0.0519051042415528,0.0632638389647735,0.0126527677929547,0.106613946800863,0.0360172537742631,0.0608195542774982,0.0534148094895758,0.0619698058950395,0,FOXA2
28,0.0529834651329978,0.0432782171099928,0.0581595974119339,0.012077641984184,0.0994967649173257,0.0340762041696621,0.0540618260244428,0.0445003594536305,0.0559309849029475,0,GAS6
359,0.0616822429906542,0.0539899352983465,0.0641984184040259,0.0126527677929547,0.107764198418404,0.0368080517613228,0.0621135873472322,0.0543493889288282,0.0636232925952552,0,GRB2
197,0.0609633357296909,0.0534148094895758,0.0636951833213515,0.0125808770668584,0.107548526240115,0.0360891445003595,0.0618979151689432,0.0542774982027318,0.0626887131560029,0,H2AFX
38,0.0578720345075485,0.0497483824586628,0.0616822429906542,0.0123652048885694,0.104457225017973,0.0350107836089145,0.0585909417685119,0.0507548526240115,0.0603163191948239,0,HMOX2
98,0.0611071171818835,0.0531272465851905,0.0638389647735442,0.0126527677929547,0.107045291157441,0.0363048166786485,0.0616103522645579,0.0537023723939612,0.0626887131560029,0,HSPA5
50,0.0583752695902229,0.0488856937455068,0.0621854780733285,0.012508986340762,0.104672897196262,0.0355140186915888,0.0593817397555715,0.0505391804457225,0.0603882099209202,0,IL10
91,0.0600287562904385,0.0508986340762042,0.0631919482386772,0.0125808770668584,0.106254493170381,0.0360891445003595,0.0611071171818835,0.0524802300503235,0.0621135873472322,0,IL1B
67,0.0585909417685119,0.0495327102803738,0.0631919482386772,0.0123652048885694,0.105535585909418,0.0358734723220705,0.0602444284687275,0.0512580877066858,0.0608914450035945,0,IL4
3,0.0287562904385334,0.0201294033069734,0.0350107836089145,0.00711718188353702,0.0650611071171819,0.0225017972681524,0.0295470884255931,0.0212796549245147,0.0317038102084831,0,KLK13
16,0.0518332135154565,0.0425593098490295,0.0586628324946082,0.0115744069015097,0.0984184040258807,0.0330697340043134,0.0529115744069015,0.0452192667145938,0.0546369518332135,1,KLK2
16,0.0544931703810208,0.0457225017972682,0.0592379583033789,0.0123652048885694,0.101437814521927,0.0339324227174694,0.0549964054636952,0.0478073328540618,0.0563623292595255,0,KLK3
25,0.0464414090582315,0.0395398993529835,0.0534148094895758,0.0111430625449317,0.0920920201294033,0.0317757009345794,0.0484543493889288,0.0402588066139468,0.0503235082674335,0,LCAT
103,0.0603882099209202,0.0516175413371675,0.0632638389647735,0.0126527677929547,0.106542056074766,0.0362329259525521,0.0610352264557872,0.0534867002156722,0.0624011502516175,0,LEP
67,0.0584471603163192,0.0501797268152408,0.0620416966211359,0.012508986340762,0.104888569374551,0.0354421279654925,0.0590222861250899,0.0507548526240115,0.0603882099209202,0,LRP1
82,0.0598849748382459,0.0514018691588785,0.0636951833213515,0.0126527677929547,0.106398274622574,0.0360172537742631,0.0603163191948239,0.0526959022286125,0.0616103522645579,0,MMP2
33,0.0564342199856219,0.0473759884974838,0.0603882099209202,0.012077641984184,0.101725377426312,0.0347232207045291,0.0570093457943925,0.0478073328540618,0.0588785046728972,0,MYOC
109,0.0609633357296909,0.0529834651329978,0.0636951833213515,0.0126527677929547,0.107117181883537,0.0361610352264558,0.0612508986340762,0.0539180445722502,0.0629043853342919,0,NGF
136,0.0585190510424155,0.0506829618979152,0.0627606038820992,0.0123652048885694,0.105823148813803,0.0352264557872035,0.0593098490294752,0.0519769949676492,0.0613946800862689,0,NUDT21
11,0.0519769949676492,0.0442127965492451,0.0565061107117182,0.011430625449317,0.0992092020129403,0.0323508267433501,0.0523364485981308,0.0445722501797268,0.0547088425593098,0,PAEP
55,0.0584471603163192,0.0491732566498922,0.0628324946081955,0.012293314162473,0.105463695183321,0.0358015815959741,0.0594536304816679,0.0503235082674335,0.0613227893601725,1,PDGFB
33,0.0562904385334292,0.0483824586628325,0.0612508986340762,0.0122214234363767,0.103019410496046,0.0340762041696621,0.0575125808770669,0.0491013659237958,0.0591660675772825,0,RAP1B
31,0.0569374550682962,0.0491013659237958,0.0613946800862689,0.0122214234363767,0.104097771387491,0.0343637670740474,0.0580877066858375,0.0496764917325665,0.0594536304816679,0,RPP14
10,0.0393961179007908,0.0287562904385334,0.0464414090582315,0.00905823148813803,0.0840402588066139,0.0279654924514738,0.0414809489575845,0.0319913731128684,0.0434938892882818,0,SEPT8
44,0.0595974119338605,0.0510424155283968,0.0627606038820992,0.0125808770668584,0.106398274622574,0.0360172537742631,0.0598849748382459,0.0526959022286125,0.0613227893601725,0,SERPINA1
32,0.0532710280373832,0.0434938892882818,0.0590941768511862,0.0110711718188354,0.0996405463695183,0.0342199856218548,0.0539899352983465,0.0436376707404745,0.0560747663551402,0,SHBG
175,0.0602444284687275,0.0525521207764198,0.0634076204169662,0.0126527677929547,0.106901509705248,0.0361610352264558,0.0606757728253055,0.0535585909417685,0.0622573687994249,0,SMN1
409,0.0608914450035945,0.0533429187634795,0.0637670740474479,0.0125808770668584,0.107620416966211,0.0363048166786485,0.0616103522645579,0.0542056074766355,0.0630481667864845,0,TCF4
53,0.0570812365204889,0.0480948957584472,0.0608914450035945,0.012293314162473,0.104169662113587,0.0352264557872035,0.0581595974119339,0.0489575844716032,0.0595974119338605,0,TGFB2
53,0.0581595974119339,0.0489575844716032,0.0615384615384615,0.012293314162473,0.104169662113587,0.0358734723220705,0.0592379583033789,0.0503235082674335,0.0599568655643422,0,TGFBI
30,0.0590941768511862,0.0511861969805895,0.0623292595255212,0.0125808770668584,0.105032350826743,0.0356578001437815,0.0594536304816679,0.0521926671459382,0.0608195542774982,0,TGIF1
35,0.0566498921639109,0.0491732566498922,0.0614665708123652,0.0120057512580877,0.103882099209202,0.0349388928828181,0.0576563623292595,0.0495327102803738,0.0595974119338605,1,TNFRSF14
66,0.0566498921639109,0.0496046010064702,0.0611071171818835,0.0121495327102804,0.10431344356578,0.0348670021567218,0.0586628324946082,0.0507548526240115,0.0597411933860532,0,TSC22D1
71,0.0591660675772825,0.0508267433501078,0.0626168224299065,0.0124370956146657,0.106182602444285,0.0360891445003595,0.0606757728253055,0.0524083393242272,0.0618260244428469,0,TTR
45,0.0585909417685119,0.0506829618979152,0.0621135873472322,0.0125808770668584,0.106110711718188,0.0356578001437815,0.0598130841121495,0.0521207764198418,0.0610352264557872,0,UFD1L
1,0,0,0.000143781452192667,0,0,7.18907260963336e-05,0.000143781452192667,0,0.000143781452192667,0,A4GALT
4,0.000431344356578001,0.000359453630481668,0.000934579439252336,7.18907260963336e-05,0.000790797987059669,0.000431344356578001,0.000718907260963336,0.000359453630481668,0.000718907260963336,0,B3GALNT1
30,0.0547807332854062,0.0467289719626168,0.0593098490294752,0.011646297627606,0.101437814521927,0.0327821710999281,0.0556434219985622,0.0470884255930985,0.0572250179726815,0,AAAS
70,0.0565061107117182,0.0483824586628325,0.0603163191948239,0.0117181883537024,0.104097771387491,0.0342918763479511,0.0571531272465852,0.0499640546369518,0.0592379583033789,0,BANF1
1432,0.0619698058950395,0.0541337167505392,0.0644140905823149,0.0126527677929547,0.107979870596693,0.0365923795830338,0.0626168224299065,0.0549245147375989,0.0639108554996405,1,CTCF
63,0.0582314881380302,0.0497483824586628,0.0613946800862689,0.012293314162473,0.104744787922358,0.0351545650611071,0.0585909417685119,0.0515456506110712,0.0597411933860532,0,GEMIN4
42,0.0504672897196262,0.0435657800143781,0.0549245147375989,0.0109273903666427,0.0992810927390367,0.0307692307692308,0.0509705248023005,0.0444284687275341,0.0535585909417685,0,GEMIN5
193,0.0605319913731129,0.0528396836808052,0.0636232925952552,0.0123652048885694,0.107189072609633,0.0360172537742631,0.0611071171818835,0.0531272465851905,0.0624730409777139,0,NUP107
222,0.0603882099209202,0.0524083393242272,0.0635514018691589,0.0124370956146657,0.106973400431344,0.0360172537742631,0.0606038820992092,0.0524802300503235,0.0622573687994249,0,NUP133
71,0.0578720345075485,0.0501078360891445,0.0611790079079799,0.0121495327102804,0.105319913731129,0.0352264557872035,0.0592379583033789,0.0510424155283968,0.0601725377426312,0,NUP153
59,0.0552839683680805,0.0482386772106398,0.0593817397555715,0.0119338605319914,0.103666427030913,0.0332135154565061,0.0559309849029475,0.0487419122933142,0.0581595974119339,0,NUP155
92,0.0584471603163192,0.0494608195542775,0.0609633357296909,0.012077641984184,0.104960460100647,0.0355140186915888,0.0586628324946082,0.0503235082674335,0.0599568655643422,0,NUP160
55,0.0575125808770669,0.0495327102803738,0.0613227893601725,0.0121495327102804,0.105248023005032,0.0346513299784328,0.0580158159597412,0.0498202731847592,0.0594536304816679,0,NUP205
122,0.0608914450035945,0.0531991373112868,0.0633357296908699,0.0126527677929547,0.106973400431344,0.0361610352264558,0.0617541337167505,0.0537742631200575,0.0623292595255212,1,NUP214
105,0.0593817397555715,0.0513299784327822,0.0631200575125809,0.012508986340762,0.106326383896477,0.0357296908698778,0.0600287562904385,0.0521926671459382,0.0615384615384615,0,NUP35
100,0.0567936736161035,0.0496764917325665,0.0612508986340762,0.0122214234363767,0.105463695183321,0.0351545650611071,0.0578001437814522,0.0499640546369518,0.0599568655643422,0,NUP37
99,0.0570093457943925,0.0496046010064702,0.0613227893601725,0.0122214234363767,0.105463695183321,0.0351545650611071,0.0578720345075485,0.0498921639108555,0.0600287562904385,0,NUP43
59,0.0529115744069015,0.0468727534148095,0.0571531272465852,0.0115744069015097,0.101941049604601,0.0324227174694464,0.0542056074766355,0.0470884255930985,0.0565780014378145,0,NUP50
48,0.0557872034507549,0.0477354421279655,0.0588066139468009,0.0115744069015097,0.103163191948239,0.0332854061826024,0.0558590941768512,0.0478073328540618,0.0574406901509705,0,NUP54
102,0.0572969086987779,0.0496046010064702,0.0613227893601725,0.0122214234363767,0.104888569374551,0.0350107836089145,0.0581595974119339,0.0503235082674335,0.0603882099209202,0,NUP62
108,0.0563623292595255,0.0488856937455068,0.0606757728253055,0.0119338605319914,0.104672897196262,0.0347232207045291,0.0572250179726815,0.0496764917325665,0.0595255212077642,0,NUP85
47,0.0516175413371675,0.0428468727534148,0.0557153127246585,0.010999281092739,0.0994967649173257,0.0320632638389648,0.0514018691588785,0.0431344356578001,0.0544212796549245,0,NUP88
66,0.0584471603163192,0.0505391804457225,0.0620416966211359,0.012293314162473,0.105966930265996,0.0350107836089145,0.0588066139468009,0.0506829618979152,0.0601006470165349,0,NUP93
63,0.0552839683680805,0.0478792235801582,0.0593817397555715,0.011646297627606,0.103235082674335,0.0335010783608914,0.0553558590941769,0.0480948957584472,0.0581595974119339,0,NXF1
208,0.0602444284687275,0.0527677929547088,0.0634076204169662,0.0124370956146657,0.106829618979152,0.0360891445003595,0.0609633357296909,0.0533429187634795,0.0620416966211359,1,PAX5
104,0.0580877066858375,0.0503235082674335,0.0616103522645579,0.012293314162473,0.105463695183321,0.0350107836089145,0.0583033788641265,0.0503953989935298,0.0601006470165349,0,RAE1
196,0.0592379583033789,0.0506829618979152,0.0624011502516175,0.0123652048885694,0.106110711718188,0.0350107836089145,0.0601725377426312,0.0516175413371675,0.0613227893601725,0,RNPS1
35,0.0511143062544932,0.0448598130841121,0.0575844716031632,0.011430625449317,0.101294033069734,0.0315600287562904,0.0526959022286125,0.0449317038102085,0.0549964054636952,0,SLBP
113,0.0557872034507549,0.0477354421279655,0.0601006470165349,0.0117900790797987,0.10352264557872,0.0337886412652768,0.0567217828900072,0.0494608195542775,0.0590222861250899,0,SNRPF
114,0.0572969086987779,0.0492451473759885,0.0611071171818835,0.0121495327102804,0.104529115744069,0.0342918763479511,0.0574406901509705,0.0500359453630482,0.0593817397555715,0,SNRPG
124,0.0584471603163192,0.0508267433501078,0.0622573687994249,0.0121495327102804,0.105966930265996,0.0350107836089145,0.0588066139468009,0.0512580877066858,0.0609633357296909,0,SRSF1
95,0.0539899352983465,0.0467289719626168,0.0583752695902229,0.0117181883537024,0.101797268152408,0.0327821710999281,0.0552120776419842,0.0468727534148095,0.0574406901509705,0,SRSF7
56,0.0587347232207045,0.0503235082674335,0.0614665708123652,0.012077641984184,0.105319913731129,0.0350107836089145,0.0588066139468009,0.0512580877066858,0.0601725377426312,1,TPR
14,0.0301222142343638,0.0265995686556434,0.0368799424874191,0.00769230769230769,0.0718188353702372,0.0213515456506111,0.0320632638389648,0.0286843997124371,0.0358734723220705,0,AACS
39,0.0467289719626168,0.0421998562185478,0.0529115744069015,0.0106398274622574,0.0938173975557153,0.0291157440690151,0.0485981308411215,0.0442127965492451,0.0516894320632638,0,ACAT1
41,0.0479511143062545,0.0439252336448598,0.0549245147375989,0.0109273903666427,0.0979151689432063,0.0307692307692308,0.0500359453630482,0.0454349388928828,0.0532710280373832,0,ACAT2
9,0.0416247304097771,0.0355140186915888,0.0475197699496765,0.0104960460100647,0.088353702372394,0.0287562904385334,0.0432782171099928,0.0384615384615385,0.0464414090582315,0,BDH1
8,0.0468008626887132,0.0393961179007908,0.0526959022286125,0.010999281092739,0.094608195542775,0.0303378864126528,0.0482386772106398,0.0412652767792955,0.0511143062544932,0,BDH2
53,0.0496764917325665,0.0437814521926671,0.0554277498202732,0.0110711718188354,0.0961897915168943,0.0310567936736161,0.0496046010064702,0.0462257368799425,0.0529115744069015,0,EHHADH
17,0.0477354421279655,0.0403306973400431,0.0539899352983465,0.0106398274622574,0.0951114306254493,0.0313443565780014,0.0499640546369518,0.0417685118619698,0.0500359453630482,0,FAH
32,0.0395398993529835,0.0362329259525521,0.0457225017972682,0.00913012221423436,0.0846153846153846,0.0249460819554277,0.0403306973400431,0.0387491013659238,0.0441409058231488,0,HADH
28,0.0462257368799425,0.0398993529834651,0.0521207764198418,0.0106398274622574,0.09352983465133,0.0296908698777858,0.0479511143062545,0.0414809489575845,0.0496046010064702,0,HMGCL
40,0.0556434219985622,0.0489575844716032,0.0598130841121495,0.0119338605319914,0.102803738317757,0.0344356578001438,0.0567936736161035,0.0507548526240115,0.0585909417685119,0,HMGCS1
38,0.0562185478073329,0.0489575844716032,0.0601725377426312,0.0121495327102804,0.103163191948239,0.0343637670740474,0.0577282530553559,0.0507548526240115,0.0584471603163192,0,HMGCS2
36,0.0547088425593098,0.0470165348670022,0.0594536304816679,0.011646297627606,0.102588066139468,0.0336448598130841,0.0565061107117182,0.0496764917325665,0.0573687994248742,0,HSD17B10
29,0.0544931703810208,0.0482386772106398,0.0600287562904385,0.0120057512580877,0.103306973400431,0.0338605319913731,0.0552839683680805,0.0487419122933142,0.0580877066858375,0,HSD17B4
14,0.0301222142343638,0.0265995686556434,0.0368799424874191,0.00769230769230769,0.0718188353702372,0.0213515456506111,0.0320632638389648,0.0286843997124371,0.0358734723220705,0,OXCT1
14,0.0301222142343638,0.0265995686556434,0.0368799424874191,0.00769230769230769,0.0718188353702372,0.0213515456506111,0.0320632638389648,0.0286843997124371,0.0358734723220705,0,OXCT2
7,0.0163191948238677,0.0182602444284687,0.0225017972681524,0.00474478792235802,0.0471603163191948,0.0156002875629044,0.0189791516894321,0.0184040258806614,0.0203450754852624,0,AADAC
11,0.0473040977713875,0.0418404025880661,0.0529115744069015,0.0107117181883537,0.0962616822429907,0.0309130122214234,0.0480230050323508,0.0428468727534148,0.0506110711718188,0,CES1
8,0.0192667145938174,0.0196261682242991,0.0256649892163911,0.00510424155283968,0.0496046010064702,0.0148094895758447,0.0218547807332854,0.0223580158159597,0.0231488138030194,0,CES5A
7,0.0163191948238677,0.0182602444284687,0.0225017972681524,0.00474478792235802,0.0471603163191948,0.0156002875629044,0.0189791516894321,0.0184040258806614,0.0203450754852624,0,DDHD1
49,0.0470884255930985,0.0409777138749101,0.0537742631200575,0.0104241552839684,0.093314162473041,0.0314162473040978,0.0485262401150252,0.0429187634795111,0.0503235082674335,0,LIPA
9,0.0398993529834651,0.0328540618260244,0.0457943925233645,0.0092020129403307,0.0823867721063983,0.0276060388209921,0.0407620416966211,0.0334291876347951,0.0416966211358735,0,PLA1A
15,0.0495327102803738,0.0428468727534148,0.0560028756290439,0.011214953271028,0.0984184040258807,0.0308411214953271,0.0514018691588785,0.0442846872753415,0.0530553558590942,0,PPME1
21,0.0541337167505392,0.0455068296189792,0.0590222861250899,0.0117181883537024,0.100718907260963,0.0329978432782171,0.0550682961897915,0.0475197699496765,0.0560028756290439,0,PRDX6
1,0.0252336448598131,0.0205607476635514,0.0280373831775701,0.00639827462257369,0.0629043853342919,0.0179007907979871,0.0251617541337168,0.0238677210639827,0.0268152408339324,0,AADACL4
348,0.0605319913731129,0.0524083393242272,0.0629043853342919,0.012508986340762,0.107117181883537,0.0360891445003595,0.0608195542774982,0.0534867002156722,0.0622573687994249,1,SETDB1
12,0.0473040977713875,0.0396117900790798,0.0519769949676492,0.0111430625449317,0.092235801581596,0.0308411214953271,0.0478073328540618,0.0405463695183321,0.0491732566498922,0,AADAT
3,0.0137311286843997,0.0119338605319914,0.0163910855499641,0.00330697340043134,0.0341480948957585,0.00999281092739037,0.013587347232207,0.012724658519051,0.0163910855499641,0,AASDH
12,0.0452911574406901,0.0378864126527678,0.0506829618979152,0.0104960460100647,0.0929547088425593,0.0280373831775701,0.0456506110711718,0.0396836808051761,0.0485262401150252,0,AASDHPPT
11,0.0454349388928828,0.0400431344356578,0.0508986340762042,0.0104960460100647,0.09352983465133,0.0294033069734004,0.0460100647016535,0.0414809489575845,0.0501078360891445,0,AFMID
176,0.0601006470165349,0.0517613227893602,0.0637670740474479,0.0125808770668584,0.106038820992092,0.0360891445003595,0.0608914450035945,0.0527677929547088,0.0624730409777139,0,EPHA4
161,0.0598849748382459,0.0509705248023005,0.0630481667864845,0.012293314162473,0.105895039539899,0.0359453630481668,0.0597411933860532,0.0516894320632638,0.0620416966211359,1,FGFR2
5,0.0198418404025881,0.0161035226455787,0.0231488138030194,0.00524802300503235,0.0445722501797268,0.0140905823148814,0.0209202012940331,0.0184759166067577,0.0228612508986341,0,KMO
24,0.0531991373112868,0.0465851905104242,0.0586628324946082,0.011646297627606,0.101725377426312,0.0338605319913731,0.0547088425593098,0.0473759884974838,0.0562185478073329,0,KYNU
48,0.0501797268152408,0.0437095614665708,0.0547088425593098,0.010999281092739,0.096549245147376,0.0315600287562904,0.0508986340762042,0.0447160316319195,0.0529115744069015,0,OGDH
41,0.0445003594536305,0.0407620416966211,0.0506829618979152,0.010136592379583,0.0913012221423436,0.0284687275341481,0.0461538461538462,0.0425593098490295,0.0495327102803738,0,OGDHL
792,0.0617541337167505,0.0540618260244428,0.0638389647735442,0.012508986340762,0.107476635514019,0.0365204888569375,0.0622573687994249,0.0547088425593098,0.0630481667864845,1,RAD21
113,0.0585909417685119,0.0506110711718188,0.0628324946081955,0.0125808770668584,0.105535585909418,0.0360891445003595,0.0596693026599569,0.0517613227893602,0.0608914450035945,0,SCYL3
4,0.0327821710999281,0.0276060388209921,0.0401869158878505,0.00855499640546369,0.0753414809489576,0.0241552839683681,0.0352264557872035,0.0301222142343638,0.0398274622573688,0,SLC25A21
5,0.0548526240115025,0.0471603163191948,0.0588785046728972,0.0120057512580877,0.102444284687275,0.0340762041696621,0.0550682961897915,0.0486700215672178,0.0560747663551402,0,AAGAB
37,0.0575125808770669,0.0498921639108555,0.0616822429906542,0.012293314162473,0.105463695183321,0.0349388928828181,0.0577282530553559,0.0507548526240115,0.0598130841121495,0,EIF3C
