degree,downregulated.regen_Fraction_sp_less3,downregulated.stress_Fraction_sp_less3,downregulated.wound_Fraction_sp_less3,msigdb.regen_Fraction_sp_less3,msigdb.stress_Fraction_sp_less3,msigdb.wound_Fraction_sp_less3,upregulated.regen_Fraction_sp_less3,upregulated.stress_Fraction_sp_less3,upregulated.wound_Fraction_sp_less3,label
165,0.0277631082610336,0.0220294228592984,0.0265560165975104,0.00573368540173519,0.047152018106375,0.0161448509996228,0.0242172764994342,0.0247453791022256,0.0288193134666164,1
612,0.0385514900037722,0.0326669181440966,0.0384006035458318,0.00686533383628819,0.0645794039984911,0.0218030931723878,0.034326669181441,0.031308940022633,0.0380233874009808,1
136,0.0236891738966428,0.0193134666163712,0.0251980384760468,0.004149377593361,0.0408902301018484,0.0126744624669936,0.022255752546209,0.0201433421350434,0.0257261410788382,1
124,0.0239909468125236,0.015465861938891,0.0205205582798944,0.00513013956997359,0.0338740098076198,0.014711429649189,0.0186344775556394,0.0176537155790268,0.020746887966805,1
425,0.0261033572236892,0.02263296869106,0.0322142587702754,0.0046774801961524,0.0550735571482459,0.0148623161071294,0.0282157676348548,0.025650697849868,0.0311580535646926,1
12,0.00648811769143719,0.0052055827989438,0.01508864579404,0.0012070916635232,0.0116182572614108,0.00580912863070539,0.00844964164466239,0.00641267446246699,0.00709166352319879,1
32,0.0167483968313844,0.00980761976612599,0.019238023387401,0.0028668427008676,0.023010184835911,0.010184835910977,0.012825348924934,0.010562052055828,0.0138061109015466,1
77,0.0161448509996228,0.0137306676725764,0.0272350056582422,0.002640513013957,0.0374198415692192,0.0102602791399472,0.0174273858921162,0.0178800452659374,0.0195397963032818,1
278,0.0206714447378348,0.01508864579404,0.031686156167484,0.0039984911354206,0.0385514900037722,0.0138061109015466,0.02263296869106,0.017351942663146,0.021501320256507,1
27,0.00995850622406639,0.00897774424745379,0.00905318747642399,0.002640513013957,0.0187853640135798,0.00596001508864579,0.00694077706525839,0.00860052810260279,0.0110147114296492,1
240,0.0295737457563184,0.0216522067144474,0.0295737457563184,0.0052055827989438,0.0522067144473784,0.0144096567333082,0.0242172764994342,0.022255752546209,0.0284420973217654,1
3,0,0,0,0,0,0,0,0,0,1
197,0.0230856280648812,0.0172764994341758,0.0213504337985666,0.00565824217276499,0.0390795926065636,0.0126744624669936,0.0197661259901924,0.0199170124481328,0.021878536401358,1
58,0.00814786872878159,0.0100339494530366,0.0130516786118446,0.001508864579404,0.0242172764994342,0.00580912863070539,0.00822331195775179,0.00897774424745379,0.0133534515277254,1
22,0.00633723123349679,0.004903809883063,0.0042248208223312,0.001508864579404,0.00618634477555639,0.0031686156167484,0.004903809883063,0.0038476046774802,0.00513013956997359,1
589,0.0281403244058846,0.0227084119200302,0.0379479441720106,0.00558279894379479,0.0497170878913617,0.017351942663146,0.0303281780460204,0.0235382874387024,0.0310071671067522,1
164,0.0144096567333082,0.0185590343266692,0.0132780082987552,0.0040739343643908,0.0374952847981894,0.00746887966804979,0.0122972463221426,0.0176537155790268,0.0172010562052056,1
31,0.0118445869483214,0.00550735571482459,0.012448132780083,0.0021878536401358,0.0165220671444738,0.00626178800452659,0.00980761976612599,0.00573368540173519,0.0114673708034704,1
52,0.00799698227084119,0.00935496039230479,0.00799698227084119,0.0019615239532252,0.0135043379856658,0.0036967182195398,0.00641267446246699,0.00784609581290079,0.00769520935496039,1
84,0.0146359864202188,0.0101093926820068,0.0132780082987552,0.0027159562429272,0.0276876650320634,0.00656356092040739,0.0121463598642022,0.013202565069785,0.014334213504338,1
106,0.0144850999622784,0.0107129385137684,0.0136552244436062,0.0033195020746888,0.0321388155413052,0.00792153904187099,0.0102602791399472,0.0122218030931724,0.0163711806865334,1
351,0.0288193134666164,0.0219539796303282,0.0248208223311958,0.0052055827989438,0.0470011316484346,0.0130516786118446,0.0213504337985666,0.0214258770275368,0.0273104488872124,1
60,0.0125990192380234,0.0101093926820068,0.0159185213127122,0.0024141833270464,0.0291210863824972,0.00761976612599019,0.0114673708034704,0.0112410411165598,0.0164466239155036,1
332,0.0288193134666164,0.0216522067144474,0.0361373066767258,0.0047529234251226,0.0555262165220671,0.0166729536024142,0.0270841192003018,0.024896265560166,0.0304790645039608,1
202,0.016974726518295,0.0131271218408148,0.0277631082610336,0.0031686156167484,0.0316107129385138,0.0121463598642022,0.0197661259901924,0.0148623161071294,0.0191625801584308,1
