baseMean log2FoldChange lfcSE stat pvalue padj
ENSG00000061455 87.2794085509719 -0.396792846322363 0.468036882522555 -0.84778114960468 0.396559863024221 0.612961069645241
ENSG00000063515 2.0265631262917 -0.361636785969059 1.18761326836565 -0.304507195736143 0.760741511478675 0.886097926802067
ENSG00000064195 3831.98649397058 -5.29489191069672 1.13343172558553 -4.67155788140781 2.98923836637476e-06 3.64923622445874e-05
ENSG00000064218 33.7160278658137 -0.485857266123946 1.09725846570318 -0.442791995970233 0.65791619326144 0.825990842281955
ENSG00000065308 11283.1231495686 -0.949294210772153 0.920106138252794 -1.03172250603043 0.302202131098661 0.515943662251115
ENSG00000065491 1884.29486582302 -0.0686022662243054 0.303317678554415 -0.226172989821291 0.821066877327921 0.917232786791576
ENSG00000065518 3154.37183193104 0.80812503250658 0.181811687729925 4.44484643752399 8.7954669248235e-06 9.42174727903489e-05
ENSG00000066422 1878.22489410396 -0.679055404225174 0.191722376383143 -3.54186828389885 0.000397303810500078 0.00263685059554164
ENSG00000066557 780.021994866386 -0.904672151269403 0.351184015149123 -2.57606301039998 0.00999324335195876 0.0391763022885957
ENSG00000067533 1348.34371210475 0.749363795717717 0.276069140745979 2.71440623060161 0.0066394693713587 0.0281993765256951
ENSG00000067900 4492.86120592974 -0.766495233806741 0.402381871788004 -1.90489504509927 0.0567937154720185 0.155535312681463
ENSG00000068697 16850.6247135814 -0.298350907646164 0.244736446211559 -1.21907019679553 0.222817550509147 0.419308416026301
ENSG00000068985 0.220932489461932 1.09090526928166 2.68420781901086 0.406416098468731 0.684436893119727 NA
ENSG00000069275 8129.12653863764 1.59394112051247 0.368234944121189 4.32859821143942 1.50061412570339e-05 0.000151758765308924
ENSG00000069482 474.496758657453 -2.39180470861553 1.34060172612308 -1.78412772563888 0.0744029129808265 0.190490447899191
ENSG00000069509 615.041754998814 0.65416961278648 0.172071379905115 3.80173398474056 0.000143686953643428 0.00109441331197143
ENSG00000069696 74.651575653964 -1.46067485307391 0.653716306838821 -2.23441703655413 0.025455645765498 0.0829165890635222
ENSG00000070031 2.00486378812438 2.58452529531489 0.736487094493137 3.50926080665894 0.000449354036912323 0.00292796485501131
ENSG00000070193 50.5778438720108 -0.259964375168717 0.767893311119651 -0.33854230972486 0.734954548732348 0.87199312213317
ENSG00000071677 0.146359431674048 3.55865538116617 2.45518412317844 1.44944541941693 0.147213232378366 NA
ENSG00000072315 2.08371195090473 -3.15876872774832 1.38128171930734 -2.28683887116984 0.0222052297044879 0.074313376144156
ENSG00000073598 4.46919370853485 -1.55871746783663 0.904941734148557 -1.7224506385521 0.0849879172737335 0.210805407298888
ENSG00000073734 42.9809666061739 -3.59675251850916 1.13762748114248 -3.16162590841868 0.00156890975613636 0.00847523649933462
ENSG00000073754 3.34916830224386 0.650052362220068 1.06330265544517 0.611352147849111 0.540966474694658 0.741482484707604
ENSG00000073861 17.1606923248909 0.629085437435939 0.803140157206071 0.783282260003502 0.433461378348855 0.646596667901942
ENSG00000073905 8.24136234519443 1.28298744089143 0.512415213861926 2.50380434886373 0.0122865956457595 0.0461877374777047
ENSG00000074695 7598.2208673142 0.75908041476992 0.593167905750668 1.27970580911536 0.200648620812694 0.39067145472761
ENSG00000074771 0.218243456057017 1.47551008469247 2.76889625856998 0.532887456554445 0.594111488682874 NA
ENSG00000075290 8.3887489368762 -4.44828097717339 1.17465721377676 -3.78687580087408 0.000152553303168016 0.00115135672837022
ENSG00000075461 32.052568212229 -0.727779874513555 1.04373456309537 -0.697284444001935 0.485624801309776 0.696671699645423
ENSG00000075643 997.93573028608 0.914679149751859 0.521804594688858 1.75291509323958 0.0796165824388663 0.200680208434727
ENSG00000075886 16.8119569724482 -2.17578650895883 0.605679195999661 -3.59230847506284 0.000327761534111604 0.0022154877580671
ENSG00000076003 2012.51039434924 0.81913307068337 0.452734103276104 1.80930277784665 0.0704039776837007 0.182938737257384
ENSG00000076356 4642.6410441331 -1.41475786219183 0.421091990183101 -3.35973586573484 0.000780170232703264 0.00470193748824916
ENSG00000076641 1810.9957383452 0.623748219620532 0.32446443839221 1.92239316798887 0.0545563046006468 0.150508066128292
ENSG00000077498 618.816753442916 6.70232936071714 1.3313693456496 5.03416229509699 4.79942939603158e-07 7.07151881797312e-06
ENSG00000077943 657.659266383499 -0.902106199461769 0.896993136866622 -1.0057002248791 0.314559794981724 0.528723876717838
ENSG00000078401 781.134071380625 -3.62380598509967 0.643312074654429 -5.63304518580082 1.77055043629836e-08 3.6372560921137e-07
ENSG00000078579 2.09535600294074 -2.46432698085195 1.44867742406128 -1.70108744702003 0.0889265677317467 0.218341156159583
ENSG00000078898 5.1819512039975 1.90314265297448 1.75235670568788 1.08604751920495 0.277457969209453 0.488321060673298
ENSG00000080573 6142.23058755803 -0.320325258970825 0.335902851950409 -0.953624707592884 0.340273644479264 0.554760264144809
ENSG00000080608 1946.29764265125 0.206188556260483 0.305911960197962 0.674012732706016 0.500303218731406 0.709770235300885
ENSG00000081041 330.423094732652 -4.28733004092669 0.885394057920914 -4.84228463312056 1.28354722146886e-06 1.71168636246051e-05
ENSG00000081148 31.7270806804821 -1.96982155757666 0.492222215963601 -4.00189486311671 6.28372212767585e-05 0.000531616405382297
ENSG00000082516 1824.84893811285 0.635045055121637 0.245106998507959 2.59088911776225 0.00957283300671884 0.0378963774072271
ENSG00000083622 2.38706477182716 -3.35414628192264 1.45366181987523 -2.30737729784396 0.0210337957039267 0.0713028455831518
ENSG00000083635 554.799650314657 0.799103501610251 0.225815574032234 3.53874397297409 0.000402035577144991 0.00266151949598383
ENSG00000083817 449.174922776252 0.0520318942412934 0.2956143028596 0.176012776573959 0.860283904898729 0.933384001961557
ENSG00000084092 1855.57646350201 0.0384630554091347 0.160091501351108 0.240256697479392 0.81013126232027 0.911368712029724
ENSG00000086506 3.631547900492 1.59680544086173 0.942244589162528 1.69468252641385 0.0901356621820357 0.220617685354431
ENSG00000086544 5553.54517984046 -0.716261063856284 0.393635588916763 -1.81960443624355 0.0688192656179827 0.179681427536847
ENSG00000086548 495.59777107848 -2.40991998667525 0.991118786736292 -2.43151478806188 0.0150358345211239 0.0542545040184373
ENSG00000086967 36.9364148755791 2.88462651049921 0.751063226532612 3.84072393454342 NA NA
ENSG00000087074 13861.3037720006 -0.78393648398368 0.446176091522103 -1.75701141069511 0.0789158642724329 0.199425090764574
ENSG00000087338 1156.61532087648 0.608228340072021 0.194652466908281 3.12468857822703 0.00177993390836133 0.00942430685799928
ENSG00000088320 120.522853559897 1.06172152036534 0.868890972523836 1.22192720829104 0.221735155248513 0.418021373306648
ENSG00000088538 621.394307478854 -2.04176925094954 0.553324622745641 -3.69000251754227 0.000224251832663191 0.00159603203925282
ENSG00000088782 0.0276146758173032 0.27484711325566 12.1420013430764 0.0226360634865506 0.981940576688672 NA
ENSG00000088882 738.213476606673 3.23221237011576 1.00724446434961 3.20896513658462 0.00133213643904348 0.0073837615374386
ENSG00000089116 1.67046163106864 -0.670056113239347 1.36641390204249 -0.490375655749522 0.623868100002295 0.803429974155407
ENSG00000089163 74.9686859241625 -0.16650288301996 0.363855556454092 -0.457607091788271 0.647234747560455 0.818670937615319
ENSG00000089220 11993.9625456497 0.822116104849406 0.147048569541759 5.59077934189589 2.26052699664303e-08 4.48005703012275e-07
ENSG00000089248 6769.69132345636 0.690334398942536 0.177930145688355 3.87980573090554 0.000104539926275337 0.000822109085391654
ENSG00000090776 5632.81319235621 -1.39762880038479 0.395279851778318 -3.53579570043102 0.000406548967294407 0.00268800611317008
ENSG00000090971 632.892419927417 1.85341913053886 0.492815873471363 3.76087547157013 0.000169319712266397 0.00125917532713801
ENSG00000091010 3.38752095114192 -0.174531129082886 0.785549547746185 -0.222177111022 0.824176011601138 0.918352845611315
ENSG00000091317 5495.05326418422 0.109570463177946 0.197759537859419 0.554059057600732 0.579538428853811 0.770693544869735
ENSG00000091482 5.82813287952234 0.687454131398558 0.957110996445308 0.718259568588962 0.472597254713993 0.684976549707966
ENSG00000091483 3594.9597609159 0.569471314182855 0.300129749966231 1.89741708126878 0.0577729129824525 0.157449698422562
ENSG00000091542 3922.8892387386 1.60052564117929 0.153514988058678 10.425859138702 1.88943949173874e-25 4.71939997492077e-23
ENSG00000091664 0.553136262224405 -1.24745858142719 2.87930991000262 -0.433249153588354 0.664833772958313 0.830369414340186
ENSG00000092054 342.218917166314 -0.635839660101886 0.832106299722133 -0.764132731976928 0.444788148218735 0.658003788697002
ENSG00000092067 2.06569385205256 -0.133175915447755 0.945689011250005 -0.1408242179654 0.888008810548512 0.944182077763436
ENSG00000094661 0.228047531485965 -0.292517757263044 1.88586494353071 -0.155110660636914 0.876734077931814 NA
ENSG00000094796 4508.39580913439 -12.3736048463709 1.81307546247768 -6.82464966431216 8.81401427713057e-12 3.32607502793589e-10
ENSG00000095015 4284.62762523529 -0.658078842195365 0.607404901046867 -1.08342695467416 0.278618956813425 0.489630675891808
ENSG00000095380 1360.11880949613 1.50501860719538 0.348896235786925 4.31365676330916 1.60576184523497e-05 0.000161458584003945
ENSG00000095464 36.1668925570396 -2.39396266993377 0.506193550946721 -4.72934249252366 2.25248124365426e-06 2.84699155422838e-05
ENSG00000095587 19.7534250575116 1.35278398053875 0.626416414986248 2.15956023529244 0.0308067295593936 0.0964725763873867
ENSG00000096092 558.054672877268 1.42383427299358 0.432572874324136 3.29154775416332 0.000996376986889571 0.00577282336733958
ENSG00000096401 2610.87113185798 0.478129871757064 0.217805271787958 2.19521716729861 0.0281480233837592 0.0898270727979791
ENSG00000097096 181.185518571207 -1.95493480364636 0.356314116146193 -5.48654884850047 4.0986212167804e-08 7.64169472360857e-07
ENSG00000099194 5797.75374653309 2.79686876271032 0.736956549363215 3.79516101068241 0.000147547670210061 0.00111948415546071
ENSG00000099399 3.46529573858584 9.37802742573182 1.60162544149083 5.85531871734164 4.76096090910853e-09 1.08577508501061e-07
ENSG00000099769 49.8226777192252 -3.56969242963535 0.872053185590849 -4.09343430953325 4.25030530386349e-05 0.000379800137771697
ENSG00000099822 138.876875248337 4.54712337888657 0.425784860809986 10.6793918652636 1.27101540027056e-26 3.77371666767124e-24
ENSG00000099974 113.103339936797 0.354547222123844 0.238713144501631 1.48524381790556 0.13747924849796 0.299636212515775
ENSG00000099985 13.1689807504256 1.25881800115383 0.943554152019355 1.33412374738616 0.182163304316422 0.366001245751176
ENSG00000099994 4904.1878420898 -1.94426322078474 0.60366752996622 -3.22075169571161 0.00127854869051567 0.00713954655569714
ENSG00000100078 1172.34722079913 -11.5781995801566 1.65254842059559 -7.00626949011498 2.44756274503145e-12 1.01088838204239e-10
ENSG00000100122 5.51765955015433 2.4194340407848 0.934762709417538 2.5882868629755 0.00964546175688573 0.0380620971413
ENSG00000100234 24853.8584175769 -3.96005456760458 0.410386648448395 -9.64956969866564 4.93624203005429e-22 8.00790768916849e-20
ENSG00000100249 10.59332238568 -5.51044626244686 1.33350808581933 -4.132293100466 3.59162018792657e-05 0.000327829090935107
ENSG00000100276 42.6402257935007 -2.62875224002179 0.907759178024229 -2.89586963553854 0.00378109438981567 0.0176002852601304
ENSG00000100285 139.702791087615 2.27348259773409 0.790248966153373 2.87691942047141 0.00401578127312923 0.0185097639466788
ENSG00000100290 85.5299192090915 -1.32305803854201 0.990830765494917 -1.3353017332694 0.181777611583635 0.365646490589298
ENSG00000100302 177.146756965728 2.30089040554662 0.750007731354143 3.06782224950182 0.00215624834541651 0.0110021802735001
ENSG00000100304 5196.09565276019 0.391446663051225 0.270775767291549 1.44564879998935 0.14827573175413 0.315221144945013
ENSG00000100314 14.5755957427889 0.0900704470910944 0.412444120001372 0.218382182514312 0.827131346824354 0.919574690607991
ENSG00000100387 1015.5820370897 1.65812832508204 0.196663272895291 8.4313064695352 3.41827237190685e-17 2.9233659806699e-15
ENSG00000100393 7865.61068795795 0.267877038940235 0.195217434845764 1.37219833439507 0.170001703799298 0.348750423176996
ENSG00000100418 2920.83996514841 1.14416490645892 0.16643594363993 6.87450607985389 6.22050055421795e-12 2.40505643049567e-10
ENSG00000100426 1484.25170541871 0.822488340173318 0.225229871113522 3.65177290253281 0.000260436144251118 0.0018190071752932
ENSG00000100448 602.387432976264 -3.68107573430988 1.38497547523816 -2.65786347854058 0.00786377410500658 0.0323007959583356
ENSG00000100580 1283.85992793628 1.4882948855298 0.181655395521035 8.19295722684691 2.54884774010779e-16 1.95652039211396e-14
ENSG00000100583 35.5150478824978 1.45081491978075 0.634338620969383 2.28713004666757 0.0221882335710221 0.0742722917408218
ENSG00000100625 281.658231541464 0.780619602594607 1.09811348787276 0.710873339791872 0.477162728152684 0.689118271862209
ENSG00000100647 5159.35558909312 -0.270383682403754 0.361595565063027 -0.74775165551775 0.454609967320646 0.667388977120785
ENSG00000100652 4.18344441516789 -1.24541070727005 0.894962470559362 -1.3915786954638 0.164050013960432 0.340287023575197
ENSG00000100985 154.148239534664 6.05680809970274 0.707942356073229 8.55551027247227 NA NA
ENSG00000101000 1474.68145287862 -0.697693655125556 0.478395651824467 -1.45840300275462 0.144729493494285 0.309522058932599
ENSG00000101074 0.149619253738315 4.73904868328771 2.50844830581498 1.88923513883138 0.0588603282451559 NA
ENSG00000101162 10.7722912751004 -0.0848063788968772 0.680394020609885 -0.124643039662311 0.900806153347408 0.950883523357743
ENSG00000101188 21.7427849816488 5.00056243867591 0.800659841603766 6.24555170477828 4.22306801864893e-10 1.1597591333588e-08
ENSG00000101200 2.94140734495029 -3.65606025700029 2.01140703547022 -1.81766305502933 0.069115647754709 0.18024591200996
ENSG00000101230 1375.01379551543 -3.10205851756394 0.844524892881245 -3.67314041742538 0.000239587739327298 0.00169597510843651
ENSG00000101278 11.4963673701171 -1.30595439294255 0.635275730826816 -2.05572844919299 0.0398086981210009 0.118194278043787
ENSG00000101323 0.629604716455706 -0.718216895107531 2.60765456753634 -0.275426394296576 0.78298866823753 0.898564008414948
ENSG00000101367 4466.70832718144 1.61340856038755 0.286967586190132 5.62226759407795 1.88467023282983e-08 3.81688169675806e-07
ENSG00000101400 1208.30403561653 2.12234585934298 0.322934210778359 6.57206882549717 4.96209150640346e-11 1.62335700508867e-09
ENSG00000101405 11.5876726401925 -2.77262343802837 0.884609229189236 -3.13429178279039 0.00172269463998969 0.00917060989677868
ENSG00000101421 7466.31944465192 0.634383811488658 0.139060395874163 4.56193014194148 5.06855124663324e-06 5.7629134694379e-05
ENSG00000101435 0.579422853606181 -1.30323393088096 2.80639468064066 -0.464380131515732 0.642375422397417 0.815655583542787
ENSG00000101438 1.27363079825469 -2.45532292422653 1.7357587696984 -1.41455308599891 0.157199572191327 0.32947422322892
ENSG00000101441 0.149026919014998 2.32946892163226 4.20699791542432 0.553712877558512 0.579775360764767 NA
ENSG00000101446 10.2468229659595 -5.46022389308156 1.70135000424762 -3.20934779995267 0.001330364593376 0.00737653884473742
ENSG00000101463 26.8932850889526 2.23970061610849 0.744291893389126 3.00916970344797 0.00261962746213104 0.012958961881199
ENSG00000101825 3986.53996921949 -0.66700378923623 0.633929832312448 -1.05217289869943 0.292720231116574 0.504794033627441
ENSG00000101846 1371.21226897697 -0.390531626031279 0.60548415550786 -0.644990661570184 0.518933237397812 0.724063590250224
ENSG00000101883 23.0328855542015 -5.90771130783998 1.33750817403471 -4.41695342318458 1.00101789587972e-05 0.000105718238990357
ENSG00000101890 0.623981037861911 2.32856715700693 1.79522769756261 1.29708736121242 0.194601129698945 0.382818046060324
ENSG00000101898 33.5417376362372 1.4910627960888 0.318193405115856 4.68602671242005 2.78559922817718e-06 3.42187271308322e-05
ENSG00000101916 18.2596824702616 2.19532951718049 0.946818453585902 2.31863828685012 0.0204146573008478 0.0696836765173878
ENSG00000102055 0.399699826873817 -0.842886414979324 2.7057709136358 -0.311514330622588 0.755409650228165 0.883998382984339
ENSG00000102096 420.049593379847 1.64198530822716 0.325995577545264 5.03683307789404 4.73297176124492e-07 6.99324353379812e-06
ENSG00000102104 2.00996013028979 1.05690014672017 0.876496823385117 1.20582313423376 0.227885693416841 0.425686651524864
ENSG00000102218 764.005055878116 0.163316810613118 0.483353129078528 0.337883010966471 0.735451350710499 0.872395005043402
ENSG00000102239 1.08537966305771 -2.23107276818768 2.34008707144828 -0.953414424364507 0.340380135875399 0.554876392638069
ENSG00000102302 1170.33423512298 2.28622551338579 0.205654753409398 11.1168133752522 1.039176502109e-28 4.30328458873348e-26
ENSG00000102313 34.8244617379275 11.1335613004949 1.10036091940516 10.1180995291195 4.59246005344713e-24 9.65850169488065e-22
ENSG00000102359 1219.25542924118 1.15930864684285 0.824880788908905 1.40542568384493 0.159894733773726 0.333877857041315
ENSG00000102409 1100.10182579913 1.14940022393701 0.313273778983516 3.66899594235586 0.000243504943600967 0.00172060789964293
ENSG00000102678 23.6743274999732 0.280147523887176 0.920152791693381 0.304457614448588 0.760779279674767 0.886097926802067
ENSG00000102699 3640.52707896841 1.25691283376913 0.423088726447636 2.9708019977807 0.00297023212400515 0.0143372922402899
ENSG00000102760 2678.78331931715 -2.84991473779742 0.629605060723124 -4.52651180173837 5.996525199172e-06 6.66864456071877e-05
ENSG00000102837 26.945104338703 -4.45370289035043 1.0893312294467 -4.08847444189458 4.34219376332001e-05 0.00038713179070597
ENSG00000102891 574.931984483267 -11.2716076723128 1.93911658175858 -5.81275400269674 6.14533359562489e-09 1.36586115057561e-07
ENSG00000102962 294.71957190202 -2.46753751792498 1.10698560823694 -2.22906016082264 0.0258099021916857 0.0838448845764586
ENSG00000102996 674.553616406178 3.43269953862423 0.348932922632758 9.83770609182972 7.74567178707885e-23 1.43395166166439e-20
ENSG00000103200 0.154344968920644 -0.1122073535033 2.88694817593212 -0.038867117338215 0.968996333312083 NA
ENSG00000103490 1363.35670213516 2.21311642581547 0.460644675795263 4.80438946134505 1.55224427027104e-06 2.03381480740925e-05
ENSG00000103832 1.41403853135177 -0.0779713989435337 1.39418442696695 -0.0559261726320962 0.955400620709552 0.978584852132708
ENSG00000104059 34.65549884379 4.53098301317823 0.584929123461497 7.74620861133525 9.46769208485875e-15 5.75226265047634e-13
ENSG00000104140 6053.34868080743 -8.31598063211886 1.15380840272929 -7.20741902420517 5.70223278842547e-13 2.58588862128712e-11
ENSG00000104237 9.32864733040969 0.157406859496482 0.81808338295438 0.192409310317527 0.847421600078445 0.928206351248556
ENSG00000104369 83.9957939921697 2.66048127677083 0.637924798475614 4.17052493197995 3.03898803328241e-05 0.000284033719021897
ENSG00000104371 3.28189297765186 -3.0991680058878 1.48887921703094 -2.0815442719847 0.0373841162183745 0.112481157325496
ENSG00000104818 0.462892018157427 -1.01148567664487 1.71923043346678 -0.588336302659112 0.556306583209794 0.75340680578093
ENSG00000104827 1.26702419815626 -0.185949908312525 1.14284169648293 -0.162708368871019 0.870748057398708 0.937600344274399
ENSG00000104848 18.2802620252304 -1.7813513032134 0.614347695771262 -2.89958164647637 0.00373661014891934 0.0174220140158207
ENSG00000104879 370.310360210009 0.556664314796781 0.76847289024595 0.724377296665105 NA NA
ENSG00000104889 787.38829110733 1.98540923301412 0.48442388170322 4.09849577612377 4.15843825430362e-05 0.00037264911372279
ENSG00000104903 150.791914349278 2.06318929813056 0.467990095186557 4.40861744586304 1.04032600023883e-05 0.000109428943447581
ENSG00000104967 221.722504455243 1.18384282120836 0.806811247500939 1.46731075561386 0.142291539167408 0.306264486436648
ENSG00000105205 0.857499343076032 -1.86136529176013 1.81254800274263 -1.02693296339939 0.304452031241458 0.518445527970248
ENSG00000105246 25.0941867253718 2.53314217237987 0.634754288937597 3.99074447629121 6.58662142677561e-05 0.000552690370752934
ENSG00000105376 122.182683847188 3.24167091524355 0.702087109881167 4.61719189772937 NA NA
ENSG00000105398 3.91436258880428 -1.07633805316192 1.42695762930015 -0.754288726631502 0.450675870107766 0.663501878270001
ENSG00000105464 308.364086466758 -0.498871371096775 0.65075821578795 -0.76660018881626 0.443319263183687 0.656909791342663
ENSG00000105507 0.287100111741082 2.29892533883271 1.35361065771514 1.69836527640321 0.0894388415278921 0.219154408328077
ENSG00000105523 135.655016575799 -6.08292589707434 1.07916270995685 -5.63670875665968 1.73330886427899e-08 3.57475075862309e-07
ENSG00000105610 2.17816344778492 -1.01809350556115 1.03866497395496 -0.980194317792882 0.326990208837462 0.542008385261181
ENSG00000105617 396.780531178276 1.01227922715713 0.202734671327801 4.99312337908091 5.94105774404323e-07 8.51443393991477e-06
ENSG00000105641 5.94129126904851 -0.662375980405566 0.911633524045594 -0.726581419983452 0.467482413601242 0.680105916138019
ENSG00000105708 353.636495340495 0.0781134664609159 0.251161210456611 0.311009276945694 0.755793569152985 0.884118911997574
ENSG00000105767 1346.80605585696 1.45631630990111 0.682954639208178 2.13237633408505 0.0329759213157068 0.101746881926267
ENSG00000105849 1234.83442782374 0.492367644142389 0.309659650121449 1.5900284197482 0.11182839913333 0.258253819278622
ENSG00000105880 1118.10925877883 -3.26836093399509 1.29255427357477 -2.5286063423518 0.0114516388974833 0.0436913831225286
ENSG00000105887 3447.42986232533 2.24465050301698 0.5091144313554 4.40893120440745 1.03882015086462e-05 0.000109343638086994
ENSG00000105954 0.321239109775873 -0.615907337466766 3.02836249625902 -0.203379660865436 0.83883829587704 0.923655407173823
ENSG00000105988 5.19770780735158 0.775744595628745 0.6190478756848 1.25312536574107 0.210160086022404 0.403253153718881
ENSG00000105991 123.05107185105 1.20192265090896 0.255973992596276 4.69548737634701 2.65971794443914e-06 3.28777074420223e-05
ENSG00000106004 438.818722110806 0.34454840822605 0.338522326055663 1.01780113660627 0.308772471779759 0.522681111868146
ENSG00000106006 62.8573700894149 1.10458245060045 0.345434082181301 3.1976649311075 0.00138545158778007 0.00763089470959299
ENSG00000106125 394.809885107141 -1.64600856773351 0.255917767477862 -6.43178699140495 1.26112392562424e-10 3.86090390926517e-09
ENSG00000106153 7765.93241521299 0.84679709820348 0.209049065013205 4.05070980896275 5.1062501518427e-05 0.000444178841290197
ENSG00000106211 56468.9195695801 -0.393470137564839 0.428252245424046 -0.918781259804566 0.358209996488239 0.573777738674566
ENSG00000106236 719.476454610935 4.33795467907339 0.820794750598974 5.28506630422255 1.2565923585341e-07 2.11137274127014e-06
ENSG00000106299 3164.77270746048 0.721807990048904 0.155045477406066 4.65545981814408 3.23258448915188e-06 3.92802699006131e-05
