gene_hsapiens_stress_down,hsapiens_stress_down_Fraction_sp_less7,hsapiens_stress_down_Fraction_sp_less6,hsapiens_stress_down_Fraction_sp_less5,hsapiens_stress_down_Fraction_sp_less4,hsapiens_stress_down_Fraction_sp_less3,hsapiens_stress_down_Fraction_sp_less2,hsapiens_stress_down_Fraction_sp_1,hsapiens_stress_down_Fraction_sp_0
RLF,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35831585039427044,0.32069738841061995,0.012298343340808798,0.012298343340808798,0.0
CRTAP,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35874990957100483,0.3476090573681545,0.05765752730955653,0.057585184113434135,7.234319612240469e-05
ADPGK,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35860522317876004,0.3413151993055053,0.04709542067568545,0.04709542067568545,0.0
CPEB4,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.358243507198148,0.31859943572307026,0.014685668812848152,0.014613325616725747,7.234319612240469e-05
CPEB1,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35874990957100483,0.3488388917022354,0.07321131447587355,0.07313897127975114,7.234319612240469e-05
CPEB3,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35867756637488246,0.3366852347536714,0.029660710410185923,0.029588367214063518,7.234319612240469e-05
CPEB2,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3580988208059032,0.27172104463575203,0.004846994140201114,0.004846994140201114,0.0
SRBD1,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3580264776097808,0.24444765969760543,0.0019532662953049267,0.0019532662953049267,0.0
ABAT,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35867756637488246,0.3375533531071403,0.02452434348549519,0.024452000289372784,7.234319612240469e-05
PHOX2A,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3580988208059032,0.19670115025681834,0.004195905375099472,0.004195905375099472,0.0
PHOX2B,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35744773204080155,0.16306156405990016,0.0026043550604065687,0.0026043550604065687,0.0
UPK2,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.3572307024524343,0.1572741083701078,0.0018085799030601172,0.0018085799030601172,0.0
CFH,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3581711640020256,0.2905302756275772,0.010923822614483108,0.010851479418360703,7.234319612240469e-05
CFI,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.35831585039427044,0.3167185126238877,0.009332272299790204,0.0092599291036678,7.234319612240469e-05
ANKFY1,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.3581711640020256,0.30449251247920134,0.013311148086522463,0.013311148086522463,0.0
CFB,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3583881935903928,0.3031179917528756,0.012949432105910439,0.012877088909788035,7.234319612240469e-05
CFP,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3580988208059032,0.26795919843738697,0.015987846343051434,0.015915503146929032,7.234319612240469e-05
AAAS,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.3583881935903928,0.3209867611951096,0.01946031975692686,0.01946031975692686,0.0
SIDT1,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3585328799826376,0.3332851045359184,0.030456485567532374,0.030384142371409968,7.234319612240469e-05
SIDT2,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.35766476162916877,0.25884395572596397,0.003038414237140997,0.003038414237140997,0.0
AAGAB,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3585328799826376,0.3240251754322506,0.010128047457136656,0.010128047457136656,0.0
C4orf17,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.3581711640020256,0.17666208493091226,0.0039065325906098534,0.0039065325906098534,0.0
SCYL1,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3579541344136584,0.28011285538595093,0.004485278159589091,0.004485278159589091,0.0
ABCE1,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3573753888446792,0.27801490269840123,0.0033277870216306157,0.0033277870216306157,0.0
TEN1-CDK3,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3585328799826376,0.33560008681183534,0.025971207407943283,0.025971207407943283,0.0
ZNF117,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.3577371048252912,0.2883599797439051,0.008102437965709326,0.00803009476958692,7.234319612240469e-05
ZNF114,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.3580988208059032,0.25710771901902624,0.009621645084279824,0.009549301888157419,7.234319612240469e-05
SEZ6L,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35860522317876004,0.27338493814656734,0.013094118498155248,0.013094118498155248,0.0
PRKAR2A,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3580988208059032,0.31085871373797297,0.007957751573464516,0.007957751573464516,0.0
PRKAR2B,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.35831585039427044,0.29081964841206687,0.008608840338566157,0.008536497142443754,7.234319612240469e-05
MAGT1,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.357881791217536,0.26340157708167544,0.0026043550604065687,0.002532011864284164,7.234319612240469e-05
ITGA2B,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3585328799826376,0.32735296245388124,0.017651739853866744,0.01757939665774434,7.234319612240469e-05
PHACTR1,0.35911162555161685,0.35911162555161685,0.35882225276712726,0.35766476162916877,0.2546480503508645,0.004195905375099472,0.004123562178977067,7.234319612240469e-05
OR2K2,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3577371048252912,0.1820154814439702,0.0015192071185704985,0.0015192071185704985,0.0
PHACTR3,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.357520075236924,0.24965636981841857,0.004774650944078709,0.004774650944078709,0.0
CASP5,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3580988208059032,0.29566664255226793,0.025898864211820877,0.025898864211820877,0.0
NR1D1,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.357520075236924,0.24777544671923604,0.0028937278448961873,0.0028937278448961873,0.0
NR1D2,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.35780944802141357,0.28727483180206903,0.009911017868769443,0.009911017868769443,0.0
OGFR,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.35846053678651524,0.31845474933082546,0.015987846343051434,0.015987846343051434,0.0
PTCH2,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35867756637488246,0.3446429863271359,0.05852564566302539,0.05852564566302539,0.0
PTCH1,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.3585328799826376,0.31990161325327354,0.019387976560804456,0.01931563336468205,7.234319612240469e-05
TIMM44,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3577371048252912,0.28199377848513346,0.006727917239383636,0.006727917239383636,0.0
RAD9B,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3579541344136584,0.27750850032554436,0.005498082905302756,0.005498082905302756,0.0
RAD9A,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35874990957100483,0.3442089271504015,0.04094624900528105,0.04087390580915865,7.234319612240469e-05
ERGIC2,0.35911162555161685,0.35911162555161685,0.35882225276712726,0.3565072704912103,0.21579975403313317,0.0018809230991825218,0.0018809230991825218,0.0
ERGIC3,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3583881935903928,0.30630109238226144,0.007451349200607683,0.007379006004485278,7.234319612240469e-05
ERGIC1,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.358243507198148,0.31736960138898934,0.013021775302032844,0.013021775302032844,0.0
B3GAT3,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3583881935903928,0.32851045359183967,0.014975041597337771,0.014902698401215365,7.234319612240469e-05
B3GAT2,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3577371048252912,0.21384648773782824,0.0020256094914273314,0.0020256094914273314,0.0
B3GAT1,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35831585039427044,0.3023222165955292,0.00911524271142299,0.00911524271142299,0.0
CALM2,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.3583881935903928,0.32785936482673805,0.017868769442233957,0.017868769442233957,0.0
CALM3,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35831585039427044,0.3072415539318527,0.009983361064891847,0.009983361064891847,0.0
SPG21,0.35911162555161685,0.35896693915937206,0.3585328799826376,0.3469579686030529,0.03892063951385372,7.234319612240469e-05,7.234319612240469e-05,0.0
SPG20,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35867756637488246,0.3474643709759097,0.060768284742819936,0.060768284742819936,0.0
GSDMB,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.35846053678651524,0.3118715184836866,0.01266005932142082,0.012587716125298416,7.234319612240469e-05
GSDMC,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3580988208059032,0.2699848079288143,0.00694494682775085,0.00694494682775085,0.0
GSDMD,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35860522317876004,0.34023005136366924,0.0339289589814078,0.0339289589814078,0.0
UPK1A,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.3567243000795775,0.12363452217318961,0.0018085799030601172,0.0017362367069377125,7.234319612240469e-05
UPK1B,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.35780944802141357,0.20241626275048832,0.005136366924690733,0.005064023728568328,7.234319612240469e-05
DLGAP2,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35860522317876004,0.3221442523330681,0.025537148231208853,0.025537148231208853,0.0
DLGAP3,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35846053678651524,0.3196845836649063,0.013528177674889676,0.013528177674889676,0.0
DLGAP1,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35846053678651524,0.3193952108804167,0.02734572813426897,0.02727338493814657,7.234319612240469e-05
DLGAP4,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3585328799826376,0.3146929031324604,0.014179266439991319,0.014106923243868913,7.234319612240469e-05
DLGAP5,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35867756637488246,0.3315488678289807,0.029371337625696305,0.029371337625696305,0.0
OIP5,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.3581711640020256,0.28416407436880564,0.004702307747956305,0.004702307747956305,0.0
FAM169A,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.3585328799826376,0.3382044418722419,0.031179917528756422,0.031107574332634017,7.234319612240469e-05
PTPN18,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35860522317876004,0.33777038269550747,0.03870360992548651,0.0386312667293641,7.234319612240469e-05
LRRFIP2,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3580988208059032,0.2252043695290458,0.00231498227591695,0.00231498227591695,0.0
PTPN13,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.35860522317876004,0.33892787383346595,0.04036750343630181,0.040295160240179415,7.234319612240469e-05
PTPN12,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35867756637488246,0.3426173768357086,0.044201692830789265,0.04412934963466686,7.234319612240469e-05
PTPN11,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.35860522317876004,0.34189394487448455,0.03190334948998047,0.031831006293858065,7.234319612240469e-05
PTPN14,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3585328799826376,0.3253996961585763,0.014830355205092962,0.014830355205092962,0.0
LYAR,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.35831585039427044,0.29139839398104606,0.008102437965709326,0.008102437965709326,0.0
TRAPPC6A,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.35846053678651524,0.3171525718006222,0.010562106633871084,0.010562106633871084,0.0
MZB1,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.3583881935903928,0.3204803588222528,0.031107574332634017,0.03103523113651161,7.234319612240469e-05
TRAPPC6B,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3572307024524343,0.2302683932576141,0.0022426390797945454,0.0021702958836721407,7.234319612240469e-05
CDK3,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.35846053678651524,0.3318382406134703,0.021558272444476598,0.021558272444476598,0.0
HLA-DQB1,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3573753888446792,0.22194892570353758,0.012949432105910439,0.012877088909788035,7.234319612240469e-05
MSMB,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3580264776097808,0.22079143456557912,0.007234319612240469,0.007234319612240469,0.0
HLA-DQB2,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3580264776097808,0.2949432105910439,0.020617810894885336,0.020617810894885336,0.0
CDK7,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3580988208059032,0.2982709976126745,0.005281053316935542,0.005208710120813137,7.234319612240469e-05
FOXS1,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35846053678651524,0.3088331042465456,0.018736887795702813,0.018664544599580408,7.234319612240469e-05
CAMKK2,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3580988208059032,0.28510453591839685,0.007523692396730087,0.007523692396730087,0.0
CAMKK1,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3583881935903928,0.3214931635679664,0.014179266439991319,0.014106923243868913,7.234319612240469e-05
CHMP3,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.35831585039427044,0.32040801562613036,0.012877088909788035,0.012877088909788035,0.0
RPL36AL,0.35911162555161685,0.35911162555161685,0.35882225276712726,0.35592852492223104,0.1498227591695001,0.0006510887651016422,0.0006510887651016422,0.0
CHMP7,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.35831585039427044,0.2996455183390002,0.0064385444548940175,0.0064385444548940175,0.0
CHMP6,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.3579541344136584,0.2529118136439268,0.0028213846487737827,0.0028213846487737827,0.0
CHMP5,0.35911162555161685,0.35911162555161685,0.35882225276712726,0.3563625840989655,0.2097952687549736,0.0015192071185704985,0.0015192071185704985,0.0
OR52N4,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3577371048252912,0.29552195616002314,0.008319467554076539,0.008319467554076539,0.0
OR52N2,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3383491282644867,0.018158142226723576,0.00043405917673442813,0.00043405917673442813,0.0
OR52N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6G6C,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3565072704912103,0.16863199016132532,0.0010851479418360704,0.0010851479418360704,0.0
HOXA13,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.3575924184330464,0.21066338710844246,0.003038414237140997,0.0029660710410185924,7.234319612240469e-05
HOXA11,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.35766476162916877,0.22780872458945237,0.004991680532445923,0.004991680532445923,0.0
GTF2I,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.3575924184330464,0.2501627721912754,0.0023873254720393547,0.0023873254720393547,0.0
TDG,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.35831585039427044,0.2760616364030963,0.003472473413875425,0.003472473413875425,0.0
HN1,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35874990957100483,0.34370252477754465,0.035375822903855894,0.035375822903855894,0.0
LRRC27,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35831585039427044,0.33248932937857195,0.03284381103957173,0.03277146784344932,7.234319612240469e-05
LRRC26,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35867756637488246,0.293351660276351,0.016277219127541053,0.016277219127541053,0.0
LRRC25,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.3583881935903928,0.3307530926716342,0.03175866309773566,0.03175866309773566,0.0
LRRC24,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35860522317876004,0.3373363235187731,0.040801562613036246,0.040801562613036246,0.0
LRRC23,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35874990957100483,0.34442595673876875,0.04998914852058164,0.04998914852058164,0.0
MPDU1,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35867756637488246,0.34739202777978734,0.06098531433118715,0.06098531433118715,0.0
LRRC29,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35846053678651524,0.3284381103957173,0.017868769442233957,0.017868769442233957,0.0
LRRC28,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3573753888446792,0.25812052376473993,0.004702307747956305,0.0046299645518339,7.234319612240469e-05
GCNT4,0.35911162555161685,0.35911162555161685,0.35882225276712726,0.35744773204080155,0.17702380091152428,0.0017362367069377125,0.0017362367069377125,0.0
GCNT1,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.3583881935903928,0.30470954206756856,0.021341242856109385,0.02126889965998698,7.234319612240469e-05
GCNT2,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.35831585039427044,0.2830789264269695,0.010055704261014252,0.010055704261014252,0.0
LPCAT4,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.357520075236924,0.2885046661361499,0.0060044852781595895,0.0060044852781595895,0.0
LPCAT2,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35867756637488246,0.3350936844389785,0.025971207407943283,0.025898864211820877,7.234319612240469e-05
LPCAT3,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35867756637488246,0.34059176734428126,0.03624394125732475,0.03617159806120234,7.234319612240469e-05
LPCAT1,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.3585328799826376,0.3338638501048976,0.029371337625696305,0.029371337625696305,0.0
TAGLN,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.35846053678651524,0.3415322288938725,0.0462273023222166,0.04615495912609419,7.234319612240469e-05
ALPP,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3567243000795775,0.12262171742747595,0.00043405917673442813,0.00043405917673442813,0.0
PDK1,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.35780944802141357,0.2221659552919048,0.0021702958836721407,0.0021702958836721407,0.0
PDK3,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.3580264776097808,0.2547927367431093,0.005353396513057947,0.005281053316935542,7.234319612240469e-05
PDK2,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.3585328799826376,0.32836576719959487,0.028720248860594662,0.028647905664472256,7.234319612240469e-05
EBP,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.3585328799826376,0.3406641105404037,0.03602691166895754,0.03595456847283513,7.234319612240469e-05
PDK4,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.35831585039427044,0.2958113289445128,0.009693988280402228,0.009621645084279824,7.234319612240469e-05
LNPEP,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.35846053678651524,0.3099905953845041,0.009187585907545395,0.009187585907545395,0.0
ALPI,0.35911162555161685,0.35911162555161685,0.3590392823554945,0.357881791217536,0.17333429790928162,0.0024596686681617594,0.0024596686681617594,0.0
SEC61A1,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3585328799826376,0.323735802647761,0.014396296028358534,0.014396296028358534,0.0
SEC61A2,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35860522317876004,0.323735802647761,0.013962236851624104,0.013962236851624104,0.0
ALPL,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.35831585039427044,0.3321999565940823,0.027707444114880995,0.02763510091875859,7.234319612240469e-05
PECR,0.35911162555161685,0.35911162555161685,0.35882225276712726,0.35744773204080155,0.22440859437169935,0.0028937278448961873,0.0028213846487737827,7.234319612240469e-05
DDIT3,0.35911162555161685,0.35911162555161685,0.35882225276712726,0.35368588584243654,0.07342834406424076,0.0006510887651016422,0.0005787455689792375,7.234319612240469e-05
DDIT4,0.35911162555161685,0.35911162555161685,0.35882225276712726,0.351804962743254,0.05324459234608985,0.00028937278448961875,0.00021702958836721407,7.234319612240469e-05
HYAL1,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3580264776097808,0.29544961296390077,0.005932142082037185,0.005859798885914779,7.234319612240469e-05
CT45A1,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35874990957100483,0.26477609780800115,0.006727917239383636,0.006727917239383636,0.0
PTPMT1,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.3580988208059032,0.30217753020328436,0.00788540837734211,0.00788540837734211,0.0
ATP5C1,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.35860522317876004,0.3287274831802069,0.018664544599580408,0.018664544599580408,0.0
NPC2,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.35831585039427044,0.3134630687983795,0.017362367069377126,0.01729002387325472,7.234319612240469e-05
NPC1,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3567243000795775,0.21160384865803372,0.002097952687549736,0.0020256094914273314,7.234319612240469e-05
RAB3GAP2,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.35831585039427044,0.3101352817767489,0.010417420241626275,0.010417420241626275,0.0
BHLHA15,0.35911162555161685,0.35911162555161685,0.35896693915937206,0.35846053678651524,0.3329233885553064,0.026332923388555307,0.0262605801924329,7.234319612240469e-05
RAB3GAP1,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.3585328799826376,0.3368299211459162,0.03363958619691818,0.03363958619691818,0.0
DAG1,0.35911162555161685,0.35911162555161685,0.35889459596324963,0.358243507198148,0.29884974318165375,0.007234319612240469,0.007234319612240469,0.0
ETHE1,0.35911162555161685,0.35911162555161685,0.35911162555161685,0.35860522317876004,0.31903349489980465,0.017217680677132315,0.017217680677132315,0.0
