gene_hsapiens_stress_down,hsapiens_stress_down_Fraction_sp_less7,hsapiens_stress_down_Fraction_sp_less6,hsapiens_stress_down_Fraction_sp_less5,hsapiens_stress_down_Fraction_sp_less4,hsapiens_stress_down_Fraction_sp_less3,hsapiens_stress_down_Fraction_sp_less2,hsapiens_stress_down_Fraction_sp_1,hsapiens_stress_down_Fraction_sp_0
ITGA7,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567741935483871,0.3559856630824373,0.09326164874551972,0.0931899641577061,7.168458781362007e-05
TRHR,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567025089605735,0.27806451612903227,0.0012186379928315412,0.0011469534050179211,7.168458781362007e-05
UFSP1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35663082437275984,0.3529032258064516,0.015842293906810037,0.015842293906810037,0.0
UFSP2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35584229390681005,0.07275985663082438,0.07275985663082438,0.0
CHST8,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3554838709677419,0.0582078853046595,0.0582078853046595,0.0
CHST1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3556989247311828,0.04831541218637993,0.04824372759856631,7.168458781362007e-05
CHST3,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35698924731182796,0.35584229390681005,0.07225806451612904,0.0721863799283154,7.168458781362007e-05
CHST2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35663082437275984,0.3546236559139785,0.04666666666666667,0.04659498207885305,7.168458781362007e-05
CHST5,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3553405017921147,0.0625089605734767,0.06243727598566308,7.168458781362007e-05
CHST4,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3554838709677419,0.04229390681003584,0.04229390681003584,0.0
CHST7,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35663082437275984,0.3538351254480287,0.018494623655913978,0.018422939068100358,7.168458781362007e-05
CHST6,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3548387096774194,0.04422939068100359,0.04415770609318997,7.168458781362007e-05
ITGAX,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.35512544802867385,0.05197132616487455,0.05197132616487455,0.0
BCL2A1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567025089605735,0.3552688172043011,0.0668100358422939,0.06673835125448029,7.168458781362007e-05
ITGAV,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35562724014336916,0.06508960573476702,0.06508960573476702,0.0
ITGAL,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35562724014336916,0.08100358422939068,0.08093189964157706,7.168458781362007e-05
ITGAM,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567025089605735,0.3550537634408602,0.06193548387096774,0.06186379928315412,7.168458781362007e-05
ITGAD,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567025089605735,0.3545519713261649,0.044659498207885305,0.044659498207885305,0.0
ITGAE,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.35405017921146953,0.017204301075268817,0.017204301075268817,0.0
IGF2R,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35555555555555557,0.07383512544802867,0.07376344086021505,7.168458781362007e-05
SLC36A4,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567025089605735,0.3549820788530466,0.0392831541218638,0.0392831541218638,0.0
CKS1B,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35698924731182796,0.35541218637992833,0.022795698924731184,0.022795698924731184,0.0
SLC36A1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3546236559139785,0.021075268817204302,0.021003584229390682,7.168458781362007e-05
ARTN,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35541218637992833,0.06121863799283154,0.06121863799283154,0.0
ART1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35469534050179213,0.01691756272401434,0.016845878136200716,7.168458781362007e-05
ART4,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.3549820788530466,0.03017921146953405,0.03017921146953405,0.0
CADPS2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.3553405017921147,0.02136200716845878,0.02129032258064516,7.168458781362007e-05
RLF,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35698924731182796,0.35562724014336916,0.04379928315412186,0.04379928315412186,0.0
CRTAP,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3561290322580645,0.10516129032258065,0.10508960573476703,7.168458781362007e-05
ADPGK,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3559856630824373,0.09032258064516129,0.09032258064516129,0.0
CPEB4,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35591397849462364,0.05017921146953405,0.05010752688172043,7.168458781362007e-05
CPEB1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35627240143369177,0.13311827956989247,0.13304659498207885,7.168458781362007e-05
CPEB3,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35591397849462364,0.07362007168458781,0.07354838709677419,7.168458781362007e-05
CPEB2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35698924731182796,0.35519713261648744,0.026379928315412186,0.026379928315412186,0.0
SRBD1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35512544802867385,0.013835125448028673,0.013835125448028673,0.0
ABAT,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3556989247311828,0.0693189964157706,0.06924731182795699,7.168458781362007e-05
PHOX2A,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35491039426523296,0.01885304659498208,0.01885304659498208,0.0
PHOX2B,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3529749103942652,0.013118279569892474,0.013118279569892474,0.0
UPK2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35698924731182796,0.35419354838709677,0.015555555555555555,0.015555555555555555,0.0
CFH,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.3550537634408602,0.035913978494623654,0.035842293906810034,7.168458781362007e-05
CFI,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3557706093189964,0.03727598566308244,0.037204301075268814,7.168458781362007e-05
ANKFY1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.3549820788530466,0.05168458781362007,0.05168458781362007,0.0
CFB,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3556989247311828,0.044874551971326164,0.044802867383512544,7.168458781362007e-05
CFP,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567741935483871,0.35419354838709677,0.03727598566308244,0.037204301075268814,7.168458781362007e-05
AAAS,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3554838709677419,0.055268817204301074,0.055268817204301074,0.0
SIDT1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35555555555555557,0.07290322580645162,0.072831541218638,7.168458781362007e-05
SIDT2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35512544802867385,0.017132616487455198,0.017132616487455198,0.0
AAGAB,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35562724014336916,0.043584229390681004,0.043584229390681004,0.0
C4orf17,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3564874551971326,0.03627240143369176,0.03627240143369176,0.0
SCYL1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35698924731182796,0.35541218637992833,0.02903225806451613,0.02903225806451613,0.0
ABCE1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35663082437275984,0.3541218637992832,0.014193548387096775,0.014193548387096775,0.0
TEN1-CDK3,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35698924731182796,0.3562007168458781,0.06953405017921147,0.06953405017921147,0.0
ZNF117,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35541218637992833,0.03648745519713262,0.036415770609319,7.168458781362007e-05
ZNF114,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35448028673835125,0.04050179211469534,0.04043010752688172,7.168458781362007e-05
SEZ6L,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3546236559139785,0.03799283154121864,0.03799283154121864,0.0
PRKAR2A,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35698924731182796,0.3549820788530466,0.031756272401433694,0.031756272401433694,0.0
PRKAR2B,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35555555555555557,0.03806451612903226,0.03799283154121864,7.168458781362007e-05
MAGT1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3549820788530466,0.0196415770609319,0.01956989247311828,7.168458781362007e-05
ITGA2B,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35562724014336916,0.052473118279569894,0.052401433691756275,7.168458781362007e-05
PHACTR1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.35519713261648744,0.023082437275985662,0.023010752688172043,7.168458781362007e-05
OR2K2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35519713261648744,0.016630824372759857,0.016630824372759857,0.0
PHACTR3,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35469534050179213,0.02910394265232975,0.02910394265232975,0.0
CASP5,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3553405017921147,0.05326164874551971,0.05326164874551971,0.0
NR1D1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.3541218637992832,0.025878136200716845,0.025878136200716845,0.0
NR1D2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.3546236559139785,0.04365591397849462,0.04365591397849462,0.0
OGFR,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35519713261648744,0.05426523297491039,0.05426523297491039,0.0
PTCH2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3559856630824373,0.110752688172043,0.110752688172043,0.0
PTCH1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35584229390681005,0.06422939068100358,0.06415770609318996,7.168458781362007e-05
TIMM44,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35469534050179213,0.036774193548387096,0.036774193548387096,0.0
RAD9B,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567025089605735,0.3546236559139785,0.03376344086021505,0.03376344086021505,0.0
RAD9A,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3560573476702509,0.083584229390681,0.08351254480286738,7.168458781362007e-05
ERGIC2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35405017921146953,0.010752688172043012,0.010752688172043012,0.0
ERGIC3,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3557706093189964,0.03505376344086022,0.0349820788530466,7.168458781362007e-05
ERGIC1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35555555555555557,0.05405017921146953,0.05405017921146953,0.0
B3GAT3,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.35541218637992833,0.05161290322580645,0.05154121863799283,7.168458781362007e-05
B3GAT2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.354336917562724,0.01978494623655914,0.01978494623655914,0.0
B3GAT1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3550537634408602,0.038207885304659496,0.038207885304659496,0.0
CALM2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35584229390681005,0.05799283154121864,0.05799283154121864,0.0
CALM3,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3556989247311828,0.0414336917562724,0.0414336917562724,0.0
SPG21,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35663082437275984,0.33598566308243727,0.0017921146953405018,0.0017921146953405018,0.0
SPG20,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3559856630824373,0.11942652329749104,0.11942652329749104,0.0
GSDMB,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567741935483871,0.3554838709677419,0.044874551971326164,0.044802867383512544,7.168458781362007e-05
GSDMC,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35663082437275984,0.35541218637992833,0.027025089605734767,0.027025089605734767,0.0
GSDMD,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35627240143369177,0.07519713261648746,0.07519713261648746,0.0
UPK1A,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35698924731182796,0.3521863799283154,0.012258064516129033,0.012186379928315413,7.168458781362007e-05
UPK1B,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35448028673835125,0.022437275985663082,0.022365591397849462,7.168458781362007e-05
DLGAP2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3556989247311828,0.07125448028673835,0.07125448028673835,0.0
DLGAP3,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35541218637992833,0.04989247311827957,0.04989247311827957,0.0
DLGAP1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3554838709677419,0.06974910394265232,0.0696774193548387,7.168458781362007e-05
DLGAP4,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35562724014336916,0.054838709677419356,0.054767025089605736,7.168458781362007e-05
DLGAP5,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35698924731182796,0.3559856630824373,0.06917562724014337,0.06917562724014337,0.0
OIP5,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.35562724014336916,0.025017921146953406,0.025017921146953406,0.0
FAM169A,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35584229390681005,0.08136200716845877,0.08129032258064516,7.168458781362007e-05
PTPN18,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.356415770609319,0.07949820788530466,0.07942652329749104,7.168458781362007e-05
LRRFIP2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35519713261648744,0.016129032258064516,0.016129032258064516,0.0
PTPN13,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3560573476702509,0.09182795698924731,0.09175627240143369,7.168458781362007e-05
PTPN12,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3556989247311828,0.09455197132616487,0.09448028673835125,7.168458781362007e-05
PTPN11,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3559856630824373,0.08064516129032258,0.08057347670250896,7.168458781362007e-05
PTPN14,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567741935483871,0.3552688172043011,0.055340501792114694,0.055340501792114694,0.0
LYAR,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567025089605735,0.3546236559139785,0.03655913978494624,0.03655913978494624,0.0
TRAPPC6A,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35698924731182796,0.3557706093189964,0.04939068100358423,0.04939068100358423,0.0
MZB1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567741935483871,0.35562724014336916,0.06530465949820788,0.06523297491039426,7.168458781362007e-05
TRAPPC6B,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3541218637992832,0.0192831541218638,0.01921146953405018,7.168458781362007e-05
CDK3,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.35584229390681005,0.05878136200716846,0.05878136200716846,0.0
HLA-DQB1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35663082437275984,0.35261648745519714,0.034121863799283156,0.034050179211469536,7.168458781362007e-05
MSMB,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35698924731182796,0.3547670250896057,0.026236559139784947,0.026236559139784947,0.0
HLA-DQB2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35663082437275984,0.3548387096774194,0.054838709677419356,0.054838709677419356,0.0
CDK7,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.3554838709677419,0.026810035842293908,0.026738351254480288,7.168458781362007e-05
FOXS1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35555555555555557,0.05842293906810036,0.05835125448028674,7.168458781362007e-05
CAMKK2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3554838709677419,0.03921146953405018,0.03921146953405018,0.0
CAMKK1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35562724014336916,0.05326164874551971,0.05318996415770609,7.168458781362007e-05
CHMP3,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35663082437275984,0.3550537634408602,0.0417921146953405,0.0417921146953405,0.0
RPL36AL,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35663082437275984,0.35189964157706094,0.005017921146953405,0.005017921146953405,0.0
CHMP7,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3556989247311828,0.03103942652329749,0.03103942652329749,0.0
CHMP6,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567741935483871,0.3536200716845878,0.024802867383512544,0.024802867383512544,0.0
CHMP5,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3536200716845878,0.014050179211469534,0.014050179211469534,0.0
OR52N4,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35663082437275984,0.354336917562724,0.04157706093189964,0.04157706093189964,0.0
OR52N2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.34,0.0040860215053763445,0.0040860215053763445,0.0
OR52N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6G6C,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35698924731182796,0.3541218637992832,0.015555555555555555,0.015555555555555555,0.0
HOXA13,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.35347670250896057,0.0189247311827957,0.01885304659498208,7.168458781362007e-05
HOXA11,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.3542652329749104,0.023440860215053764,0.023440860215053764,0.0
GTF2I,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.35419354838709677,0.017849462365591397,0.017849462365591397,0.0
TDG,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.35512544802867385,0.023512544802867383,0.023512544802867383,0.0
HN1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35627240143369177,0.0828673835125448,0.0828673835125448,0.0
LRRC27,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35555555555555557,0.07039426523297491,0.0703225806451613,7.168458781362007e-05
LRRC26,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35541218637992833,0.042007168458781365,0.042007168458781365,0.0
LRRC25,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35541218637992833,0.07139784946236559,0.07139784946236559,0.0
LRRC24,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3556989247311828,0.08172043010752689,0.08172043010752689,0.0
LRRC23,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35627240143369177,0.10702508960573477,0.10702508960573477,0.0
MPDU1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3560573476702509,0.12007168458781362,0.12007168458781362,0.0
LRRC29,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35584229390681005,0.054982078853046595,0.054982078853046595,0.0
LRRC28,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567025089605735,0.3547670250896057,0.03347670250896057,0.03340501792114695,7.168458781362007e-05
GCNT4,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.3547670250896057,0.014193548387096775,0.014193548387096775,0.0
GCNT1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567025089605735,0.35512544802867385,0.04953405017921147,0.04946236559139785,7.168458781362007e-05
GCNT2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567741935483871,0.3550537634408602,0.035627240143369175,0.035627240143369175,0.0
LPCAT4,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567741935483871,0.3553405017921147,0.03082437275985663,0.03082437275985663,0.0
LPCAT2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3560573476702509,0.0706810035842294,0.07060931899641577,7.168458781362007e-05
LPCAT3,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3560573476702509,0.0885304659498208,0.08845878136200717,7.168458781362007e-05
LPCAT1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.3556989247311828,0.06688172043010752,0.06688172043010752,0.0
TAGLN,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35591397849462364,0.08874551971326165,0.08867383512544803,7.168458781362007e-05
ALPP,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.35096774193548386,0.0070967741935483875,0.0070967741935483875,0.0
PDK1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35663082437275984,0.35397849462365594,0.01878136200716846,0.01878136200716846,0.0
PDK3,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35519713261648744,0.02860215053763441,0.02853046594982079,7.168458781362007e-05
PDK2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567025089605735,0.35541218637992833,0.06838709677419355,0.06831541218637993,7.168458781362007e-05
EBP,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35584229390681005,0.0857347670250896,0.08566308243727598,7.168458781362007e-05
PDK4,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.35562724014336916,0.03799283154121864,0.03792114695340502,7.168458781362007e-05
LNPEP,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.3549820788530466,0.0396415770609319,0.0396415770609319,0.0
ALPI,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.35440860215053765,0.012401433691756272,0.012401433691756272,0.0
SEC61A1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567741935483871,0.3556989247311828,0.04881720430107527,0.04881720430107527,0.0
SEC61A2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35698924731182796,0.35584229390681005,0.05304659498207885,0.05304659498207885,0.0
ALPL,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567025089605735,0.35562724014336916,0.07075268817204301,0.0706810035842294,7.168458781362007e-05
PECR,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3549820788530466,0.0189247311827957,0.01885304659498208,7.168458781362007e-05
DDIT3,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35663082437275984,0.3503942652329749,0.005304659498207885,0.005232974910394266,7.168458781362007e-05
DDIT4,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3487455197132617,0.005304659498207885,0.005232974910394266,7.168458781362007e-05
HYAL1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3549820788530466,0.03491039426523297,0.03483870967741935,7.168458781362007e-05
CT45A1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.356415770609319,0.06444444444444444,0.06444444444444444,0.0
PTPMT1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3549820788530466,0.03519713261648746,0.03519713261648746,0.0
ATP5C1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567025089605735,0.3554838709677419,0.053978494623655913,0.053978494623655913,0.0
NPC2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3550537634408602,0.051111111111111114,0.051039426523297494,7.168458781362007e-05
NPC1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35663082437275984,0.3538351254480287,0.015483870967741935,0.015412186379928316,7.168458781362007e-05
RAB3GAP2,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567741935483871,0.35519713261648744,0.04544802867383513,0.04544802867383513,0.0
BHLHA15,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3567741935483871,0.35541218637992833,0.07548387096774194,0.07541218637992832,7.168458781362007e-05
RAB3GAP1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3568458781362007,0.35584229390681005,0.08480286738351255,0.08480286738351255,0.0
DAG1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.3569175627240143,0.3552688172043011,0.035412186379928316,0.035412186379928316,0.0
ETHE1,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35706093189964155,0.35591397849462364,0.058924731182795696,0.058924731182795696,0.0
