gene_mmusculus_stress_up,mmusculus_stress_up_Fraction_sp_less4,mmusculus_stress_up_Fraction_sp_less3,mmusculus_stress_up_Fraction_sp_less2,mmusculus_stress_up_Fraction_sp_1,mmusculus_stress_up_Fraction_sp_0
ITGA6,0.23766921718658035,0.07633902295467922,0.001883460859329017,0.0018246027074749853,5.885815185403178e-05
ITSN1,0.23366686286050617,0.062095350206003534,0.0011771630370806356,0.001118304885226604,5.885815185403178e-05
JAK3,0.23884638022366098,0.08663919952913479,0.0025897586815773984,0.0025309005297233667,5.885815185403178e-05
KRT10,0.22042377869334903,0.032901706886403766,0.0004120070629782225,0.0003531489111241907,5.885815185403178e-05
KTN1,0.20064743967039436,0.023955267804590934,0.0004120070629782225,0.0003531489111241907,5.885815185403178e-05
MAP2K4,0.24025897586815775,0.08534432018834609,0.0020011771630370806,0.001942319011183049,5.885815185403178e-05
MAP3K4,0.2363154796939376,0.0773984696880518,0.0010005885815185403,0.0009417304296645085,5.885815185403178e-05
MAP3K5,0.24437904649793996,0.12460270747498528,0.0025309005297233667,0.0025309005297233667,0.0
MAP3K8,0.23608004708652147,0.06168334314302531,0.0015891701000588581,0.0015891701000588581,0.0
MAPK8IP1,0.2238964096527369,0.0353737492642731,0.0007062978222483814,0.0007062978222483814,0.0
MAPKAP1,0.2279576221306651,0.06121247792819305,0.000529723366686286,0.00047086521483225425,5.885815185403178e-05
MAPKAPK2,0.23578575632725132,0.06321365509123014,0.0010005885815185403,0.0010005885815185403,0.0
MARK2,0.23743378457916423,0.07257210123602119,0.001942319011183049,0.001942319011183049,0.0
MBP,0.23419658622719247,0.05385520894643908,0.001118304885226604,0.001059446733372572,5.885815185403178e-05
MCL1,0.23855208946439083,0.0824014125956445,0.0009417304296645085,0.0009417304296645085,0.0
METTL1,0.21877575044143613,0.03766921718658034,0.00023543260741612713,0.00023543260741612713,0.0
MLLT7,0.22489699823425544,0.033490288404944085,0.00017657445556209535,0.00017657445556209535,0.0
MLST8,0.23060623896409652,0.056974690994702766,0.0009417304296645085,0.0009417304296645085,0.0
MST1R,0.23449087698646262,0.07527957622130665,0.000529723366686286,0.000529723366686286,0.0
MTCP1,0.22460270747498529,0.04014125956444967,0.00047086521483225425,0.00047086521483225425,0.0
MYF6,0.23584461447910535,0.06450853443201883,0.001059446733372572,0.001059446733372572,0.0
NOX1,0.22042377869334903,0.03660977045320777,0.0005885815185403178,0.0005885815185403178,0.0
NOX4,0.19735138316656858,0.015361977633902296,0.0003531489111241907,0.0002942907592701589,5.885815185403178e-05
NR4A1,0.24396703943496173,0.11701000588581519,0.0028251912889935256,0.002766333137139494,5.885815185403178e-05
PA2G4,0.23437316068275457,0.058563861094761624,0.0012360211889346675,0.0011771630370806356,5.885815185403178e-05
PELP1,0.23996468510888758,0.09323131253678635,0.0008828722778104767,0.0008828722778104767,0.0
PFKFB2,0.23507945850500295,0.06945261918775751,0.0007062978222483814,0.0007062978222483814,0.0
PGR,0.24214243672748675,0.09805768098881695,0.0017068864037669217,0.0017068864037669217,0.0
PIAS1,0.24108298999411418,0.09040612124779282,0.0020600353148911123,0.0020011771630370806,5.885815185403178e-05
PIAS2,0.23884638022366098,0.0911124190700412,0.0014125956444967628,0.0014125956444967628,0.0
PIK3CD,0.24078869923484403,0.08634490876986463,0.0037080635668040023,0.0036492054149499706,5.885815185403178e-05
PKN2,0.2227781047675103,0.04761624484991171,0.000529723366686286,0.000529723366686286,0.0
PLXNA1,0.19058269570335493,0.015361977633902296,0.0003531489111241907,0.0002942907592701589,5.885815185403178e-05
PLXNB1,0.23113596233078282,0.06391995291347852,0.0006474396703943496,0.0006474396703943496,0.0
PPA1,0.23454973513831665,0.05450264861683343,0.0006474396703943496,0.0005885815185403178,5.885815185403178e-05
PPP2R4,0.23672748675691582,0.07345497351383166,0.0012948793407886992,0.0012948793407886992,0.0
PRR5,0.21341965862271925,0.024720423778693348,0.0002942907592701589,0.0002942907592701589,0.0
PTEN,0.24496762801648028,0.12972336668628606,0.004355503237198352,0.00429664508534432,5.885815185403178e-05
PTPN1,0.23984696880517953,0.09329017068864037,0.002177751618599176,0.002177751618599176,0.0
PTPN11,0.24349617422012948,0.11477339611536198,0.0050618010594467334,0.005002942907592701,5.885815185403178e-05
RAB3D,0.19476162448499118,0.018658034137728076,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
RAC3,0.24014125956444968,0.07928193054738081,0.0025309005297233667,0.0025309005297233667,0.0
RAG2,0.23578575632725132,0.07010005885815185,0.000824014125956445,0.000824014125956445,0.0
RALGDS,0.23360800470865214,0.06397881106533256,0.0007062978222483814,0.0007062978222483814,0.0
RELN,0.22419070041200706,0.03831665685697469,0.0009417304296645085,0.0009417304296645085,0.0
RICTOR,0.2268393172454385,0.038552089464390815,0.0007062978222483814,0.0006474396703943496,5.885815185403178e-05
RNF41,0.22825191288993527,0.053619776339022956,0.0002942907592701589,0.0002942907592701589,0.0
RPS6KB2,0.23784579164214242,0.07769276044732196,0.0012948793407886992,0.0012360211889346675,5.885815185403178e-05
RPTOR,0.22889935256032962,0.048322542672160095,0.001059446733372572,0.001059446733372572,0.0
SH3RF1,0.2118304885226604,0.026603884638022365,0.0004120070629782225,0.0003531489111241907,5.885815185403178e-05
SKP2,0.24337845791642143,0.11871689228958211,0.002236609770453208,0.002177751618599176,5.885815185403178e-05
TBC1D4,0.2188934667451442,0.03319599764567393,0.000824014125956445,0.000824014125956445,0.0
TCL1A,0.18251912889935257,0.012595644496762802,0.00017657445556209535,0.00017657445556209535,0.0
TCL1B,0.17633902295467924,0.00988816951147734,0.00011771630370806356,0.00011771630370806356,0.0
TCL6,0.16921718658034138,0.009358446144791054,5.885815185403178e-05,5.885815185403178e-05,0.0
THEM4,0.19099470276633312,0.016068275456150676,0.0002942907592701589,0.00023543260741612713,5.885815185403178e-05
TLR4,0.23996468510888758,0.08563861094761624,0.0020011771630370806,0.001942319011183049,5.885815185403178e-05
TRIM13,0.22395526780459094,0.0455562095350206,0.00011771630370806356,0.00011771630370806356,0.0
TSC2,0.24267216009417306,0.12289582107121837,0.002354326074161271,0.002354326074161271,0.0
USP8,0.23243084167157152,0.06650971159505592,0.0007651559741024132,0.0007062978222483814,5.885815185403178e-05
VAV2,0.23955267804590935,0.09429075927015891,0.002354326074161271,0.002354326074161271,0.0
VLDLR,0.23384343731606827,0.05650382577987051,0.0010005885815185403,0.0009417304296645085,5.885815185403178e-05
WDFY2,0.16921718658034138,0.009358446144791054,5.885815185403178e-05,5.885815185403178e-05,0.0
WNK1,0.23872866391995293,0.07722189523248969,0.001118304885226604,0.001059446733372572,5.885815185403178e-05
YAP1,0.24061212477928193,0.08816951147733962,0.0013537374926427311,0.0013537374926427311,0.0
YBX1,0.24361389052383756,0.12048263684520306,0.00264861683343143,0.00264861683343143,0.0
ZFP36L1,0.23078281341965862,0.05562095350206003,0.0005885815185403178,0.0005885815185403178,0.0
ZHX2,0.23619776339022955,0.06056503825779871,0.0010005885815185403,0.0010005885815185403,0.0
ZNF223,0.23372572101236022,0.05950559152442613,0.001059446733372572,0.001059446733372572,0.0
AKT2,0.23967039434961743,0.07374926427310183,0.001883460859329017,0.0018246027074749853,5.885815185403178e-05
RRAGC,0.21365509123013537,0.02707474985285462,0.00047086521483225425,0.00047086521483225425,0.0
RRAGD,0.15350206003531489,0.0037080635668040023,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
TCEA2,0.24014125956444968,0.09976456739258387,0.001059446733372572,0.001059446733372572,0.0
APPL,0.14820482636845203,0.007651559741024131,0.00011771630370806356,0.00011771630370806356,0.0
BCL2A1,0.2153619776339023,0.027604473219540907,0.0002942907592701589,0.00023543260741612713,5.885815185403178e-05
BLOC1S1,0.2346085932901707,0.06821659799882283,0.0007651559741024132,0.0007062978222483814,5.885815185403178e-05
BTBD14A,0.2226015303119482,0.040435550323719836,0.00047086521483225425,0.00047086521483225425,0.0
BUB3,0.24102413184226015,0.09988228369629194,0.004002354326074161,0.004002354326074161,0.0
C20ORF79,0.09234844025897587,0.0031194820482636845,5.885815185403178e-05,5.885815185403178e-05,0.0
C2ORF52,0.23154796939376104,0.05838728663919953,0.0014125956444967628,0.0014125956444967628,0.0
C9ORF9,0.16168334314302532,0.01253678634490877,0.00011771630370806356,0.00011771630370806356,0.0
DAXX,0.24384932313125368,0.11653914067098294,0.0020011771630370806,0.0020011771630370806,0.0
FAM118A,0.2027663331371395,0.022366097704532076,0.00017657445556209535,0.00017657445556209535,0.0
FARS2,0.20264861683343144,0.021012360211889347,0.00023543260741612713,0.00023543260741612713,0.0
FLT1,0.2353737492642731,0.06633313713949382,0.0015303119482048264,0.0014714537963507945,5.885815185403178e-05
FOXI1,0.1786933490288405,0.01971748087110065,0.00011771630370806356,0.00011771630370806356,0.0
GFI1,0.23625662154208357,0.07680988816951148,0.0007651559741024132,0.0007651559741024132,0.0
GTF2A2,0.21559741024131843,0.03195997645673926,0.0007651559741024132,0.0007651559741024132,0.0
HBP1,0.2383166568569747,0.0861094761624485,0.0008828722778104767,0.000824014125956445,5.885815185403178e-05
HDAC7A,0.22042377869334903,0.030488522660388463,0.0002942907592701589,0.0002942907592701589,0.0
JRK,0.19894055326662743,0.021600941730429663,0.00011771630370806356,0.00011771630370806356,0.0
MCM8,0.2064743967039435,0.02742789876397881,0.00047086521483225425,0.0004120070629782225,5.885815185403178e-05
METTL3,0.23872866391995293,0.08145968216597999,0.0013537374926427311,0.0013537374926427311,0.0
MGC10433,0.20064743967039436,0.0316656856974691,0.0003531489111241907,0.0003531489111241907,0.0
MGC13379,0.15950559152442614,0.012301353737492643,0.00011771630370806356,0.00011771630370806356,0.0
MYL9,0.23042966450853444,0.050029429075927015,0.0008828722778104767,0.000824014125956445,5.885815185403178e-05
NCAPH2,0.18193054738081224,0.015597410241318423,0.0002942907592701589,0.0002942907592701589,0.0
OBFC1,0.2192466156562684,0.03301942319011183,0.0007651559741024132,0.0007651559741024132,0.0
PARN,0.20670982931135962,0.030488522660388463,0.0007651559741024132,0.0007062978222483814,5.885815185403178e-05
PEPP-2,0.2268393172454385,0.043790464979399646,0.0007651559741024132,0.0007651559741024132,0.0
PPP5C,0.23584461447910535,0.07045320776927605,0.0009417304296645085,0.0009417304296645085,0.0
RNGTT,0.22189523248969983,0.04343731606827546,0.0005885815185403178,0.0005885815185403178,0.0
RNH1,0.23478516774573277,0.072218952324897,0.001059446733372572,0.001059446733372572,0.0
SF1,0.23643319599764567,0.072218952324897,0.0018246027074749853,0.0017657445556209534,5.885815185403178e-05
SOX9,0.23343143025309004,0.05950559152442613,0.000824014125956445,0.0007651559741024132,5.885815185403178e-05
SUHW2,0.20635668040023544,0.022660388463802236,0.00023543260741612713,0.00023543260741612713,0.0
ZDHHC21,0.15562095350206004,0.009476162448499118,5.885815185403178e-05,5.885815185403178e-05,0.0
ZFP90,0.1838728663919953,0.02442613301942319,0.00017657445556209535,0.00017657445556209535,0.0
ZNF334,0.20824014125956444,0.034726309593878756,0.00023543260741612713,0.00023543260741612713,0.0
ZNF503,0.2268981753972925,0.05214832254267216,0.0008828722778104767,0.000824014125956445,5.885815185403178e-05
C10ORF2,0.21218363743378457,0.039140670982931135,0.00011771630370806356,0.00011771630370806356,0.0
CTBP2,0.2379635079458505,0.07098293113596234,0.004120070629782225,0.004061212477928193,5.885815185403178e-05
DZIP3,0.21636256621542083,0.028251912889935255,0.0006474396703943496,0.0005885815185403178,5.885815185403178e-05
EXOC7,0.20694526191877574,0.0214832254267216,0.0007062978222483814,0.0007062978222483814,0.0
GTF3C1,0.23678634490876987,0.07345497351383166,0.0010005885815185403,0.0010005885815185403,0.0
HOOK1,0.11177163037080635,0.001883460859329017,0.00011771630370806356,0.00011771630370806356,0.0
HOOK3,0.15856386109476162,0.009123013537374927,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
IMMT,0.24031783402001178,0.07822248381400825,0.0011771630370806356,0.001118304885226604,5.885815185403178e-05
KIAA1377,0.23861094761624485,0.06933490288404943,0.0020011771630370806,0.0020011771630370806,0.0
MARCH5,0.19011183048852265,0.01383166568569747,0.0003531489111241907,0.0003531489111241907,0.0
PDS5A,0.22801648028251914,0.06133019423190112,0.0005885815185403178,0.000529723366686286,5.885815185403178e-05
POLA2,0.24031783402001178,0.08040023543260742,0.00264861683343143,0.0025897586815773984,5.885815185403178e-05
TIMM50,0.22854620364920541,0.047145379635079455,0.0007062978222483814,0.0006474396703943496,5.885815185403178e-05
TRIM23,0.2064743967039435,0.020247204237786934,0.0004120070629782225,0.0004120070629782225,0.0
TRIM41,0.23319599764567392,0.06180105944673337,0.0006474396703943496,0.0005885815185403178,5.885815185403178e-05
UTP14A,0.2266627427898764,0.03602118893466745,0.0009417304296645085,0.0008828722778104767,5.885815185403178e-05
ALAD,0.18811065332548557,0.0214832254267216,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
HMBS,0.18334314302530902,0.013655091230135374,0.00011771630370806356,0.00011771630370806356,0.0
SUCLA2,0.17498528546203648,0.011948204826368452,0.0003531489111241907,0.0002942907592701589,5.885815185403178e-05
CLU,0.24102413184226015,0.1098293113596233,0.0015303119482048264,0.0014714537963507945,5.885815185403178e-05
CRYAA,0.17233666862860506,0.007298410829899941,0.00017657445556209535,0.00017657445556209535,0.0
CUBN,0.1479693937610359,0.005473808122424956,0.0002942907592701589,0.00023543260741612713,5.885815185403178e-05
CXCL8,0.2381400824014126,0.0824014125956445,0.0015891701000588581,0.0015891701000588581,0.0
DMWD,0.231489111241907,0.04785167745732784,0.0009417304296645085,0.0009417304296645085,0.0
FCGRT,0.10341377280753385,0.00329605650382578,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
FIGF,0.2142436727486757,0.02748675691583284,0.0007062978222483814,0.0007062978222483814,0.0
IGHA1,0.16503825779870512,0.006768687463213655,5.885815185403178e-05,5.885815185403178e-05,0.0
IGKC,0.22583872866391996,0.049440847557386695,0.00017657445556209535,0.00017657445556209535,0.0
LRP2,0.21689228958210713,0.028781636256621543,0.0008828722778104767,0.000824014125956445,5.885815185403178e-05
LUC7L2,0.23972925250147145,0.0822248381400824,0.0015303119482048264,0.0014714537963507945,5.885815185403178e-05
MB,0.20105944673337256,0.02972336668628605,5.885815185403178e-05,5.885815185403178e-05,0.0
NR5A2,0.22195409064155386,0.0327839905826957,0.0004120070629782225,0.0004120070629782225,0.0
ORM1,0.1396115361977634,0.006003531489111242,0.0,0.0,0.0
PF4,0.20959387875220717,0.02636845203060624,0.0010005885815185403,0.0010005885815185403,0.0
PON1,0.1547969393761036,0.004178928781636257,5.885815185403178e-05,5.885815185403178e-05,0.0
PRB3,0.11595055915244261,0.002354326074161271,0.0,0.0,0.0
PRG1,0.15161859917598589,0.005885815185403178,5.885815185403178e-05,5.885815185403178e-05,0.0
RBP4,0.18993525603296058,0.014125956444967627,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
SERPINC1,0.20052972336668629,0.015656268393172454,0.00047086521483225425,0.00047086521483225425,0.0
SERPINF2,0.21806945261918775,0.03207769276044732,0.0006474396703943496,0.0006474396703943496,0.0
TCF1,0.23154796939376104,0.05897586815773985,0.0003531489111241907,0.0003531489111241907,0.0
TSPO,0.20965273690406122,0.024602707474985285,0.00023543260741612713,0.00023543260741612713,0.0
TXN,0.2383166568569747,0.07045320776927605,0.0012948793407886992,0.0012360211889346675,5.885815185403178e-05
UIMC1,0.23772807533843437,0.07168922895821071,0.001118304885226604,0.001118304885226604,0.0
USP37,0.2031783402001177,0.027604473219540907,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
VCAM1,0.23178340200117717,0.061506768687463215,0.0017657445556209534,0.0017068864037669217,5.885815185403178e-05
ALCAM,0.21659799882283695,0.04025897586815774,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
CD6,0.2020600353148911,0.023955267804590934,0.00011771630370806356,0.00011771630370806356,0.0
ALDH16A1,0.14973513831665686,0.008004708652148322,0.00011771630370806356,0.00011771630370806356,0.0
PAAF1,0.2075927015891701,0.020541494997057094,0.0004120070629782225,0.0004120070629782225,0.0
USP1,0.23042966450853444,0.05715126545026486,0.0006474396703943496,0.0005885815185403178,5.885815185403178e-05
ALDH18A1,0.21436138905238375,0.03443201883460859,0.00047086521483225425,0.0004120070629782225,5.885815185403178e-05
OAT,0.2155385520894644,0.03713949381989406,0.0003531489111241907,0.0003531489111241907,0.0
ZRANB1,0.2281341965862272,0.043790464979399646,0.0005885815185403178,0.0005885815185403178,0.0
CYP2A13,0.09570335491465568,0.0033549146556798117,0.00011771630370806356,0.00011771630370806356,0.0
CYP2A6,0.10323719835197175,0.003766921718658034,0.00023543260741612713,0.00023543260741612713,0.0
CYP2C19,0.19458505002942908,0.01053560918187169,0.0007651559741024132,0.0007651559741024132,0.0
CYP2C8,0.19058269570335493,0.010241318422601531,0.0005885815185403178,0.0005885815185403178,0.0
CYP3A4,0.2087110064743967,0.018422601530311947,0.0006474396703943496,0.0006474396703943496,0.0
CYP4A11,0.20541494997057091,0.01877575044143614,0.0007062978222483814,0.0007062978222483814,0.0
CYP4A22,0.2050029429075927,0.01848145968216598,0.0007062978222483814,0.0007062978222483814,0.0
RDH16,0.0316656856974691,0.001059446733372572,0.00017657445556209535,0.00017657445556209535,0.0
RDH5,0.026898175397292525,0.001059446733372572,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
SDR16C5,0.17216009417304295,0.013007651559741025,0.00023543260741612713,0.00023543260741612713,0.0
CYP26C1,0.1088875809299588,0.007298410829899941,0.00017657445556209535,0.00017657445556209535,0.0
ALDOB,0.20105944673337256,0.013007651559741025,0.0005885815185403178,0.0005885815185403178,0.0
ALDOC,0.23402001177163037,0.06415538552089464,0.0007062978222483814,0.0007062978222483814,0.0
BBOX1,0.09564449676280165,0.0020011771630370806,0.00017657445556209535,0.00017657445556209535,0.0
LPL,0.23872866391995293,0.07157151265450265,0.001883460859329017,0.0018246027074749853,5.885815185403178e-05
MGLL,0.17828134196586226,0.010182460270747498,0.000529723366686286,0.00047086521483225425,5.885815185403178e-05
NFX1,0.23507945850500295,0.06533254855797528,0.00164802825191289,0.00164802825191289,0.0
DHFR,0.23772807533843437,0.06650971159505592,0.000824014125956445,0.0007651559741024132,5.885815185403178e-05
FPGS,0.1547969393761036,0.005885815185403178,0.0003531489111241907,0.0003531489111241907,0.0
MTHFD2,0.214832254267216,0.03484402589758682,0.00047086521483225425,0.0004120070629782225,5.885815185403178e-05
MTHFD2L,0.1535609181871689,0.005768098881695115,0.0003531489111241907,0.0003531489111241907,0.0
ALDH1L2,0.14449676280164803,0.007180694526191878,0.0003531489111241907,0.0002942907592701589,5.885815185403178e-05
C14orf1,0.23237198351971747,0.04649793996468511,0.0017068864037669217,0.0017068864037669217,0.0
C14ORF1,0.23078281341965862,0.05279576221306651,0.0012948793407886992,0.0012948793407886992,0.0
FAM45B,0.03160682754561507,0.0008828722778104767,5.885815185403178e-05,5.885815185403178e-05,0.0
HSPD1,0.24267216009417306,0.11818716892289582,0.00164802825191289,0.00164802825191289,0.0
HSPE1,0.23949381989405533,0.08069452619187757,0.0006474396703943496,0.0006474396703943496,0.0
IGSF21,0.22530900529723366,0.026309593878752206,0.000824014125956445,0.000824014125956445,0.0
UBA5,0.21359623307828135,0.023660977045320778,0.0007651559741024132,0.0007651559741024132,0.0
UNC119,0.23855208946439083,0.06480282519128899,0.002354326074161271,0.002354326074161271,0.0
ALDH3B1,0.22654502648616834,0.04973513831665686,0.0003531489111241907,0.0003531489111241907,0.0
EARS2,0.225897586815774,0.050029429075927015,0.0004120070629782225,0.0004120070629782225,0.0
GCLC,0.23119482048263684,0.05179517363154797,0.0008828722778104767,0.000824014125956445,5.885815185403178e-05
GCLM,0.20341377280753384,0.02572101236021189,0.0005885815185403178,0.000529723366686286,5.885815185403178e-05
NAGS,0.16032960565038257,0.005002942907592701,0.0004120070629782225,0.0004120070629782225,0.0
P4HA1,0.2151854031783402,0.03525603296056504,0.0002942907592701589,0.00023543260741612713,5.885815185403178e-05
P4HA2,0.1829311359623308,0.007945850500294291,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
P4HA3,0.1263095938787522,0.002766333137139494,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
PRODH,0.1305473808122425,0.002766333137139494,0.0002942907592701589,0.0002942907592701589,0.0
PYCR1,0.1946439081812831,0.018010594467333725,0.0004120070629782225,0.0003531489111241907,5.885815185403178e-05
PYCR2,0.19882283696291936,0.022954679223072396,0.0004120070629782225,0.0004120070629782225,0.0
PYCRL,0.2101824602707475,0.028546203649205414,0.0003531489111241907,0.0003531489111241907,0.0
SUCLG2,0.1659211300765156,0.006180105944673337,0.0003531489111241907,0.0002942907592701589,5.885815185403178e-05
RECQL5,0.22413184226015304,0.03331371394938199,0.00047086521483225425,0.00047086521483225425,0.0
C12ORF44,0.2344320188346086,0.05656268393172455,0.0009417304296645085,0.0009417304296645085,0.0
GBAS,0.2188934667451442,0.02177751618599176,0.0007651559741024132,0.0007651559741024132,0.0
TNFAIP3,0.24025897586815775,0.08840494408475574,0.0011771630370806356,0.001118304885226604,5.885815185403178e-05
USP46,0.18840494408475575,0.01253678634490877,0.00047086521483225425,0.00047086521483225425,0.0
ATP6V1E1,0.2105356091818717,0.021365509123013538,0.0004120070629782225,0.0003531489111241907,5.885815185403178e-05
DERA,0.16904061212477928,0.0064155385520894646,0.00023543260741612713,0.00023543260741612713,0.0
FBP2,0.1938787522071807,0.008298999411418482,0.0005885815185403178,0.0005885815185403178,0.0
GPD2,0.17233666862860506,0.005473808122424956,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
KHK,0.22171865803413773,0.03843437316068275,0.0004120070629782225,0.0004120070629782225,0.0
OSBPL10,0.20017657445556208,0.015538552089464391,0.00047086521483225425,0.00047086521483225425,0.0
PFKL,0.22401412595644496,0.034608593290170686,0.000824014125956445,0.0007651559741024132,5.885815185403178e-05
PFKP,0.22789876397881106,0.047086521483225424,0.0007062978222483814,0.0007062978222483814,0.0
TALDO1,0.20988816951147735,0.024484991171277223,0.0005885815185403178,0.000529723366686286,5.885815185403178e-05
TKT,0.22995879929370217,0.05097115950559152,0.0004120070629782225,0.0003531489111241907,5.885815185403178e-05
TKTL1,0.2,0.010417892878163625,0.0006474396703943496,0.0006474396703943496,0.0
TKTL2,0.2020011771630371,0.010712183637433785,0.0007062978222483814,0.0007062978222483814,0.0
XRN1,0.22901706886403767,0.041494997057092406,0.0009417304296645085,0.0008828722778104767,5.885815185403178e-05
ENO2,0.23190111830488522,0.0492642731018246,0.0003531489111241907,0.0003531489111241907,0.0
EPHB4,0.22648616833431431,0.0457327839905827,0.000529723366686286,0.000529723366686286,0.0
NEK8,0.24072984108299,0.09546792230723955,0.001942319011183049,0.001942319011183049,0.0
NTRK2,0.2403766921718658,0.07845791642142437,0.0017657445556209534,0.0017657445556209534,0.0
PRKAG3,0.21842260153031196,0.028605061801059446,0.0004120070629782225,0.0004120070629782225,0.0
ALG1,0.19099470276633312,0.023543260741612712,0.00023543260741612713,0.00023543260741612713,0.0
ALG13,0.13301942319011184,0.003884638022366098,5.885815185403178e-05,5.885815185403178e-05,0.0
ALG14,0.14072984108299,0.009005297233666863,0.0,0.0,0.0
ALG2,0.18287227781047674,0.01954090641553855,0.00023543260741612713,0.00023543260741612713,0.0
DPM1,0.22248381400824013,0.04402589758681577,0.0002942907592701589,0.00023543260741612713,5.885815185403178e-05
DPM2,0.1985285462036492,0.022012948793407885,0.0002942907592701589,0.0002942907592701589,0.0
DPM3,0.16533254855797527,0.012772218952324896,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
ALG10,0.18652148322542672,0.02083578575632725,5.885815185403178e-05,5.885815185403178e-05,0.0
ALG8,0.1912889935256033,0.025603296056503827,5.885815185403178e-05,5.885815185403178e-05,0.0
STT3A,0.2196586227192466,0.032313125367863446,0.00017657445556209535,0.00017657445556209535,0.0
STT3B,0.1100058858151854,0.001883460859329017,0.0,0.0,0.0
ALG10B,0.13790464979399647,0.007945850500294291,0.0,0.0,0.0
KCNH2,0.22695703354914656,0.045497351383166566,0.000529723366686286,0.000529723366686286,0.0
ALG11,0.13484402589758682,0.005532666274278988,5.885815185403178e-05,0.0,5.885815185403178e-05
ALG12,0.18546203649205414,0.012007062978222485,5.885815185403178e-05,5.885815185403178e-05,0.0
ALG3,0.23172454384932314,0.06886403766921718,0.0002942907592701589,0.0002942907592701589,0.0
RERE,0.21901118304885225,0.02507357268981754,0.0005885815185403178,0.0005885815185403178,0.0
ANXA11,0.18475573866980577,0.010476751030017658,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
SRI,0.21177163037080635,0.023837551500882872,0.0003531489111241907,0.0002942907592701589,5.885815185403178e-05
ALG5,0.19364331959976458,0.02142436727486757,0.00011771630370806356,0.00011771630370806356,0.0
ALG6,0.08016480282519128,0.0003531489111241907,0.0,0.0,0.0
DOLK,0.19364331959976458,0.018069452619187756,0.0002942907592701589,0.0002942907592701589,0.0
DOLPP1,0.2188934667451442,0.02836962919364332,0.00023543260741612713,0.00023543260741612713,0.0
DPAGT1,0.22854620364920541,0.053619776339022956,0.0002942907592701589,0.0002942907592701589,0.0
ALG9,0.17033549146556798,0.01188934667451442,5.885815185403178e-05,5.885815185403178e-05,0.0
ALK,0.2364920541494997,0.0607416127133608,0.001118304885226604,0.001118304885226604,0.0
CDK13,0.164802825191289,0.0151854031783402,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
CENPF,0.23843437316068275,0.08163625662154209,0.004649793996468511,0.004590935844614479,5.885815185403178e-05
DYT10,0.15650382577987051,0.007180694526191878,5.885815185403178e-05,5.885815185403178e-05,0.0
EPHA1,0.23078281341965862,0.06127133608004709,0.0007062978222483814,0.0007062978222483814,0.0
IRF7,0.23949381989405533,0.09234844025897587,0.0011771630370806356,0.0011771630370806356,0.0
IRS4,0.23619776339022955,0.0822248381400824,0.0008828722778104767,0.0008828722778104767,0.0
KRT18,0.2420247204237787,0.10364920541494997,0.0014125956444967628,0.0013537374926427311,5.885815185403178e-05
KRT74,0.0607416127133608,0.001118304885226604,0.0,0.0,0.0
MAP3K1,0.2413184226015303,0.09311359623307829,0.002354326074161271,0.002354326074161271,0.0
MAPK8IP3,0.2342554443790465,0.06562683931724544,0.0006474396703943496,0.0005885815185403178,5.885815185403178e-05
MEP1B,0.18917010005885815,0.021600941730429663,0.00023543260741612713,0.00023543260741612713,0.0
MTIF2,0.1890523837551501,0.023543260741612712,0.00011771630370806356,0.00011771630370806356,0.0
PDX1,0.2213066509711595,0.027957622130665098,0.00023543260741612713,0.00023543260741612713,0.0
PLCB2,0.23584461447910535,0.0670394349617422,0.003884638022366098,0.003884638022366098,0.0
PTPRZ1,0.2045909358446145,0.02183637433784579,0.0002942907592701589,0.00023543260741612713,5.885815185403178e-05
RAB35,0.19099470276633312,0.021247792819305472,0.0002942907592701589,0.0002942907592701589,0.0
RAD17,0.2226015303119482,0.03272513243084167,0.0015891701000588581,0.0015891701000588581,0.0
SMC6,0.08952324896998234,0.0015303119482048264,5.885815185403178e-05,0.0,5.885815185403178e-05
SOCS1,0.24114184814596823,0.11171277221895233,0.0022954679223072395,0.0022954679223072395,0.0
SOCS5,0.21118304885226605,0.034726309593878756,0.00047086521483225425,0.00047086521483225425,0.0
TNFRSF8,0.22213066509711596,0.04679223072395527,0.0002942907592701589,0.0002942907592701589,0.0
ZC3HC1,0.2164802825191289,0.04190700412007063,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
ALKBH1,0.19281930547380813,0.02307239552678046,5.885815185403178e-05,5.885815185403178e-05,0.0
