gene_hsapiens_stress_down,hsapiens_stress_down_Fraction_sp_less4,hsapiens_stress_down_Fraction_sp_less3,hsapiens_stress_down_Fraction_sp_less2,hsapiens_stress_down_Fraction_sp_1,hsapiens_stress_down_Fraction_sp_0
FRMD5,0.14732195409064155,0.01059446733372572,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
FRMD6,0.16898175397292525,0.010829899941141849,5.885815185403178e-05,0.0,5.885815185403178e-05
RASSF8,0.17086521483225428,0.009181871689228958,5.885815185403178e-05,5.885815185403178e-05,0.0
FRMD8,0.11082989994114185,0.004061212477928193,5.885815185403178e-05,0.0,5.885815185403178e-05
FRY,0.2371983519717481,0.027015891701000588,5.885815185403178e-05,0.0,5.885815185403178e-05
FSD1,0.1459093584461448,0.00694526191877575,0.0,0.0,0.0
FSD2,0.16597998822836962,0.010653325485579753,0.0,0.0,0.0
GNRHR,0.23478516774573277,0.024661565626839316,0.001942319011183049,0.001942319011183049,0.0
FSTL1,0.06415538552089464,0.0028251912889935256,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
FSTL3,0.20011771630370806,0.011948204826368452,0.00017657445556209535,0.00017657445556209535,0.0
FSTL5,0.0861094761624485,0.007769276044732196,5.885815185403178e-05,0.0,5.885815185403178e-05
TNKS2,0.23172454384932314,0.016009417304296645,0.0002942907592701589,0.00023543260741612713,5.885815185403178e-05
FTMT,0.014243672748675692,0.0002942907592701589,5.885815185403178e-05,5.885815185403178e-05,0.0
FTO,0.1789287816362566,0.01188934667451442,0.0,0.0,0.0
FTSJ2,0.08628605061801059,0.004532077692760447,0.0,0.0,0.0
MAGEB4,0.14773396115361978,0.003884638022366098,5.885815185403178e-05,5.885815185403178e-05,0.0
FTSJD1,0.16639199529134785,0.013419658622719247,0.00011771630370806356,0.00011771630370806356,0.0
FTSJD2,0.15138316656856976,0.010359034726309594,5.885815185403178e-05,5.885815185403178e-05,0.0
FUBP3,0.1431430253090053,0.006768687463213655,0.00011771630370806356,0.00011771630370806356,0.0
SSX1,0.015361977633902296,0.00023543260741612713,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
ITM2C,0.11277221895232489,0.0034137728075338434,5.885815185403178e-05,0.0,5.885815185403178e-05
MMP16,0.17469099470276633,0.022248381400824014,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
PDGFA,0.19693937610359036,0.01748087110064744,0.0002942907592701589,0.00023543260741612713,5.885815185403178e-05
SRSF10,0.19140670982931135,0.012948793407886992,5.885815185403178e-05,5.885815185403178e-05,0.0
TRA2A,0.2118304885226604,0.01912889935256033,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
