gene_sscrofa_wound_up,sscrofa_wound_up_Fraction_sp_less4,sscrofa_wound_up_Fraction_sp_less3,sscrofa_wound_up_Fraction_sp_less2,sscrofa_wound_up_Fraction_sp_1,sscrofa_wound_up_Fraction_sp_0
SLC51B,0.07843278217109993,0.0016534867002156721,0.00014378145219266715,0.00014378145219266715,0.0
NUDT6,0.16628324946081954,0.012796549245147375,7.189072609633358e-05,0.0,7.189072609633358e-05
PCNXL3,0.16628324946081954,0.012796549245147375,0.0,0.0,0.0
PET117,0.23838964773544213,0.021207764198418404,0.0,0.0,0.0
PEX16,0.2421998562185478,0.021639108554996407,7.189072609633358e-05,7.189072609633358e-05,0.0
RASAL2,0.2541337167505392,0.023867721063982748,7.189072609633358e-05,0.0,7.189072609633358e-05
SLC39A9,0.26843997124370955,0.02573687994248742,7.189072609633358e-05,7.189072609633358e-05,0.0
SPATA5,0.16628324946081954,0.012796549245147375,0.0,0.0,0.0
TIMM8B,0.18691588785046728,0.013299784327821711,7.189072609633358e-05,0.0,7.189072609633358e-05
TMEM134,0.23838964773544213,0.021207764198418404,0.0,0.0,0.0
TMEM167B,0.23838964773544213,0.021207764198418404,7.189072609633358e-05,0.0,7.189072609633358e-05
TMEM9B,0.18900071890726097,0.01409058231488138,7.189072609633358e-05,0.0,7.189072609633358e-05
TSR2,0.19446441409058232,0.01409058231488138,7.189072609633358e-05,0.0,7.189072609633358e-05
TTC21A,0.16628324946081954,0.012796549245147375,0.0,0.0,0.0
TTLL1,0.16628324946081954,0.012796549245147375,7.189072609633358e-05,0.0,7.189072609633358e-05
WDR13,0.16628324946081954,0.012796549245147375,7.189072609633358e-05,0.0,7.189072609633358e-05
YIPF5,0.24428468727534147,0.02135154565061107,7.189072609633358e-05,0.0,7.189072609633358e-05
ZDHHC7,0.19417685118619699,0.01509705248023005,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
ZNF529,0.16628324946081954,0.012796549245147375,0.0,0.0,0.0
ZNF747,0.2859094176851186,0.029475197699496764,0.00014378145219266715,0.00014378145219266715,0.0
ZNF232,0.24550682961897916,0.014593817397555716,7.189072609633358e-05,7.189072609633358e-05,0.0
PHYHD1,0.23623292595255213,0.012508986340762042,7.189072609633358e-05,7.189072609633358e-05,0.0
PPFIBP1,0.29432063263838965,0.03120057512580877,0.0002875629043853343,0.0002875629043853343,0.0
PSMB11,0.34780733285406185,0.08051761322789361,0.0017972681524083393,0.0017972681524083393,0.0
RASSF4,0.2544931703810209,0.015025161754133716,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
RNF151,0.23623292595255213,0.012508986340762042,7.189072609633358e-05,7.189072609633358e-05,0.0
SH2D6,0.23623292595255213,0.012508986340762042,7.189072609633358e-05,7.189072609633358e-05,0.0
SLC19A2,0.24464414090582315,0.013227893601725377,7.189072609633358e-05,7.189072609633358e-05,0.0
