gene_celegans_stress_up,celegans_stress_up_Fraction_sp_less4,celegans_stress_up_Fraction_sp_less3,celegans_stress_up_Fraction_sp_less2,celegans_stress_up_Fraction_sp_1,celegans_stress_up_Fraction_sp_0
BEST3,0.28293010752688175,0.2782258064516129,0.0054797353184449955,0.005428039702233251,5.1695616211745244e-05
CFB,0.28293010752688175,0.28158602150537637,0.011166253101736972,0.011166253101736972,0.0
ADRB1,0.28293010752688175,0.2821546732837055,0.014371381306865178,0.014319685690653432,5.1695616211745244e-05
DMBT1,0.28293010752688175,0.2802936311000827,0.005583126550868486,0.005583126550868486,0.0
GABRR3,0.28293010752688175,0.2825682382133995,0.019179073614557486,0.019179073614557486,0.0
LCP1,0.28293010752688175,0.28287841191067,0.025382547559966915,0.02533085194375517,5.1695616211745244e-05
PLSCR1,0.28293010752688175,0.28230976013234077,0.010907775020678247,0.010856079404466501,5.1695616211745244e-05
SMTN,0.28293010752688175,0.28148263027295284,0.0114247311827957,0.0114247311827957,0.0
SERPINA5,0.28293010752688175,0.28236145574855254,0.010804383788254756,0.010804383788254756,0.0
CAPN7,0.28293010752688175,0.2818961952026468,0.015353598014888337,0.015353598014888337,0.0
CACNA1A,0.28293010752688175,0.28287841191067,0.031120760959470636,0.031120760959470636,0.0
SLC2A12,0.28293010752688175,0.28287841191067,0.050713399503722084,0.05066170388751034,5.1695616211745244e-05
MUC17,0.28293010752688175,0.27848428453267166,0.004859387923904053,0.004859387923904053,0.0
DNAJB11,0.28293010752688175,0.2821029776674938,0.016542597187758478,0.016542597187758478,0.0
CLCA4,0.28293010752688175,0.2802936311000827,0.006048387096774193,0.006048387096774193,0.0
AGT,0.28293010752688175,0.28272332506203474,0.02326302729528536,0.02326302729528536,0.0
GAS2L1,0.28293010752688175,0.28148263027295284,0.011579818031430935,0.011579818031430935,0.0
TRAF6,0.28293010752688175,0.2828267162944582,0.0250206782464847,0.0250206782464847,0.0
ENSG00000250264,0.28293010752688175,0.27734698097601324,0.005841604631927212,0.005841604631927212,0.0
CA9,0.28293010752688175,0.2822063688999173,0.014319685690653432,0.014267990074441687,5.1695616211745244e-05
SLC34A1,0.28293010752688175,0.2799317617866005,0.008426385442514474,0.008374689826302729,5.1695616211745244e-05
FOXI1,0.28293010752688175,0.2825165425971878,0.012665425971877585,0.012665425971877585,0.0
CASP8,0.28293010752688175,0.28293010752688175,0.03634201819685691,0.036290322580645164,5.1695616211745244e-05
TOP2A,0.28293010752688175,0.28293010752688175,0.049162531017369726,0.049162531017369726,0.0
ONECUT1,0.28293010752688175,0.2822063688999173,0.012045078577336641,0.011993382961124897,5.1695616211745244e-05
CAPN9,0.28293010752688175,0.28225806451612906,0.013751033912324235,0.013699338296112489,5.1695616211745244e-05
NDC80,0.28293010752688175,0.2825165425971878,0.016749379652605458,0.016749379652605458,0.0
DRD4,0.28293010752688175,0.28272332506203474,0.016232423490488007,0.016232423490488007,0.0
UBR2,0.28293010752688175,0.28272332506203474,0.023004549214226632,0.02295285359801489,5.1695616211745244e-05
SMEK1,0.28293010752688175,0.28230976013234077,0.01638751033912324,0.01638751033912324,0.0
CATSPER1,0.28293010752688175,0.2814309346567411,0.011579818031430935,0.011579818031430935,0.0
UROD,0.28293010752688175,0.28261993382961126,0.03649710504549214,0.03649710504549214,0.0
HVCN1,0.28293010752688175,0.2807071960297767,0.006565343258891646,0.006565343258891646,0.0
OR2G3,0.28293010752688175,0.19752894954507857,0.0008271298593879239,0.0008271298593879239,0.0
PTH,0.28293010752688175,0.28293010752688175,0.024090157154673282,0.024090157154673282,0.0
TMEM173,0.28293010752688175,0.2812758478081059,0.006565343258891646,0.006565343258891646,0.0
ERICH5,0.28293010752688175,0.23226840363937137,0.0011889991728701406,0.0011889991728701406,0.0
LGR6,0.28293010752688175,0.2819995864350703,0.01271712158808933,0.012665425971877585,5.1695616211745244e-05
ACTN3,0.28293010752688175,0.2828267162944582,0.022332506203473945,0.0222808105872622,5.1695616211745244e-05
COL4A5,0.28293010752688175,0.2825165425971878,0.013389164598842018,0.013389164598842018,0.0
CCL5,0.28293010752688175,0.28287841191067,0.018765508684863524,0.018765508684863524,0.0
OPRK1,0.28293010752688175,0.2828267162944582,0.014681555004135649,0.014629859387923903,5.1695616211745244e-05
PSME1,0.28293010752688175,0.2816377171215881,0.011838296112489662,0.011786600496277916,5.1695616211745244e-05
GABRG2,0.28293010752688175,0.28272332506203474,0.02295285359801489,0.02295285359801489,0.0
NLRP3,0.28293010752688175,0.2827750206782465,0.018662117452440032,0.018662117452440032,0.0
G3BP1,0.28293010752688175,0.28267162944582297,0.02750206782464847,0.027450372208436723,5.1695616211745244e-05
ENG,0.28293010752688175,0.28261993382961126,0.01282051282051282,0.01282051282051282,0.0
P2RY1,0.28293010752688175,0.2812758478081059,0.008529776674937966,0.008529776674937966,0.0
NOG,0.28293010752688175,0.28287841191067,0.014267990074441687,0.014267990074441687,0.0
GYG1,0.28293010752688175,0.2818444995864351,0.010752688172043012,0.010752688172043012,0.0
GABRA4,0.28293010752688175,0.28194789081885857,0.014009511993382961,0.014009511993382961,0.0
CTCFL,0.28293010752688175,0.2825682382133995,0.014112903225806451,0.014112903225806451,0.0
