gene_hsapiens_stress_up,hsapiens_stress_up_Fraction_sp_less4,hsapiens_stress_up_Fraction_sp_less3,hsapiens_stress_up_Fraction_sp_less2,hsapiens_stress_up_Fraction_sp_1,hsapiens_stress_up_Fraction_sp_0
ALDH3B1,0.24451150509241795,0.06616371180686534,0.004149377593360996,0.004149377593360996,0.0
ZNF219,0.23885326291965295,0.058694832138815545,0.0016597510373443983,0.0015843078083741984,7.544322897019993e-05
PARD3,0.25258393059222933,0.08057336854017352,0.0017351942663145982,0.0017351942663145982,0.0
PSKH1,0.15895888344021125,0.005733685401735194,7.544322897019993e-05,7.544322897019993e-05,0.0
IL1RL1,0.2043002640513014,0.027385892116182572,0.00022632968691059977,0.00022632968691059977,0.0
IL1RL2,0.25175405507355714,0.07114296491889853,0.004149377593360996,0.004149377593360996,0.0
PEBP1,0.25960015088645794,0.11256129762353828,0.004602036967182196,0.004602036967182196,0.0
PEBP4,0.23153526970954358,0.04239909468125236,0.00045265937382119953,0.00045265937382119953,0.0
CEP192,0.24918898528857036,0.08004526593738212,0.0035458317615993966,0.0035458317615993966,0.0
UTP14A,0.23274236137306678,0.034326669181440964,0.0018106374952847981,0.0018106374952847981,0.0
TNFRSF21,0.04239909468125236,0.0009053187476423991,7.544322897019993e-05,7.544322897019993e-05,0.0
UTP14C,0.17208600528102602,0.01018483591097699,0.00015088645794039985,0.00015088645794039985,0.0
TNFRSF25,0.25680875141456055,0.0933987174651075,0.0029422859298377972,0.002866842700867597,7.544322897019993e-05
CNOT1,0.25220671444737836,0.08932478310071672,0.003923047906450396,0.003923047906450396,0.0
CNOT4,0.2610335722368917,0.12749905695963787,0.0058845718596755945,0.0058845718596755945,0.0
HUS1B,0.12810260279139948,0.007996982270841191,0.00015088645794039985,7.544322897019993e-05,7.544322897019993e-05
SLC29A3,0.21599396454168238,0.029196529611467372,0.0006789890607317993,0.0006035458317615994,7.544322897019993e-05
SLC29A2,0.24451150509241795,0.05469634100339495,0.0006789890607317993,0.0006035458317615994,7.544322897019993e-05
SLC29A1,0.24006035458317615,0.06442851754055073,0.000980761976612599,0.000980761976612599,0.0
C6orf203,0.2572614107883817,0.09422859298377971,0.0035458317615993966,0.0035458317615993966,0.0
MRAS,0.2653338362881931,0.16122218030931723,0.011316484345529988,0.011241041116559788,7.544322897019993e-05
MRAP,0.07725386646548472,0.003093172387778197,0.00015088645794039985,0.00015088645794039985,0.0
SARM1,0.24956620143342134,0.06616371180686534,0.0017351942663145982,0.0016597510373443983,7.544322897019993e-05
RFC5,0.25794039984911354,0.10554507732930969,0.005582798943794795,0.005582798943794795,0.0
RFC4,0.22338740098076199,0.047755563938136555,0.001131648434552999,0.001131648434552999,0.0
HTN1,0.0034703885326291964,0.0003017729158807997,0.00015088645794039985,0.00015088645794039985,0.0
RFC1,0.23327046397585816,0.04888721237268955,0.0009053187476423991,0.0009053187476423991,0.0
ZFHX3,0.25771407016220294,0.11052433044134288,0.005281026027913994,0.005205582798943795,7.544322897019993e-05
CBX8,0.23749528479818935,0.04141833270463976,0.00022632968691059977,0.00022632968691059977,0.0
CBX7,0.26307053941908715,0.14168238400603544,0.006186344775556394,0.006186344775556394,0.0
CBX6,0.26012825348924934,0.11014711429649189,0.003093172387778197,0.003093172387778197,0.0
CBX5,0.26035458317615995,0.12523576009053186,0.007846095812900793,0.007846095812900793,0.0
CBX4,0.25741229724632214,0.1041116559788759,0.003093172387778197,0.003093172387778197,0.0
CBX3,0.0964918898528857,0.004375707280271595,7.544322897019993e-05,0.0,7.544322897019993e-05
CBX2,0.2191625801584308,0.03168615616748397,0.0006035458317615994,0.0006035458317615994,0.0
CBX1,0.26556016597510373,0.15752546208977744,0.00958129007921539,0.00958129007921539,0.0
CKS2,0.24692568841946436,0.07008675971331572,0.002640513013956997,0.002640513013956997,0.0
ACADSB,0.22353828743870238,0.032666918144096564,0.00015088645794039985,0.00015088645794039985,0.0
SHOC2,0.24073934364390795,0.04798189362504715,0.0017351942663145982,0.0017351942663145982,0.0
HKR1,0.26058091286307056,0.11391927574500188,0.007544322897019992,0.007544322897019992,0.0
ERCC8,0.22482082233119577,0.03734439834024896,0.00015088645794039985,0.00015088645794039985,0.0
ERCC1,0.11105243304413429,0.006714447378347793,7.544322897019993e-05,7.544322897019993e-05,0.0
ERCC2,0.26224066390041495,0.12402866842700867,0.003847604677480196,0.003847604677480196,0.0
ERCC3,0.26110901546586196,0.13353451527725388,0.015843078083741986,0.015843078083741986,0.0
ERCC4,0.24013579781214636,0.05786495662014334,0.0008298755186721991,0.0008298755186721991,0.0
ERCC5,0.25824217276499434,0.12040739343643908,0.0067898906073179935,0.0067898906073179935,0.0
CD244,0.2509996227838551,0.07800829875518672,0.00950584685024519,0.00950584685024519,0.0
MRPS16,0.26118445869483214,0.12712184081478686,0.006639004149377593,0.006639004149377593,0.0
MRPS15,0.2572614107883817,0.1066012825348925,0.004375707280271595,0.004375707280271595,0.0
CD247,0.25145228215767634,0.08027159562429272,0.012976235382874388,0.012900792153904187,7.544322897019993e-05
MRPS12,0.2632214258770275,0.15043379856657865,0.00943040362127499,0.00943040362127499,0.0
MRPS11,0.2623915503583553,0.12946058091286308,0.006714447378347793,0.006714447378347793,0.0
PFKP,0.2198415692191626,0.029347416069407772,0.00015088645794039985,0.00015088645794039985,0.0
PFKM,0.2651075066012825,0.16175028291210863,0.012070916635231988,0.012070916635231988,0.0
PFKL,0.22829121086382498,0.03877781969068276,0.00015088645794039985,0.00015088645794039985,0.0
SNURF,0.22829121086382498,0.04134288947566956,0.00045265937382119953,0.00045265937382119953,0.0
WARS,0.22399094681252357,0.03568464730290456,0.00045265937382119953,0.00045265937382119953,0.0
THOP1,0.25333836288193134,0.07589588834402113,0.0013579781214635986,0.0013579781214635986,0.0
CLEC4M,0.14643530743115804,0.006412674462466994,0.0003772161448509996,0.0003772161448509996,0.0
CLEC4C,0.14349302150132026,0.018785364013579782,0.0006789890607317993,0.0006035458317615994,7.544322897019993e-05
CLEC4A,0.24579403998491137,0.07974349302150133,0.003093172387778197,0.003093172387778197,0.0
SSR1,0.24194643530743115,0.04632214258770275,0.0006035458317615994,0.0006035458317615994,0.0
SSR2,0.25228215767634854,0.07468879668049792,0.0012825348924933987,0.0012825348924933987,0.0
SSR3,0.22814032440588458,0.022482082233119576,0.0006789890607317993,0.0006035458317615994,7.544322897019993e-05
SSR4,0.25620520558279897,0.10984534138061108,0.0016597510373443983,0.0016597510373443983,0.0
CTTNBP2NL,0.2648057336854017,0.14288947566955865,0.014258770275367786,0.014258770275367786,0.0
CASP8AP2,0.25635609204073934,0.11610712938513769,0.007016220294228593,0.007016220294228593,0.0
APOC2,0.0,0.0,0.0,0.0,0.0
APOC3,0.007091663523198793,0.0006035458317615994,0.0003772161448509996,0.0003772161448509996,0.0
APOC1,0.18015843078083743,0.02067144473783478,0.0006035458317615994,0.0005281026027913995,7.544322897019993e-05
DLL1,0.23862693323274237,0.057110524330441344,0.0008298755186721991,0.0008298755186721991,0.0
ZFPM2,0.26450396076952093,0.16408902301018483,0.014409656733308185,0.014409656733308185,0.0
POU6F1,0.2640513013956997,0.15020746887966804,0.006940777065258393,0.006865333836288193,7.544322897019993e-05
KLHDC10,0.25537533006412677,0.09294605809128631,0.0024896265560165973,0.0024896265560165973,0.0
ZFPM1,0.25529988683515653,0.08200678989060732,0.0015088645794039985,0.0015088645794039985,0.0
PAGE4,0.17895133911731423,0.015314975480950585,0.00015088645794039985,0.00015088645794039985,0.0
PGK2,0.206412674462467,0.02165220671444738,0.002866842700867597,0.002866842700867597,0.0
PGK1,0.2596755941154281,0.10705394190871369,0.004300264051301396,0.004300264051301396,0.0
BECN1,0.24541682384006036,0.05062240663900415,0.0005281026027913995,0.0005281026027913995,0.0
OXA1L,0.2586193889098453,0.1019992455677103,0.005054696341003395,0.005054696341003395,0.0
SCRN3,0.25039607695209354,0.07974349302150133,0.0017351942663145982,0.0017351942663145982,0.0
DOCK10,0.24307808374198417,0.06782346284420973,0.004375707280271595,0.004300264051301396,7.544322897019993e-05
DOCK11,0.26148623161071294,0.12983779705771406,0.00867597133157299,0.008600528102602792,7.544322897019993e-05
DPM3,0.24458694832138816,0.04345529988683516,0.0003772161448509996,0.0003772161448509996,0.0
DPM2,0.26261788004526593,0.13836288193134666,0.006110901546586194,0.006110901546586194,0.0
DPM1,0.22617880045265937,0.03138438325160317,0.001131648434552999,0.001131648434552999,0.0
CDH11,0.26065635609204074,0.13956997359486986,0.011618257261410789,0.011542814032440589,7.544322897019993e-05
CDH10,0.24964164466239155,0.07317993210109393,0.004073934364390796,0.004073934364390796,0.0
CDH13,0.26307053941908715,0.13179932101093927,0.008298755186721992,0.008298755186721992,0.0
CDH12,0.23636363636363636,0.041569219162580155,0.0007544322897019992,0.0007544322897019992,0.0
CDH15,0.0,0.0,0.0,0.0,0.0
CREG1,0.14930215013202566,0.009053187476423991,0.0,0.0,0.0
CDH19,0.23704262542436816,0.05997736703130894,0.0015088645794039985,0.0014334213504337986,7.544322897019993e-05
CDH18,0.13293096944549226,0.008449641644662392,7.544322897019993e-05,0.0,7.544322897019993e-05
OR4A16,0.002640513013956997,0.0,0.0,0.0,0.0
NIPBL,0.25794039984911354,0.12749905695963787,0.011995473406261788,0.011995473406261788,0.0
MBP,1.0,1.0,1.0,0.0,1.0
DNAJC11,0.25198038476046775,0.07046397585816673,0.002263296869105998,0.002263296869105998,0.0
RBCK1,0.25703508110147116,0.0976989815164089,0.002866842700867597,0.002866842700867597,0.0
TAF7L,1.0,1.0,1.0,0.0,1.0
CKAP2,0.25356469256884195,0.07672576386269332,0.0031686156167483968,0.0031686156167483968,0.0
HTR1E,0.22278385514900037,0.038174273858921165,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
HTR1F,0.21908713692946058,0.03440211241041117,0.0003772161448509996,0.0003017729158807997,7.544322897019993e-05
HTR1A,0.13564692568841946,0.008826857789513391,0.00015088645794039985,0.00015088645794039985,0.0
CKAP4,0.25115050924179555,0.06548472274613354,0.0006789890607317993,0.0006789890607317993,0.0
CKAP5,0.26088268577895135,0.12221803093172388,0.003923047906450396,0.003923047906450396,0.0
BCL2L1,0.185288570350811,0.015465861938890985,0.0003017729158807997,0.00022632968691059977,7.544322897019993e-05
BCL2L2,0.23938136552244435,0.052433044134288946,0.0006789890607317993,0.0006789890607317993,0.0
ITSN1,0.26005281026027915,0.12621652206714448,0.004677480196152395,0.004602036967182196,7.544322897019993e-05
ITSN2,0.24617125612976234,0.06412674462466994,0.0008298755186721991,0.0007544322897019992,7.544322897019993e-05
FAM193B,0.25907204828366653,0.12893247831007168,0.007695209354960392,0.007695209354960392,0.0
TREH,0.21410788381742737,0.026782346284420975,0.0006035458317615994,0.0006035458317615994,0.0
MEFV,0.24066390041493776,0.06329686910599773,0.007091663523198793,0.007091663523198793,0.0
AFAP1L1,0.25537533006412677,0.0973972086005281,0.007393436439079593,0.007393436439079593,0.0
AFAP1L2,0.25009430403621274,0.0946058091286307,0.002036967182195398,0.002036967182195398,0.0
PCMT1,0.25281026027913994,0.08132780082987552,0.0007544322897019992,0.0007544322897019992,0.0
SLAIN2,0.26329686910599776,0.13368540173519428,0.006035458317615994,0.005960015088645794,7.544322897019993e-05
CPA4,0.22512259524707656,0.032968691059977365,0.0005281026027913995,0.00045265937382119953,7.544322897019993e-05
OSM,0.24172010562052057,0.06427763108261034,0.006488117691437194,0.006412674462466994,7.544322897019993e-05
OS9,0.25326291965296116,0.08261033572236892,0.0014334213504337986,0.0014334213504337986,0.0
SH2D4A,0.25899660505469635,0.0977744247453791,0.006035458317615994,0.005960015088645794,7.544322897019993e-05
SH2D4B,0.17042625424368163,0.01086382497170879,0.00015088645794039985,0.00015088645794039985,0.0
NPHS2,0.13738211995473407,0.007317993210109393,0.0007544322897019992,0.0006789890607317993,7.544322897019993e-05
NPHS1,0.20648811769143718,0.023236514522821577,0.00045265937382119953,0.0003772161448509996,7.544322897019993e-05
ARG1,0.17766880422482081,0.02233119577517918,0.00015088645794039985,0.00015088645794039985,0.0
ARG2,0.06533383628819313,0.001056205205582799,7.544322897019993e-05,7.544322897019993e-05,0.0
TMEM50B,0.24715201810637497,0.08057336854017352,0.0016597510373443983,0.0016597510373443983,0.0
TMEM50A,0.25439456808751415,0.08592983779705772,0.0018106374952847981,0.0018106374952847981,0.0
GON4L,0.2537155790267823,0.1015465861938891,0.008449641644662392,0.008449641644662392,0.0
ABL1,0.26390041493775934,0.13994718973972087,0.016748396831384384,0.016748396831384384,0.0
ABL2,0.23907959260656356,0.07136929460580912,0.001056205205582799,0.000980761976612599,7.544322897019993e-05
IL9R,0.25122595247076573,0.08834402112410411,0.006940777065258393,0.006865333836288193,7.544322897019993e-05
TMED4,0.23455299886835157,0.04556771029800075,0.0008298755186721991,0.0008298755186721991,0.0
TMED3,0.2591474915126367,0.1046397585816673,0.006261788004526593,0.006186344775556394,7.544322897019993e-05
TMED2,0.24511505092417957,0.04541682384006036,0.0009053187476423991,0.0009053187476423991,0.0
TMED1,0.24556771029800076,0.057110524330441344,0.0012070916635231988,0.001131648434552999,7.544322897019993e-05
ARPP19,0.2574877404752923,0.1047152018106375,0.0024896265560165973,0.0024896265560165973,0.0
BAIAP2L1,0.26337231233496794,0.13142210486608827,0.008525084873632592,0.008525084873632592,0.0
HNRNPU,0.23447755563938136,0.054771784232365145,0.0018106374952847981,0.0017351942663145982,7.544322897019993e-05
HNRNPK,0.24224820822331194,0.05529988683515655,0.0018106374952847981,0.0018106374952847981,0.0
FASN,0.17864956620143344,0.013428894756695587,0.0003017729158807997,0.00022632968691059977,7.544322897019993e-05
HNRNPM,0.23417578272350056,0.06148623161071294,0.003017729158807997,0.003017729158807997,0.0
HNRNPC,0.12780082987551866,0.0053564692568841945,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
HNRNPD,0.25628064881176915,0.11324028668427008,0.007016220294228593,0.006940777065258393,7.544322897019993e-05
HNRNPF,0.25733685401735196,0.1072802715956243,0.0031686156167483968,0.003093172387778197,7.544322897019993e-05
SLC6A12,0.23319502074688797,0.03923047906450396,0.0003017729158807997,0.00022632968691059977,7.544322897019993e-05
TNNI3K,0.26193889098453416,0.12961146737080348,0.0058845718596755945,0.0058845718596755945,0.0
ANKRD33B,0.1967559411542814,0.022104866088268577,0.00015088645794039985,7.544322897019993e-05,7.544322897019993e-05
TADA1,0.23930592229347417,0.04602036967182195,0.0003772161448509996,0.0003017729158807997,7.544322897019993e-05
TADA3,0.24541682384006036,0.042927197284043754,0.0006035458317615994,0.0005281026027913995,7.544322897019993e-05
CD53,0.25854394568087513,0.1099207846095813,0.016823840060354582,0.016823840060354582,0.0
CD55,0.23583553376084496,0.03666540927951716,0.0005281026027913995,0.0005281026027913995,0.0
CD59,0.25107506601282537,0.07725386646548472,0.002263296869105998,0.002263296869105998,0.0
SRP54,0.25763862693323275,0.0977744247453791,0.0016597510373443983,0.0016597510373443983,0.0
SLC11A1,0.25137683892870616,0.08185590343266692,0.008600528102602792,0.008600528102602792,0.0
SRA1,0.24571859675594115,0.05892116182572614,0.000980761976612599,0.0009053187476423991,7.544322897019993e-05
SPATA3,0.20973217653715578,0.022632968691059976,0.0029422859298377972,0.0029422859298377972,0.0
SPATA2,0.2528857035081101,0.07612221803093172,0.003772161448509996,0.003772161448509996,0.0
HIST1H4C,0.0,0.0,0.0,0.0,0.0
HIST1H4B,0.0,0.0,0.0,0.0,0.0
PABPN1L,0.04436061863447756,0.0006789890607317993,7.544322897019993e-05,7.544322897019993e-05,0.0
HIST1H4K,0.0,0.0,0.0,0.0,0.0
HIST1H4J,0.14786872878159185,0.006261788004526593,0.0,0.0,0.0
HIST1H4I,0.22685778951339117,0.05265937382119955,0.000980761976612599,0.000980761976612599,0.0
HIST1H4H,0.05937382119954734,0.0003772161448509996,0.0,0.0,0.0
HKDC1,0.24609581290079216,0.057110524330441344,0.000980761976612599,0.000980761976612599,0.0
OR9I1,0.0,0.0,0.0,0.0,0.0
PCSK1,0.17351942663145983,0.014937759336099586,0.00015088645794039985,0.00015088645794039985,0.0
KCNF1,0.18981516408902302,0.022406639004149378,0.0006789890607317993,0.0006035458317615994,7.544322897019993e-05
PTRH1,0.24036212749905697,0.04300264051301396,0.0008298755186721991,0.0008298755186721991,0.0
CTBP1,0.24579403998491137,0.06699358732553753,0.0012070916635231988,0.001131648434552999,7.544322897019993e-05
CTBP2,0.2205205582798944,0.04534138061109015,0.0006789890607317993,0.0006789890607317993,0.0
GTF3C3,0.23342135043379858,0.05846850245190494,0.0024141833270463976,0.0023387400980761975,7.544322897019993e-05
OR5D18,0.03960769520935496,0.003772161448509996,0.001056205205582799,0.001056205205582799,0.0
GTF3C1,0.2556016597510373,0.09166352319879291,0.0015843078083741984,0.0015843078083741984,0.0
GTF3C6,0.2556016597510373,0.09498302527348171,0.0033195020746887966,0.0033195020746887966,0.0
GTF3C5,0.25394190871369293,0.09430403621274991,0.003244058845718597,0.003244058845718597,0.0
GTF3C4,0.25522444360618635,0.0990569596378725,0.004677480196152395,0.004677480196152395,0.0
CD99L2,0.2634477555639381,0.14937759336099585,0.010788381742738589,0.010788381742738589,0.0
OR5D16,0.0,0.0,0.0,0.0,0.0
GAR1,0.24285175405507356,0.06359864202187854,0.002640513013956997,0.002640513013956997,0.0
EPS15L1,0.24888721237268954,0.05175405507355715,0.001131648434552999,0.001131648434552999,0.0
GART,0.24006035458317615,0.053489249339871744,0.003017729158807997,0.0029422859298377972,7.544322897019993e-05
GARS,0.23794794417201057,0.04104111655978876,0.000980761976612599,0.000980761976612599,0.0
ATAD5,0.26035458317615995,0.12938513768389287,0.010562052055827989,0.010562052055827989,0.0
ATAD1,0.2572614107883817,0.10954356846473029,0.0023387400980761975,0.0023387400980761975,0.0
ATAD2,0.07061486231610713,0.0033195020746887966,0.0,0.0,0.0
TCIRG1,0.25839305922293476,0.11082610335722369,0.00958129007921539,0.00958129007921539,0.0
FRAT1,0.24330441342889475,0.06359864202187854,0.00045265937382119953,0.00045265937382119953,0.0
FRAT2,0.26412674462466995,0.15782723500565823,0.01041116559788759,0.01041116559788759,0.0
SIGIRR,0.26216522067144477,0.14047529234251227,0.01018483591097699,0.01018483591097699,0.0
SC5D,0.24111655978875896,0.04571859675594116,0.001131648434552999,0.001131648434552999,0.0
MTIF3,0.24239909468125237,0.04873632591474915,0.0009053187476423991,0.0009053187476423991,0.0
MTIF2,0.25877027536778574,0.1019238023387401,0.0034703885326291964,0.0034703885326291964,0.0
NAPB,0.25816672953602415,0.10909090909090909,0.0072425499811391925,0.0072425499811391925,0.0
CALB2,0.186797434930215,0.01923802338740098,0.0003772161448509996,0.0003772161448509996,0.0
CALB1,1.0,1.0,1.0,0.0,1.0
COX19,0.23628819313466617,0.04768012070916635,0.0003017729158807997,0.0003017729158807997,0.0
FAM20B,0.26556016597510373,0.17638626933232743,0.017050169747265184,0.016974726518294982,7.544322897019993e-05
FAM20C,0.2167483968313844,0.02995096190116937,0.0003772161448509996,0.0003017729158807997,7.544322897019993e-05
CARKD,0.2569596378725009,0.0984534138061109,0.0024896265560165973,0.0024896265560165973,0.0
AGGF1,0.21976612599019238,0.02187853640135798,0.00015088645794039985,0.00015088645794039985,0.0
PYURF,0.0,0.0,0.0,0.0,0.0
EEA1,0.26193889098453416,0.13074311580535647,0.006412674462466994,0.006412674462466994,0.0
FXN,0.24285175405507356,0.05107506601282535,0.0008298755186721991,0.0007544322897019992,7.544322897019993e-05
NIPAL3,0.24926442851754055,0.05756318370426254,0.0014334213504337986,0.0014334213504337986,0.0
YRDC,0.25137683892870616,0.08193134666163712,0.0018106374952847981,0.0018106374952847981,0.0
EWSR1,0.25341380611090153,0.0981516408902301,0.005054696341003395,0.004979253112033195,7.544322897019993e-05
AHCTF1,0.25514900037721616,0.11361750282912109,0.005582798943794795,0.005582798943794795,0.0
FAM58A,0.2061109015465862,0.016748396831384384,0.00022632968691059977,0.00022632968691059977,0.0
ARL2BP,0.24458694832138816,0.05499811391927575,0.0003772161448509996,0.0003772161448509996,0.0
SLC47A2,0.2081478687287816,0.021274990569596378,7.544322897019993e-05,7.544322897019993e-05,0.0
SLC16A13,0.2640513013956997,0.15367785741229725,0.01086382497170879,0.01086382497170879,0.0
CHM,0.2545454545454545,0.0951339117314221,0.0016597510373443983,0.0015843078083741984,7.544322897019993e-05
RINT1,0.23500565824217276,0.05929837797057714,0.0016597510373443983,0.0016597510373443983,0.0
SH3BGRL,0.26118445869483214,0.13413806110901547,0.006865333836288193,0.006865333836288193,0.0
SERINC3,0.24624669935873256,0.06714447378347793,0.001131648434552999,0.001131648434552999,0.0
PINK1,0.25115050924179555,0.08668427008675972,0.0015843078083741984,0.0015843078083741984,0.0
CAMTA2,0.25024519049415317,0.05582798943794794,0.0012070916635231988,0.0012070916635231988,0.0
CAMTA1,0.2602036967182195,0.10894002263296869,0.0029422859298377972,0.0029422859298377972,0.0
SDF2L1,0.25348924933987177,0.09143719351188231,0.0014334213504337986,0.0014334213504337986,0.0
NPFFR2,0.0,0.0,0.0,0.0,0.0
NPFFR1,0.19713315729913242,0.01991701244813278,0.00022632968691059977,0.00022632968691059977,0.0
ABTB1,0.25198038476046775,0.08261033572236892,0.002036967182195398,0.001961523953225198,7.544322897019993e-05
ABTB2,0.0,0.0,0.0,0.0,0.0
RPS6KB1,0.24149377593360996,0.06329686910599773,0.0017351942663145982,0.0017351942663145982,0.0
TRADD,0.2623915503583553,0.13474160694077705,0.008600528102602792,0.008525084873632592,7.544322897019993e-05
RPS6KB2,0.26201433421350434,0.13119577517917766,0.004375707280271595,0.004375707280271595,0.0
BUD13,0.24881176914371936,0.0900037721614485,0.005130139569973595,0.005130139569973595,0.0
ISY1,0.22927197284043757,0.03998491135420596,0.001056205205582799,0.001056205205582799,0.0
F2RL3,0.17442474537910221,0.02119954734062618,0.0003772161448509996,0.0003772161448509996,0.0
F2RL2,0.13715579026782346,0.012372689551112788,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
F2RL1,0.26495662014334215,0.14930215013202566,0.01018483591097699,0.01010939268200679,7.544322897019993e-05
XAB2,0.25469634100339494,0.1028291210863825,0.006714447378347793,0.006714447378347793,0.0
ST6GAL2,0.2070162202942286,0.02949830252734817,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
ST6GAL1,0.24368162957374576,0.06027913994718974,0.0029422859298377972,0.002866842700867597,7.544322897019993e-05
OTUB1,0.2593738211995473,0.1059977367031309,0.0033195020746887966,0.0033195020746887966,0.0
OTUB2,0.26095812900792154,0.11648434552998868,0.005205582798943795,0.005130139569973595,7.544322897019993e-05
NPTN,0.25250848736325915,0.08132780082987552,0.0018106374952847981,0.0018106374952847981,0.0
ERO1LB,0.24058845718596755,0.05228215767634855,0.0008298755186721991,0.0008298755186721991,0.0
SULT2A1,0.07551867219917012,0.002640513013956997,0.0,0.0,0.0
VEZT,0.23032817804602038,0.04368162957374576,0.00045265937382119953,0.00045265937382119953,0.0
DCAF7,0.24081478687287816,0.058393059222934744,0.0006789890607317993,0.0006789890607317993,0.0
DCAF6,0.2030931723877782,0.021274990569596378,7.544322897019993e-05,7.544322897019993e-05,0.0
DCAF5,0.22980007544322897,0.056129762353828744,0.002263296869105998,0.002263296869105998,0.0
DCAF4,0.22150132025650698,0.03168615616748397,0.0009053187476423991,0.0009053187476423991,0.0
POLR3F,0.25386646548472275,0.0940022632968691,0.0023387400980761975,0.0023387400980761975,0.0
POLR3G,0.22014334213504338,0.027687665032063373,0.00022632968691059977,0.00022632968691059977,0.0
POLR3D,0.22927197284043757,0.05235760090531875,0.0025650697849867975,0.0025650697849867975,0.0
POLR3E,0.23508110147114297,0.060731799321010936,0.002640513013956997,0.0025650697849867975,7.544322897019993e-05
POLR3B,0.25296114673708037,0.08502451904941531,0.0021878536401357977,0.002112410411165598,7.544322897019993e-05
POLR3C,0.24941531497548095,0.08660882685778952,0.003998491135420596,0.003998491135420596,0.0
POLR3A,0.24918898528857036,0.08004526593738212,0.002112410411165598,0.002112410411165598,0.0
POLR3K,0.2009053187476424,0.01788004526593738,0.00015088645794039985,0.00015088645794039985,0.0
POLR3H,0.24692568841946436,0.05967559411542814,0.0007544322897019992,0.0007544322897019992,0.0
DNMT1,0.25115050924179555,0.10614862316107129,0.003093172387778197,0.003093172387778197,0.0
HOXD8,0.24850999622783856,0.08442097321765371,0.0031686156167483968,0.0031686156167483968,0.0
HOXD9,0.24911354205960015,0.08668427008675972,0.004526593738211996,0.004526593738211996,0.0
HOXD4,0.24556771029800076,0.08034703885326291,0.003772161448509996,0.0036967182195397964,7.544322897019993e-05
HOXD1,0.13926820067898907,0.011693700490380989,0.0006789890607317993,0.0006789890607317993,0.0
HOXD3,0.24843455299886835,0.08706148623161071,0.0036212749905695962,0.0036212749905695962,0.0
KIAA0141,0.0925688419464353,0.005205582798943795,0.0,0.0,0.0
HSPG2,0.2651075066012825,0.14387023764617127,0.01923802338740098,0.01923802338740098,0.0
LARGE,0.26231610712938513,0.13783477932855526,0.007846095812900793,0.007846095812900793,0.0
LAIR1,0.2577895133911731,0.1039607695209355,0.016220294228592985,0.016144850999622783,7.544322897019993e-05
TDRD10,0.24315352697095435,0.07597133157299132,0.002112410411165598,0.002112410411165598,0.0
CDK11A,0.24715201810637497,0.08034703885326291,0.0017351942663145982,0.0017351942663145982,0.0
CDK11B,0.22263296869105997,0.03847604677480196,0.0015843078083741984,0.0015843078083741984,0.0
SCRN2,0.17608449641644663,0.012070916635231988,7.544322897019993e-05,7.544322897019993e-05,0.0
SCRN1,0.2637495284798189,0.14869860430026405,0.012448132780082987,0.012372689551112788,7.544322897019993e-05
TNP2,0.21365522444360618,0.025047152018106374,0.003017729158807997,0.003017729158807997,0.0
TNP1,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0
LENG9,0.24089023010184835,0.05786495662014334,0.00045265937382119953,0.00045265937382119953,0.0
NPBWR2,0.15586571105243305,0.013579781214635987,0.00022632968691059977,0.00022632968691059977,0.0
NPBWR1,0.14892493398717466,0.00995850622406639,7.544322897019993e-05,7.544322897019993e-05,0.0
TMEM201,0.25960015088645794,0.11429649188985289,0.003244058845718597,0.003244058845718597,0.0
TMEM203,0.2174273858921162,0.024896265560165973,0.00022632968691059977,0.00022632968691059977,0.0
TMEM205,0.26080724254998117,0.1066767257638627,0.003017729158807997,0.003017729158807997,0.0
TMEM206,0.2191625801584308,0.02995096190116937,0.0006035458317615994,0.0006035458317615994,0.0
TMEM208,0.26337231233496794,0.13051678611844586,0.004375707280271595,0.004375707280271595,0.0
TMEM209,0.24511505092417957,0.06442851754055073,0.0015843078083741984,0.0015843078083741984,0.0
HMGCS1,0.2509996227838551,0.06963410033949453,0.0024141833270463976,0.0024141833270463976,0.0
HMGCS2,0.25635609204073934,0.08525084873632592,0.003093172387778197,0.003093172387778197,0.0
KIAA1324,0.25975103734439836,0.1087136929460581,0.004073934364390796,0.004073934364390796,0.0
KIAA1328,0.2654092795171633,0.17442474537910221,0.017804602036967182,0.017804602036967182,0.0
OR2AK2,0.03025273481705017,0.0033195020746887966,0.0006789890607317993,0.0006789890607317993,0.0
DEFB4A,0.11218408147868729,0.006865333836288193,7.544322897019993e-05,0.0,7.544322897019993e-05
TAC1,0.11097698981516409,0.005054696341003395,0.00015088645794039985,0.00015088645794039985,0.0
TAC3,0.17004903809883062,0.010788381742738589,0.0003017729158807997,0.0003017729158807997,0.0
TAC4,0.0,0.0,0.0,0.0,0.0
MPND,0.24790645039607695,0.08283666540927952,0.0008298755186721991,0.0008298755186721991,0.0
HPX,0.22384006035458318,0.04496416446623915,0.0006035458317615994,0.0006035458317615994,0.0
