gene_hsapiens_stress_up,hsapiens_stress_up_Fraction_sp_less4,hsapiens_stress_up_Fraction_sp_less3,hsapiens_stress_up_Fraction_sp_less2,hsapiens_stress_up_Fraction_sp_1,hsapiens_stress_up_Fraction_sp_0
TCOF1,0.5,0.5,0.5,0.0,0.5
NSRP1,1.0,1.0,1.0,0.0,1.0
SPPL3,1.0,1.0,1.0,0.0,1.0
OPA3,1.0,1.0,1.0,0.0,1.0
OPA1,0.0041757804732551205,0.00019884668920262477,0.0,0.0,0.0
ITGA8,0.0,0.0,0.0,0.0,0.0
ITGA9,0.037184330880890834,0.009743487770928615,0.0005965400676078744,0.00039769337840524953,0.00019884668920262477
ITGA1,0.04314973155696958,0.012129648041360111,0.0007953867568104991,0.0005965400676078744,0.00019884668920262477
ITGA2,0.0,0.0,0.0,0.0,0.0
ITGA3,0.0,0.0,0.0,0.0,0.0
ITGA4,0.05130244581427719,0.034002783853648834,0.00914694770332074,0.008948101014118115,0.00019884668920262477
ITGA5,0.04712666534102207,0.014913501690196859,0.0005965400676078744,0.00039769337840524953,0.00019884668920262477
ITGA6,0.0,0.0,0.0,0.0,0.0
ITGA7,0.06999403459932392,0.022668522569099226,0.0029827003380393717,0.0027838536488367467,0.00019884668920262477
TRHR,1.0,1.0,1.0,0.0,1.0
UFSP1,0.0,0.0,0.0,0.0,0.0
UFSP2,0.0,0.0,0.0,0.0,0.0
CHST8,0.0,0.0,0.0,0.0,0.0
CHST1,0.0,0.0,0.0,0.0,0.0
CHST3,0.01252734141976536,0.00039769337840524953,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477
CHST2,0.0,0.0,0.0,0.0,0.0
CHST5,0.0,0.0,0.0,0.0,0.0
CHST4,0.0,0.0,0.0,0.0,0.0
CHST7,0.0,0.0,0.0,0.0,0.0
CHST6,1.0,1.0,1.0,0.0,1.0
ITGAX,0.04553589182740107,0.02923046331278584,0.003976933784052496,0.003976933784052496,0.0
BCL2A1,0.044939351759793196,0.024060449393517598,0.0011930801352157488,0.0011930801352157488,0.0
ITGAV,0.0,0.0,0.0,0.0,0.0
ITGAL,0.0642274806124478,0.037184330880890834,0.014316961622588983,0.014118114933386359,0.00019884668920262477
ITGAM,0.04354742493537483,0.02585006959634122,0.007556174189699742,0.007556174189699742,0.0
ITGAD,0.0,0.0,0.0,0.0,0.0
ITGAE,0.0,0.0,0.0,0.0,0.0
IGF2R,0.0,0.0,0.0,0.0,0.0
SLC36A4,0.0,0.0,0.0,0.0,0.0
CKS1B,0.0,0.0,0.0,0.0,0.0
SLC36A1,0.0,0.0,0.0,0.0,0.0
ARTN,0.0,0.0,0.0,0.0,0.0
ART1,0.0021873135812288725,0.00019884668920262477,0.00019884668920262477,0.0,0.00019884668920262477
ART4,0.0,0.0,0.0,0.0,0.0
CADPS2,1.0,1.0,1.0,0.0,1.0
RLF,0.0041757804732551205,0.0007953867568104991,0.0,0.0,0.0
CRTAP,0.07218134818055279,0.036786637502485585,0.0063630940544839925,0.006164247365281368,0.00019884668920262477
ADPGK,0.07039172797772918,0.01372042155498111,0.00039769337840524953,0.00039769337840524953,0.0
CPEB4,0.0,0.0,0.0,0.0,0.0
CPEB1,0.07715251541061842,0.029031616623583216,0.003778087094849871,0.003579240405647246,0.00019884668920262477
CPEB3,0.00994233446013124,0.001789620202823623,0.00019884668920262477,0.0,0.00019884668920262477
CPEB2,1.0,1.0,1.0,0.0,1.0
SRBD1,0.0,0.0,0.0,0.0,0.0
ABAT,0.0,0.0,0.0,0.0,0.0
PHOX2A,0.0,0.0,0.0,0.0,0.0
PHOX2B,0.0,0.0,0.0,0.0,0.0
UPK2,0.0,0.0,0.0,0.0,0.0
CFH,0.0021873135812288725,0.00039769337840524953,0.0,0.0,0.0
CFI,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
ANKFY1,0.0,0.0,0.0,0.0,0.0
CFB,0.0,0.0,0.0,0.0,0.0
CFP,0.01789620202823623,0.0021873135812288725,0.0,0.0,0.0
AAAS,0.018890435474249352,0.0033803937164446213,0.0,0.0,0.0
SIDT1,0.033008550407635714,0.00874925432491549,0.0005965400676078744,0.00039769337840524953,0.00019884668920262477
SIDT2,0.0,0.0,0.0,0.0,0.0
AAGAB,0.0,0.0,0.0,0.0,0.0
C4orf17,0.006959634122091867,0.006561940743686618,0.00457347385166037,0.00457347385166037,0.0
SCYL1,0.0,0.0,0.0,0.0,0.0
ABCE1,0.00497116723006562,0.003579240405647246,0.000994233446013124,0.000994233446013124,0.0
TEN1-CDK3,0.01292503479817061,0.0015907735136209981,0.0,0.0,0.0
ZNF117,0.0,0.0,0.0,0.0,0.0
ZNF114,1.0,1.0,1.0,0.0,1.0
SEZ6L,0.002585006959634122,0.0007953867568104991,0.0,0.0,0.0
PRKAR2A,0.000994233446013124,0.00039769337840524953,0.0,0.0,0.0
PRKAR2B,0.0,0.0,0.0,0.0,0.0
MAGT1,0.0,0.0,0.0,0.0,0.0
ITGA2B,0.0013919268244183733,0.00019884668920262477,0.0,0.0,0.0
PHACTR1,1.0,1.0,1.0,0.0,1.0
OR2K2,0.0,0.0,0.0,0.0,0.0
PHACTR3,1.0,1.0,1.0,0.0,1.0
CASP5,1.0,1.0,1.0,0.0,1.0
NR1D1,0.0,0.0,0.0,0.0,0.0
NR1D2,0.0,0.0,0.0,0.0,0.0
OGFR,0.007953867568104992,0.0007953867568104991,0.00019884668920262477,0.0,0.00019884668920262477
PTCH2,0.05567707297673494,0.016504275203817857,0.0007953867568104991,0.0007953867568104991,0.0
PTCH1,0.0,0.0,0.0,0.0,0.0
TIMM44,0.0,0.0,0.0,0.0,0.0
RAD9B,1.0,1.0,1.0,0.0,1.0
RAD9A,0.06760787432889243,0.01292503479817061,0.0015907735136209981,0.0015907735136209981,0.0
ERGIC2,0.0,0.0,0.0,0.0,0.0
ERGIC3,0.00019884668920262477,0.00019884668920262477,0.00019884668920262477,0.0,0.00019884668920262477
ERGIC1,0.0,0.0,0.0,0.0,0.0
B3GAT3,0.0,0.0,0.0,0.0,0.0
B3GAT2,0.0,0.0,0.0,0.0,0.0
B3GAT1,0.0,0.0,0.0,0.0,0.0
CALM2,0.0,0.0,0.0,0.0,0.0
CALM3,0.0,0.0,0.0,0.0,0.0
SPG21,0.0,0.0,0.0,0.0,0.0
SPG20,0.08291906939749454,0.01948697554185723,0.0015907735136209981,0.0015907735136209981,0.0
GSDMB,0.0,0.0,0.0,0.0,0.0
GSDMC,0.0,0.0,0.0,0.0,0.0
GSDMD,0.037383177570093455,0.004772320540862995,0.0005965400676078744,0.0005965400676078744,0.0
UPK1A,0.0,0.0,0.0,0.0,0.0
UPK1B,1.0,1.0,1.0,0.0,1.0
DLGAP2,1.0,1.0,1.0,0.0,1.0
DLGAP3,0.0,0.0,0.0,0.0,0.0
DLGAP1,1.0,1.0,1.0,0.0,1.0
DLGAP4,1.0,1.0,1.0,0.0,1.0
DLGAP5,0.032213163650825216,0.010340027838536488,0.003976933784052496,0.003976933784052496,0.0
OIP5,0.007357327500497117,0.003579240405647246,0.00019884668920262477,0.00019884668920262477,0.0
FAM169A,1.0,1.0,1.0,0.0,1.0
PTPN18,0.04792205209783257,0.011135414595346987,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477
LRRFIP2,0.0,0.0,0.0,0.0,0.0
PTPN13,0.0,0.0,0.0,0.0,0.0
PTPN12,0.024656989461125472,0.0027838536488367467,0.0007953867568104991,0.0005965400676078744,0.00019884668920262477
PTPN11,0.04533704513819845,0.005766553986876119,0.00019884668920262477,0.0,0.00019884668920262477
PTPN14,1.0,1.0,1.0,0.0,1.0
LYAR,0.0,0.0,0.0,0.0,0.0
TRAPPC6A,0.0,0.0,0.0,0.0,0.0
MZB1,0.04831974547623782,0.023463909325909724,0.00457347385166037,0.004374627162457745,0.00019884668920262477
TRAPPC6B,0.0,0.0,0.0,0.0,0.0
CDK3,0.022270829190693973,0.0041757804732551205,0.00019884668920262477,0.00019884668920262477,0.0
HLA-DQB1,0.016901968582223106,0.0013919268244183733,0.0,0.0,0.0
MSMB,0.0,0.0,0.0,0.0,0.0
HLA-DQB3,0.0,0.0,0.0,0.0,0.0
HLA-DQB2,0.0,0.0,0.0,0.0,0.0
CDK7,0.0,0.0,0.0,0.0,0.0
FOXS1,0.0,0.0,0.0,0.0,0.0
CAMKK2,1.0,1.0,1.0,0.0,1.0
CAMKK1,1.0,1.0,1.0,0.0,1.0
CHMP3,0.0,0.0,0.0,0.0,0.0
RPL36AL,0.0,0.0,0.0,0.0,0.0
CHMP7,0.0,0.0,0.0,0.0,0.0
CHMP6,1.0,1.0,1.0,0.0,1.0
CHMP5,0.0,0.0,0.0,0.0,0.0
OR52N4,0.0,0.0,0.0,0.0,0.0
OR52N2,0.0,0.0,0.0,0.0,0.0
OR52N1,0.0,0.0,0.0,0.0,0.0
LY6G6C,0.0,0.0,0.0,0.0,0.0
HOXA13,0.43243243243243246,0.1891891891891892,0.10810810810810811,0.08108108108108109,0.02702702702702703
HOXA11,0.4594594594594595,0.21621621621621623,0.13513513513513514,0.10810810810810811,0.02702702702702703
GTF2I,1.0,1.0,1.0,0.0,1.0
TDH,1.0,1.0,1.0,0.0,1.0
TDG,0.0,0.0,0.0,0.0,0.0
HN1,0.0067607874328892426,0.002585006959634122,0.0,0.0,0.0
LRRC27,0.03837741101610658,0.006164247365281368,0.0,0.0,0.0
LRRC26,0.0,0.0,0.0,0.0,0.0
LRRC25,0.044939351759793196,0.024259296082720223,0.005368860608470869,0.005368860608470869,0.0
LRRC24,0.027241996420759595,0.001789620202823623,0.0,0.0,0.0
LRRC23,0.05170013919268244,0.00954464108172599,0.0,0.0,0.0
MPDU1,0.0882879300059654,0.01749850864983098,0.00039769337840524953,0.00039769337840524953,0.0
LRRC29,0.006164247365281368,0.00019884668920262477,0.0,0.0,0.0
LRRC28,0.0,0.0,0.0,0.0,0.0
GCNT4,0.0,0.0,0.0,0.0,0.0
GCNT1,0.0,0.0,0.0,0.0,0.0
GCNT2,1.0,1.0,1.0,0.0,1.0
LPCAT4,1.0,1.0,1.0,0.0,1.0
LPCAT2,1.0,1.0,1.0,0.0,1.0
LPCAT3,1.0,1.0,1.0,0.0,1.0
LPCAT1,0.0,0.0,0.0,0.0,0.0
TAGLN,0.07894213561344203,0.037780870948498704,0.00994233446013124,0.009743487770928615,0.00019884668920262477
ALPP,0.0,0.0,0.0,0.0,0.0
PDK1,0.0,0.0,0.0,0.0,0.0
PDK3,0.0,0.0,0.0,0.0,0.0
PDK2,0.0,0.0,0.0,0.0,0.0
EBP,0.02585006959634122,0.0007953867568104991,0.00019884668920262477,0.00019884668920262477,0.0
PDK4,1.0,1.0,1.0,0.0,1.0
LNPEP,1.0,1.0,1.0,0.0,1.0
ALPI,0.0015907735136209981,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477,0.0
SEC61A1,0.025651222907138595,0.001988466892026248,0.0005965400676078744,0.0005965400676078744,0.0
SEC61A2,0.0,0.0,0.0,0.0,0.0
ALPL,1.0,1.0,1.0,0.0,1.0
PECR,0.0,0.0,0.0,0.0,0.0
DDIT3,0.0,0.0,0.0,0.0,0.0
DDIT4,0.0,0.0,0.0,0.0,0.0
HYAL1,0.0,0.0,0.0,0.0,0.0
CT45A1,0.006959634122091867,0.006561940743686618,0.0041757804732551205,0.0041757804732551205,0.0
PTPMT1,0.0,0.0,0.0,0.0,0.0
ATP5C1,0.011135414595346987,0.005965400676078743,0.00039769337840524953,0.00039769337840524953,0.0
NPC2,0.5,0.5,0.5,0.5,0.0
NPC1,0.0,0.0,0.0,0.0,0.0
RAB3GAP2,0.0,0.0,0.0,0.0,0.0
BHLHA15,0.0007953867568104991,0.00019884668920262477,0.00019884668920262477,0.00019884668920262477,0.0
RAB3GAP1,0.0067607874328892426,0.0015907735136209981,0.0,0.0,0.0
DAG1,0.0,0.0,0.0,0.0,0.0
ETHE1,0.0,0.0,0.0,0.0,0.0
SGSM3,0.03459932392125671,0.007158480811294492,0.0007953867568104991,0.0007953867568104991,0.0
KDM1A,0.0013919268244183733,0.0,0.0,0.0,0.0
KDM1B,0.0,0.0,0.0,0.0,0.0
HIST1H3H,0.0,0.0,0.0,0.0,0.0
FCER1G,0.04792205209783257,0.02783853648836747,0.007953867568104992,0.007953867568104992,0.0
BTG4,0.0067607874328892426,0.0063630940544839925,0.003976933784052496,0.003976933784052496,0.0
BTG3,1.0,1.0,1.0,0.0,1.0
BTG2,0.0,0.0,0.0,0.0,0.0
BTG1,0.0,0.0,0.0,0.0,0.0
SRD5A3,0.0,0.0,0.0,0.0,0.0
SRD5A1,0.0,0.0,0.0,0.0,0.0
GGA1,0.03459932392125671,0.005965400676078743,0.0005965400676078744,0.0005965400676078744,0.0
GGA3,0.011135414595346987,0.002585006959634122,0.00019884668920262477,0.00019884668920262477,0.0
GGA2,0.017697355339033605,0.003778087094849871,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477
FHOD1,0.0,0.0,0.0,0.0,0.0
GJC1,0.07755020878902366,0.03201431696162259,0.003778087094849871,0.003579240405647246,0.00019884668920262477
PSMB9,0.05468283953072181,0.034002783853648834,0.0041757804732551205,0.0041757804732551205,0.0
PSMB8,0.06263670709882681,0.032213163650825216,0.0023861602704314975,0.0023861602704314975,0.0
PSMB7,0.00954464108172599,0.003976933784052496,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477
PSMB6,0.007556174189699742,0.0027838536488367467,0.00039769337840524953,0.00039769337840524953,0.0
PSMB5,0.010737721216941738,0.005170013919268244,0.00019884668920262477,0.00019884668920262477,0.0
PSMB4,0.0,0.0,0.0,0.0,0.0
PSMB3,0.0067607874328892426,0.0011930801352157488,0.00019884668920262477,0.00019884668920262477,0.0
PSMB2,0.003976933784052496,0.00039769337840524953,0.0,0.0,0.0
PSMB1,0.00019884668920262477,0.0,0.0,0.0,0.0
LMBR1L,0.030025850069596342,0.003778087094849871,0.00019884668920262477,0.00019884668920262477,0.0
PNMA1,0.08311791608669716,0.028236229866772718,0.003579240405647246,0.003579240405647246,0.0
ACKR2,0.0,0.0,0.0,0.0,0.0
PNMA3,0.0005965400676078744,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477,0.0
PNMA2,0.0,0.0,0.0,0.0,0.0
TRIML2,0.006561940743686618,0.005766553986876119,0.0027838536488367467,0.002585006959634122,0.00019884668920262477
VPS13D,0.0,0.0,0.0,0.0,0.0
NACC1,0.5,0.5,0.5,0.5,0.0
VPS13A,0.0,0.0,0.0,0.0,0.0
SH3KBP1,0.0,0.0,0.0,0.0,0.0
VPS13C,0.0,0.0,0.0,0.0,0.0
VPS13B,0.020282362298667728,0.0031815470272419963,0.00039769337840524953,0.00039769337840524953,0.0
BEX2,0.019685822231059854,0.0023861602704314975,0.0005965400676078744,0.0005965400676078744,0.0
BEX1,0.019288128852654605,0.004374627162457745,0.0007953867568104991,0.0007953867568104991,0.0
TMEM160,0.0,0.0,0.0,0.0,0.0
TMEM165,0.0,0.0,0.0,0.0,0.0
TMEM164,0.0,0.0,0.0,0.0,0.0
EVI2A,0.0457347385166037,0.027639689799164844,0.005368860608470869,0.005170013919268244,0.00019884668920262477
TMEM168,1.0,1.0,1.0,0.0,1.0
EVI2B,0.04712666534102207,0.032610857029230465,0.00954464108172599,0.009345794392523364,0.00019884668920262477
FOXN2,1.0,1.0,1.0,0.0,1.0
FOXN3,0.0005965400676078744,0.0,0.0,0.0,0.0
COL14A1,0.06462517399085305,0.032610857029230465,0.006959634122091867,0.006959634122091867,0.0
IFFO1,0.0,0.0,0.0,0.0,0.0
TAP2,0.04613243189500895,0.012726188108967985,0.0015907735136209981,0.0013919268244183733,0.00019884668920262477
SNAP91,0.026446609663949096,0.003976933784052496,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477
C11orf30,0.018890435474249352,0.001988466892026248,0.00019884668920262477,0.00019884668920262477,0.0
IFNA6,0.0,0.0,0.0,0.0,0.0
MACROD2,1.0,1.0,1.0,0.0,1.0
MACROD1,0.0007953867568104991,0.00039769337840524953,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477
KRR1,0.0,0.0,0.0,0.0,0.0
STRN,0.0,0.0,0.0,0.0,0.0
C8orf48,1.0,1.0,1.0,0.0,1.0
TP53I3,0.0,0.0,0.0,0.0,0.0
MB,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0
SLC18A3,1.0,1.0,1.0,0.0,1.0
SLC18A2,1.0,1.0,1.0,0.0,1.0
SLC18A1,0.0,0.0,0.0,0.0,0.0
RALBP1,0.0,0.0,0.0,0.0,0.0
ZNF830,1.0,1.0,1.0,0.0,1.0
ZNF837,0.013521574865778485,0.0023861602704314975,0.0,0.0,0.0
ZNF839,1.0,1.0,1.0,0.5,0.5
PHAX,0.002585006959634122,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477,0.0
ZPBP,0.006959634122091867,0.006561940743686618,0.00457347385166037,0.00457347385166037,0.0
TSPY1,0.006959634122091867,0.006561940743686618,0.004772320540862995,0.00457347385166037,0.00019884668920262477
RAB33A,1.0,1.0,1.0,0.0,1.0
SLC17A9,1.0,1.0,1.0,0.0,1.0
RAB33B,0.0,0.0,0.0,0.0,0.0
SLC17A5,0.0,0.0,0.0,0.0,0.0
SLC17A6,0.0005965400676078744,0.00019884668920262477,0.00019884668920262477,0.00019884668920262477,0.0
SLC17A7,0.020083515609465103,0.0023861602704314975,0.0,0.0,0.0
SLC17A1,0.002585006959634122,0.0013919268244183733,0.00019884668920262477,0.0,0.00019884668920262477
SLC17A2,0.0027838536488367467,0.001789620202823623,0.0011930801352157488,0.0011930801352157488,0.0
SETDB2,1.0,1.0,1.0,0.0,1.0
ITCH,0.0,0.0,0.0,0.0,0.0
CHMP4A,1.0,1.0,1.0,0.0,1.0
CHMP4B,0.0,0.0,0.0,0.0,0.0
CHMP4C,0.04692781865181945,0.018890435474249352,0.0029827003380393717,0.0029827003380393717,0.0
COBLL1,1.0,1.0,1.0,0.0,1.0
ST5,0.0,0.0,0.0,0.0,0.0
ST7,0.0,0.0,0.0,0.0,0.0
TMEM173,0.028236229866772718,0.003778087094849871,0.0005965400676078744,0.0005965400676078744,0.0
ZNF302,1.0,1.0,1.0,0.0,1.0
ZNF300,1.0,1.0,1.0,0.0,1.0
STS,1.0,1.0,1.0,0.0,1.0
HOXB13,0.13513513513513514,0.08108108108108109,0.05405405405405406,0.05405405405405406,0.0
FBXO17,0.5,0.5,0.5,0.0,0.5
PPP3CA,0.0,0.0,0.0,0.0,0.0
PPP3CB,0.07635712865380792,0.020282362298667728,0.002585006959634122,0.002585006959634122,0.0
PPP3CC,0.0,0.0,0.0,0.0,0.0
LIF,1.0,1.0,1.0,0.0,1.0
RPL12,0.002585006959634122,0.001988466892026248,0.0013919268244183733,0.0013919268244183733,0.0
RPL18,0.0029827003380393717,0.001988466892026248,0.0011930801352157488,0.0011930801352157488,0.0
ADRA2A,1.0,1.0,1.0,0.0,1.0
ADRA2B,1.0,1.0,1.0,0.0,1.0
RPL19,0.0027838536488367467,0.001988466892026248,0.0011930801352157488,0.0011930801352157488,0.0
TEX28,0.006959634122091867,0.006561940743686618,0.004374627162457745,0.004374627162457745,0.0
SYT8,0.032610857029230465,0.016901968582223106,0.0029827003380393717,0.0029827003380393717,0.0
SYT9,1.0,1.0,1.0,0.0,1.0
MTCH2,0.010340027838536488,0.005567707297673493,0.00019884668920262477,0.00019884668920262477,0.0
MTCH1,0.0,0.0,0.0,0.0,0.0
SYT1,0.040962417975740704,0.006561940743686618,0.00019884668920262477,0.00019884668920262477,0.0
SYT2,0.0,0.0,0.0,0.0,0.0
SYT3,0.000994233446013124,0.00039769337840524953,0.00019884668920262477,0.0,0.00019884668920262477
SYT4,0.0027838536488367467,0.0015907735136209981,0.00039769337840524953,0.00039769337840524953,0.0
SYT5,0.0033803937164446213,0.001789620202823623,0.000994233446013124,0.000994233446013124,0.0
SYT6,0.0,0.0,0.0,0.0,0.0
SYT7,0.014316961622588983,0.0005965400676078744,0.0,0.0,0.0
TIAL1,1.0,1.0,1.0,0.0,1.0
IGKV1-12,0.02366275601511235,0.005567707297673493,0.0005965400676078744,0.0005965400676078744,0.0
FUBP3,0.0,0.0,0.0,0.0,0.0
FUBP1,0.03539471067806721,0.00954464108172599,0.0011930801352157488,0.000994233446013124,0.00019884668920262477
SCHIP1,0.05388745277391131,0.010936567906144362,0.0005965400676078744,0.0005965400676078744,0.0
MARCO,0.028435076555975342,0.008152714257307616,0.0,0.0,0.0
SAP30,0.0,0.0,0.0,0.0,0.0
NBL1,0.053092066017100814,0.018691588785046728,0.000994233446013124,0.000994233446013124,0.0
HSFX1,0.0,0.0,0.0,0.0,0.0
SMPD4,0.03181547027241997,0.00874925432491549,0.00019884668920262477,0.00019884668920262477,0.0
SMPD1,0.0,0.0,0.0,0.0,0.0
SMPD3,0.0,0.0,0.0,0.0,0.0
SMPD2,0.07238019486975542,0.022668522569099226,0.000994233446013124,0.000994233446013124,0.0
BRIP1,0.011533107973752238,0.003778087094849871,0.00039769337840524953,0.00039769337840524953,0.0
PDE11A,0.0,0.0,0.0,0.0,0.0
TTC28,0.0642274806124478,0.01908928216345198,0.000994233446013124,0.000994233446013124,0.0
TTC24,0.0,0.0,0.0,0.0,0.0
TTC25,0.04672897196261682,0.012726188108967985,0.0007953867568104991,0.0007953867568104991,0.0
TTC27,0.0063630940544839925,0.001789620202823623,0.00039769337840524953,0.00039769337840524953,0.0
TTC22,0.07317558162656591,0.026446609663949096,0.005965400676078743,0.005965400676078743,0.0
ENO1,1.0,1.0,1.0,0.0,1.0
ENO2,0.04692781865181945,0.010340027838536488,0.00019884668920262477,0.00019884668920262477,0.0
ENO3,1.0,1.0,1.0,0.0,1.0
CFD,0.033008550407635714,0.005965400676078743,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477
OBSCN,1.0,1.0,1.0,0.0,1.0
MCL1,0.0,0.0,0.0,0.0,0.0
SORBS1,0.0851063829787234,0.0232650626367071,0.003579240405647246,0.003579240405647246,0.0
SORBS3,0.04295088486776695,0.008948101014118115,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477
SORBS2,1.0,1.0,1.0,0.0,1.0
ODC1,0.0,0.0,0.0,0.0,0.0
IL18RAP,0.04712666534102207,0.03121893020481209,0.00497116723006562,0.00497116723006562,0.0
EOMES,0.04454165838138795,0.02366275601511235,0.0041757804732551205,0.0041757804732551205,0.0
CGB1,0.0,0.0,0.0,0.0,0.0
CGB2,0.0,0.0,0.0,0.0,0.0
FKBP14,0.0,0.0,0.0,0.0,0.0
UBE2J1,1.0,1.0,1.0,0.0,1.0
FKBP10,0.06641479419367667,0.01829389540664148,0.001988466892026248,0.001988466892026248,0.0
FKBP11,0.0433485782461722,0.008351560946510241,0.0005965400676078744,0.0005965400676078744,0.0
FBXO11,0.014118114933386359,0.003976933784052496,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477
FBXO16,0.0,0.0,0.0,0.0,0.0
TACO1,0.011930801352157487,0.006561940743686618,0.0005965400676078744,0.00039769337840524953,0.00019884668920262477
FBXO15,0.00039769337840524953,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477,0.0
SFTA3,1.0,1.0,1.0,0.0,1.0
CNGB1,0.0,0.0,0.0,0.0,0.0
CNGB3,0.0,0.0,0.0,0.0,0.0
BCLAF1,0.03519586398886459,0.009743487770928615,0.0023861602704314975,0.0021873135812288725,0.00019884668920262477
PLA2G6,0.0216742891230861,0.001789620202823623,0.00019884668920262477,0.0,0.00019884668920262477
PLA2G7,1.0,1.0,1.0,0.0,1.0
PLA2G5,0.0,0.0,0.0,0.0,0.0
PLA2G3,0.018095048717438854,0.003976933784052496,0.0,0.0,0.0
CCDC77,0.0,0.0,0.0,0.0,0.0
CCDC70,0.0067607874328892426,0.0063630940544839925,0.004374627162457745,0.0041757804732551205,0.00019884668920262477
CCDC71,0.0,0.0,0.0,0.0,0.0
HIST3H2BB,0.0,0.0,0.0,0.0,0.0
SNORD4A,0.0,0.0,0.0,0.0,0.0
GHITM,0.011533107973752238,0.00497116723006562,0.00039769337840524953,0.00039769337840524953,0.0
CSHL1,0.006561940743686618,0.001789620202823623,0.00039769337840524953,0.00019884668920262477,0.00019884668920262477
FKBP1B,0.0,0.0,0.0,0.0,0.0
FKBP1A,0.0,0.0,0.0,0.0,0.0
UNC50,1.0,1.0,1.0,0.0,1.0
NKAIN4,0.5,0.5,0.5,0.0,0.5
MAP1A,0.08411214953271028,0.022668522569099226,0.002585006959634122,0.002585006959634122,0.0
MAP1B,0.07953867568104991,0.0216742891230861,0.0013919268244183733,0.0011930801352157488,0.00019884668920262477
RMI2,0.012328494730562736,0.00457347385166037,0.0005965400676078744,0.0005965400676078744,0.0
UNC5B,0.0,0.0,0.0,0.0,0.0
UNC5C,1.0,1.0,1.0,0.0,1.0
VGF,0.001789620202823623,0.000994233446013124,0.0,0.0,0.0
UNC5A,0.0,0.0,0.0,0.0,0.0
UNC5D,0.0,0.0,0.0,0.0,0.0
MAP1S,0.0,0.0,0.0,0.0,0.0
RPL18A,0.0027838536488367467,0.001789620202823623,0.000994233446013124,0.000994233446013124,0.0
ALOX12B,1.0,1.0,1.0,0.0,1.0
EPB41L1,1.0,1.0,1.0,0.0,1.0
PPCDC,1.0,1.0,1.0,0.0,1.0
EPB41L3,1.0,1.0,1.0,0.0,1.0
EPB41L2,0.07416981507257904,0.0208789023662756,0.0011930801352157488,0.0011930801352157488,0.0
EPB41L5,0.0,0.0,0.0,0.0,0.0
ACSS3,0.0,0.0,0.0,0.0,0.0
ACSS2,0.0,0.0,0.0,0.0,0.0
ACSS1,1.0,1.0,1.0,0.0,1.0
KIDINS220,0.05189898588188507,0.007158480811294492,0.00039769337840524953,0.00039769337840524953,0.0
PCOLCE2,0.0,0.0,0.0,0.0,0.0
DFNA5,0.0,0.0,0.0,0.0,0.0
MAGEH1,0.05110359912507457,0.01372042155498111,0.0007953867568104991,0.0007953867568104991,0.0
WNT3,0.0,0.0,0.0,0.0,0.0
WNT2,0.0,0.0,0.0,0.0,0.0
WNT1,0.0,0.0,0.0,0.0,0.0
LRRN4,0.0,0.0,0.0,0.0,0.0
AGXT,0.0,0.0,0.0,0.0,0.0
WNT6,0.0,0.0,0.0,0.0,0.0
WNT4,1.0,1.0,1.0,0.0,1.0
RNF170,0.0,0.0,0.0,0.0,0.0
PCNA,0.007158480811294492,0.003579240405647246,0.00019884668920262477,0.00019884668920262477,0.0
ZBTB7A,1.0,1.0,1.0,0.0,1.0
ZBTB7B,0.03579240405647246,0.005170013919268244,0.00019884668920262477,0.0,0.00019884668920262477
PCNP,0.06482402068005567,0.010936567906144362,0.0007953867568104991,0.0005965400676078744,0.00019884668920262477
PCNT,1.0,1.0,1.0,0.0,1.0
PCNX,0.0,0.0,0.0,0.0,0.0
UTY,0.5,0.5,0.5,0.4,0.1
PACRG,0.017697355339033605,0.0029827003380393717,0.0,0.0,0.0
UFD1L,0.0,0.0,0.0,0.0,0.0
ILF3,0.01570888844700736,0.001988466892026248,0.0005965400676078744,0.00039769337840524953,0.00019884668920262477
ILF2,0.0,0.0,0.0,0.0,0.0
BOK,1.0,1.0,1.0,0.0,1.0
BOC,0.053092066017100814,0.01749850864983098,0.0011930801352157488,0.000994233446013124,0.00019884668920262477
DENND2D,0.102803738317757,0.03241201034002784,0.003579240405647246,0.0033803937164446213,0.00019884668920262477
PPT1,0.0,0.0,0.0,0.0,0.0
RABAC1,0.0,0.0,0.0,0.0,0.0
INPP4B,0.01252734141976536,0.0007953867568104991,0.00019884668920262477,0.0,0.00019884668920262477
INPP4A,0.0,0.0,0.0,0.0,0.0
