gene_hsapiens_stress_down,hsapiens_stress_down_Fraction_sp_less4,hsapiens_stress_down_Fraction_sp_less3,hsapiens_stress_down_Fraction_sp_less2,hsapiens_stress_down_Fraction_sp_1,hsapiens_stress_down_Fraction_sp_0
ZGPAT,0.34273858921161826,0.15292342512259524,0.005960015088645794,0.005960015088645794,0.0
EIF5A2,0.34462466993587326,0.17155790267823462,0.010562052055827989,0.01048660882685779,7.544322897019993e-05
UBE2D4,0.33813655224443606,0.14024896265560166,0.004752923425122595,0.004752923425122595,0.0
UBE2D2,0.3061486231610713,0.043907959260656354,0.00045265937382119953,0.00045265937382119953,0.0
UBE2D3,0.32168992832893245,0.06457940399849113,0.0014334213504337986,0.0014334213504337986,0.0
UBE2D1,0.24579403998491137,0.021576763485477178,0.0003017729158807997,0.00022632968691059977,7.544322897019993e-05
EDNRA,0.34598264805733686,0.17638626933232743,0.01818181818181818,0.018106374952847983,7.544322897019993e-05
EDNRB,0.30728027159562427,0.06186344775556394,0.002640513013956997,0.0025650697849867975,7.544322897019993e-05
SAP130,0.2721991701244813,0.026857789513391173,0.0003772161448509996,0.0003017729158807997,7.544322897019993e-05
APOF,0.190569596378725,0.012372689551112788,0.0006035458317615994,0.0006035458317615994,0.0
APOD,0.34356846473029046,0.15556393813655225,0.00980761976612599,0.00980761976612599,0.0
APOE,0.23975858166729536,0.016220294228592985,0.0006035458317615994,0.0005281026027913995,7.544322897019993e-05
APOB,0.0,0.0,0.0,0.0,0.0
APOO,0.348321388155413,0.17291588079969822,0.007544322897019992,0.007544322897019992,0.0
APOM,0.24254998113919277,0.009883062995096191,0.00015088645794039985,0.00015088645794039985,0.0
APOH,0.012146359864202188,0.0006035458317615994,0.0003772161448509996,0.0003017729158807997,7.544322897019993e-05
FAM104A,0.2561297623538287,0.03017729158807997,0.0003017729158807997,0.0003017729158807997,0.0
CCDC50,0.33677857412297246,0.11505092417955488,0.005658242172764994,0.005658242172764994,0.0
CCDC51,0.23779705771407017,0.012749905695963787,0.0,0.0,0.0
CCDC53,0.32682006789890605,0.09422859298377971,0.0006789890607317993,0.0006789890607317993,0.0
CCDC57,0.3437193511882309,0.15360241418332704,0.00950584685024519,0.00943040362127499,7.544322897019993e-05
CCDC58,0.33662768766503204,0.12817804602036967,0.002866842700867597,0.002866842700867597,0.0
CCDC59,0.3007167106752169,0.061410788381742736,0.0006789890607317993,0.0006789890607317993,0.0
NUFIP2,0.2811014711429649,0.033345907204828364,0.00022632968691059977,0.00022632968691059977,0.0
NUFIP1,0.3225198038476047,0.07989437947944172,0.000980761976612599,0.000980761976612599,0.0
PREPL,0.3486231610712939,0.2088268577895134,0.01788004526593738,0.017804602036967182,7.544322897019993e-05
CABP5,0.15337608449641646,0.01931346661637118,0.0003017729158807997,0.0003017729158807997,0.0
CABP2,0.0,0.0,0.0,0.0,0.0
CABP1,0.3109015465861939,0.08660882685778952,0.0015843078083741984,0.0015088645794039985,7.544322897019993e-05
FBXO34,0.28532629196529613,0.03477932855526217,0.00045265937382119953,0.00045265937382119953,0.0
FBXO36,0.3404752923425123,0.13904187099207846,0.006940777065258393,0.006940777065258393,0.0
FBXO30,0.33700490380988307,0.13360995850622406,0.003998491135420596,0.003998491135420596,0.0
FBXO31,0.3302150132025651,0.11565447001131648,0.0021878536401357977,0.002112410411165598,7.544322897019993e-05
FBXO32,0.3459072048283667,0.17110524330441343,0.00935496039230479,0.00927951716333459,7.544322897019993e-05
FBXO33,0.3003394945303659,0.042851754055073556,0.0006035458317615994,0.0005281026027913995,7.544322897019993e-05
FBXO38,0.3106752168992833,0.047152018106374954,0.0012825348924933987,0.0012825348924933987,0.0
MBOAT2,0.32840437570728026,0.08479818936250472,0.001886080724254998,0.0018106374952847981,7.544322897019993e-05
MBOAT1,0.34085250848736326,0.13926820067898907,0.003017729158807997,0.003017729158807997,0.0
MBOAT7,0.34190871369294606,0.14077706525839306,0.004149377593360996,0.004149377593360996,0.0
MBOAT4,0.22640513013956998,0.025952470765748775,0.0003017729158807997,0.0003017729158807997,0.0
SDPR,0.34545454545454546,0.16469256884194644,0.013730667672576385,0.013730667672576385,0.0
ALAS1,0.3339871746510751,0.11535269709543569,0.003017729158807997,0.0029422859298377972,7.544322897019993e-05
ALAS2,0.16816295737457562,0.01833270463975858,0.0006789890607317993,0.0006789890607317993,0.0
RTN4R,0.31052433044134287,0.05680875141456054,0.0006035458317615994,0.0005281026027913995,7.544322897019993e-05
FICD,0.34002263296869106,0.12101093926820068,0.0031686156167483968,0.003093172387778197,7.544322897019993e-05
KIAA0513,0.31482459449264427,0.06842700867597133,0.0016597510373443983,0.0015843078083741984,7.544322897019993e-05
CDCA7L,0.23787250094304035,0.016597510373443983,0.0,0.0,0.0
APBA1,0.3149000377216145,0.07740475292342512,0.0014334213504337986,0.0013579781214635986,7.544322897019993e-05
APBA3,0.3215390418709921,0.07016220294228594,0.0014334213504337986,0.0013579781214635986,7.544322897019993e-05
APBA2,0.3431912485854395,0.15156544700113164,0.008147868728781591,0.008147868728781591,0.0
MORC2,0.2875895888344021,0.03772161448509996,0.0003017729158807997,0.0003017729158807997,0.0
MORC3,0.34039984911354204,0.12847981893625046,0.003923047906450396,0.003923047906450396,0.0
MORC1,0.3022255752546209,0.05484722746133534,0.003093172387778197,0.003093172387778197,0.0
MORC4,0.2754432289701999,0.02814032440588457,0.0005281026027913995,0.00045265937382119953,7.544322897019993e-05
PTPRZ1,0.3250848736325915,0.09234251225952471,0.004149377593360996,0.004073934364390796,7.544322897019993e-05
RAI1,0.3364013579781215,0.12644285175405506,0.004903809883062995,0.004828366654092795,7.544322897019993e-05
RAI2,0.3491512636740853,0.2086005281026028,0.024820822331195775,0.024745379102225577,7.544322897019993e-05
COL28A1,0.3128630705394191,0.07446246699358733,0.001961523953225198,0.001961523953225198,0.0
CBWD5,0.32440588457185965,0.08313843832516031,0.0013579781214635986,0.0013579781214635986,0.0
CBWD2,0.2764239909468125,0.03153526970954357,0.0003017729158807997,0.0003017729158807997,0.0
LGALS3BP,0.24745379102225576,0.03244058845718597,0.00045265937382119953,0.00045265937382119953,0.0
TTBK2,0.35224443606186345,0.23870237646171255,0.023689173896642775,0.023613730667672576,7.544322897019993e-05
TTBK1,0.34115428140324405,0.12682006789890607,0.004828366654092795,0.004828366654092795,0.0
ZNFX1,0.33579781214635984,0.11535269709543569,0.004300264051301396,0.004300264051301396,0.0
ACBD3,0.3125612976235383,0.04730290456431535,0.0008298755186721991,0.0008298755186721991,0.0
ACBD5,0.3331572991324029,0.0992832893247831,0.001886080724254998,0.001886080724254998,0.0
ACBD4,0.32568841946435306,0.08487363259147492,0.000980761976612599,0.000980761976612599,0.0
HYLS1,0.0,0.0,0.0,0.0,0.0
TIGIT,0.34092795171633344,0.14190871369294605,0.020596001508864578,0.020596001508864578,0.0
DFFA,0.3023764617125613,0.04866088268577895,0.00045265937382119953,0.00045265937382119953,0.0
DFFB,0.33821199547340625,0.12719728404375708,0.004300264051301396,0.004300264051301396,0.0
REV3L,0.3431912485854395,0.16159939645416824,0.0077706525839305925,0.0077706525839305925,0.0
RNF19B,0.3157299132402867,0.06827612221803094,0.000980761976612599,0.0009053187476423991,7.544322897019993e-05
RNF19A,0.3112787627310449,0.06903055450773293,0.0009053187476423991,0.0008298755186721991,7.544322897019993e-05
MRPL43,0.31731422104866086,0.07204828366654092,0.0006035458317615994,0.0005281026027913995,7.544322897019993e-05
MRPL42,0.3015465861938891,0.05296114673708035,0.00022632968691059977,0.00022632968691059977,0.0
MRPL41,0.3207091663523199,0.06684270086759714,0.001131648434552999,0.001056205205582799,7.544322897019993e-05
MRPL40,0.34175782723500564,0.13911731422104867,0.0053564692568841945,0.0053564692568841945,0.0
MRPL47,0.33813655224443606,0.11882308562806489,0.0034703885326291964,0.0034703885326291964,0.0
MRPL46,0.3331572991324029,0.0878913617502829,0.001886080724254998,0.001886080724254998,0.0
HGFAC,0.33783477932855527,0.13836288193134666,0.006714447378347793,0.006714447378347793,0.0
MRPL44,0.34251225952470765,0.16823840060354583,0.008147868728781591,0.008147868728781591,0.0
TRIP6,0.33934364390795924,0.13398717465107507,0.006488117691437194,0.006488117691437194,0.0
TRIP4,0.2946058091286307,0.048434552998868355,0.00015088645794039985,0.00015088645794039985,0.0
MRPL48,0.24617125612976234,0.01855903432666918,7.544322897019993e-05,7.544322897019993e-05,0.0
NGF,0.34470011316484345,0.17593360995850624,0.016069407770652584,0.015993964541682382,7.544322897019993e-05
NGB,0.18875895888344021,0.012825348924933987,0.0005281026027913995,0.0005281026027913995,0.0
UHRF1,0.3350433798566579,0.11527725386646548,0.003998491135420596,0.003998491135420596,0.0
UNC93B1,0.3491512636740853,0.2099585062240664,0.024669935873255375,0.024594492644285176,7.544322897019993e-05
NEK6,0.2926442851754055,0.05009430403621275,0.0005281026027913995,0.00045265937382119953,7.544322897019993e-05
NEK7,0.34605809128630705,0.16937004903809882,0.008826857789513391,0.00875141456054319,7.544322897019993e-05
NEK4,0.34115428140324405,0.14854771784232365,0.006110901546586194,0.006035458317615994,7.544322897019993e-05
NEK5,0.33172387778196905,0.11225952470765749,0.006035458317615994,0.005960015088645794,7.544322897019993e-05
NEK2,0.33851376838928704,0.13368540173519428,0.005658242172764994,0.005582798943794795,7.544322897019993e-05
NEK3,0.33217653715579026,0.12304790645039608,0.003923047906450396,0.003923047906450396,0.0
NEK8,0.35073557148245943,0.21501320256506978,0.018257261410788383,0.018257261410788383,0.0
NEK9,0.34447378347793284,0.16680497925311202,0.005130139569973595,0.005054696341003395,7.544322897019993e-05
BMX,0.34809505846850247,0.19713315729913242,0.013504337985665787,0.013504337985665787,0.0
G0S2,0.26148623161071294,0.023990946812523575,0.00015088645794039985,7.544322897019993e-05,7.544322897019993e-05
DHPS,0.29045643153526973,0.036288193134666163,0.001056205205582799,0.001056205205582799,0.0
COQ10B,0.2959637872500943,0.03726895511127876,0.00022632968691059977,0.00022632968691059977,0.0
CCDC6,0.32108638249717086,0.07400980761976612,0.0012070916635231988,0.0012070916635231988,0.0
CCDC9,0.2930215013202565,0.04028668427008676,0.0006789890607317993,0.0006789890607317993,0.0
NSD1,0.3146737080347039,0.06639004149377593,0.0015088645794039985,0.0015088645794039985,0.0
CYP2A7,0.0,0.0,0.0,0.0,0.0
R3HCC1,0.32304790645039605,0.07981893625047153,0.0009053187476423991,0.0009053187476423991,0.0
EID2B,0.35133911731422107,0.22836665409279516,0.027838551490003773,0.027838551490003773,0.0
WDHD1,0.32440588457185965,0.08389287061486232,0.0018106374952847981,0.0018106374952847981,0.0
AS3MT,0.25892116182572616,0.02082233119577518,0.0003017729158807997,0.00022632968691059977,7.544322897019993e-05
KEL,0.29234251225952473,0.051829498302527345,0.0005281026027913995,0.0005281026027913995,0.0
LAGE3,0.33247831007167106,0.0992832893247831,0.0018106374952847981,0.0017351942663145982,7.544322897019993e-05
STAB1,0.33949453036589966,0.13451527725386647,0.013127121840814786,0.013051678611844588,7.544322897019993e-05
STAB2,0.14749151263674085,0.007996982270841191,7.544322897019993e-05,7.544322897019993e-05,0.0
PYHIN1,0.34462466993587326,0.16484345529988684,0.021953979630328177,0.02187853640135798,7.544322897019993e-05
RNFT2,0.34243681629573747,0.15737457563183704,0.0067898906073179935,0.006714447378347793,7.544322897019993e-05
MTMR14,0.2936250471520181,0.03832516031686156,0.0005281026027913995,0.0005281026027913995,0.0
TRMT2A,0.34092795171633344,0.14711429649188984,0.005507355714824595,0.005507355714824595,0.0
ECE2,0.350207468879668,0.20784609581290078,0.012448132780082987,0.012448132780082987,0.0
ECE1,0.3184458694832139,0.07121840814786873,0.001056205205582799,0.000980761976612599,7.544322897019993e-05
IMPACT,0.3253112033195021,0.08396831384383252,0.0013579781214635986,0.0013579781214635986,0.0
EVC2,0.34952847981893626,0.2031686156167484,0.026329686910599774,0.026254243681629572,7.544322897019993e-05
AURKA,0.33579781214635984,0.12900792153904186,0.002640513013956997,0.002640513013956997,0.0
AURKB,0.34258770275367784,0.15903432666918144,0.007921539041870993,0.007921539041870993,0.0
AURKC,1.0,1.0,1.0,0.0,1.0
WFIKKN2,0.33466616371180685,0.13587325537533007,0.004375707280271595,0.004375707280271595,0.0
WFIKKN1,0.3290833647680121,0.09422859298377971,0.0012825348924933987,0.0012825348924933987,0.0
OR6C74,0.047831007167106754,0.0036967182195397964,0.0012070916635231988,0.001131648434552999,7.544322897019993e-05
ACADVL,0.3339871746510751,0.11987929083364768,0.003017729158807997,0.003017729158807997,0.0
CHN2,0.1960015088645794,0.00958129007921539,7.544322897019993e-05,0.0,7.544322897019993e-05
CHN1,0.34718973972086004,0.1912485854394568,0.01901169370049038,0.018936250471520182,7.544322897019993e-05
CAV2,0.34786872878159186,0.17812146359864203,0.01946435307431158,0.01938890984534138,7.544322897019993e-05
CAV3,0.24194643530743115,0.02964918898528857,7.544322897019993e-05,0.0,7.544322897019993e-05
AXL,0.34945303658996607,0.21176914371935118,0.025047152018106374,0.024971708789136175,7.544322897019993e-05
CAV1,0.35073557148245943,0.2179554884949076,0.02829121086382497,0.028215767634854772,7.544322897019993e-05
SARNP,0.3333836288193135,0.11135420596001509,0.001961523953225198,0.001961523953225198,0.0
LRRC32,0.3418332704639759,0.14605809128630706,0.014258770275367786,0.014183327046397586,7.544322897019993e-05
SKAP2,0.2988306299509619,0.05786495662014334,0.0012825348924933987,0.0012825348924933987,0.0
SKAP1,0.34500188608072424,0.16642776310826105,0.01086382497170879,0.01086382497170879,0.0
PITPNA,0.3030554507732931,0.046774801961523955,0.0005281026027913995,0.0005281026027913995,0.0
PITPNB,0.3112033195020747,0.06488117691437194,0.0015088645794039985,0.0015088645794039985,0.0
AMN1,0.33700490380988307,0.11942663145982647,0.001961523953225198,0.001886080724254998,7.544322897019993e-05
KIR3DL2,0.25877027536778574,0.04722746133534515,0.0027159562429271973,0.0027159562429271973,0.0
KIR3DL3,0.0,0.0,0.0,0.0,0.0
LMNB2,0.2968691059977367,0.033647680120709164,0.0003772161448509996,0.0003772161448509996,0.0
IL13RA2,0.10418709920784609,0.005658242172764994,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
IL13RA1,0.3097698981516409,0.06231610712938514,0.0009053187476423991,0.0008298755186721991,7.544322897019993e-05
LMNB1,0.34341757827235003,0.17072802715956242,0.011920030177291588,0.011920030177291588,0.0
MRPS28,0.34070162202942283,0.14168238400603544,0.005205582798943795,0.005205582798943795,0.0
MRPS26,0.33836288193134667,0.13081855903432668,0.0035458317615993966,0.0035458317615993966,0.0
CD274,0.27906450396076954,0.040890230101848356,0.0007544322897019992,0.0006789890607317993,7.544322897019993e-05
MRPS24,0.3388909845341381,0.12855526216522067,0.004752923425122595,0.004752923425122595,0.0
CD276,0.3075066012825349,0.05786495662014334,0.001131648434552999,0.001056205205582799,7.544322897019993e-05
MRPS22,0.3350433798566579,0.09694454922670691,0.0027913994718973974,0.0027913994718973974,0.0
MRPS23,0.33225198038476045,0.1045643153526971,0.002640513013956997,0.0025650697849867975,7.544322897019993e-05
RXFP3,0.14213504337985666,0.004526593738211996,0.0,0.0,0.0
RXFP2,0.0,0.0,0.0,0.0,0.0
SVIL,0.34937759336099583,0.18762731044888722,0.010788381742738589,0.010712938513768389,7.544322897019993e-05
JMJD6,0.31188230856280647,0.05877027536778574,0.0012825348924933987,0.0012825348924933987,0.0
JMJD4,0.3244813278008299,0.06601282534892493,0.000980761976612599,0.000980761976612599,0.0
ZHX2,0.186797434930215,0.0063372312334967935,0.0,0.0,0.0
ZHX3,0.3431912485854395,0.17238777819690682,0.006186344775556394,0.006186344775556394,0.0
JMJD8,0.2957374575631837,0.03643907959260656,0.0003772161448509996,0.0003772161448509996,0.0
ZHX1,0.22270841192003019,0.006563560920407393,0.00022632968691059977,0.00022632968691059977,0.0
APPL1,0.3255375330064127,0.0980761976612599,0.0023387400980761975,0.0023387400980761975,0.0
APPL2,0.31482459449264427,0.06533383628819313,0.0008298755186721991,0.0008298755186721991,0.0
SIGMAR1,0.2823840060354583,0.03213881554130517,0.0003772161448509996,0.0003772161448509996,0.0
HS3ST2,0.2840437570728027,0.05952470765748774,0.0005281026027913995,0.00045265937382119953,7.544322897019993e-05
HS3ST1,0.2783855149000377,0.052433044134288946,0.000980761976612599,0.0009053187476423991,7.544322897019993e-05
SVIP,0.3394190871369295,0.14190871369294605,0.007619766125990192,0.007544322897019992,7.544322897019993e-05
PHOSPHO1,0.17299132402866843,0.015541305167861185,0.0003017729158807997,0.00022632968691059977,7.544322897019993e-05
OR2T10,0.11618257261410789,0.001886080724254998,0.0003017729158807997,0.0003017729158807997,0.0
ZNHIT3,0.3019992455677103,0.05024519049415315,0.00045265937382119953,0.00045265937382119953,0.0
ZNHIT2,0.31407016220294226,0.05658242172764994,0.0006789890607317993,0.0006789890607317993,0.0
ZNHIT1,0.3260656356092041,0.08698604300264051,0.0008298755186721991,0.0008298755186721991,0.0
ZNHIT6,0.34311580535646924,0.15073557148245945,0.006563560920407393,0.006563560920407393,0.0
NFATC2IP,0.3274990569596379,0.1051678611844587,0.0016597510373443983,0.0016597510373443983,0.0
OR7G2,0.0,0.0,0.0,0.0,0.0
OR7G3,0.04307808374198416,0.003772161448509996,0.0009053187476423991,0.0009053187476423991,0.0
BLID,0.0,0.0,0.0,0.0,0.0
FAAH2,0.3510373443983402,0.21139192757450018,0.02202942285929838,0.02202942285929838,0.0
ZP3,0.0,0.0,0.0,0.0,0.0
ZP2,0.02693323274236137,0.0025650697849867975,0.0,0.0,0.0
TTYH2,0.3450773293096945,0.15601659751037344,0.003772161448509996,0.0036967182195397964,7.544322897019993e-05
STK11IP,0.3421350433798567,0.14409656733308185,0.005658242172764994,0.005658242172764994,0.0
NFS1,0.34620897774424747,0.16182572614107885,0.007091663523198793,0.007091663523198793,0.0
FBXL3,0.34326669181440966,0.15737457563183704,0.007317993210109393,0.007317993210109393,0.0
ROBO2,0.3055450773293097,0.06721991701244813,0.0008298755186721991,0.0008298755186721991,0.0
FBXL5,0.2973217653715579,0.045190494153149754,0.0003017729158807997,0.0003017729158807997,0.0
DES,0.34228592983779704,0.14032440588457187,0.007091663523198793,0.007016220294228593,7.544322897019993e-05
ROBO4,0.33579781214635984,0.12086005281026029,0.008600528102602792,0.008600528102602792,0.0
DEK,0.34334213504337985,0.14062617880045267,0.005054696341003395,0.005054696341003395,0.0
HTR2A,0.33662768766503204,0.13655224443606187,0.005130139569973595,0.005130139569973595,0.0
HTR2C,0.17827235005658243,0.013127121840814786,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
HTR2B,0.3117314221048661,0.08012070916635232,0.0023387400980761975,0.0023387400980761975,0.0
GBA2,0.22995096190116937,0.013579781214635987,0.00015088645794039985,0.00015088645794039985,0.0
P2RX7,0.31867219917012446,0.06344775556393814,0.0012070916635231988,0.001131648434552999,7.544322897019993e-05
KIAA0895,0.34771784232365144,0.19713315729913242,0.012448132780082987,0.012372689551112788,7.544322897019993e-05
GBAS,0.33783477932855527,0.13383628819313467,0.003244058845718597,0.003244058845718597,0.0
TBPL2,0.06933232742361373,0.004375707280271595,0.0015088645794039985,0.0015088645794039985,0.0
TBPL1,0.1951716333459072,0.008525084873632592,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
ESAM,0.34190871369294606,0.14530365899660505,0.013428894756695587,0.013353451527725387,7.544322897019993e-05
ERMN,0.32267069030554507,0.09023010184835911,0.008072425499811391,0.008072425499811391,0.0
ACE,0.0,0.0,0.0,0.0,0.0
ACD,0.34952847981893626,0.1963032817804602,0.016220294228592985,0.016220294228592985,0.0
ATP5S,0.3038098830629951,0.052433044134288946,0.0005281026027913995,0.0005281026027913995,0.0
ATP5J,0.34417201056205204,0.16740852508487364,0.006110901546586194,0.006110901546586194,0.0
ATP5I,0.3326291965296115,0.0978498679743493,0.0025650697849867975,0.0025650697849867975,0.0
ATP5H,0.33874009807619765,0.13300641267446248,0.003923047906450396,0.003923047906450396,0.0
ME1,0.2982270841192003,0.04820822331195775,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
ME3,0.32003017729158806,0.08585439456808751,0.001961523953225198,0.001886080724254998,7.544322897019993e-05
ME2,0.31950207468879666,0.06895511127876273,0.0014334213504337986,0.0014334213504337986,0.0
ATP5B,0.34198415692191625,0.14447378347793285,0.004752923425122595,0.004752923425122595,0.0
ATP5E,0.3304413428894757,0.09226706903055451,0.0015088645794039985,0.0015088645794039985,0.0
ATP5D,0.3391173142210487,0.15292342512259524,0.004903809883062995,0.004903809883062995,0.0
MPZL3,0.3505092417955489,0.2259524707657488,0.023538287438702378,0.023538287438702378,0.0
TBK1,0.25431912485854397,0.017729158807996984,0.00045265937382119953,0.00045265937382119953,0.0
MPZL1,0.3250094304036213,0.09754809505846851,0.0033949453036589967,0.0033195020746887966,7.544322897019993e-05
CYP7B1,0.2596755941154281,0.016823840060354582,0.00022632968691059977,0.00022632968691059977,0.0
MET,0.2921161825726141,0.04345529988683516,0.0006035458317615994,0.0005281026027913995,7.544322897019993e-05
CLPX,0.33187476423990947,0.0930969445492267,0.0013579781214635986,0.0013579781214635986,0.0
LALBA,0.16446623915503583,0.013127121840814786,0.002036967182195398,0.002036967182195398,0.0
CLPP,0.34221048660882686,0.15367785741229725,0.005130139569973595,0.005054696341003395,7.544322897019993e-05
CLPS,0.005809128630705394,0.0003772161448509996,0.0003017729158807997,0.0003017729158807997,0.0
CLPB,0.33142210486608825,0.11316484345529988,0.002036967182195398,0.002036967182195398,0.0
FEZF1,0.3081855903432667,0.07333081855903432,0.0027159562429271973,0.0027159562429271973,0.0
FEZF2,0.24933987174651076,0.029045643153526972,0.0006789890607317993,0.0006789890607317993,0.0
SLC9A3R2,0.24971708789136174,0.03055450773293097,0.001131648434552999,0.001056205205582799,7.544322897019993e-05
SLC9A3R1,0.35043379856657864,0.22829121086382498,0.01999245567710298,0.01991701244813278,7.544322897019993e-05
SLC40A1,0.27385892116182575,0.02874387023764617,0.0005281026027913995,0.00045265937382119953,7.544322897019993e-05
CLP1,0.33391173142210484,0.11105243304413429,0.0021878536401357977,0.002112410411165598,7.544322897019993e-05
DTWD2,0.33195020746887965,0.09287061486231611,0.001886080724254998,0.001886080724254998,0.0
DTWD1,0.34734062617880046,0.1974349302150132,0.013504337985665787,0.013428894756695587,7.544322897019993e-05
CPE,0.34447378347793284,0.17533006412674462,0.014032440588457186,0.013956997359486986,7.544322897019993e-05
CASS4,0.3245567710298001,0.09211618257261411,0.011995473406261788,0.011920030177291588,7.544322897019993e-05
CYP46A1,0.34922670690305546,0.2101093926820068,0.02202942285929838,0.021953979630328177,7.544322897019993e-05
BANK1,0.33602414183327045,0.12259524707657488,0.012900792153904187,0.012825348924933987,7.544322897019993e-05
DOC2A,0.3440211241041117,0.15918521312712183,0.010788381742738589,0.010712938513768389,7.544322897019993e-05
DOC2B,0.25522444360618635,0.02859298377970577,0.0005281026027913995,0.0005281026027913995,0.0
LMTK3,0.34839683138438327,0.17880045265937383,0.013202565069784986,0.013202565069784986,0.0
LMTK2,0.3399471897397209,0.13383628819313467,0.003923047906450396,0.003847604677480196,7.544322897019993e-05
RBM4B,0.34839683138438327,0.1980384760467748,0.02021878536401358,0.02021878536401358,0.0
HHIP,0.23289324783100718,0.022632968691059976,0.0003772161448509996,0.0003017729158807997,7.544322897019993e-05
PSAP,0.3115050924179555,0.05990192380233874,0.0009053187476423991,0.0009053187476423991,0.0
KRT17,0.3041870992078461,0.05680875141456054,0.0035458317615993966,0.0035458317615993966,0.0
KRT16,0.08849490758204451,0.0053564692568841945,7.544322897019993e-05,7.544322897019993e-05,0.0
KRT15,0.28857035081101473,0.04933987174651075,0.002112410411165598,0.002112410411165598,0.0
KRT14,0.08743870237646172,0.004828366654092795,7.544322897019993e-05,7.544322897019993e-05,0.0
KRT13,0.007846095812900793,0.0006035458317615994,0.0003017729158807997,0.0003017729158807997,0.0
KRT12,0.13738211995473407,0.00950584685024519,0.00015088645794039985,7.544322897019993e-05,7.544322897019993e-05
KRT10,0.00015088645794039985,0.00015088645794039985,7.544322897019993e-05,7.544322897019993e-05,0.0
GABRE,0.34107883817427387,0.13466616371180687,0.005733685401735194,0.005733685401735194,0.0
GABRD,1.0,1.0,1.0,0.0,1.0
KRT19,0.33843832516031686,0.12402866842700867,0.010712938513768389,0.010637495284798189,7.544322897019993e-05
KRT18,0.3464353074311581,0.16869105997736702,0.013504337985665787,0.013504337985665787,0.0
SLC26A6,0.27717842323651454,0.03968313843832516,0.00015088645794039985,0.00015088645794039985,0.0
PAG1,0.32221803093172385,0.0964164466239155,0.007393436439079593,0.007317993210109393,7.544322897019993e-05
NBPF3,0.3264428517540551,0.09234251225952471,0.002263296869105998,0.0021878536401357977,7.544322897019993e-05
NBPF1,0.3320256506978499,0.11082610335722369,0.0035458317615993966,0.0034703885326291964,7.544322897019993e-05
PKLR,0.26706903055450776,0.028366654092795172,0.0003772161448509996,0.0003772161448509996,0.0
TM9SF4,0.33300641267446246,0.1099962278385515,0.0024141833270463976,0.0024141833270463976,0.0
TM9SF2,0.3301395699735949,0.0981516408902301,0.0023387400980761975,0.0023387400980761975,0.0
SPATS2L,0.0,0.0,0.0,0.0,0.0
MEPCE,0.11980384760467748,0.002866842700867597,0.0,0.0,0.0
KCNC4,0.2767257638626933,0.05039607695209355,0.0003017729158807997,0.0003017729158807997,0.0
KCNC1,0.25348924933987177,0.03704262542436816,0.0007544322897019992,0.0006789890607317993,7.544322897019993e-05
KCNC2,0.2921161825726141,0.05220671444737835,0.0013579781214635986,0.0013579781214635986,0.0
KCNC3,0.34605809128630705,0.16778574122972464,0.008525084873632592,0.008525084873632592,0.0
NGFR,0.14605809128630706,0.013806110901546586,0.00015088645794039985,7.544322897019993e-05,7.544322897019993e-05
ACAA2,0.33625047152018106,0.1011693700490381,0.002263296869105998,0.002263296869105998,0.0
ACAA1,0.34734062617880046,0.19509619011693702,0.01010939268200679,0.01010939268200679,0.0
OR3A1,0.23545831761599398,0.022255752546208978,0.001961523953225198,0.001961523953225198,0.0
ARIH2,0.3044888721237269,0.041569219162580155,0.00045265937382119953,0.00045265937382119953,0.0
ARIH1,0.3434930215013203,0.15390418709920783,0.006639004149377593,0.006563560920407393,7.544322897019993e-05
SUFU,0.3241795548849491,0.06910599773670313,0.0014334213504337986,0.0013579781214635986,7.544322897019993e-05
PLA2G4C,0.32787627310448886,0.09090909090909091,0.0014334213504337986,0.0013579781214635986,7.544322897019993e-05
PLA2G4B,0.34334213504337985,0.15963787250094305,0.006110901546586194,0.006110901546586194,0.0
PLA2G4A,0.3115050924179555,0.06352319879290834,0.0009053187476423991,0.0008298755186721991,7.544322897019993e-05
PLA2G4F,0.3388909845341381,0.11897397208600528,0.01048660882685779,0.01048660882685779,0.0
PLA2G4E,0.26797434930215014,0.03477932855526217,0.00022632968691059977,0.00022632968691059977,0.0
PLA2G4D,0.3345152772538665,0.1035081101471143,0.0044511505092417955,0.0044511505092417955,0.0
OR8H1,0.0,0.0,0.0,0.0,0.0
CMTM2,0.23998491135420597,0.03500565824217276,0.0007544322897019992,0.0006789890607317993,7.544322897019993e-05
CMTM3,0.34605809128630705,0.1817427385892116,0.00950584685024519,0.00950584685024519,0.0
CMTM6,0.34417201056205204,0.16710675216899284,0.007544322897019992,0.007544322897019992,0.0
DEC1,0.0,0.0,0.0,0.0,0.0
COL11A1,0.33466616371180685,0.12802715956242927,0.006940777065258393,0.006865333836288193,7.544322897019993e-05
COL11A2,0.33956997359486985,0.13647680120709166,0.006865333836288193,0.006865333836288193,0.0
NDUFA10,0.3269709543568465,0.08095058468502452,0.001131648434552999,0.001056205205582799,7.544322897019993e-05
NDUFA11,0.3139192757450019,0.06095812900792154,0.001131648434552999,0.001131648434552999,0.0
