gene_hsapiens_wound_up,hsapiens_wound_up_Fraction_sp_less7,hsapiens_wound_up_Fraction_sp_less6,hsapiens_wound_up_Fraction_sp_less5,hsapiens_wound_up_Fraction_sp_less4,hsapiens_wound_up_Fraction_sp_less3,hsapiens_wound_up_Fraction_sp_less2,hsapiens_wound_up_Fraction_sp_1,hsapiens_wound_up_Fraction_sp_0
PLA2G4A,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.11126383563625841,0.0062215148665268035,0.0062215148665268035,0.0
PLA2G4F,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11849815524849888,0.010417420241626275,0.010417420241626275,0.0
PLA2G4E,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.0695218114736309,0.0007234319612240468,0.0007234319612240468,0.0
PLA2G4D,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.11350647471605295,0.005498082905302756,0.005498082905302756,0.0
OR8H1,0.12826448672502352,0.12826448672502352,0.11676191854156116,0.003038414237140997,7.234319612240469e-05,0.0,0.0,0.0
CMTM2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12710699558706504,0.08196484120668451,0.004991680532445923,0.004991680532445923,0.0
CMTM3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12298343340808797,0.018592201403458006,0.018592201403458006,0.0
CMTM6,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12131953989727266,0.0170006510887651,0.0170006510887651,0.0
DEC1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.06749620198220357,0.0007234319612240468,0.0007234319612240468,0.0
COL11A1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.11213195398972726,0.005136366924690733,0.005136366924690733,0.0
COL11A2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.11770238009115243,0.006727917239383636,0.006727917239383636,0.0
NDUFA10,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12768574115604428,0.11603848658033712,0.015192071185704984,0.015192071185704984,0.0
NDUFA11,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12761339795992188,0.09672285321565506,0.0005787455689792375,0.0005787455689792375,0.0
NDUFA12,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12768574115604428,0.10851479418360703,0.0020256094914273314,0.0020256094914273314,0.0
NDUFA13,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.11538739781523548,0.0028213846487737827,0.0028213846487737827,0.0
ALDH1L2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12768574115604428,0.1019315633364682,0.003978875786732258,0.0039065325906098534,7.234319612240469e-05
ALDH1L1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.11162555161687043,0.008970556319178181,0.008970556319178181,0.0
GNG7,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.11806409607176445,0.005353396513057947,0.005353396513057947,0.0
GNG4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.1189322144252333,0.008102437965709326,0.00803009476958692,7.234319612240469e-05
GNG5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12768574115604428,0.11328944512768574,0.0046299645518339,0.0046299645518339,0.0
GNG2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.11705129132605079,0.008319467554076539,0.008319467554076539,0.0
GNG3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12739636837155466,0.04246545612385155,0.0007234319612240468,0.0007234319612240468,0.0
GNG8,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1265282500180858,0.06351732619547132,0.0008681183534688563,0.0008681183534688563,0.0
FUS,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.11849815524849888,0.0060044852781595895,0.0060044852781595895,0.0
FUZ,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.11668957534543876,0.004485278159589091,0.004485278159589091,0.0
SMARCE1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.1219706286623743,0.015409100774072199,0.015409100774072199,0.0
FUK,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12254937423135354,0.006583230847138827,0.006583230847138827,0.0
RASGEF1C,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.1126383563625841,0.004485278159589091,0.004485278159589091,0.0
SMYD4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.10323374086667149,0.0013021775302032843,0.0013021775302032843,0.0
SMYD5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.10938291253707588,0.0018809230991825218,0.0018809230991825218,0.0
TRDMT1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.11336178832380815,0.007089633219995659,0.007089633219995659,0.0
SMYD1,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.06988352745424292,0.00021702958836721407,0.0,0.0,0.0
SMYD2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11220429718584968,0.0033277870216306157,0.0033277870216306157,0.0
SMYD3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12761339795992188,0.09484193011647254,0.0015192071185704985,0.0015192071185704985,0.0
SERPIND1,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.11278304275482891,0.0062215148665268035,0.0,0.0,0.0
FAM78A,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11806409607176445,0.01157491137958475,0.01157491137958475,0.0
LY75,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1234898357809448,0.025247775446719235,0.025247775446719235,0.0
CLK1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.10735730304564856,0.0034001302177530204,0.0033277870216306157,7.234319612240469e-05
CLK2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11965564638645736,0.005353396513057947,0.005353396513057947,0.0
CLK3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11900455762135571,0.0060044852781595895,0.0060044852781595895,0.0
CLK4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.09903783549157202,0.002749041452651378,0.0026766982565289733,7.234319612240469e-05
ONECUT3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.09281632062504522,0.0007234319612240468,0.0007234319612240468,0.0
ONECUT2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.1234174925848224,0.013817550459379295,0.013817550459379295,0.0
ONECUT1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11517036822686827,0.003689503002242639,0.003689503002242639,0.0
TMEM150A,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12761339795992188,0.10851479418360703,0.0024596686681617594,0.0024596686681617594,0.0
MTO1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12725168197930983,0.07878174057729871,0.00021702958836721407,0.00021702958836721407,0.0
LYSMD3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.07422411922158721,0.00028937278448961875,0.00028937278448961875,0.0
ACVR2A,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.11972798958257976,0.00788540837734211,0.00788540837734211,0.0
ACVR2B,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.11936627360196773,0.009693988280402228,0.009693988280402228,0.0
RRAS2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.09751862837300151,0.0013021775302032843,0.0013021775302032843,0.0
MTOR,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12739636837155466,0.1065615278883021,0.0014468639224480937,0.0014468639224480937,0.0
MUC5AC,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12023439195543659,0.014975041597337771,0.0003617159806120234,0.0003617159806120234,0.0
OMG,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.10518700716197642,0.013166461694277654,0.013166461694277654,0.0
OMD,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1234898357809448,0.020400781306518123,0.020328438110395718,7.234319612240469e-05
OMP,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12703465239094264,0.034652390942631846,0.00014468639224480938,0.00014468639224480938,0.0
OR52D1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.0894885336034146,0.0009404615495912609,0.0009404615495912609,0.0
HIP1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11951095999421255,0.00940461549591261,0.00940461549591261,0.0
SETMAR,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.12059610793604862,0.012949432105910439,0.012949432105910439,0.0
CYBB,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11871518483686609,0.02452434348549519,0.024452000289372784,7.234319612240469e-05
CYBA,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12377920856543442,0.03146929031324604,0.03139694711712363,7.234319612240469e-05
HMHA1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11763003689503002,0.02532011864284164,0.02532011864284164,0.0
CEACAM16,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12710699558706504,0.04572089994935976,7.234319612240469e-05,7.234319612240469e-05,0.0
CTNS,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.09086305432974029,0.0008681183534688563,0.0008681183534688563,0.0
CIDEC,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12768574115604428,0.07480286479056644,0.0015915503146929032,0.0015192071185704985,7.234319612240469e-05
CIDEA,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.08008391810750198,0.0015192071185704985,0.0015192071185704985,0.0
HSF1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12732402517543226,0.09476958692035015,0.00043405917673442813,0.00043405917673442813,0.0
TRMT112,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12754105476379946,0.10619981190769008,0.0008681183534688563,0.0008681183534688563,0.0
HSF2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12081313752441583,0.010345077045503871,0.010345077045503871,0.0
HSF4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.11661723214931635,0.01374520726325689,0.01374520726325689,0.0
PRPF4B,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.11198726759748245,0.003978875786732258,0.003978875786732258,0.0
RORC,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12218765825074152,0.010779136222238299,0.010779136222238299,0.0
RORB,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.11025103089054475,0.005932142082037185,0.005932142082037185,0.0
RORA,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1266005932142082,0.06850900672791724,0.00028937278448961875,0.00028937278448961875,0.0
ZNF471,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.12414092454604644,0.01577081675468422,0.01577081675468422,0.0
ZNF473,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12739636837155466,0.09064602474137308,0.0007957751573464516,0.0007957751573464516,0.0
ROR2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.12045142154380381,0.011647254575707155,0.011647254575707155,0.0
ROR1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.11791940967951964,0.010200390653259062,0.010128047457136656,7.234319612240469e-05
SLTM,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.10634449829993489,0.0020256094914273314,0.0020256094914273314,0.0
SFI1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12254937423135354,0.00940461549591261,0.00940461549591261,0.0
KPNA7,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.09599942125443102,0.003978875786732258,0.003978875786732258,0.0
KPNA6,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12768574115604428,0.11162555161687043,0.002749041452651378,0.002749041452651378,0.0
KPNA5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.12283874701584316,0.015047384793460175,0.015047384793460175,0.0
KPNA4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.11770238009115243,0.004123562178977067,0.004123562178977067,0.0
KPNA3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11690660493380597,0.003038414237140997,0.003038414237140997,0.0
KPNA2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.1094552557331983,0.004123562178977067,0.004051218982854663,7.234319612240469e-05
KPNA1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.09809737394198076,0.0010128047457136657,0.0010128047457136657,0.0
PTGIR,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.11849815524849888,0.015047384793460175,0.015047384793460175,0.0
FRS3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.12016204875931419,0.008608840338566157,0.008608840338566157,0.0
FRS2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.12059610793604862,0.01048976343774868,0.01048976343774868,0.0
GOLT1B,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12746871156767706,0.06510887651016421,0.00028937278448961875,0.00028937278448961875,0.0
GOLT1A,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12298343340808797,0.010055704261014252,0.010055704261014252,0.0
NUDT18,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11791940967951964,0.005136366924690733,0.005136366924690733,0.0
B4GALT1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.09303335021341243,0.0013021775302032843,0.0012298343340808797,7.234319612240469e-05
B4GALT3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11459162265788903,0.003255443825508211,0.003255443825508211,0.0
B4GALT2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12754105476379946,0.10229327931708022,0.004051218982854663,0.004051218982854663,0.0
B4GALT5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12768574115604428,0.10308905447442668,0.0016638935108153079,0.0015915503146929032,7.234319612240469e-05
B4GALT4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.07856471098893149,0.001157491137958475,0.001157491137958475,0.0
B4GALT7,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11394053389278738,0.0024596686681617594,0.0024596686681617594,0.0
B4GALT6,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.114229906677277,0.0037618461983650437,0.0037618461983650437,0.0
FCN2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12725168197930983,0.08051797728423642,0.0007957751573464516,0.0007957751573464516,0.0
FCN1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.1111191492440136,0.020617810894885336,0.020617810894885336,0.0
TRRAP,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11596614338421471,0.0046299645518339,0.0046299645518339,0.0
CYP19A1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1268899659986978,0.08485856905158069,0.0010851479418360704,0.0010851479418360704,0.0
SULT2B1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12088548072053823,0.014468639224480937,0.014396296028358534,7.234319612240469e-05
VMAC,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11140852202850322,0.002097952687549736,0.002097952687549736,0.0
DOHH,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12754105476379946,0.11169789481299283,0.0021702958836721407,0.0021702958836721407,0.0
CDH8,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12761339795992188,0.11292772914707372,0.005570426101425161,0.005570426101425161,0.0
FAM83H,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12486435650727049,0.015409100774072199,0.015409100774072199,0.0
LMF1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.10822542139911741,0.0023873254720393547,0.0023873254720393547,0.0
ZMYND10,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.11126383563625841,0.0015192071185704985,0.0015192071185704985,0.0
ZMYND11,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12443029733053607,0.015987846343051434,0.015987846343051434,0.0
ZMYND19,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12081313752441583,0.006149171670404399,0.006149171670404399,0.0
FAM83F,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12103016711278304,0.01128553859509513,0.01128553859509513,0.0
OR4B1,0.12826448672502352,0.12790277074441148,0.04984446212833683,0.00028937278448961875,0.0,0.0,0.0,0.0
HSPB7,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1234898357809448,0.01186428416407437,0.01186428416407437,0.0
HSPB2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12464732691890328,0.0170006510887651,0.0170006510887651,0.0
HSPB3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.1095999421254431,0.0035448166099978297,0.0035448166099978297,0.0
HSPB1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.11444693626564421,0.004268248571221877,0.004195905375099472,7.234319612240469e-05
HSPB8,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.12081313752441583,0.007813065181219707,0.007740721985097301,7.234319612240469e-05
PBXIP1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.11292772914707372,0.002532011864284164,0.0024596686681617594,7.234319612240469e-05
NAV1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11965564638645736,0.01620487593141865,0.016132532735296246,7.234319612240469e-05
NAV3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1189322144252333,0.007668378788974897,0.007668378788974897,0.0
NAV2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.10258265210156985,0.0029660710410185924,0.0028937278448961873,7.234319612240469e-05
LIG1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1250813860956377,0.011213195398972727,0.011213195398972727,0.0
LIG3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11220429718584968,0.0019532662953049267,0.0019532662953049267,0.0
IREB2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.10554872314258844,0.0015915503146929032,0.0015915503146929032,0.0
RNMTL1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.11958330319033494,0.006149171670404399,0.006149171670404399,0.0
BOLL,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11061274687115677,0.001157491137958475,0.001157491137958475,0.0
BARHL2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.08652246256239601,0.0007234319612240468,0.0007234319612240468,0.0
CSPG4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12370686536931201,0.02054546769876293,0.02054546769876293,0.0
CSPG5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12739636837155466,0.08384576430586703,0.001374520726325689,0.001374520726325689,0.0
SCGB2A2,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.06995587065036533,0.0007957751573464516,7.234319612240469e-05,7.234319612240469e-05,0.0
ZKSCAN1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11806409607176445,0.006293858062649208,0.006293858062649208,0.0
ZKSCAN3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.11350647471605295,0.004485278159589091,0.004485278159589091,0.0
ZKSCAN5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.10851479418360703,0.0021702958836721407,0.0021702958836721407,0.0
ZKSCAN4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11336178832380815,0.0029660710410185924,0.0028937278448961873,7.234319612240469e-05
AJAP1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.10099110178687694,0.003255443825508211,0.0031831006293858064,7.234319612240469e-05
TMEM181,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.09520364609708457,0.0016638935108153079,0.0016638935108153079,0.0
TMEM180,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.11473630905013384,0.0046299645518339,0.0046299645518339,0.0
TMEM187,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12710699558706504,0.03675034363018158,0.0,0.0,0.0
TMEM186,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12761339795992188,0.1143022498733994,0.0028937278448961873,0.0028937278448961873,0.0
IL10RB,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12283874701584316,0.02372856832814874,0.02372856832814874,0.0
TMEM189,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.10366780004340592,0.0022426390797945454,0.0022426390797945454,0.0
HCAR2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12168125587788468,0.018158142226723576,0.01808579903060117,7.234319612240469e-05
SCGB1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF7,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.1095275989293207,0.0037618461983650437,0.0037618461983650437,0.0
TAF6,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.12160891268176229,0.007017290023873255,0.007017290023873255,0.0
TAF5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12703465239094264,0.06445778774506258,0.00028937278448961875,0.00028937278448961875,0.0
TAF4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12783042754828908,0.09382912537075888,0.0007234319612240468,0.0007234319612240468,0.0
TAF3,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12153656948563987,0.008753526730810967,0.008753526730810967,0.0
TAF2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.1174130073066628,0.004340591767344281,0.004340591767344281,0.0
TAF1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.117268320914418,0.007234319612240469,0.007234319612240469,0.0
HMOX1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.11712363452217318,0.011719597771829559,0.011719597771829559,0.0
TAF9,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12696230919482024,0.07885408377342111,0.00028937278448961875,0.00028937278448961875,0.0
HMOX2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.11394053389278738,0.0036171598061202344,0.0035448166099978297,7.234319612240469e-05
TSPAN32,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1280474571366563,0.11372350430442017,0.018664544599580408,0.018664544599580408,0.0
TSPAN31,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12790277074441148,0.10388482963177313,0.0019532662953049267,0.0019532662953049267,0.0
ALAD,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12768574115604428,0.1033784272589163,0.003255443825508211,0.003255443825508211,0.0
FOSB,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12580481805686175,0.0339289589814078,0.001374520726325689,0.0013021775302032843,7.234319612240469e-05
PDXK,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.10475294798524198,0.0020256094914273314,0.0019532662953049267,7.234319612240469e-05
CLTCL1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.08811401287708891,0.00043405917673442813,0.00043405917673442813,0.0
LRRCC1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11748535050278522,0.007596035592852492,0.007596035592852492,0.0
FNIP1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12761339795992188,0.10453591839687477,0.0016638935108153079,0.0016638935108153079,0.0
FNIP2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.1004846994140201,0.002097952687549736,0.002097952687549736,0.0
AKAP8L,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281921435289011,0.11553208420748029,0.0020256094914273314,0.0020256094914273314,0.0
PDCD6,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11828112566013166,0.005859798885914779,0.005859798885914779,0.0
PDCD7,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.11943861679809013,0.008825869926933372,0.008825869926933372,0.0
PDCD4,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12160891268176229,0.006800260435506041,0.006727917239383636,7.234319612240469e-05
PDCD5,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11162555161687043,0.008102437965709326,0.008102437965709326,0.0
TCF20,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11763003689503002,0.006510887651016422,0.006510887651016422,0.0
TCF21,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12739636837155466,0.08030094769586921,0.0014468639224480937,0.0014468639224480937,0.0
TCF23,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.089560876799537,0.0010851479418360704,0.0010851479418360704,0.0
PRUNE,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12761339795992188,0.10938291253707588,0.0029660710410185924,0.0029660710410185924,0.0
MINA,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.09672285321565506,0.0009404615495912609,0.0009404615495912609,0.0
HDLBP,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12761339795992188,0.1111191492440136,0.002532011864284164,0.002532011864284164,0.0
ARFGEF1,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.11213195398972726,0.004774650944078709,0.004774650944078709,0.0
ARFGEF2,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.09621645084279823,0.0005787455689792375,0.0005787455689792375,0.0
KARS,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1279751139405339,0.09925486507993923,0.00043405917673442813,0.00043405917673442813,0.0
IL12B,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12754105476379946,0.07364537365260797,0.00028937278448961875,0.00028937278448961875,0.0
IL12A,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12732402517543226,0.05722346813282211,0.00028937278448961875,0.00028937278448961875,0.0
RPIA,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.10851479418360703,0.0018809230991825218,0.0018809230991825218,0.0
SEC22C,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.1281198003327787,0.12052376473992621,0.01063444982999349,0.01063444982999349,0.0
SEC22B,0.12826448672502352,0.12826448672502352,0.12826448672502352,0.12775808435216668,0.09353975258626926,0.00028937278448961875,0.00028937278448961875,0.0
