gene_dmelanogaster_stress_up,dmelanogaster_stress_up_Fraction_sp_less7,dmelanogaster_stress_up_Fraction_sp_less6,dmelanogaster_stress_up_Fraction_sp_less5,dmelanogaster_stress_up_Fraction_sp_less4,dmelanogaster_stress_up_Fraction_sp_less3,dmelanogaster_stress_up_Fraction_sp_less2,dmelanogaster_stress_up_Fraction_sp_1,dmelanogaster_stress_up_Fraction_sp_0
BOC,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.2887216957245171,0.03023945597916516,0.03023945597916516,0.0
DENND2D,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.2942921218259423,0.0431888880850756,0.0431888880850756,0.0
PPT1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3015987846343051,0.27454242928452577,0.013166461694277654,0.013094118498155248,7.234319612240469e-05
RABAC1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3006583230847139,0.1710916588294871,0.0021702958836721407,0.002097952687549736,7.234319612240469e-05
INPP4B,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30167112783042754,0.26745279606453015,0.012370686536931201,0.012298343340808798,7.234319612240469e-05
INPP4A,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.28467047674166246,0.016132532735296246,0.016132532735296246,0.0
SAFB,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3015987846343051,0.27533820444187224,0.02126889965998698,0.02126889965998698,0.0
TRNP1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3011647254575707,0.21080807350068725,0.0036171598061202344,0.0036171598061202344,0.0
NGLY1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3014540982420603,0.2761339795992187,0.013528177674889676,0.013455834478767272,7.234319612240469e-05
LMX1A,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30138175504593795,0.18903277146784345,0.0022426390797945454,0.0022426390797945454,0.0
LMX1B,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3010923822614483,0.151052593503581,0.001157491137958475,0.001157491137958475,0.0
OR6V1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30007957751573466,0.06988352745424292,0.0029660710410185924,0.0029660710410185924,0.0
CNR1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3014540982420603,0.25103089054474426,0.008536497142443754,0.008536497142443754,0.0
GBX2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.2521160384865803,0.010996165810605512,0.010996165810605512,0.0
GBX1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30167112783042754,0.284236417564928,0.019387976560804456,0.019387976560804456,0.0
CNR2,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30167112783042754,0.27251681979309844,0.015409100774072199,0.015409100774072199,0.0
GNL3L,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3012370686536931,0.23685162410475294,0.0031831006293858064,0.0031107574332634017,7.234319612240469e-05
TGS1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3012370686536931,0.2702018375171815,0.02452434348549519,0.024452000289372784,7.234319612240469e-05
ANKS1B,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.2932069738841062,0.03776314837589525,0.03776314837589525,0.0
ANKS1A,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3010923822614483,0.2299790204731245,0.0035448166099978297,0.003472473413875425,7.234319612240469e-05
ADAM10,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3013094118498155,0.2453157780510743,0.007089633219995659,0.007017290023873255,7.234319612240469e-05
ADAM11,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.2916154235694133,0.032554438255082106,0.032554438255082106,0.0
ADAM12,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30102003906532593,0.22759169500108514,0.004340591767344281,0.004340591767344281,0.0
ADAM15,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.2823554944657455,0.012949432105910439,0.012949432105910439,0.0
ADAM17,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30152644143818275,0.2764956955798307,0.012370686536931201,0.012370686536931201,0.0
ADAM19,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.2716487014396296,0.011140852202850321,0.011140852202850321,0.0
MEPE,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.29870505678940895,0.07234319612240468,0.00014468639224480938,0.00014468639224480938,0.0
HAGH,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30167112783042754,0.29241119872675975,0.03335021341242856,0.03335021341242856,0.0
GLYAT,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.2982709976126745,0.042031396947117126,0.00021702958836721407,0.00021702958836721407,0.0
U2AF1L4,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3015987846343051,0.26455906821963393,0.011357881791217536,0.01128553859509513,7.234319612240469e-05
NDEL1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30152644143818275,0.24676264197352238,0.004846994140201114,0.004774650944078709,7.234319612240469e-05
SHANK2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.2761339795992187,0.012949432105910439,0.012877088909788035,7.234319612240469e-05
SHANK1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.28662374303696736,0.027562757722636187,0.02749041452651378,7.234319612240469e-05
PCSK9,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3015987846343051,0.24430297330536063,0.006293858062649208,0.006293858062649208,0.0
PCSK2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30152644143818275,0.21912754105476379,0.005642769297547565,0.005642769297547565,0.0
PCSK6,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30138175504593795,0.2066845113217102,0.0037618461983650437,0.0037618461983650437,0.0
PCSK7,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30138175504593795,0.26593358894595964,0.009549301888157419,0.009549301888157419,0.0
PCSK5,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3014540982420603,0.2728061925775881,0.014396296028358534,0.014396296028358534,0.0
IFNAR2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3015987846343051,0.2782319322867684,0.014975041597337771,0.014975041597337771,0.0
PLTP,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3011647254575707,0.212906026188237,0.0046299645518339,0.0046299645518339,0.0
DPYSL4,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.274759458872893,0.01837517181509079,0.01837517181509079,0.0
SETBP1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30152644143818275,0.27996816899370613,0.01960500614917167,0.019532662953049267,7.234319612240469e-05
SAMSN1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.28582796787962095,0.022281704405700643,0.022281704405700643,0.0
FAM151B,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30102003906532593,0.20263329233885552,0.003038414237140997,0.003038414237140997,0.0
PAXIP1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30152644143818275,0.268320914417999,0.02083484048325255,0.02083484048325255,0.0
VPRBP,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3011647254575707,0.2481371626998481,0.013528177674889676,0.013528177674889676,0.0
USE1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3011647254575707,0.2302683932576141,0.006366201258771613,0.006293858062649208,7.234319612240469e-05
CNRIP1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.292989944295739,0.041886710554872315,0.041886710554872315,0.0
DTX3,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.29508789698328874,0.04919337336323519,0.04919337336323519,0.0
CDC34,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30138175504593795,0.2715763582435072,0.009549301888157419,0.009549301888157419,0.0
CDC37,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3014540982420603,0.2359835057512841,0.0036171598061202344,0.0035448166099978297,7.234319612240469e-05
PGLS,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30174347102654997,0.28792592056717065,0.029877739998553136,0.02980539680243073,7.234319612240469e-05
IRAK4,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.2882152933516603,0.029371337625696305,0.029371337625696305,0.0
WDR7,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.2860449974679881,0.020328438110395718,0.020328438110395718,0.0
CCNA2,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3015987846343051,0.27237213340085364,0.017868769442233957,0.017796426246111552,7.234319612240469e-05
DIAPH2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3015987846343051,0.2848875063300297,0.017941112638356363,0.017868769442233957,7.234319612240469e-05
VPS25,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.28843232294002746,0.02900962164508428,0.028937278448961875,7.234319612240469e-05
DYNC1I1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.29212182594227015,0.03877595312160891,0.03877595312160891,0.0
VPS28,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30152644143818275,0.2802575417781958,0.0185198582073356,0.018447515011213195,7.234319612240469e-05
VPS29,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3012370686536931,0.210229327931708,0.003038414237140997,0.0029660710410185924,7.234319612240469e-05
SKA1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30174347102654997,0.2792447370324821,0.019026260580192432,0.019026260580192432,0.0
SKA3,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30167112783042754,0.27801490269840123,0.017507053461621933,0.017507053461621933,0.0
SKA2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.2686102872024886,0.014540982420603343,0.014540982420603343,0.0
GRID2IP,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.29031324603921,0.025392461838964046,0.025392461838964046,0.0
PGAM5,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30152644143818275,0.2911813643926789,0.03638862764956956,0.03631628445344715,7.234319612240469e-05
PPP1R13B,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3015987846343051,0.26875497359473344,0.011068509006727918,0.010996165810605512,7.234319612240469e-05
PPP1R13L,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30167112783042754,0.2532735296245388,0.007596035592852492,0.007596035592852492,0.0
WNT10A,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.28134268972003185,0.01895391738407003,0.018881574187947624,7.234319612240469e-05
WNT10B,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30152644143818275,0.2605801924329017,0.01143022498733994,0.011357881791217536,7.234319612240469e-05
PYY,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3008753526730811,0.1140128770889098,0.0015192071185704985,0.0015192071185704985,0.0
TM4SF18,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30102003906532593,0.12269406062359835,0.0012298343340808797,0.0012298343340808797,0.0
POU3F3,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.2992838023583882,0.06207046227302322,0.0003617159806120234,0.0003617159806120234,0.0
POU3F1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3012370686536931,0.1809303335021341,0.002097952687549736,0.0020256094914273314,7.234319612240469e-05
LAMB1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3014540982420603,0.2547203935469869,0.010706793026115893,0.010706793026115893,0.0
LAMB3,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30167112783042754,0.28032988497431816,0.017796426246111552,0.017796426246111552,0.0
LAMB2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.28749186139043625,0.018447515011213195,0.018447515011213195,0.0
CYSLTR2,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3009476958692035,0.15626130362439414,0.0008681183534688563,0.0008681183534688563,0.0
LAMB4,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3004412934963467,0.12891557549012517,0.0010851479418360704,0.0010851479418360704,0.0
ATP7B,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30102003906532593,0.21044635752007523,0.0031107574332634017,0.003038414237140997,7.234319612240469e-05
MPHOSPH9,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3014540982420603,0.256167257469435,0.005642769297547565,0.005642769297547565,0.0
MPHOSPH8,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.28763654778268105,0.0370397164146712,0.0370397164146712,0.0
MPHOSPH6,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3011647254575707,0.22332344642986326,0.004268248571221877,0.004268248571221877,0.0
ASTN2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.2759892932069739,0.020256094914273312,0.020256094914273312,0.0
MGA,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.2848875063300297,0.033422556608550966,0.03335021341242856,7.234319612240469e-05
MGP,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3015987846343051,0.280836287347175,0.02083484048325255,0.02083484048325255,0.0
ADSS,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3014540982420603,0.2681762280257542,0.012587716125298416,0.012587716125298416,0.0
SAMD4A,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30174347102654997,0.2840917311726832,0.01924329016855965,0.01924329016855965,0.0
ADSL,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30138175504593795,0.25189900889821315,0.011213195398972727,0.011140852202850321,7.234319612240469e-05
SAMD4B,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3015987846343051,0.2840193879765608,0.01620487593141865,0.01620487593141865,0.0
GAS2L3,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3006583230847139,0.15655067640888373,0.0020256094914273314,0.0020256094914273314,0.0
FAM53C,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3015987846343051,0.25421399117413007,0.004774650944078709,0.004774650944078709,0.0
HN1L,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30174347102654997,0.2729508789698329,0.012732402517543226,0.012732402517543226,0.0
ZW10,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30138175504593795,0.2726615061853433,0.017217680677132315,0.017145337481009913,7.234319612240469e-05
RSRC1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.2726615061853433,0.015409100774072199,0.015409100774072199,0.0
RSRC2,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30152644143818275,0.2763510091875859,0.02503074585835202,0.02503074585835202,0.0
CPN2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.2995008319467554,0.08659480575851841,0.0005064023728568328,0.0005064023728568328,0.0
CPN1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3015987846343051,0.2517543225059683,0.007161976416118064,0.007161976416118064,0.0
HLA-DMB,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30152644143818275,0.2843811039571728,0.018592201403458006,0.018592201403458006,0.0
GABBR1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.29226651233451495,0.04181436735874991,0.04181436735874991,0.0
NLGN2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.29277291470737177,0.04109093539752586,0.041018592201403456,7.234319612240469e-05
NLGN3,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.2853215655067641,0.018736887795702813,0.018664544599580408,7.234319612240469e-05
ARHGAP44,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3015987846343051,0.2789553642479925,0.019170946972437243,0.019098603776314838,7.234319612240469e-05
CASQ1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30152644143818275,0.2550821095275989,0.007234319612240469,0.007234319612240469,0.0
ARHGAP40,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.25667365984229185,0.010128047457136656,0.010128047457136656,0.0
CASQ2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.2900962164508428,0.03284381103957173,0.03284381103957173,0.0
NUP107,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30138175504593795,0.2764233523837083,0.02372856832814874,0.023656225132026334,7.234319612240469e-05
TNNT1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3013094118498155,0.16226578890255372,0.0023873254720393547,0.0023873254720393547,0.0
CDC42EP3,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.2869854590175794,0.02083484048325255,0.02083484048325255,0.0
CDC42EP2,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3015987846343051,0.26709108008391813,0.012081313752441583,0.012081313752441583,0.0
CDC42EP1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3014540982420603,0.25399696158576285,0.0060044852781595895,0.0060044852781595895,0.0
CDC42EP5,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30167112783042754,0.2655718729653476,0.00911524271142299,0.00911524271142299,0.0
CDC42EP4,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3013094118498155,0.2206467481733343,0.004123562178977067,0.004123562178977067,0.0
GPRC6A,0.30181581422267234,0.30181581422267234,0.30152644143818275,0.23287274831802068,0.005353396513057947,0.0,0.0,0.0
TBKBP1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30167112783042754,0.27685741156044275,0.012081313752441583,0.012081313752441583,0.0
RAB36,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.28459813354554003,0.026405266584677713,0.026405266584677713,0.0
ABI2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.2944368082181871,0.04275482890834117,0.04275482890834117,0.0
ABI3,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3015987846343051,0.28467047674166246,0.020762497287130144,0.020690154091007742,7.234319612240469e-05
ABI1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3014540982420603,0.28213846487737826,0.017651739853866744,0.017651739853866744,0.0
TESC,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.2655718729653476,0.007451349200607683,0.007379006004485278,7.234319612240469e-05
OTP,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3014540982420603,0.14736309050133836,0.004774650944078709,0.004774650944078709,0.0
PITPNC1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.29986254792736744,0.11640020256094914,0.00043405917673442813,0.00043405917673442813,0.0
KRT39,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.29971786153512264,0.08225421399117414,0.0,0.0,0.0
ZBED5,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.28134268972003185,0.02532011864284164,0.02532011864284164,0.0
KRT31,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30102003906532593,0.1556825580554149,0.0015915503146929032,0.0015915503146929032,0.0
KRT32,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3014540982420603,0.22144252333068076,0.0033277870216306157,0.0033277870216306157,0.0
KRT35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHDDS,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30138175504593795,0.22129783693843594,0.004268248571221877,0.004195905375099472,7.234319612240469e-05
KRT37,0.30181581422267234,0.30174347102654997,0.30174347102654997,0.28344064240758154,0.019170946972437243,0.0,0.0,0.0
KRT36,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3013094118498155,0.24263907979454533,0.009983361064891847,0.009983361064891847,0.0
IL21,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3010923822614483,0.13499240396440715,0.004412934963466686,0.004412934963466686,0.0
IL20,0.30181581422267234,0.30174347102654997,0.3015987846343051,0.22940027490414527,0.007017290023873255,0.0,0.0,0.0
IL22,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3010923822614483,0.1064891846921797,0.003038414237140997,0.003038414237140997,0.0
IL25,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3007306662808363,0.11459162265788903,0.0013021775302032843,0.0013021775302032843,0.0
IL24,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3015987846343051,0.2702018375171815,0.012443029733053607,0.012443029733053607,0.0
IL27,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3013094118498155,0.26332923388555307,0.00817478116183173,0.00817478116183173,0.0
IL26,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.29906677277002097,0.08550965781668234,0.0005064023728568328,0.0005064023728568328,0.0
TIMP1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30138175504593795,0.25812052376473993,0.007234319612240469,0.007234319612240469,0.0
CLINT1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.28633437025247777,0.017072994284887507,0.0170006510887651,7.234319612240469e-05
C4B,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3015987846343051,0.23352383708312233,0.004412934963466686,0.004340591767344281,7.234319612240469e-05
AHRR,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3015987846343051,0.25189900889821315,0.011140852202850321,0.011140852202850321,0.0
ADCY4,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3014540982420603,0.26593358894595964,0.012153656948563988,0.012153656948563988,0.0
ADCY5,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30152644143818275,0.28170440570064387,0.021341242856109385,0.02126889965998698,7.234319612240469e-05
ADCY6,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30102003906532593,0.17232149316356796,0.0015915503146929032,0.0015915503146929032,0.0
ADCY7,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3014540982420603,0.27700209795268754,0.020690154091007742,0.020690154091007742,0.0
ADCY1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30138175504593795,0.2606525356290241,0.008102437965709326,0.008102437965709326,0.0
ADCY2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.29110902119655646,0.030890544744266803,0.030890544744266803,0.0
ADCY3,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30174347102654997,0.28908341170512913,0.030311799175287563,0.03023945597916516,7.234319612240469e-05
ADCY8,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.2995731751428778,0.07379006004485278,0.00014468639224480938,0.00014468639224480938,0.0
ADCY9,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3014540982420603,0.2648484410041236,0.01143022498733994,0.011357881791217536,7.234319612240469e-05
NUCKS1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.2919771395500253,0.0340013021775302,0.0340013021775302,0.0
DDI2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.2589162989220864,0.006366201258771613,0.006293858062649208,7.234319612240469e-05
DDI1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3015987846343051,0.2069015409100774,0.005498082905302756,0.005425739709180351,7.234319612240469e-05
XRCC1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30152644143818275,0.28032988497431816,0.020690154091007742,0.020617810894885336,7.234319612240469e-05
XRCC3,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30174347102654997,0.29176010996165813,0.04058453302466903,0.040512189828546624,7.234319612240469e-05
XRCC2,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30167112783042754,0.2547927367431093,0.01280474571366563,0.01280474571366563,0.0
XRCC5,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3014540982420603,0.2665123345149389,0.014251609636113724,0.014179266439991319,7.234319612240469e-05
XRCC4,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3008753526730811,0.23721334008536496,0.005498082905302756,0.005498082905302756,0.0
XRCC6,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30152644143818275,0.2693337191637126,0.01960500614917167,0.019532662953049267,7.234319612240469e-05
MEIS3,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.28922809809737393,0.03494176372712146,0.03486942053099906,7.234319612240469e-05
MEIS2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30152644143818275,0.2623887723359618,0.011213195398972727,0.011140852202850321,7.234319612240469e-05
MEIS1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3013094118498155,0.25992910366780003,0.008681183534688563,0.008608840338566157,7.234319612240469e-05
PCDHAC1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30138175504593795,0.23330680749475513,0.005932142082037185,0.005932142082037185,0.0
CTLA4,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30152644143818275,0.27541054763799466,0.019387976560804456,0.019387976560804456,0.0
RSL1D1,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30102003906532593,0.25414164797800765,0.012008970556319179,0.011936627360196773,7.234319612240469e-05
DDX60,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3014540982420603,0.26347392027779787,0.009549301888157419,0.009549301888157419,0.0
H2AFY2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3015987846343051,0.27721912754105477,0.012949432105910439,0.012949432105910439,0.0
ADCY10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNA7,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3012370686536931,0.17195977718295594,0.0017362367069377125,0.0017362367069377125,0.0
KCNA4,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30138175504593795,0.23504304420169284,0.004123562178977067,0.004123562178977067,0.0
KCNA5,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.27454242928452577,0.016421905519785864,0.016421905519785864,0.0
KCNA2,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.2452434348549519,0.008970556319178181,0.008970556319178181,0.0
KCNA3,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3014540982420603,0.26918903277146783,0.013383491282644867,0.013383491282644867,0.0
KCNA1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3013094118498155,0.23656225132026332,0.008319467554076539,0.008319467554076539,0.0
OPTN,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.30152644143818275,0.24206033422556608,0.004702307747956305,0.004702307747956305,0.0
BHMT,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.29537726976777834,0.03935469869058815,7.234319612240469e-05,7.234319612240469e-05,0.0
OPTC,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.2794617666208493,0.020111408522028505,0.020111408522028505,0.0
FTL,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.28763654778268105,0.018592201403458006,0.018592201403458006,0.0
MCCC1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3015987846343051,0.26528250018085797,0.012081313752441583,0.012081313752441583,0.0
ZDHHC1,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.30167112783042754,0.28749186139043625,0.023439195543659117,0.023366852347536715,7.234319612240469e-05
ACACB,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3015987846343051,0.2639079794545323,0.010055704261014252,0.010055704261014252,0.0
ZDHHC3,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3014540982420603,0.27418071330391375,0.011068509006727918,0.010996165810605512,7.234319612240469e-05
PLA2G2A,0.30181581422267234,0.30181581422267234,0.30181581422267234,0.3011647254575707,0.19178181292049482,0.0026043550604065687,0.0026043550604065687,0.0
PLA2G2C,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3012370686536931,0.16747449902336686,0.001374520726325689,0.001374520726325689,0.0
PLA2G2E,0.30181581422267234,0.30181581422267234,0.30174347102654997,0.3006583230847139,0.09064602474137308,0.003689503002242639,0.003689503002242639,0.0
