gene_sscrofa_wound_up,sscrofa_wound_up_Fraction_sp_less7,sscrofa_wound_up_Fraction_sp_less6,sscrofa_wound_up_Fraction_sp_less5,sscrofa_wound_up_Fraction_sp_less4,sscrofa_wound_up_Fraction_sp_less3,sscrofa_wound_up_Fraction_sp_less2,sscrofa_wound_up_Fraction_sp_1,sscrofa_wound_up_Fraction_sp_0
FOXS1,0.3777038269550749,0.37763148375895245,0.37748679736670765,0.3762569630326268,0.31606742385878606,0.013094118498155248,0.013021775302032844,7.234319612240469e-05
CAMKK2,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.37582290385589234,0.30782029950083195,0.011647254575707155,0.011647254575707155,0.0
CAMKK1,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.3767633654054836,0.33740866671489544,0.013021775302032844,0.013021775302032844,0.0
CHMP3,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.37632930622874916,0.340013021775302,0.01757939665774434,0.01757939665774434,0.0
RPL36AL,0.3777038269550749,0.37763148375895245,0.37719742458221805,0.3739419807567098,0.17789191926499312,0.004123562178977067,0.004123562178977067,0.0
CHMP7,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.37618461983650436,0.32156550676408885,0.009983361064891847,0.009983361064891847,0.0
CHMP6,0.3777038269550749,0.37763148375895245,0.37734211097446285,0.3752441582869131,0.27418071330391375,0.004195905375099472,0.004123562178977067,7.234319612240469e-05
CHMP5,0.3777038269550749,0.37763148375895245,0.3772697677783404,0.37408666714895467,0.22549374231353542,0.002749041452651378,0.0026766982565289733,7.234319612240469e-05
OR52N4,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.3756058742675251,0.3128843232294003,0.008825869926933372,0.008825869926933372,0.0
OR52N2,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.3526007379006004,0.01880923099182522,0.0005787455689792375,0.0005787455689792375,0.0
OR52N1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
LY6G6C,0.3777038269550749,0.37763148375895245,0.37734211097446285,0.3744483831295667,0.17933878318744123,0.0010851479418360704,0.0010851479418360704,0.0
HOXA13,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.37517181509079073,0.21095275989293208,0.0020256094914273314,0.0019532662953049267,7.234319612240469e-05
HOXA11,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.37538884467915795,0.22940027490414527,0.0036171598061202344,0.0036171598061202344,0.0
GTF2I,0.3777038269550749,0.37763148375895245,0.37734211097446285,0.3748100991101787,0.27121464226289516,0.005208710120813137,0.005136366924690733,7.234319612240469e-05
TDG,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.376473992620994,0.29971786153512264,0.005353396513057947,0.005353396513057947,0.0
HN1,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.37705273818997326,0.36193301020039065,0.03841423714099689,0.03841423714099689,0.0
LRRC27,0.3777038269550749,0.37763148375895245,0.37748679736670765,0.3766186790132388,0.3517326195471316,0.025247775446719235,0.025175432250596833,7.234319612240469e-05
LRRC26,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.3767633654054836,0.3008030094769587,0.013094118498155248,0.013094118498155248,0.0
LRRC25,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.37683570860160603,0.3497793532518267,0.029371337625696305,0.029371337625696305,0.0
LRRC24,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.37705273818997326,0.3568689864718223,0.031686319901613254,0.031686319901613254,0.0
LRRC23,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.37698039499385083,0.3627287853577371,0.0400781306518122,0.0400781306518122,0.0
MPDU1,0.3777038269550749,0.3777038269550749,0.3775591405628301,0.3769080517977284,0.36526079722202126,0.05975547999710627,0.05968313680098387,7.234319612240469e-05
LRRC29,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.3767633654054836,0.34768140056427693,0.01620487593141865,0.01620487593141865,0.0
LRRC28,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.3749547855024235,0.26788685524126454,0.00571511249366997,0.005642769297547565,7.234319612240469e-05
GCNT4,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.3747377559140563,0.18302828618968386,0.0016638935108153079,0.0015915503146929032,7.234319612240469e-05
GCNT1,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.3764016494248716,0.32351877305939375,0.018158142226723576,0.018158142226723576,0.0
GCNT2,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.37596759024813714,0.2902409028430876,0.007017290023873255,0.007017290023873255,0.0
LPCAT4,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.3753165014830355,0.3053606308326702,0.006293858062649208,0.0062215148665268035,7.234319612240469e-05
LPCAT2,0.3777038269550749,0.37763148375895245,0.37748679736670765,0.3767633654054836,0.35571149533386387,0.028141503291615425,0.028141503291615425,0.0
LPCAT3,0.3777038269550749,0.3777038269550749,0.3775591405628301,0.3769080517977284,0.3580264776097808,0.0323374086667149,0.03226506547059249,7.234319612240469e-05
LPCAT1,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.3769080517977284,0.35404760182304856,0.031107574332634017,0.031107574332634017,0.0
TAGLN,0.3777038269550749,0.3777038269550749,0.3775591405628301,0.3764016494248716,0.3594009983361065,0.03935469869058815,0.03935469869058815,0.0
ALPP,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.3744483831295667,0.10981697171381032,0.00028937278448961875,0.00028937278448961875,0.0
PDK1,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.3754611878752803,0.2223106416841496,0.0012298343340808797,0.001157491137958475,7.234319612240469e-05
PDK3,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.37553353107140275,0.2702741807133039,0.005932142082037185,0.005859798885914779,7.234319612240469e-05
PDK2,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.3764016494248716,0.3481154597410114,0.030890544744266803,0.030818201548144398,7.234319612240469e-05
EBP,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.3767633654054836,0.36041380308182014,0.03689503002242639,0.03689503002242639,0.0
PDK4,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.3764016494248716,0.31360775519062434,0.008319467554076539,0.008247124357954135,7.234319612240469e-05
LNPEP,0.3777038269550749,0.3777038269550749,0.3775591405628301,0.3766186790132388,0.3279317080228604,0.011647254575707155,0.01157491137958475,7.234319612240469e-05
ALPI,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.37538884467915795,0.17246617955581278,0.0022426390797945454,0.0022426390797945454,0.0
SEC61A1,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.3765463358171164,0.34500470230774793,0.01729002387325472,0.017217680677132315,7.234319612240469e-05
SEC61A2,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.37683570860160603,0.34044708095203646,0.012298343340808798,0.012226000144686392,7.234319612240469e-05
ALPL,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.37632930622874916,0.35108153078202997,0.027996816899370613,0.027996816899370613,0.0
PECR,0.3777038269550749,0.37763148375895245,0.37734211097446285,0.37538884467915795,0.23576647616291688,0.003689503002242639,0.003689503002242639,0.0
DDIT3,0.3777038269550749,0.37763148375895245,0.37712508138609563,0.37126528250018087,0.08558200101280475,0.0005064023728568328,0.00043405917673442813,7.234319612240469e-05
DDIT4,0.3777038269550749,0.37763148375895245,0.37712508138609563,0.3699631049699776,0.0664110540403675,0.0005787455689792375,0.0005787455689792375,0.0
HYAL1,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.37582290385589234,0.31093105693409534,0.0060044852781595895,0.005932142082037185,7.234319612240469e-05
CT45A1,0.3777038269550749,0.3777038269550749,0.3777038269550749,0.3772697677783404,0.2589162989220864,0.006076828474281994,0.006076828474281994,0.0
PTPMT1,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.37603993344425957,0.32055270201837516,0.010200390653259062,0.010128047457136656,7.234319612240469e-05
ATP5C1,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.3766186790132388,0.3504304420169283,0.03385661578528539,0.03385661578528539,0.0
NPC2,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.37632930622874916,0.333212761339796,0.019822035737538886,0.01974969254141648,7.234319612240469e-05
NPC1,0.3777038269550749,0.37763148375895245,0.3772697677783404,0.37415901034507704,0.2315705707878174,0.0023873254720393547,0.00231498227591695,7.234319612240469e-05
RAB3GAP2,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.37596759024813714,0.3334297909281632,0.018447515011213195,0.01837517181509079,7.234319612240469e-05
BHLHA15,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.3766186790132388,0.34985169644794906,0.022354047601823048,0.022354047601823048,0.0
RAB3GAP1,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.37669102220936124,0.3568689864718223,0.0384865803371193,0.03841423714099689,7.234319612240469e-05
DAG1,0.3777038269550749,0.37763148375895245,0.3774144541705853,0.37603993344425957,0.32069738841061995,0.00940461549591261,0.00940461549591261,0.0
ETHE1,0.3777038269550749,0.3777038269550749,0.37763148375895245,0.37705273818997326,0.33277870216306155,0.016566591912030675,0.016566591912030675,0.0
