gene_hsapiens_stress_down,hsapiens_stress_down_Fraction_sp_less7,hsapiens_stress_down_Fraction_sp_less6,hsapiens_stress_down_Fraction_sp_less5,hsapiens_stress_down_Fraction_sp_less4,hsapiens_stress_down_Fraction_sp_less3,hsapiens_stress_down_Fraction_sp_less2,hsapiens_stress_down_Fraction_sp_1,hsapiens_stress_down_Fraction_sp_0
FASN,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HNRNPM,0.3096844133943628,0.21380390267405444,0.0687786075644423,0.01421344254396531,0.0012045290291496024,0.0,0.0,0.0
HNRNPC,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HNRNPD,0.3320886533365454,0.29498915923873764,0.17598169115875692,0.044206215369790414,0.006745362563237774,0.0,0.0,0.0
HNRNPF,0.33811129848229343,0.3053481088894242,0.2003131775475789,0.06155143338954469,0.0037340399903637678,0.0,0.0,0.0
SLC6A12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TNNI3K,0.34280896169597685,0.32197060949168876,0.2554806070826307,0.1317754757889665,0.022524692845097567,0.0007227174174897615,0.0007227174174897615,0.0
ANKRD33B,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TADA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TADA3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CD53,0.34076126234642257,0.32377740303541314,0.2563237774030354,0.11840520356540593,0.044928932787280176,0.016261141893519633,0.016140688990604675,0.00012045290291496025
CD55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD59,0.2954709708503975,0.1821247892074199,0.0705854011081667,0.020717899301373164,0.000481811611659841,0.00012045290291496025,0.0,0.00012045290291496025
SRP54,0.3342568055890147,0.2853529270055408,0.1609250782943869,0.03276318959286919,0.0026499638641291254,0.00012045290291496025,0.0,0.00012045290291496025
SLC11A1,0.33750903396771864,0.3047458443748494,0.20814261623705133,0.07480125271019032,0.031197301854974706,0.004095398699108649,0.004095398699108649,0.0
SRA1,0.30932305468561794,0.20404721753794267,0.050228860515538425,0.004095398699108649,0.000481811611659841,0.00012045290291496025,0.0,0.00012045290291496025
SPATA3,0.24536256323777403,0.10888942423512407,0.0287882437966755,0.00951577933028186,0.00493856901951337,0.003493134184533847,0.003493134184533847,0.0
SPATA2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HIST1H4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PABPN1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H4K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H4J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H4I,0.1627318718381113,0.05480607082630692,0.007829438689472416,0.00012045290291496025,0.0,0.0,0.0,0.0
HIST1H4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKDC1,0.32064562755962417,0.23476270778125752,0.08359431462298242,0.00987713803902674,0.001445434834979523,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
OR9I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCSK1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
KCNF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTRH1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CTBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF3C3,0.2806552637918574,0.14887978800289087,0.03782221151529752,0.0027704167670440857,0.0,0.0,0.0,0.0
OR5D18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF3C1,0.2478920741989882,0.12081426162370514,0.026379185738376294,0.0013249819320645627,0.00012045290291496025,0.00012045290291496025,0.00012045290291496025,0.0
GTF3C6,0.3387135629968682,0.3124548301614069,0.22066971814020717,0.059744639845820284,0.007829438689472416,0.0012045290291496024,0.0012045290291496024,0.0
GTF3C5,0.3128161888701518,0.23644904842206696,0.09250782943868947,0.013852083835220429,0.00036135870874488076,0.0,0.0,0.0
GTF3C4,0.2853529270055408,0.1579137557215129,0.031197301854974706,0.003372681281618887,0.00036135870874488076,0.00012045290291496025,0.00012045290291496025,0.0
CD99L2,0.3444953023367863,0.3310045772103108,0.2784871115393881,0.1557456034690436,0.05034931341845338,0.004336304504938569,0.004336304504938569,0.0
OR5D16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAR1,0.3222115152975187,0.2590941941700795,0.09262828234160443,0.009756685136111781,0.0012045290291496024,0.0,0.0,0.0
EPS15L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GART,0.32401830884124305,0.2654781980245724,0.09648277523488316,0.011081667068176343,0.0020476993495543243,0.00012045290291496025,0.0,0.00012045290291496025
GARS,0.21187665622741508,0.042881233437725846,0.00469766321368345,0.0010840761262346423,0.0,0.0,0.0,0.0
ATAD5,0.3379908455793785,0.31209347145266203,0.23416044326668273,0.0981691158756926,0.012527101903155867,0.00036135870874488076,0.00036135870874488076,0.0
ATAD1,0.3340158997831848,0.29715731149120694,0.18826788725608287,0.04854251987472898,0.001927246446639364,0.0,0.0,0.0
ATAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCIRG1,0.3346181642977596,0.296916405685377,0.17802939050831126,0.06661045531197302,0.026138279932546374,0.0007227174174897615,0.0007227174174897615,0.0
FRAT1,0.3230546856179234,0.25620332450012046,0.13430498675018068,0.022645145748012525,0.000481811611659841,0.00012045290291496025,0.0,0.00012045290291496025
FRAT2,0.34196579137557215,0.3230546856179234,0.25620332450012046,0.13430498675018068,0.022645145748012525,0.000481811611659841,0.000481811611659841,0.0
SIGIRR,0.3406408094435076,0.3200433630450494,0.23717176583955674,0.099975909419417,0.02866779089376054,0.0013249819320645627,0.0013249819320645627,0.0
SC5D,0.2981209347145266,0.18537701758612382,0.05215610696217779,0.008190797398217297,0.0013249819320645627,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
MTIF3,0.33088412430739583,0.28005299927728255,0.13791857383762948,0.027342808961695976,0.002409058058299205,0.0,0.0,0.0
MTIF2,0.33534088171524934,0.3006504456757408,0.18622018790652856,0.03721994700072272,0.003974945796193688,0.00012045290291496025,0.00012045290291496025,0.0
NAPB,0.3366658636473139,0.30595037340399905,0.2015177065767285,0.0845579378463021,0.022163334136352686,0.0006022645145748012,0.0006022645145748012,0.0
CALB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALB1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
COX19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FAM20B,0.3444953023367863,0.33449771139484463,0.30293905083112505,0.20489038785834737,0.07263310045772103,0.0042158516020236085,0.0042158516020236085,0.0
FAM20C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARKD,0.32955914237533124,0.27619850638400384,0.15297518670199953,0.04516983859311009,0.00481811611659841,0.00012045290291496025,0.00012045290291496025,0.0
AGGF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYURF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEA1,0.3346181642977596,0.2917369308600337,0.16140688990604674,0.05336063599132739,0.006986268369067694,0.0,0.0,0.0
FXN,0.29932546374367625,0.17766803179956636,0.03529270055408335,0.005299927728258251,0.00012045290291496025,0.0,0.0,0.0
NIPAL3,0.3360635991327391,0.29523006504456756,0.17152493375090339,0.050710672127198264,0.013370272223560587,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
YRDC,0.30763671404480847,0.19766321368344977,0.03204047217537943,0.003974945796193688,0.00036135870874488076,0.0,0.0,0.0
EWSR1,0.3316068417248856,0.2947482534329077,0.18284750662490967,0.04432666827270537,0.005902192242833052,0.0002409058058299205,0.0002409058058299205,0.0
AHCTF1,0.3373885810648037,0.3042640327631896,0.19898819561551434,0.05480607082630692,0.005420380631173212,0.00036135870874488076,0.00036135870874488076,0.0
FAM58A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL2BP,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SLC47A2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SLC16A13,0.3459407371717658,0.33558178752107926,0.2853529270055408,0.17345218019754277,0.05311973018549747,0.002288605155384245,0.002288605155384245,0.0
CHM,0.32534329077330765,0.26198506384003856,0.12671645386653818,0.01927246446639364,0.0007227174174897615,0.0,0.0,0.0
RINT1,0.30992531920019273,0.20802216333413634,0.08082389785593833,0.016622500602264514,0.0006022645145748012,0.0,0.0,0.0
SH3BGRL,0.3414839797639123,0.32425921464707297,0.2615032522283787,0.11708022163334136,0.024451939291736932,0.0008431703204047217,0.0008431703204047217,0.0
SERINC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PINK1,0.32618646109371235,0.26704408576246685,0.12298241387617441,0.029631414117080222,0.002529510961214165,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
CAMTA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMTA1,0.33859311009395326,0.31040713081185256,0.23054685617923393,0.0887737894483257,0.0074680799807275355,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
SDF2L1,0.33678631655022884,0.300048181161166,0.19441098530474585,0.046735726331004576,0.003854492893278728,0.0002409058058299205,0.0002409058058299205,0.0
NPFFR2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NPFFR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABTB1,0.28968923151047943,0.16104553119730186,0.023367863165502288,0.0016863406408094434,0.000481811611659841,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
ABTB2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RPS6KB1,0.281739339918092,0.1439412189833775,0.02830643218501566,0.003854492893278728,0.000481811611659841,0.00012045290291496025,0.0,0.00012045290291496025
TRADD,0.342327150084317,0.3266682727053722,0.26258732835461335,0.1409298964105035,0.040231269573596726,0.0012045290291496024,0.0010840761262346423,0.00012045290291496025
RPS6KB2,0.34220669718140206,0.3230546856179234,0.25379426644182124,0.12382558419657914,0.0193929173693086,0.00036135870874488076,0.00036135870874488076,0.0
BUD13,0.32257287400626355,0.2627077812575283,0.1187665622741508,0.01963382317513852,0.0012045290291496024,0.00012045290291496025,0.00012045290291496025,0.0
ISY1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
F2RL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2RL2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
F2RL1,0.3459407371717658,0.33341363526860995,0.2846302095880511,0.17068176343049868,0.05131293664177307,0.006504456757407854,0.006384003854492893,0.00012045290291496025
XAB2,0.3370272223560588,0.3077571669477234,0.21597205492652372,0.06287641532160924,0.008913514815707058,0.00036135870874488076,0.00036135870874488076,0.0
ST6GAL2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ST6GAL1,0.3139002649963864,0.22765598650927488,0.08130570946759817,0.02951096121416526,0.002890869669959046,0.00012045290291496025,0.0,0.00012045290291496025
OTUB1,0.3279932546374368,0.28222115152975186,0.14912069380872078,0.03035413153456998,0.001445434834979523,0.00012045290291496025,0.00012045290291496025,0.0
OTUB2,0.339315827511443,0.31377981209347144,0.22934232715008432,0.07986027463261865,0.012045290291496025,0.0007227174174897615,0.0007227174174897615,0.0
NPTN,0.3252228378703927,0.26860997350036137,0.13346181642977595,0.048060708263069137,0.00505902192242833,0.0,0.0,0.0
ERO1LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULT2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEZT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCAF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCAF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCAF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCAF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR3F,0.33136593591905567,0.284871115393881,0.16742953505179475,0.04360395085521561,0.0031317754757889667,0.0,0.0,0.0
POLR3G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR3D,0.30378222115152975,0.18622018790652856,0.046374367622259695,0.004336304504938569,0.000963623223319682,0.0,0.0,0.0
POLR3E,0.30679354372440376,0.2015177065767285,0.06673090821488797,0.013490725126475547,0.0006022645145748012,0.0,0.0,0.0
POLR3B,0.3305227655986509,0.28475066249096603,0.1457480125271019,0.02409058058299205,0.0020476993495543243,0.0,0.0,0.0
POLR3C,0.3282341604432667,0.27945073476270776,0.13864129125511926,0.02023608768971332,0.0020476993495543243,0.00012045290291496025,0.00012045290291496025,0.0
POLR3A,0.3058299205010841,0.21139484461575525,0.06901951337027222,0.005179474825343291,0.0008431703204047217,0.0,0.0,0.0
POLR3K,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
POLR3H,0.3205251746567092,0.23307636714044808,0.08997831847747531,0.007949891592387376,0.00036135870874488076,0.0,0.0,0.0
DNMT1,0.3158275114430258,0.24247169356781498,0.1051553842447603,0.015658877378944832,0.0006022645145748012,0.0,0.0,0.0
HOXD8,0.31980245723921946,0.2415080703444953,0.10419176102144062,0.036015417971573115,0.0037340399903637678,0.000481811611659841,0.000481811611659841,0.0
HOXD9,0.33016140688990603,0.28776198506384004,0.1503252228378704,0.05649241146711636,0.011322572874006263,0.0007227174174897615,0.0007227174174897615,0.0
HOXD4,0.31980245723921946,0.2415080703444953,0.10419176102144062,0.036015417971573115,0.0037340399903637678,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
HOXD1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HOXD3,0.28836424957841483,0.15104794025536014,0.05733558178752108,0.012286196097325945,0.0010840761262346423,0.00036135870874488076,0.00036135870874488076,0.0
KIAA0141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPG2,0.3429294145988918,0.3275114430257769,0.2799325463743676,0.14779571187665622,0.05613105275837148,0.010720308359431462,0.010599855456516502,0.00012045290291496025
LARGE,0.3426885087930619,0.32739099012286194,0.27475307154902434,0.16128643700313178,0.036979041194892794,0.001445434834979523,0.001445434834979523,0.0
LAIR1,0.3399180920260178,0.3178752107925801,0.23801493615996144,0.09660322813779812,0.040231269573596726,0.013249819320645628,0.013129366417730668,0.00012045290291496025
TDRD10,0.3257046494820525,0.2633100457721031,0.1375572151288846,0.04902433148638882,0.008070344495302337,0.0002409058058299205,0.0002409058058299205,0.0
CDK11A,0.32425921464707297,0.266562274150807,0.12671645386653818,0.021922428330522766,0.0015658877378944833,0.0,0.0,0.0
CDK11B,0.2942664418212479,0.17622259696458684,0.031679113466634545,0.005661286437003131,0.00036135870874488076,0.0,0.0,0.0
SCRN2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SCRN1,0.34389303782221153,0.32980004818116115,0.28583473861720066,0.17441580342086244,0.05866056371958564,0.006986268369067694,0.006865815466152734,0.00012045290291496025
TNP2,0.24536256323777403,0.10913033004095399,0.02902914960250542,0.00963623223319682,0.005179474825343291,0.0036135870874488074,0.0036135870874488074,0.0
TNP1,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.0
LENG9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPBWR2,0.19489279691640568,0.07588532883642496,0.018429294145988918,0.005661286437003131,0.00036135870874488076,0.0,0.0,0.0
NPBWR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM201,0.33859311009395326,0.3069139966273187,0.21464707299445918,0.08070344495302337,0.006986268369067694,0.0002409058058299205,0.0002409058058299205,0.0
TMEM203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM205,0.30739580823897855,0.20103589496506866,0.03866538183570224,0.0026499638641291254,0.00012045290291496025,0.0,0.0,0.0
TMEM206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM208,0.34172488556974223,0.3205251746567092,0.25403517224765115,0.10154179715731149,0.010479402553601542,0.0007227174174897615,0.0007227174174897615,0.0
TMEM209,0.2947482534329077,0.1811611659841002,0.04264032763189593,0.003854492893278728,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025,0.0
HMGCS1,0.3269091785112021,0.26138279932546377,0.11322572874006263,0.018067935437244036,0.001927246446639364,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
HMGCS2,0.33413635268609976,0.28414839797639124,0.15249337509033967,0.05083112503011323,0.016622500602264514,0.00036135870874488076,0.00036135870874488076,0.0
KIAA1324,0.3387135629968682,0.30402312695735967,0.18344977113948446,0.07215128884606119,0.00987713803902674,0.000481811611659841,0.000481811611659841,0.0
KIAA1328,0.34304986750180677,0.33016140688990603,0.28619609732594553,0.16502047699349554,0.06119007468079981,0.003854492893278728,0.0037340399903637678,0.00012045290291496025
OR2AK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB4A,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPND,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HPX,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HPN,0.3169115875692604,0.23283546133461816,0.0803420862442785,0.0187906528547338,0.0013249819320645627,0.0,0.0,0.0
HPD,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OAZ2,0.3145025295109612,0.22066971814020717,0.07504215851602024,0.020476993495543244,0.001927246446639364,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
OAZ3,0.3172729462780053,0.22669236328595518,0.07961936882678873,0.02409058058299205,0.0027704167670440857,0.0002409058058299205,0.0002409058058299205,0.0
OAZ1,0.3276318959286919,0.26776680317995666,0.139364008672609,0.02372922187424717,0.0006022645145748012,0.0,0.0,0.0
PRR5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FBP1,0.3434112262105517,0.32775234883160687,0.2710190315586606,0.15008431703204048,0.037701758612382556,0.0013249819320645627,0.0012045290291496024,0.00012045290291496025
FBP2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DVL2,0.3406408094435076,0.3238978559383281,0.24632618646109372,0.11997109130330041,0.029631414117080222,0.0015658877378944833,0.0015658877378944833,0.0
DVL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM2,0.24536256323777403,0.10888942423512407,0.0287882437966755,0.0093953264273669,0.00493856901951337,0.003493134184533847,0.003493134184533847,0.0
EEF1G,0.30980486629727777,0.2093471452662009,0.0457721031076849,0.0031317754757889667,0.000963623223319682,0.0006022645145748012,0.0006022645145748012,0.0
EEF1D,0.2599373644904842,0.10768489520597446,0.007347627077812576,0.000963623223319682,0.0007227174174897615,0.0002409058058299205,0.0002409058058299205,0.0
ADAM9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPO11,0.24536256323777403,0.10888942423512407,0.0287882437966755,0.0093953264273669,0.00493856901951337,0.0036135870874488074,0.0036135870874488074,0.0
IL20RA,0.3352204288123344,0.29161647795711876,0.15502288605155384,0.045410744398940016,0.01011804384485666,0.000963623223319682,0.000963623223319682,0.0
IL20RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL8,0.3145025295109612,0.23524451939291738,0.07239219465189112,0.003974945796193688,0.000963623223319682,0.0006022645145748012,0.0006022645145748012,0.0
RPL9,0.2872801734521802,0.15538424476029872,0.027704167670440857,0.0016863406408094434,0.0008431703204047217,0.00012045290291496025,0.00012045290291496025,0.0
RPL6,0.3002890869669959,0.18501565887737895,0.04854251987472898,0.0026499638641291254,0.0008431703204047217,0.000481811611659841,0.000481811611659841,0.0
RPL4,0.31076848952059744,0.21476752589737413,0.05311973018549747,0.003252228378703927,0.000963623223319682,0.0006022645145748012,0.0006022645145748012,0.0
OLFML3,0.3412430739580824,0.3254637436762226,0.2694531438207661,0.13225728740062637,0.05046976632136835,0.00963623223319682,0.00963623223319682,0.0
RPL3,0.31233437725849195,0.2315104794025536,0.06709226692363286,0.0030113225728740063,0.0008431703204047217,0.0002409058058299205,0.0002409058058299205,0.0
FEN1,0.3310045772103108,0.2911346663454589,0.1521320163815948,0.021681522524692846,0.001927246446639364,0.00036135870874488076,0.00036135870874488076,0.0
LUC7L,0.34220669718140206,0.3269091785112021,0.26836906769453145,0.12755962418694292,0.04215851602023609,0.003854492893278728,0.0037340399903637678,0.00012045290291496025
SCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERMAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TROAP,0.3406408094435076,0.31811611659841005,0.2487352445193929,0.11057576487593351,0.030233678631655023,0.002409058058299205,0.002409058058299205,0.0
WFDC3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ACO2,0.33232955914237533,0.29523006504456756,0.1773066730908215,0.03396771862201879,0.004095398699108649,0.0002409058058299205,0.0002409058058299205,0.0
WFDC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INHA,0.3372681281618887,0.3088412430739581,0.2139243555769694,0.08684654300168634,0.027342808961695976,0.0018067935437244037,0.0018067935437244037,0.0
TMEM62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITM2C,0.32341604432666826,0.254396530956396,0.12189833774993977,0.04613346181642978,0.004456757407853529,0.00012045290291496025,0.0,0.00012045290291496025
ITM2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FJX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGT8,0.29824138761744157,0.1763430498675018,0.05480607082630692,0.015658877378944832,0.0013249819320645627,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
ZNF628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF624,0.32702963141411706,0.2723440134907251,0.1411708022163334,0.035051794748253436,0.001927246446639364,0.0,0.0,0.0
ZNF626,0.33774993977354856,0.31257528306432186,0.21717658395567332,0.09046013008913514,0.029631414117080222,0.001445434834979523,0.0013249819320645627,0.00012045290291496025
ZNF620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF621,0.33449771139484463,0.3019754276078053,0.18429294145988917,0.07178993013731631,0.013490725126475547,0.000481811611659841,0.000481811611659841,0.0
ZNF623,0.3257046494820525,0.2569260419176102,0.12370513129366417,0.03794266441821248,0.004095398699108649,0.0,0.0,0.0
UGT2B15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
UGT2B17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGT2B10,0.18477475307154903,0.06781498434112262,0.024451939291736932,0.0026499638641291254,0.0012045290291496024,0.000963623223319682,0.000963623223319682,0.0
RPL7,0.32341604432666826,0.25813057094675984,0.10202360876897133,0.005661286437003131,0.0010840761262346423,0.0007227174174897615,0.0007227174174897615,0.0
APAF1,0.3164297759576006,0.23560587810166225,0.08564201397253673,0.013008913514815708,0.0010840761262346423,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
RPL5,0.32148879788002893,0.25066249096603227,0.10057817393399181,0.006624909660322814,0.000963623223319682,0.000481811611659841,0.000481811611659841,0.0
OR1M1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRWD3,0.3370272223560588,0.31040713081185256,0.22801734521801975,0.07986027463261865,0.0099975909419417,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
S100A6,0.34076126234642257,0.32172970368585885,0.24379667549987954,0.11141893519633823,0.022163334136352686,0.000481811611659841,0.000481811611659841,0.0
IGFALS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRM1,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.2
PRM3,0.24536256323777403,0.10888942423512407,0.0287882437966755,0.0093953264273669,0.00493856901951337,0.0036135870874488074,0.0036135870874488074,0.0
PRM2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.0
ACVR1,0.3378703926764635,0.31377981209347144,0.2245242110334859,0.09286918814743435,0.030595037340399905,0.0018067935437244037,0.0018067935437244037,0.0
PDXDC1,0.3254637436762226,0.2433148638882197,0.08202842688508794,0.022163334136352686,0.0021681522524692846,0.0,0.0,0.0
THAP10,0.3373885810648037,0.306070826306914,0.19983136593591905,0.07022404239942183,0.011804384485666104,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
HOOK2,0.3384726571910383,0.3084798843652132,0.2085039749457962,0.0763671404480848,0.02324741026258733,0.0013249819320645627,0.0012045290291496024,0.00012045290291496025
HOOK1,0.3450975668513611,0.3342568055890147,0.28583473861720066,0.15935919055649242,0.046374367622259695,0.0093953264273669,0.00927487352445194,0.00012045290291496025
SEBOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKC1,0.3230546856179234,0.25174656709226695,0.09094194170079499,0.017947482534329078,0.002409058058299205,0.0002409058058299205,0.0002409058058299205,0.0
TBC1D10B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D10A,0.3202842688508793,0.23885810648036618,0.09985545651650204,0.018188388340158998,0.0010840761262346423,0.0,0.0,0.0
CAMK2D,0.333293182365695,0.29956636954950616,0.18742471693567814,0.06167188629245965,0.008672609009877139,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
CAMK2G,0.29932546374367625,0.1906769453143821,0.059624186942905326,0.008190797398217297,0.000481811611659841,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
CAMK2A,0.33112503011322575,0.2836665863647314,0.16718862924596484,0.03420862442784871,0.0020476993495543243,0.0,0.0,0.0
CAMK2B,0.32510238496747773,0.2496988677427126,0.11009395326427367,0.01891110575764876,0.000963623223319682,0.00012045290291496025,0.0,0.00012045290291496025
KAZALD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN18,0.3440134907251265,0.3318477475307155,0.28715972054926525,0.163575042158516,0.06829679595278246,0.010358949650686582,0.010358949650686582,0.0
ZSCAN12,0.34027945073476273,0.32040472175379425,0.23163093230546855,0.10732353649722959,0.026017827029631416,0.002529510961214165,0.002409058058299205,0.00012045290291496025
ZSCAN16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ENOX1,0.34437484943387137,0.3293182365695013,0.2735485425198747,0.15839556733317273,0.039388099253192005,0.001927246446639364,0.0018067935437244037,0.00012045290291496025
ENOX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCG27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR43,0.32775234883160687,0.27643941218983376,0.11768248614791617,0.018188388340158998,0.002890869669959046,0.0006022645145748012,0.0006022645145748012,0.0
WDR44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
