gene_celegans_stress_up,celegans_stress_up_Fraction_sp_less4,celegans_stress_up_Fraction_sp_less3,celegans_stress_up_Fraction_sp_less2,celegans_stress_up_Fraction_sp_1,celegans_stress_up_Fraction_sp_0
PWP1,0.25722501797268155,0.038820992092020126,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
HOXA4,0.15636232925952553,0.009920920201294033,0.0,0.0,0.0
HOXA6,0.1115744069015097,0.0065420560747663555,0.0,0.0,0.0
ZNF490,0.22918763479511142,0.01710999281092739,0.00014378145219266715,0.00014378145219266715,0.0
SOX15,0.047160316319194824,0.0003594536304816679,0.0,0.0,0.0
SPZ1,0.047160316319194824,0.0003594536304816679,0.0,0.0,0.0
HOXC4,0.24061826024442848,0.01732566498921639,0.00014378145219266715,0.00014378145219266715,0.0
HOXD1,0.12286125089863408,0.006829618979151689,0.0,0.0,0.0
TIGD4,0.048023005032350824,0.0009345794392523365,0.0,0.0,0.0
HP1BP3,0.1833213515456506,0.015672178289000718,0.0,0.0,0.0
HPS4,0.14385334291876348,0.007692307692307693,7.189072609633358e-05,7.189072609633358e-05,0.0
RASGRP3,0.24320632638389647,0.030050323508267432,0.00043134435657800146,0.00043134435657800146,0.0
RASGRP4,0.1877785765636233,0.010999281092739037,7.189072609633358e-05,7.189072609633358e-05,0.0
RASIP1,0.19726815240833934,0.01409058231488138,7.189072609633358e-05,7.189072609633358e-05,0.0
RGL1,0.1391804457225018,0.006254493170381021,0.0,0.0,0.0
RGL4,0.16355140186915887,0.007189072609633357,0.0,0.0,0.0
HRC,0.0012221423436376707,0.00021567217828900073,0.0,0.0,0.0
HRCT1,0.195255212077642,0.01128684399712437,0.0,0.0,0.0
HRH1,0.23874910136592378,0.021710999281092738,0.0003594536304816679,0.0003594536304816679,0.0
HRH2,0.2293314162473041,0.01610352264557872,0.0003594536304816679,0.0003594536304816679,0.0
HRSP12,0.2543493889288282,0.04104960460100647,0.0,0.0,0.0
HS6ST1,0.20668583752695902,0.012508986340762042,0.00021567217828900073,0.00021567217828900073,0.0
HS6ST3,0.06901509705248023,0.0003594536304816679,0.0,0.0,0.0
NDST3,0.20251617541337166,0.015959741193386053,7.189072609633358e-05,7.189072609633358e-05,0.0
NDST4,0.10352264557872035,0.0012221423436376707,0.0,0.0,0.0
HS3ST2,0.19798705966930266,0.012149532710280374,0.0002875629043853343,0.0002875629043853343,0.0
HS3ST3B1,0.19884974838245867,0.01710999281092739,7.189072609633358e-05,7.189072609633358e-05,0.0
HSCB,0.2153846153846154,0.010136592379583033,0.00021567217828900073,0.00021567217828900073,0.0
HSD11B1L,0.23436376707404744,0.03601725377426312,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
HSDL1,0.20057512580877068,0.01955427749820273,7.189072609633358e-05,0.0,7.189072609633358e-05
IL32,0.13299784327821712,0.004385334291876348,7.189072609633358e-05,7.189072609633358e-05,0.0
NUTF2,0.23235082674335011,0.022501797268152407,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
RARRES3,0.2780733285406183,0.05132997843278217,0.00014378145219266715,0.00014378145219266715,0.0
SLC34A1,0.22106398274622574,0.009345794392523364,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
SUGT1,0.2120057512580877,0.012437095614665708,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
TOMM34,0.23874910136592378,0.027318475916606758,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
HSPA13,0.1790079079798706,0.01265276779295471,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
HSPA14,0.12969086987778577,0.004241552839683681,7.189072609633358e-05,7.189072609633358e-05,0.0
MSR1,0.1434938892882818,0.002803738317757009,7.189072609633358e-05,7.189072609633358e-05,0.0
SLC5A1,0.15708123652048886,0.0030913012221423434,0.00014378145219266715,0.00014378145219266715,0.0
SYCE1,0.21826024442846872,0.017972681524083392,0.0002875629043853343,0.0002875629043853343,0.0
SYCP1,0.2284687275341481,0.0199137311286844,0.0003594536304816679,0.0003594536304816679,0.0
SYCP3,0.2535585909417685,0.02818116462976276,0.00043134435657800146,0.00043134435657800146,0.0
TEX12,0.2165348670021567,0.017900790797987058,0.00021567217828900073,0.00021567217828900073,0.0
PCSK7,0.17606038820992093,0.00826743350107836,7.189072609633358e-05,7.189072609633358e-05,0.0
SIL1,0.1777138749101366,0.008626887131560028,0.0002875629043853343,0.0002875629043853343,0.0
TMEM132A,0.20503235082674334,0.008483105679367362,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
PPP1R12B,0.2690150970524802,0.04104960460100647,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
HSPB11,0.026599568655643422,7.189072609633358e-05,0.0,0.0,0.0
ZZEF1,0.14097771387491015,0.004241552839683681,0.00014378145219266715,0.00014378145219266715,0.0
HSPB7,0.12832494608195544,0.0030913012221423434,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
HTN1,0.0003594536304816679,0.0,0.0,0.0,0.0
NME3,0.25571531272465853,0.02437095614665708,0.0012221423436376707,0.0012221423436376707,0.0
HTR3D,0.005823148813803019,0.00021567217828900073,0.0,0.0,0.0
HTR3B,0.005823148813803019,0.00021567217828900073,0.0,0.0,0.0
HTR3C,0.005823148813803019,0.00021567217828900073,0.0,0.0,0.0
HTR3E,0.005823148813803019,0.00021567217828900073,0.0,0.0,0.0
HTRA1,0.19259525521207765,0.006110711718188354,0.0002875629043853343,0.0002875629043853343,0.0
ZNF33B,0.21703810208483107,0.015456506110711718,7.189072609633358e-05,7.189072609633358e-05,0.0
HUNK,0.09503953989935299,0.0017972681524083393,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
HUS1B,0.11639108554996405,0.0012940330697340044,7.189072609633358e-05,7.189072609633358e-05,0.0
HYAL1,0.025521207764198417,0.0016534867002156721,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
HYAL4,0.054636951833213515,0.0011502516175413372,7.189072609633358e-05,0.0,7.189072609633358e-05
IDUA,0.17354421279654925,0.009705248023005032,0.0002875629043853343,0.0002875629043853343,0.0
IBSP,0.058231488138030196,0.0012221423436376707,7.189072609633358e-05,7.189072609633358e-05,0.0
ICAM5,0.12465851905104242,0.004097771387491013,7.189072609633358e-05,7.189072609633358e-05,0.0
ICOS,0.0,0.0,0.0,0.0,0.0
ISCA1,0.0695902228612509,0.007692307692307693,7.189072609633358e-05,0.0,7.189072609633358e-05
LETM1,0.1770668583752696,0.018979151689432063,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
MCAT,0.17145938173975558,0.01186196980589504,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
ME2,0.17620416966211358,0.01430625449317038,0.00043134435657800146,0.00043134435657800146,0.0
MMAB,0.2445722501797268,0.025089863407620417,0.0,0.0,0.0
MRPL1,0.21984184040258806,0.026312005751258086,7.189072609633358e-05,7.189072609633358e-05,0.0
MRPL12,0.25132997843278215,0.043278217109992814,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
MRPL14,0.1588785046728972,0.012293314162473042,0.0,0.0,0.0
MRPL15,0.2457943925233645,0.03659237958303379,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
MRPL2,0.23199137311286844,0.022214234363767075,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
MRPL22,0.1623292595255212,0.008339324227174694,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
MRPL32,0.25312724658519054,0.04176851186196981,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
MRPL41,0.0695902228612509,0.007692307692307693,0.0,0.0,0.0
MRPL47,0.2361610352264558,0.027030913012221422,0.0,0.0,0.0
MRPL49,0.07764198418404025,0.007764198418404026,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
MRPL50,0.16764917325664988,0.018404025880661395,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
MRPL51,0.1951114306254493,0.018404025880661395,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
MRPS16,0.18677210639827463,0.01955427749820273,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
MRPS18A,0.0695902228612509,0.007692307692307693,0.0,0.0,0.0
MRPS21,0.08332135154565061,0.008483105679367362,0.0,0.0,0.0
MRPS22,0.28109273903666426,0.06585190510424155,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
MRPS26,0.23263838964773545,0.024011502516175412,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
MRPS28,0.16247304097771387,0.019194823867721065,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
MRPS35,0.2801581595974119,0.056578001437814524,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
