gene_sscrofa_wound_up,sscrofa_wound_up_Fraction_sp_less4,sscrofa_wound_up_Fraction_sp_less3,sscrofa_wound_up_Fraction_sp_less2,sscrofa_wound_up_Fraction_sp_1,sscrofa_wound_up_Fraction_sp_0
WHSC1L1,0.36605054696341005,0.18129007921539042,0.011769143719351189,0.011769143719351189,0.0
VARS2,0.35797812146359864,0.10969445492267069,0.0017351942663145982,0.0016597510373443983,7.544322897019993e-05
RPS26,0.0,0.0,0.0,0.0,0.0
RPS27,0.3391173142210487,0.07521689928328933,0.003998491135420596,0.003998491135420596,0.0
RPS24,0.3394190871369295,0.07106752168992833,0.004073934364390796,0.004073934364390796,0.0
RPS25,0.33738211995473405,0.06133534515277254,0.004149377593360996,0.004073934364390796,7.544322897019993e-05
RPS23,0.3450773293096945,0.08336476801207092,0.004752923425122595,0.004677480196152395,7.544322897019993e-05
RPS20,0.33836288193134667,0.06767257638626933,0.004073934364390796,0.003998491135420596,7.544322897019993e-05
RPS21,0.31867219917012446,0.04149377593360996,0.0036212749905695962,0.0035458317615993966,7.544322897019993e-05
RPS28,0.3288570350811015,0.05054696341003395,0.002640513013956997,0.0025650697849867975,7.544322897019993e-05
ATRN,0.34107883817427387,0.06978498679743493,0.001131648434552999,0.001056205205582799,7.544322897019993e-05
OR1E2,0.0,0.0,0.0,0.0,0.0
ATRX,0.36393813655224444,0.16763485477178422,0.006865333836288193,0.0067898906073179935,7.544322897019993e-05
CHMP1A,0.34847227461335345,0.09822708411920031,0.0015843078083741984,0.0015843078083741984,0.0
PREB,0.33353451527725386,0.07144473783477932,0.0007544322897019992,0.0007544322897019992,0.0
PREP,0.34039984911354204,0.08728781591852132,0.0033195020746887966,0.003244058845718597,7.544322897019993e-05
NBAS,0.34892493398717467,0.10622406639004149,0.0024141833270463976,0.0024141833270463976,0.0
NIF3L1,0.33904187099207844,0.08540173519426632,0.003093172387778197,0.003093172387778197,0.0
TMBIM6,0.360769520935496,0.14454922670690307,0.003244058845718597,0.0031686156167483968,7.544322897019993e-05
TMBIM4,1.0,1.0,1.0,0.0,1.0
TMBIM1,0.362655601659751,0.12991324028668427,0.0027913994718973974,0.0027913994718973974,0.0
DRD4,0.35993964541682383,0.13300641267446248,0.004375707280271595,0.004375707280271595,0.0
DRD5,0.0,0.0,0.0,0.0,0.0
DRD2,0.34092795171633344,0.08170501697472651,0.001961523953225198,0.001961523953225198,0.0
DRD3,0.2807996982270841,0.02957374575631837,0.0027159562429271973,0.0027159562429271973,0.0
DRD1,0.13972086005281026,0.007016220294228593,0.0,0.0,0.0
RNF44,0.36989815164089024,0.206035458317616,0.014334213504337986,0.014258770275367786,7.544322897019993e-05
GLG1,0.35247076574877406,0.10909090909090909,0.0016597510373443983,0.0016597510373443983,0.0
TTC9C,0.2913617502829121,0.04126744624669936,0.0003017729158807997,0.0003017729158807997,0.0
TTC9B,0.05401735194266315,0.0013579781214635986,7.544322897019993e-05,7.544322897019993e-05,0.0
NOSIP,0.24156921916258015,0.017276499434175783,0.00015088645794039985,0.00015088645794039985,0.0
ENTPD7,0.36740852508487365,0.18211995473406262,0.00875141456054319,0.00867597133157299,7.544322897019993e-05
ENTPD6,0.36084496416446626,0.12033195020746888,0.0027913994718973974,0.0027913994718973974,0.0
ENTPD5,0.3043379856657865,0.04058845718596756,0.0006789890607317993,0.0006035458317615994,7.544322897019993e-05
ENTPD4,0.32576386269332325,0.07468879668049792,0.001131648434552999,0.001131648434552999,0.0
ENTPD3,0.3035835533760845,0.037872500943040364,0.0008298755186721991,0.0008298755186721991,0.0
ENTPD2,0.34273858921161826,0.07838551490003773,0.003093172387778197,0.003093172387778197,0.0
ENTPD1,0.363787250094304,0.15805356469256884,0.007921539041870993,0.007846095812900793,7.544322897019993e-05
ENTPD8,0.36574877404752926,0.14545454545454545,0.006110901546586194,0.006110901546586194,0.0
SNAPC3,0.3561674839683138,0.12749905695963787,0.004224820822331196,0.004149377593360996,7.544322897019993e-05
SNAPC2,0.3578272350056582,0.12417955488494907,0.0023387400980761975,0.0023387400980761975,0.0
SNAPC1,0.27310448887212374,0.02995096190116937,0.0003017729158807997,0.0003017729158807997,0.0
SNAPC5,0.36740852508487365,0.19305922293474162,0.00980761976612599,0.00973217653715579,7.544322897019993e-05
SNAPC4,0.36506978498679743,0.15669558657110524,0.00875141456054319,0.00875141456054319,0.0
XIAP,0.0,0.0,0.0,0.0,0.0
HESX1,0.3278008298755187,0.053112033195020746,0.000980761976612599,0.000980761976612599,0.0
CAGE1,0.2700113164843455,0.02119954734062618,0.002866842700867597,0.002866842700867597,0.0
PROCR,0.36205205582798944,0.13602414183327047,0.013428894756695587,0.013353451527725387,7.544322897019993e-05
ODF3,1.0,1.0,1.0,0.0,1.0
ODF2,0.34839683138438327,0.1001131648434553,0.0018106374952847981,0.0018106374952847981,0.0
ODF1,0.2848736325914749,0.03062995096190117,0.003244058845718597,0.0031686156167483968,7.544322897019993e-05
KIF3B,0.3667295360241418,0.14907582044511505,0.007091663523198793,0.007091663523198793,0.0
KIF3C,0.36740852508487365,0.17487740475292343,0.007393436439079593,0.007393436439079593,0.0
KIF3A,0.370577140701622,0.210939268200679,0.02006789890607318,0.01999245567710298,7.544322897019993e-05
TMEFF2,0.3082610335722369,0.05590343266691814,0.0009053187476423991,0.0009053187476423991,0.0
STAMBP,0.33119577517917764,0.057714070162202945,0.001056205205582799,0.000980761976612599,7.544322897019993e-05
TLR10,0.3491512636740853,0.1028291210863825,0.009053187476423991,0.008977744247453791,7.544322897019993e-05
TBXA2R,0.35118823085628065,0.1044888721237269,0.0024896265560165973,0.0024896265560165973,0.0
SEL1L,0.34145605431912485,0.06405130139569974,0.0007544322897019992,0.0007544322897019992,0.0
CGB5,0.24745379102225576,0.02074688796680498,0.00045265937382119953,0.00045265937382119953,0.0
CGB7,0.33308185590343264,0.06088268577895134,0.0024141833270463976,0.0024141833270463976,0.0
PDSS2,0.34364390795926064,0.08592983779705772,0.003772161448509996,0.003772161448509996,0.0
PDSS1,0.3130894002263297,0.05356469256884195,0.0006035458317615994,0.0005281026027913995,7.544322897019993e-05
KIAA2018,0.24300264051301396,0.017427385892116183,7.544322897019993e-05,7.544322897019993e-05,0.0
CNTLN,0.36959637872500944,0.18536401357978122,0.00935496039230479,0.00935496039230479,0.0
DYRK3,0.3121086382497171,0.04866088268577895,0.0003017729158807997,0.00022632968691059977,7.544322897019993e-05
EMP2,0.3662014334213504,0.15360241418332704,0.006412674462466994,0.006412674462466994,0.0
EMP3,0.37035081101471146,0.18868351565447,0.011316484345529988,0.011316484345529988,0.0
EMP1,0.36559788758958883,0.15375330064126744,0.010562052055827989,0.010562052055827989,0.0
TMSB4X,0.3678611844586948,0.17963032817804603,0.015013202565069784,0.015013202565069784,0.0
CCDC23,0.3578272350056582,0.11987929083364768,0.002640513013956997,0.002640513013956997,0.0
CCDC22,0.28178046020369674,0.024066390041493777,0.0003017729158807997,0.0003017729158807997,0.0
CCDC25,0.26435307431158056,0.021803093172387777,7.544322897019993e-05,7.544322897019993e-05,0.0
VHL,0.34922670690305546,0.11550358355337609,0.0021878536401357977,0.002112410411165598,7.544322897019993e-05
CDKN3,0.2792153904187099,0.030856280648811768,0.002036967182195398,0.001961523953225198,7.544322897019993e-05
HNMT,0.34945303658996607,0.07929083364768012,0.0023387400980761975,0.002263296869105998,7.544322897019993e-05
UBE2G2,0.1981893625047152,0.009128630705394191,7.544322897019993e-05,7.544322897019993e-05,0.0
UBE2G1,0.35352697095435687,0.09754809505846851,0.0024141833270463976,0.0024141833270463976,0.0
KCTD20,0.35367785741229724,0.0991324028668427,0.0016597510373443983,0.0015843078083741984,7.544322897019993e-05
KCTD21,0.042248208223311955,0.0005281026027913995,0.0,0.0,0.0
CEBPZ,0.3367031308940023,0.0966427763108261,0.0072425499811391925,0.0072425499811391925,0.0
FAM101B,0.3364013579781215,0.07001131648434553,0.0015843078083741984,0.0015843078083741984,0.0
SGPL1,0.3677857412297246,0.17019992455677102,0.00958129007921539,0.00958129007921539,0.0
APBB1,0.37231233496793664,0.24224820822331194,0.02014334213504338,0.02006789890607318,7.544322897019993e-05
APBB2,0.36959637872500944,0.19441720105620522,0.015465861938890985,0.015465861938890985,0.0
APBB3,0.358883440211241,0.11723877781969068,0.005960015088645794,0.005960015088645794,0.0
UNKL,0.35254620897774425,0.12236891738966428,0.006563560920407393,0.006563560920407393,0.0
WDR6,0.36491889852885706,0.15103734439834024,0.00980761976612599,0.00980761976612599,0.0
WDR5,0.32591474915126367,0.06374952847981893,0.0013579781214635986,0.0013579781214635986,0.0
WDR4,0.33572236891738966,0.09686910599773671,0.0036967182195397964,0.0036967182195397964,0.0
WDR3,0.34892493398717467,0.11882308562806489,0.008977744247453791,0.008902301018483591,7.544322897019993e-05
DIAPH1,0.36476801207091664,0.16997359486986044,0.006186344775556394,0.006186344775556394,0.0
WDR1,0.36363636363636365,0.15043379856657865,0.006412674462466994,0.0063372312334967935,7.544322897019993e-05
DIAPH3,0.3269709543568465,0.06307053941908713,0.005130139569973595,0.005054696341003395,7.544322897019993e-05
COX6A1,0.36099585062240663,0.12968691059977366,0.0029422859298377972,0.0029422859298377972,0.0
POU2AF1,0.36220294228592986,0.14983025273481704,0.011618257261410789,0.011618257261410789,0.0
SNX32,0.2949830252734817,0.031987929083364765,0.0003017729158807997,0.0003017729158807997,0.0
IRGQ,0.3144473783477933,0.04541682384006036,0.00022632968691059977,0.00022632968691059977,0.0
CHRAC1,0.3244813278008299,0.05462089777442475,0.001056205205582799,0.000980761976612599,7.544322897019993e-05
C1orf141,0.2797434930215013,0.02972463221425877,0.0027913994718973974,0.0027913994718973974,0.0
GABRR1,0.0,0.0,0.0,0.0,0.0
GABRR2,1.0,1.0,1.0,0.0,1.0
GABRR3,0.08162957374575631,0.004828366654092795,0.0017351942663145982,0.0017351942663145982,0.0
TRIM59,0.36220294228592986,0.14658619388909847,0.008449641644662392,0.008374198415692192,7.544322897019993e-05
TRIM58,0.27393436439079594,0.03100716710675217,7.544322897019993e-05,7.544322897019993e-05,0.0
TRIM55,0.3189739720860053,0.05861938890984534,0.0009053187476423991,0.0008298755186721991,7.544322897019993e-05
TRIM54,0.02052055827989438,0.00015088645794039985,7.544322897019993e-05,7.544322897019993e-05,0.0
TRIM56,0.36439079592606566,0.16952093549603922,0.007317993210109393,0.007317993210109393,0.0
RNASET2,0.3651452282157676,0.17102980007544322,0.01033572236891739,0.01033572236891739,0.0
TRIM52,0.36635231987929084,0.17095435684647303,0.012448132780082987,0.012448132780082987,0.0
CCNDBP1,0.1926065635609204,0.010562052055827989,0.00015088645794039985,0.00015088645794039985,0.0
NUS1,0.32810260279139947,0.05032063372312335,0.0024896265560165973,0.0024896265560165973,0.0
ATP6V1E1,0.360015088645794,0.15066012825348926,0.0058845718596755945,0.0058845718596755945,0.0
ATP6V1E2,0.0,0.0,0.0,0.0,0.0
KRTCAP2,0.32221803093172385,0.042549981139192755,0.0012825348924933987,0.0012070916635231988,7.544322897019993e-05
MYOG,0.17336854017351944,0.007393436439079593,7.544322897019993e-05,7.544322897019993e-05,0.0
HSD17B8,0.3681629573745756,0.19200301772915881,0.008826857789513391,0.00875141456054319,7.544322897019993e-05
HMGCL,0.33843832516031686,0.07921539041870992,0.001961523953225198,0.001886080724254998,7.544322897019993e-05
PRMT3,0.28042248208223314,0.03304413428894757,0.0008298755186721991,0.0007544322897019992,7.544322897019993e-05
HSD17B1,0.34145605431912485,0.08509996227838551,0.0015843078083741984,0.0015088645794039985,7.544322897019993e-05
HSD17B2,0.35895888344021126,0.11490003772161449,0.0058845718596755945,0.0058845718596755945,0.0
HSD17B3,0.3013202565069785,0.02874387023764617,0.0003772161448509996,0.0003017729158807997,7.544322897019993e-05
HSD17B4,0.32108638249717086,0.05024519049415315,0.0007544322897019992,0.0007544322897019992,0.0
HSD17B6,0.0939268200678989,0.001961523953225198,0.00015088645794039985,0.00015088645794039985,0.0
HSD17B7,0.3250094304036213,0.06397585816672953,0.0005281026027913995,0.0005281026027913995,0.0
ALDH3B2,0.26110901546586196,0.028215767634854772,0.0006789890607317993,0.0006789890607317993,0.0
ALDH3B1,0.34424745379102223,0.09241795548849491,0.006186344775556394,0.006186344775556394,0.0
ZNF219,0.3293851376838929,0.06880422482082234,0.0012070916635231988,0.001131648434552999,7.544322897019993e-05
PARD3,0.35330064126744626,0.10614862316107129,0.003093172387778197,0.003093172387778197,0.0
PSKH1,0.22874387023764617,0.012221803093172388,0.00022632968691059977,0.00022632968691059977,0.0
IL1RL1,0.2745379102225575,0.02995096190116937,0.0005281026027913995,0.0005281026027913995,0.0
IL1RL2,0.35299886835156546,0.0959637872500943,0.004677480196152395,0.004677480196152395,0.0
PEBP1,0.36423990946812523,0.15903432666918144,0.006865333836288193,0.006865333836288193,0.0
PEBP4,0.32267069030554507,0.056733308185590345,0.0007544322897019992,0.0006789890607317993,7.544322897019993e-05
CEP192,0.3469634100339494,0.1004149377593361,0.002866842700867597,0.002866842700867597,0.0
UTP14A,0.3304413428894757,0.06269332327423614,0.004073934364390796,0.004073934364390796,0.0
TNFRSF21,0.046774801961523955,0.0009053187476423991,0.00015088645794039985,7.544322897019993e-05,7.544322897019993e-05
UTP14C,0.24571859675594115,0.016295737457563183,0.0005281026027913995,0.0005281026027913995,0.0
TNFRSF25,0.35948698604300267,0.13240286684270086,0.003244058845718597,0.0031686156167483968,7.544322897019993e-05
CNOT1,0.3545831761599397,0.13443983402489626,0.007468879668049793,0.007393436439079593,7.544322897019993e-05
CNOT4,0.3659751037344398,0.17291588079969822,0.007317993210109393,0.007317993210109393,0.0
HUS1B,0.17525462089777444,0.00965673330818559,7.544322897019993e-05,7.544322897019993e-05,0.0
SLC29A3,0.3027536778574123,0.034552998868351566,0.00045265937382119953,0.0003772161448509996,7.544322897019993e-05
SLC29A2,0.34062617880045265,0.07287815918521312,0.0012070916635231988,0.001131648434552999,7.544322897019993e-05
SLC29A1,0.33632591474915124,0.08057336854017352,0.000980761976612599,0.0009053187476423991,7.544322897019993e-05
C6orf203,0.3615993964541682,0.14002263296869105,0.01010939268200679,0.01010939268200679,0.0
MRAS,0.37170878913617506,0.21750282912108637,0.015164089023010184,0.015164089023010184,0.0
MRAP,0.10569596378725009,0.004602036967182196,0.00045265937382119953,0.00045265937382119953,0.0
SARM1,0.35005658242172766,0.08826857789513391,0.0012825348924933987,0.0012825348924933987,0.0
RFC5,0.36092040739343645,0.13889098453413806,0.0058845718596755945,0.005809128630705394,7.544322897019993e-05
RFC4,0.31701244813278007,0.06133534515277254,0.0015843078083741984,0.0015843078083741984,0.0
HTN1,0.003244058845718597,0.00015088645794039985,7.544322897019993e-05,7.544322897019993e-05,0.0
RFC1,0.3293851376838929,0.06216522067144474,0.0008298755186721991,0.0008298755186721991,0.0
ZFHX3,0.3613730667672576,0.14055073557148245,0.004903809883062995,0.004828366654092795,7.544322897019993e-05
CBX8,0.33225198038476045,0.05431912485854395,0.00045265937382119953,0.00045265937382119953,0.0
CBX7,0.3677857412297246,0.1960769520935496,0.00875141456054319,0.00875141456054319,0.0
CBX6,0.36258015843078084,0.14515277253866465,0.0034703885326291964,0.0034703885326291964,0.0
CBX5,0.36506978498679743,0.16061863447755564,0.00875141456054319,0.00875141456054319,0.0
CBX4,0.36016597510373444,0.13557148245944928,0.003772161448509996,0.0036967182195397964,7.544322897019993e-05
CBX3,0.15526216522067143,0.011769143719351189,0.00015088645794039985,7.544322897019993e-05,7.544322897019993e-05
CBX2,0.3033572236891739,0.04036212749905696,0.0008298755186721991,0.0008298755186721991,0.0
CBX1,0.371331572991324,0.210939268200679,0.013428894756695587,0.013428894756695587,0.0
CKS2,0.3477932855526217,0.1018483591097699,0.005205582798943795,0.005205582798943795,0.0
ACADSB,0.3163334590720483,0.05054696341003395,0.000980761976612599,0.0009053187476423991,7.544322897019993e-05
SHOC2,0.3399471897397209,0.07702753677857413,0.003017729158807997,0.0029422859298377972,7.544322897019993e-05
HKR1,0.365673330818559,0.14658619388909847,0.008600528102602792,0.008600528102602792,0.0
ERCC8,0.3139947189739721,0.04443606186344776,0.00045265937382119953,0.00045265937382119953,0.0
ERCC1,0.15028291210863826,0.007695209354960392,7.544322897019993e-05,7.544322897019993e-05,0.0
ERCC2,0.368691059977367,0.16974726518294983,0.0058845718596755945,0.0058845718596755945,0.0
ERCC3,0.36635231987929084,0.1832516031686156,0.01735194266314598,0.01735194266314598,0.0
ERCC4,0.3380611090154659,0.07702753677857413,0.0012825348924933987,0.0012825348924933987,0.0
ERCC5,0.36220294228592986,0.16454168238400604,0.008600528102602792,0.008600528102602792,0.0
CD244,0.35314975480950583,0.11037344398340249,0.007393436439079593,0.007317993210109393,7.544322897019993e-05
MRPS16,0.36627687665032066,0.1901169370049038,0.01833270463975858,0.01833270463975858,0.0
MRPS15,0.362655601659751,0.15443228970199924,0.011769143719351189,0.011693700490380989,7.544322897019993e-05
CD247,0.35382874387023766,0.11256129762353828,0.01041116559788759,0.01033572236891739,7.544322897019993e-05
MRPS12,0.36959637872500944,0.218106374952848,0.016748396831384384,0.016748396831384384,0.0
MRPS11,0.36876650320633725,0.187174651075066,0.016748396831384384,0.016672953602414182,7.544322897019993e-05
PFKP,0.3055450773293097,0.038853262919652964,0.00045265937382119953,0.0003772161448509996,7.544322897019993e-05
PFKM,0.37125612976235384,0.22029422859298378,0.014786872878159186,0.014711429649188985,7.544322897019993e-05
PFKL,0.31293851376838927,0.05198038476046775,0.0003772161448509996,0.0003772161448509996,0.0
SNURF,0.3192757450018861,0.05220671444737835,0.0006035458317615994,0.0006035458317615994,0.0
WARS,0.3138438325160317,0.04602036967182195,0.0006035458317615994,0.0006035458317615994,0.0
THOP1,0.35729913240286687,0.10562052055827989,0.002640513013956997,0.002640513013956997,0.0
CLEC4M,0.19645416823840062,0.00943040362127499,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
CLEC4C,0.1978875895888344,0.01931346661637118,0.0008298755186721991,0.0008298755186721991,0.0
CLEC4A,0.34839683138438327,0.11391927574500188,0.0033195020746887966,0.0033195020746887966,0.0
SSR1,0.33979630328178045,0.07551867219917012,0.0036212749905695962,0.0036212749905695962,0.0
SSR2,0.3548095058468502,0.11007167106752169,0.0036967182195397964,0.0036967182195397964,0.0
SSR3,0.32621652206714447,0.04277631082610336,0.0027913994718973974,0.0027913994718973974,0.0
SSR4,0.358883440211241,0.15013202565069786,0.006940777065258393,0.006940777065258393,0.0
CTTNBP2NL,0.37042625424368164,0.19102225575254622,0.015692191625801585,0.015616748396831385,7.544322897019993e-05
CASP8AP2,0.3597133157299132,0.15103734439834024,0.0063372312334967935,0.0063372312334967935,0.0
APOC2,1.0,1.0,1.0,0.0,1.0
APOC3,0.007996982270841191,0.0012825348924933987,0.0006035458317615994,0.0006035458317615994,0.0
APOC1,0.24413428894756695,0.023613730667672576,0.0006035458317615994,0.0006035458317615994,0.0
DLL1,0.3293851376838929,0.06721991701244813,0.000980761976612599,0.000980761976612599,0.0
ZFPM2,0.371331572991324,0.21365522444360618,0.017653715579026782,0.017653715579026782,0.0
POU6F1,0.36876650320633725,0.2130516786118446,0.011618257261410789,0.011618257261410789,0.0
KLHDC10,0.36016597510373444,0.12946058091286308,0.003998491135420596,0.003998491135420596,0.0
ZFPM1,0.35631837042625425,0.1078083741984157,0.0015843078083741984,0.0015843078083741984,0.0
PAGE4,0.23734439834024895,0.017578272350056583,7.544322897019993e-05,0.0,7.544322897019993e-05
PGK2,0.28147868728781594,0.02942285929837797,0.003244058845718597,0.0031686156167483968,7.544322897019993e-05
PGK1,0.36333459072048285,0.14809505846850246,0.005582798943794795,0.005582798943794795,0.0
BECN1,0.34703885326291967,0.08193134666163712,0.0016597510373443983,0.0015843078083741984,7.544322897019993e-05
OXA1L,0.3624292719728404,0.14002263296869105,0.006940777065258393,0.006865333836288193,7.544322897019993e-05
SCRN3,0.3566955865711052,0.11889852885703509,0.004526593738211996,0.004526593738211996,0.0
DOCK10,0.3450773293096945,0.0940777065258393,0.004224820822331196,0.004149377593360996,7.544322897019993e-05
DOCK11,0.3667295360241418,0.17465107506601282,0.011995473406261788,0.011920030177291588,7.544322897019993e-05
DPM3,0.3450773293096945,0.06903055450773293,0.0015088645794039985,0.0015088645794039985,0.0
DPM2,0.36846473029045645,0.18574122972463222,0.00995850622406639,0.00995850622406639,0.0
DPM1,0.3209354960392305,0.06744624669935874,0.0033949453036589967,0.0033195020746887966,7.544322897019993e-05
CDH11,0.3658996605054696,0.1870237646171256,0.012523576009053187,0.012448132780082987,7.544322897019993e-05
CDH10,0.3456054319124858,0.09045643153526971,0.004677480196152395,0.004677480196152395,0.0
CDH13,0.36884194643530743,0.17155790267823462,0.01048660882685779,0.01041116559788759,7.544322897019993e-05
CDH12,0.32810260279139947,0.054092795171633345,0.000980761976612599,0.000980761976612599,0.0
CDH15,0.0,0.0,0.0,0.0,0.0
CREG1,0.21380611090154658,0.013127121840814786,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
CDH19,0.3293096944549227,0.07016220294228594,0.0016597510373443983,0.0016597510373443983,0.0
CDH18,0.16620143342135044,0.011316484345529988,0.00015088645794039985,0.00015088645794039985,0.0
OR4A16,0.0029422859298377972,0.0,0.0,0.0,0.0
NIPBL,0.3634854771784232,0.18317615993964542,0.014711429649188985,0.014635986420218785,7.544322897019993e-05
MBP,1.0,1.0,1.0,0.0,1.0
DNAJC11,0.35465861938890986,0.11595624292719728,0.006186344775556394,0.006110901546586194,7.544322897019993e-05
RBCK1,0.35986420218785364,0.13345907204828367,0.004828366654092795,0.004752923425122595,7.544322897019993e-05
TAF7L,0.0,0.0,0.0,0.0,0.0
CKAP2,0.35609204073934364,0.10622406639004149,0.007468879668049793,0.007393436439079593,7.544322897019993e-05
HTR1E,0.3048660882685779,0.046850245190494154,0.00022632968691059977,0.00022632968691059977,0.0
HTR1F,0.2988306299509619,0.040211241041116556,0.0006035458317615994,0.0005281026027913995,7.544322897019993e-05
HTR1A,0.17955488494907582,0.011467370803470388,0.00015088645794039985,0.00015088645794039985,0.0
CKAP4,0.35073557148245943,0.0970199924556771,0.0015088645794039985,0.0014334213504337986,7.544322897019993e-05
CKAP5,0.366804979253112,0.1778196906827612,0.00875141456054319,0.00875141456054319,0.0
BCL2L1,0.2588457185967559,0.01855903432666918,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
BCL2L2,0.33225198038476045,0.06721991701244813,0.001131648434552999,0.001131648434552999,0.0
ITSN1,0.363787250094304,0.16273104488872123,0.005733685401735194,0.005733685401735194,0.0
ITSN2,0.34583176159939644,0.08645794039984911,0.001131648434552999,0.001056205205582799,7.544322897019993e-05
FAM193B,0.36416446623915505,0.18657110524330442,0.012825348924933987,0.012749905695963787,7.544322897019993e-05
TREH,0.2981516408902301,0.03515654470011317,0.0008298755186721991,0.0008298755186721991,0.0
MEFV,0.34017351942663143,0.08494907582044511,0.0072425499811391925,0.0072425499811391925,0.0
AFAP1L1,0.356997359486986,0.12372689551112788,0.008147868728781591,0.008147868728781591,0.0
AFAP1L2,0.35081101471142967,0.11897397208600528,0.0027913994718973974,0.0027913994718973974,0.0
PCMT1,0.35586571105243303,0.11882308562806489,0.0034703885326291964,0.0033949453036589967,7.544322897019993e-05
SLAIN2,0.3689173896642776,0.18181818181818182,0.00935496039230479,0.00927951716333459,7.544322897019993e-05
CPA4,0.3115050924179555,0.04262542436816296,0.0003017729158807997,0.00022632968691059977,7.544322897019993e-05
OSM,0.3404752923425123,0.08404375707280272,0.006639004149377593,0.006639004149377593,0.0
OS9,0.3564692568841946,0.11791776688042248,0.004300264051301396,0.004300264051301396,0.0
SH2D4A,0.363787250094304,0.14002263296869105,0.007996982270841191,0.007996982270841191,0.0
SH2D4B,0.23138438325160318,0.013504337985665787,0.00022632968691059977,0.00022632968691059977,0.0
NPHS2,0.18506224066390042,0.00950584685024519,0.0005281026027913995,0.00045265937382119953,7.544322897019993e-05
NPHS1,0.27853640135797814,0.02874387023764617,0.00022632968691059977,0.00022632968691059977,0.0
ARG1,0.23666540927951715,0.023990946812523575,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
ARG2,0.08736325914749152,0.001886080724254998,7.544322897019993e-05,0.0,7.544322897019993e-05
TMEM50B,0.34734062617880046,0.0967936627687665,0.002112410411165598,0.002112410411165598,0.0
TMEM50A,0.35843078083741986,0.1086382497170879,0.003244058845718597,0.0031686156167483968,7.544322897019993e-05
GON4L,0.35775179177668803,0.14100339494530367,0.01033572236891739,0.01033572236891739,0.0
ABL1,0.36899283289324786,0.18491135420596003,0.015390418709920785,0.015314975480950585,7.544322897019993e-05
ABL2,0.33579781214635984,0.09030554507732931,0.000980761976612599,0.000980761976612599,0.0
IL9R,0.35473406261788004,0.12651829498302528,0.0053564692568841945,0.0053564692568841945,0.0
TMED4,0.32923425122595246,0.05462089777442475,0.0005281026027913995,0.0005281026027913995,0.0
TMED3,0.36182572614107883,0.14190871369294605,0.008147868728781591,0.008072425499811391,7.544322897019993e-05
TMED2,0.3450773293096945,0.08185590343266692,0.004677480196152395,0.004677480196152395,0.0
TMED1,0.34364390795926064,0.08623161071293851,0.0016597510373443983,0.0016597510373443983,0.0
ARPP19,0.36227838551490005,0.15013202565069786,0.005281026027913994,0.005281026027913994,0.0
BAIAP2L1,0.36831384383251603,0.18023387400980762,0.011241041116559788,0.01116559788758959,7.544322897019993e-05
HNRNPU,0.33353451527725386,0.08276122218030932,0.0029422859298377972,0.0029422859298377972,0.0
HNRNPK,0.34394568087514144,0.09007921539041872,0.0033949453036589967,0.0033195020746887966,7.544322897019993e-05
FASN,0.25198038476046775,0.018936250471520182,0.0005281026027913995,0.00045265937382119953,7.544322897019993e-05
HNRNPM,0.3339871746510751,0.09890607317993211,0.004752923425122595,0.004677480196152395,7.544322897019993e-05
HNRNPC,0.1922293474160694,0.011391927574500188,0.0005281026027913995,0.0005281026027913995,0.0
HNRNPD,0.36061863447755566,0.16092040739343644,0.009883062995096191,0.00980761976612599,7.544322897019993e-05
HNRNPF,0.36061863447755566,0.15277253866465484,0.004828366654092795,0.004828366654092795,0.0
SLC6A12,0.3234251225952471,0.045115050924179556,0.0006035458317615994,0.0005281026027913995,7.544322897019993e-05
TNNI3K,0.36559788758958883,0.175103734439834,0.007167106752168993,0.007167106752168993,0.0
ANKRD33B,0.27717842323651454,0.02927197284043757,7.544322897019993e-05,7.544322897019993e-05,0.0
TADA1,0.3306676725763863,0.05786495662014334,0.0006035458317615994,0.0006035458317615994,0.0
TADA3,0.34492644285175406,0.06156167483968314,0.0015088645794039985,0.0015088645794039985,0.0
CD53,0.36363636363636365,0.15405507355714826,0.017653715579026782,0.017578272350056583,7.544322897019993e-05
CD55,0.3309694454922671,0.053791022255752545,0.001056205205582799,0.001056205205582799,0.0
CD59,0.34922670690305546,0.0986797434930215,0.003017729158807997,0.003017729158807997,0.0
SRP54,0.3615993964541682,0.14402112410411166,0.005130139569973595,0.005054696341003395,7.544322897019993e-05
SLC11A1,0.35465861938890986,0.10750660128253489,0.00943040362127499,0.00935496039230479,7.544322897019993e-05
SRA1,0.34387023764617125,0.08381742738589211,0.0016597510373443983,0.0016597510373443983,0.0
SPATA3,0.2865333836288193,0.03115805356469257,0.003244058845718597,0.003244058845718597,0.0
SPATA2,0.35413051678611845,0.0995850622406639,0.0033195020746887966,0.0033195020746887966,0.0
HIST1H4C,0.0,0.0,0.0,0.0,0.0
HIST1H4B,0.0,0.0,0.0,0.0,0.0
PABPN1L,0.055149000377216144,0.0006035458317615994,7.544322897019993e-05,7.544322897019993e-05,0.0
HIST1H4K,0.0,0.0,0.0,0.0,0.0
