gene_mmusculus_stress_up,mmusculus_stress_up_Fraction_sp_less4,mmusculus_stress_up_Fraction_sp_less3,mmusculus_stress_up_Fraction_sp_less2,mmusculus_stress_up_Fraction_sp_1,mmusculus_stress_up_Fraction_sp_0
FOXL2,0.30188004860962186,0.3015941096575881,0.02130245192651369,0.02130245192651369,0.0
SYT14,0.30188004860962186,0.30109371649152905,0.008649653299020659,0.008649653299020659,0.0
DDX4,0.30188004860962186,0.30188004860962186,0.036600185860318823,0.03652870112231039,7.14847380084352e-05
EPHX1,0.30188004860962186,0.30123668596754594,0.015369218671813567,0.015297733933805133,7.14847380084352e-05
CYP2C19,0.30188004860962186,0.2995210522553435,0.007934805918936307,0.007934805918936307,0.0
SLC25A4,0.30188004860962186,0.3018085638716134,0.021945814568589607,0.021945814568589607,0.0
EMX2,0.30188004860962186,0.3014511401815712,0.014797340767746086,0.01472585602973765,7.14847380084352e-05
ADORA1,0.30188004860962186,0.30152262491957965,0.01980127242833655,0.01980127242833655,0.0
AACS,0.30188004860962186,0.3013796554435628,0.015297733933805133,0.015297733933805133,0.0
KRT2,0.30188004860962186,0.2983772964472085,0.004646507970548288,0.004646507970548288,0.0
DMC1,0.30188004860962186,0.30166559439559654,0.02966616627350061,0.02966616627350061,0.0
RARRES3,0.30188004860962186,0.297805418543141,0.005432840088641075,0.005432840088641075,0.0
PRMT7,0.30188004860962186,0.3010222317535206,0.014439917077703911,0.014439917077703911,0.0
FMO4,0.30188004860962186,0.29716205590106515,0.0055758095646579455,0.0055758095646579455,0.0
RXRA,0.30188004860962186,0.30188004860962186,0.03509900636214168,0.03509900636214168,0.0
HOXC6,0.30188004860962186,0.30023589963542785,0.009435985417113447,0.009435985417113447,0.0
SCN4B,0.30188004860962186,0.3013796554435628,0.009435985417113447,0.009435985417113447,0.0
EDAR,0.30188004860962186,0.30109371649152905,0.01429694760168704,0.01429694760168704,0.0
FEZF1,0.30188004860962186,0.3013081707055544,0.012438344413467724,0.012438344413467724,0.0
PITX2,0.30188004860962186,0.30166559439559654,0.027021230967188507,0.027021230967188507,0.0
NME6,0.30188004860962186,0.3013796554435628,0.013439130745585818,0.013367646007577382,7.14847380084352e-05
NRGN,0.30188004860962186,0.3015941096575881,0.011937951247408679,0.011937951247408679,0.0
LRAT,0.30188004860962186,0.29759096432911575,0.005504324826649511,0.005504324826649511,0.0
UXS1,0.30188004860962186,0.3007362928014869,0.008721138037029095,0.008721138037029095,0.0
RABL2B,0.30188004860962186,0.30188004860962186,0.03173922367574523,0.03173922367574523,0.0
MAT2B,0.30188004860962186,0.30123668596754594,0.01265279862749303,0.01265279862749303,0.0
HMGCS2,0.30188004860962186,0.3014511401815712,0.017370791336049754,0.017370791336049754,0.0
SPOCD1,0.30188004860962186,0.2960897848309386,0.006219172206733862,0.006219172206733862,0.0
DNMT3L,0.30188004860962186,0.3008792622775038,0.009721924369147187,0.009650439631138753,7.14847380084352e-05
PTGIS,0.30188004860962186,0.30109371649152905,0.01622703552791479,0.016155550789906353,7.14847380084352e-05
G0S2,0.30188004860962186,0.3007362928014869,0.011937951247408679,0.011937951247408679,0.0
DHH,0.30188004860962186,0.3013081707055544,0.018871970834226894,0.018871970834226894,0.0
ALG11,0.30188004860962186,0.30152262491957965,0.015083279719779828,0.015011794981771392,7.14847380084352e-05
CYP2A13,0.30188004860962186,0.29944956751733504,0.007434412752877261,0.007434412752877261,0.0
SLC47A2,0.30188004860962186,0.2997355064693688,0.008578168561012223,0.008578168561012223,0.0
CYP2S1,0.30188004860962186,0.29923511330330976,0.006576595896776038,0.006576595896776038,0.0
CYP4X1,0.30188004860962186,0.2985202659232254,0.006791050110801344,0.006791050110801344,0.0
TRIL,0.30188004860962186,0.301737079133605,0.015726642361855742,0.015726642361855742,0.0
HIAT1,0.30188004860962186,0.29458860533276143,0.0038601758524555007,0.0038601758524555007,0.0
FGF10,0.30188004860962186,0.3015941096575881,0.026878261491171635,0.026878261491171635,0.0
SOX10,0.30188004860962186,0.3018085638716134,0.033025948959897064,0.033025948959897064,0.0
COMT,0.30188004860962186,0.3018085638716134,0.02587747515905354,0.02587747515905354,0.0
UGT1A5,0.30188004860962186,0.2960183000929302,0.004932446922582029,0.004932446922582029,0.0
NXPH3,0.30188004860962186,0.29980699120737725,0.006076202730716992,0.006076202730716992,0.0
FAM129C,0.30188004860962186,0.2825076846093359,0.0018586031882193153,0.0018586031882193153,0.0
RDH5,0.30188004860962186,0.30123668596754594,0.008578168561012223,0.00850668382300379,7.14847380084352e-05
AASDH,0.30188004860962186,0.30188004860962186,0.028522410465365643,0.028522410465365643,0.0
ALDH3B1,0.30188004860962186,0.3014511401815712,0.0166559439559654,0.0166559439559654,0.0
SOX3,0.30188004860962186,0.301737079133605,0.017370791336049754,0.017370791336049754,0.0
GABRD,0.30188004860962186,0.30166559439559654,0.011437558081349632,0.011437558081349632,0.0
CYP2F1,0.30188004860962186,0.2975194795911073,0.005790263778683251,0.005790263778683251,0.0
HINT3,0.30188004860962186,0.29194367002644933,0.004289084280506112,0.004289084280506112,0.0
GSX1,0.30188004860962186,0.2957323611408964,0.006791050110801344,0.006791050110801344,0.0
CDH15,0.30188004860962186,0.301737079133605,0.015297733933805133,0.015297733933805133,0.0
SHC3,0.30188004860962186,0.30166559439559654,0.016870398169990707,0.016870398169990707,0.0
FGFR1,0.30188004860962186,0.3018085638716134,0.051540496104081776,0.05146901136607334,7.14847380084352e-05
AKR7A3,0.30188004860962186,0.2985202659232254,0.005861748516691686,0.005861748516691686,0.0
NR1I2,0.30188004860962186,0.30152262491957965,0.017227821860032883,0.017227821860032883,0.0
RAB3B,0.30188004860962186,0.30109371649152905,0.012152405461433985,0.012152405461433985,0.0
CYP21A2,0.30188004860962186,0.30080777753949534,0.010222317535206233,0.010222317535206233,0.0
TGM2,0.30188004860962186,0.3018085638716134,0.030881406819644006,0.03080992208163557,7.14847380084352e-05
ACSM2B,0.30188004860962186,0.2985202659232254,0.006862534848809779,0.006862534848809779,0.0
ADH7,0.30188004860962186,0.2997355064693688,0.00850668382300379,0.008435199084995354,7.14847380084352e-05
EXD1,0.30188004860962186,0.2938022732146687,0.005075416398598899,0.005075416398598899,0.0
ZNF366,0.30188004860962186,0.29944956751733504,0.007362928014868825,0.007362928014868825,0.0
NPNT,0.30188004860962186,0.30109371649152905,0.01236685967545929,0.01236685967545929,0.0
CDK5R2,0.30188004860962186,0.30188004860962186,0.011437558081349632,0.011437558081349632,0.0
HAPLN3,0.30188004860962186,0.29458860533276143,0.005218385874615769,0.005218385874615769,0.0
KIRREL2,0.30188004860962186,0.29680463221102293,0.005003931660590464,0.005003931660590464,0.0
ADH1A,0.30188004860962186,0.3010222317535206,0.011437558081349632,0.011437558081349632,0.0
NR0B1,0.30188004860962186,0.301737079133605,0.01815712345414254,0.01815712345414254,0.0
NR5A2,0.30188004860962186,0.30166559439559654,0.017656730288083494,0.017656730288083494,0.0
ACSBG2,0.30188004860962186,0.3013081707055544,0.011008649653299021,0.011008649653299021,0.0
KCNS3,0.30188004860962186,0.30166559439559654,0.015226249195796697,0.015226249195796697,0.0
PPAPDC1A,0.30188004860962186,0.29980699120737725,0.007791836442919436,0.007791836442919436,0.0
GTSF1,0.30188004860962186,0.30023589963542785,0.007076989062835085,0.007076989062835085,0.0
PRICKLE2,0.30188004860962186,0.3011652012295375,0.018228608192150976,0.018228608192150976,0.0
CYP4F11,0.30188004860962186,0.29680463221102293,0.005933233254700122,0.005933233254700122,0.0
SRD5A3,0.30188004860962186,0.2993065980413182,0.0047179927085567236,0.004646507970548288,7.14847380084352e-05
CYP2E1,0.30188004860962186,0.30095074701551217,0.01472585602973765,0.01472585602973765,0.0
TKTL1,0.30188004860962186,0.30166559439559654,0.01801415397812567,0.01801415397812567,0.0
MAP6,0.30188004860962186,0.3013081707055544,0.010579741225248409,0.010508256487239975,7.14847380084352e-05
GATA4,0.30188004860962186,0.3018085638716134,0.04560726284938166,0.04560726284938166,0.0
MEIS2,0.30188004860962186,0.3014511401815712,0.01801415397812567,0.017942669240117236,7.14847380084352e-05
CRABP2,0.30188004860962186,0.3008792622775038,0.010579741225248409,0.010508256487239975,7.14847380084352e-05
ALG12,0.30188004860962186,0.29830581170920006,0.005504324826649511,0.005504324826649511,0.0
ACSF3,0.30188004860962186,0.30080777753949534,0.010508256487239975,0.010508256487239975,0.0
RXRG,0.30188004860962186,0.301737079133605,0.01701336764600758,0.01701336764600758,0.0
PDP2,0.30188004860962186,0.30152262491957965,0.015583672885838873,0.015512188147830439,7.14847380084352e-05
RASD1,0.30188004860962186,0.30188004860962186,0.042461934377010506,0.042461934377010506,0.0
CILP,0.30188004860962186,0.2975194795911073,0.009364500679105011,0.009364500679105011,0.0
MAP2,0.30188004860962186,0.30188004860962186,0.027450139395239118,0.027378654657230682,7.14847380084352e-05
CYP19A1,0.30188004860962186,0.3018085638716134,0.032096647365787406,0.032096647365787406,0.0
HNF1B,0.30188004860962186,0.30123668596754594,0.013010222317535207,0.01293873757952677,7.14847380084352e-05
ZNF185,0.30188004860962186,0.30109371649152905,0.012438344413467724,0.012438344413467724,0.0
SQLE,0.30188004860962186,0.3015941096575881,0.02144542140253056,0.021373936664522124,7.14847380084352e-05
HMGCR,0.30188004860962186,0.301737079133605,0.031381799985703056,0.03131031524769462,7.14847380084352e-05
B3GALT2,0.30188004860962186,0.2955893916648796,0.004575023232539853,0.004575023232539853,0.0
CYP3A43,0.30188004860962186,0.29801987275716635,0.00536135535063264,0.00536135535063264,0.0
SMARCAD1,0.30188004860962186,0.30152262491957965,0.020945028236471513,0.020945028236471513,0.0
CH25H,0.30188004860962186,0.30066480806347845,0.011652012295374938,0.011580527557366502,7.14847380084352e-05
CYP11B1,0.30188004860962186,0.29966402173136036,0.007362928014868825,0.007362928014868825,0.0
POMT2,0.30188004860962186,0.29987847594538564,0.009936378583172492,0.009936378583172492,0.0
RETSAT,0.30188004860962186,0.2985202659232254,0.00850668382300379,0.008435199084995354,7.14847380084352e-05
UGT1A4,0.30188004860962186,0.29594681535492173,0.004646507970548288,0.004646507970548288,0.0
CYP26A1,0.30188004860962186,0.3014511401815712,0.013582100221602687,0.013582100221602687,0.0
CYP4F2,0.30188004860962186,0.2983772964472085,0.0060047179927085565,0.0060047179927085565,0.0
ALG10,0.30188004860962186,0.2929444563585675,0.0043605690185145474,0.0043605690185145474,0.0
SOHLH2,0.30188004860962186,0.28829794838801914,0.0030023589963542783,0.0030023589963542783,0.0
SYCP3,0.30188004860962186,0.30066480806347845,0.009364500679105011,0.009364500679105011,0.0
ACPT,0.30188004860962186,0.2960183000929302,0.00357423690042176,0.00357423690042176,0.0
UGT2B15,0.30188004860962186,0.29723354063907353,0.004932446922582029,0.004932446922582029,0.0
RDH16,0.30188004860962186,0.2958753306169133,0.004289084280506112,0.004289084280506112,0.0
SLC35B1,0.30188004860962186,0.3003073843734363,0.011080134391307455,0.011080134391307455,0.0
RPE65,0.30188004860962186,0.3008792622775038,0.01072271070126528,0.01072271070126528,0.0
UGT2B7,0.30188004860962186,0.29923511330330976,0.005718779040674816,0.005718779040674816,0.0
HDDC3,0.30188004860962186,0.3010222317535206,0.012795768103509901,0.012795768103509901,0.0
INHBA,0.30188004860962186,0.3015941096575881,0.02787904782328973,0.02787904782328973,0.0
BMP8B,0.30188004860962186,0.3010222317535206,0.011151619129315891,0.011151619129315891,0.0
ACP6,0.30188004860962186,0.29859175066123383,0.0051469011366073346,0.0051469011366073346,0.0
SERPINB1,0.30188004860962186,0.30152262491957965,0.013510615483594253,0.013439130745585818,7.14847380084352e-05
AGMO,0.30188004860962186,0.3003073843734363,0.008435199084995354,0.008435199084995354,0.0
EMX1,0.30188004860962186,0.3014511401815712,0.012152405461433985,0.012152405461433985,0.0
CYP2A6,0.30188004860962186,0.3001644148974194,0.009507470155121881,0.009507470155121881,0.0
TTC5,0.30188004860962186,0.2938022732146687,0.003288297948388019,0.003288297948388019,0.0
CCK,0.30188004860962186,0.301737079133605,0.02008721138037029,0.020015726642361856,7.14847380084352e-05
CYP27A1,0.30188004860962186,0.3013081707055544,0.01472585602973765,0.01472585602973765,0.0
SIGMAR1,0.30188004860962186,0.30080777753949534,0.012295374937450854,0.012223890199442419,7.14847380084352e-05
CPNE2,0.30188004860962186,0.2957323611408964,0.004503538494531417,0.004503538494531417,0.0
CYP3A5,0.30188004860962186,0.30052183858746156,0.010365287011223103,0.010365287011223103,0.0
FMO3,0.30188004860962186,0.2997355064693688,0.007434412752877261,0.007434412752877261,0.0
MEIS1,0.30188004860962186,0.301737079133605,0.02573450568303667,0.025663020945028238,7.14847380084352e-05
RARG,0.30188004860962186,0.3015941096575881,0.017156337122024447,0.01708485238401601,7.14847380084352e-05
SLC7A14,0.30188004860962186,0.3013081707055544,0.008220744870970048,0.008220744870970048,0.0
CYP2C9,0.30188004860962186,0.30052183858746156,0.009936378583172492,0.009936378583172492,0.0
TCERG1,0.30188004860962186,0.30166559439559654,0.03166773893773679,0.031596254199728356,7.14847380084352e-05
HKDC1,0.30188004860962186,0.3013796554435628,0.014654371291729217,0.014654371291729217,0.0
FGFR2,0.30188004860962186,0.3018085638716134,0.047823289727643145,0.047751804989634716,7.14847380084352e-05
CITED2,0.30188004860962186,0.3013081707055544,0.017513760812066625,0.01744227607405819,7.14847380084352e-05
CYP2B6,0.30188004860962186,0.30152262491957965,0.016941882907999143,0.016941882907999143,0.0
ABHD2,0.30188004860962186,0.29980699120737725,0.008578168561012223,0.008578168561012223,0.0
DHRS3,0.30188004860962186,0.3010222317535206,0.010436771749231539,0.010365287011223103,7.14847380084352e-05
SOX9,0.30188004860962186,0.30188004860962186,0.05196940453213239,0.051897919794123955,7.14847380084352e-05
POMGNT1,0.30188004860962186,0.29744799485309886,0.00714847380084352,0.00714847380084352,0.0
NENF,0.30188004860962186,0.30095074701551217,0.009293015941096576,0.009293015941096576,0.0
ALDH1L2,0.30188004860962186,0.30095074701551217,0.011794981771391808,0.011723497033383372,7.14847380084352e-05
PDE6C,0.30188004860962186,0.3010222317535206,0.008649653299020659,0.008649653299020659,0.0
STRA8,0.30188004860962186,0.2995210522553435,0.006505111158767603,0.006505111158767603,0.0
CNKSR1,0.30188004860962186,0.29844878118521695,0.007005504324826649,0.007005504324826649,0.0
THRA,0.30188004860962186,0.30188004860962186,0.020301665594395595,0.020230180856387163,7.14847380084352e-05
HPRT1,0.30188004860962186,0.30188004860962186,0.05468582457645293,0.05468582457645293,0.0
SDR16C5,0.30188004860962186,0.2995210522553435,0.006290656944742298,0.006290656944742298,0.0
MAFB,0.30188004860962186,0.30166559439559654,0.019086425048252198,0.019086425048252198,0.0
UGT2B28,0.30188004860962186,0.2948745442847952,0.004289084280506112,0.004289084280506112,0.0
ALDH1A2,0.30188004860962186,0.30166559439559654,0.02130245192651369,0.021230967188505253,7.14847380084352e-05
ALG5,0.30188004860962186,0.3014511401815712,0.01708485238401601,0.01708485238401601,0.0
GDNF,0.30188004860962186,0.3018085638716134,0.029880620487525912,0.029809135749517476,7.14847380084352e-05
SAMSN1,0.30188004860962186,0.3011652012295375,0.015011794981771392,0.015011794981771392,0.0
RSPO1,0.30188004860962186,0.3014511401815712,0.01801415397812567,0.01801415397812567,0.0
BMP4,0.30188004860962186,0.301737079133605,0.05504324826649511,0.05497176352848667,7.14847380084352e-05
HOXD1,0.30188004860962186,0.3004503538494531,0.00922153120308814,0.00922153120308814,0.0
CPLX1,0.30188004860962186,0.3018085638716134,0.012152405461433985,0.012152405461433985,0.0
FST,0.30188004860962186,0.30166559439559654,0.02694974622918007,0.026878261491171635,7.14847380084352e-05
PPAP2B,0.30188004860962186,0.30109371649152905,0.013939523911644864,0.013939523911644864,0.0
SCRN3,0.30188004860962186,0.29787690328114946,0.005075416398598899,0.005075416398598899,0.0
EXPH5,0.30188004860962186,0.29523196797483736,0.0034312674244048897,0.0034312674244048897,0.0
TM7SF2,0.30188004860962186,0.30080777753949534,0.013224676531560512,0.013153191793552076,7.14847380084352e-05
EGR3,0.30188004860962186,0.3013796554435628,0.019586818214311245,0.01951533347630281,7.14847380084352e-05
NOVA1,0.30188004860962186,0.3018085638716134,0.017370791336049754,0.017370791336049754,0.0
SP3,0.30188004860962186,0.3018085638716134,0.02459074987490171,0.02459074987490171,0.0
CYP2U1,0.30188004860962186,0.29966402173136036,0.006576595896776038,0.006505111158767603,7.14847380084352e-05
ADH5,0.30188004860962186,0.3010222317535206,0.013510615483594253,0.013510615483594253,0.0
RCAN2,0.30188004860962186,0.3013081707055544,0.01265279862749303,0.012581313889484596,7.14847380084352e-05
DAZL,0.30188004860962186,0.3018085638716134,0.0345271284580742,0.0345271284580742,0.0
UGT2B10,0.30188004860962186,0.2960897848309386,0.004646507970548288,0.004646507970548288,0.0
DGAT1,0.30188004860962186,0.30152262491957965,0.02187432983058117,0.02187432983058117,0.0
CYP4V2,0.30188004860962186,0.30052183858746156,0.009507470155121881,0.009507470155121881,0.0
H6PD,0.30188004860962186,0.30188004860962186,0.037315033240403174,0.03724354850239474,7.14847380084352e-05
PPP4R4,0.30188004860962186,0.3010222317535206,0.010365287011223103,0.010365287011223103,0.0
INHBB,0.30188004860962186,0.3014511401815712,0.016941882907999143,0.016870398169990707,7.14847380084352e-05
ZSWIM6,0.30188004860962186,0.2982343269711917,0.00564729430266638,0.0055758095646579455,7.14847380084352e-05
CCDC122,0.30188004860962186,0.2780041461148045,0.0016441489741940095,0.0016441489741940095,0.0
ALDH1L1,0.30188004860962186,0.3007362928014869,0.010937164915290586,0.010937164915290586,0.0
EFNB3,0.30188004860962186,0.30152262491957965,0.022231753520623346,0.022231753520623346,0.0
YBX3,0.30188004860962186,0.3015941096575881,0.014368432339695475,0.01429694760168704,7.14847380084352e-05
RBP4,0.30188004860962186,0.298949174351276,0.008649653299020659,0.008578168561012223,7.14847380084352e-05
CYP8B1,0.30188004860962186,0.3001644148974194,0.010007863321180928,0.010007863321180928,0.0
TMEM184A,0.30188004860962186,0.2936593037386518,0.004146114804489242,0.004146114804489242,0.0
NOTCH1,0.30188004860962186,0.30188004860962186,0.10451068696833227,0.10451068696833227,0.0
LPPR3,0.30188004860962186,0.2977339338051326,0.005504324826649511,0.005504324826649511,0.0
APOA4,0.30188004860962186,0.30166559439559654,0.01744227607405819,0.01744227607405819,0.0
UGT1A9,0.30188004860962186,0.2963042390449639,0.005218385874615769,0.005218385874615769,0.0
POU5F1,0.30188004860962186,0.30188004860962186,0.051897919794123955,0.051897919794123955,0.0
FJX1,0.30188004860962186,0.2951604832368289,0.006076202730716992,0.0060047179927085565,7.14847380084352e-05
RDH11,0.30188004860962186,0.30059332332547,0.010651225963256844,0.010651225963256844,0.0
CYP1A2,0.30188004860962186,0.30095074701551217,0.011580527557366502,0.011580527557366502,0.0
FSCN1,0.30188004860962186,0.30166559439559654,0.02144542140253056,0.021373936664522124,7.14847380084352e-05
NR2F1,0.30188004860962186,0.3018085638716134,0.031596254199728356,0.03152476946171992,7.14847380084352e-05
RDH10,0.30188004860962186,0.2995925369933519,0.0076488669669025665,0.0076488669669025665,0.0
HHATL,0.30188004860962186,0.3015941096575881,0.010150832797197798,0.010150832797197798,0.0
PPARA,0.30188004860962186,0.3018085638716134,0.031953677889770535,0.0318821931517621,7.14847380084352e-05
SPRY4,0.30188004860962186,0.30080777753949534,0.014082493387661734,0.014011008649653298,7.14847380084352e-05
ALDH1A3,0.30188004860962186,0.30166559439559654,0.018657516620201587,0.01858603188219315,7.14847380084352e-05
CYB5R4,0.30188004860962186,0.30166559439559654,0.024876688826935448,0.024876688826935448,0.0
NR5A1,0.30188004860962186,0.3018085638716134,0.023804417756808922,0.023804417756808922,0.0
AOX1,0.30188004860962186,0.3014511401815712,0.016512974479948532,0.016441489741940096,7.14847380084352e-05
HOXB1,0.30188004860962186,0.29966402173136036,0.010222317535206233,0.010222317535206233,0.0
LFNG,0.30188004860962186,0.3008792622775038,0.012581313889484596,0.01250982915147616,7.14847380084352e-05
RDH13,0.30188004860962186,0.3001644148974194,0.008792622775037529,0.008721138037029095,7.14847380084352e-05
FDPS,0.30188004860962186,0.301737079133605,0.024662234612910144,0.02459074987490171,7.14847380084352e-05
GMPPB,0.30188004860962186,0.3015941096575881,0.01429694760168704,0.014225462863678604,7.14847380084352e-05
SOX8,0.30188004860962186,0.30166559439559654,0.016941882907999143,0.016870398169990707,7.14847380084352e-05
EGR2,0.30188004860962186,0.3018085638716134,0.0371720637643863,0.03710057902637787,7.14847380084352e-05
TDGF1,0.30188004860962186,0.3013796554435628,0.014368432339695475,0.014368432339695475,0.0
BMP2,0.30188004860962186,0.301737079133605,0.05025377081992995,0.05025377081992995,0.0
NRAP,0.30188004860962186,0.2985202659232254,0.006362141682750733,0.006362141682750733,0.0
ACSL6,0.30188004860962186,0.3014511401815712,0.01637000500393166,0.01637000500393166,0.0
CYP27B1,0.30188004860962186,0.30052183858746156,0.01265279862749303,0.01265279862749303,0.0
SNCG,0.30188004860962186,0.30152262491957965,0.01072271070126528,0.01072271070126528,0.0
PHYHIP,0.30188004860962186,0.30123668596754594,0.009507470155121881,0.009507470155121881,0.0
SNX22,0.30188004860962186,0.29680463221102293,0.0043605690185145474,0.0043605690185145474,0.0
SLC25A6,0.30188004860962186,0.3018085638716134,0.020730574022446206,0.020730574022446206,0.0
HMGCLL1,0.30188004860962186,0.30152262491957965,0.01236685967545929,0.01236685967545929,0.0
UGT2B4,0.30188004860962186,0.29637572378297233,0.004432053756522982,0.004432053756522982,0.0
HSD3B2,0.30188004860962186,0.3007362928014869,0.010794195439273716,0.01072271070126528,7.14847380084352e-05
DPM1,0.30188004860962186,0.3018085638716134,0.025091143040960755,0.02501965830295232,7.14847380084352e-05
UGT1A3,0.30188004860962186,0.296161269568947,0.004860962184573593,0.004860962184573593,0.0
CBX2,0.30188004860962186,0.30152262491957965,0.022660661948673957,0.02258917721066552,7.14847380084352e-05
DIDO1,0.30188004860962186,0.30188004860962186,0.02766459360926442,0.027593108871255986,7.14847380084352e-05
CYP1A1,0.30188004860962186,0.3018085638716134,0.02430481092286797,0.02430481092286797,0.0
DIO3,0.30188004860962186,0.2997355064693688,0.006219172206733862,0.006219172206733862,0.0
SOX2,0.30188004860962186,0.30188004860962186,0.06698119951390379,0.06698119951390379,0.0
ABHD8,0.30188004860962186,0.30009293015941096,0.0064336264207591675,0.0064336264207591675,0.0
CYP3A7,0.30188004860962186,0.3003073843734363,0.007505897490885696,0.007505897490885696,0.0
CYP24A1,0.30188004860962186,0.30059332332547,0.01236685967545929,0.01236685967545929,0.0
B4GALNT1,0.30188004860962186,0.3007362928014869,0.00922153120308814,0.00922153120308814,0.0
ALDH1A1,0.30188004860962186,0.301737079133605,0.029594681535492173,0.029523196797483737,7.14847380084352e-05
DOLK,0.30188004860962186,0.3001644148974194,0.010293802273214669,0.010293802273214669,0.0
ATP6V1G2,0.30188004860962186,0.3018085638716134,0.01308170705554364,0.01308170705554364,0.0
SLC46A3,0.30188004860962186,0.2942311816427193,0.004646507970548288,0.004646507970548288,0.0
SYCE1,0.30188004860962186,0.29415969690471083,0.0043605690185145474,0.0043605690185145474,0.0
LEF1,0.30188004860962186,0.30188004860962186,0.048180713417685324,0.048180713417685324,0.0
SYCP2,0.30188004860962186,0.298949174351276,0.007005504324826649,0.007005504324826649,0.0
UGT2A3,0.30188004860962186,0.2976624490671242,0.006147687468725427,0.006147687468725427,0.0
TSTA3,0.30188004860962186,0.30166559439559654,0.01594109657588105,0.01594109657588105,0.0
COQ6,0.30188004860962186,0.30123668596754594,0.012581313889484596,0.012581313889484596,0.0
GIF,0.30188004860962186,0.29716205590106515,0.004932446922582029,0.004932446922582029,0.0
CYP2C8,0.30188004860962186,0.2999499606833941,0.007434412752877261,0.007434412752877261,0.0
CPOX,0.30188004860962186,0.301737079133605,0.01844306240617628,0.01844306240617628,0.0
TMEM92,0.30188004860962186,0.2766459360926442,0.0022875116162699265,0.0022875116162699265,0.0
PRPF40B,0.30188004860962186,0.30166559439559654,0.023018085638716133,0.023018085638716133,0.0
MTSS1L,0.30188004860962186,0.3013796554435628,0.010794195439273716,0.010794195439273716,0.0
LHX9,0.30188004860962186,0.3014511401815712,0.016298520265923225,0.01622703552791479,7.14847380084352e-05
NANOS2,0.30188004860962186,0.30109371649152905,0.010222317535206233,0.010222317535206233,0.0
HSD3B1,0.30188004860962186,0.3008792622775038,0.013010222317535207,0.01293873757952677,7.14847380084352e-05
COL12A1,0.30188004860962186,0.3013796554435628,0.02616341411108728,0.02609192937307885,7.14847380084352e-05
MAP9,0.30188004860962186,0.2975194795911073,0.005075416398598899,0.005075416398598899,0.0
SLC25A5,0.30188004860962186,0.3018085638716134,0.02337550932875831,0.023304024590749876,7.14847380084352e-05
GNG13,0.30188004860962186,0.3013796554435628,0.013725069697619559,0.013725069697619559,0.0
MDGA1,0.30188004860962186,0.2975194795911073,0.004646507970548288,0.004646507970548288,0.0
ZP2,0.30188004860962186,0.3001644148974194,0.007720351704911001,0.007720351704911001,0.0
SMAD5,0.30188004860962186,0.3018085638716134,0.030166559439559655,0.030166559439559655,0.0
CCDC113,0.30188004860962186,0.2794338408749732,0.0022875116162699265,0.0022875116162699265,0.0
PTGDS,0.30188004860962186,0.3015941096575881,0.017656730288083494,0.017656730288083494,0.0
SLC25A31,0.30188004860962186,0.30109371649152905,0.011509042819358066,0.011509042819358066,0.0
CYP2C18,0.30188004860962186,0.29902065908928444,0.007791836442919436,0.007791836442919436,0.0
JAG1,0.30188004860962186,0.30188004860962186,0.04768032025162628,0.047608835513617845,7.14847380084352e-05
LPPR4,0.30188004860962186,0.29551790692687113,0.005861748516691686,0.005861748516691686,0.0
RARB,0.30188004860962186,0.30152262491957965,0.023804417756808922,0.023804417756808922,0.0
PEX5,0.30188004860962186,0.3014511401815712,0.012867252841518335,0.012795768103509901,7.14847380084352e-05
DHCR7,0.30188004860962186,0.301737079133605,0.018657516620201587,0.018657516620201587,0.0
FSHB,0.30188004860962186,0.30123668596754594,0.009936378583172492,0.009936378583172492,0.0
HEATR5A,0.30188004860962186,0.29666166273500605,0.005075416398598899,0.005003931660590464,7.14847380084352e-05
STRA6,0.30188004860962186,0.2985202659232254,0.006862534848809779,0.006862534848809779,0.0
RALYL,0.30188004860962186,0.30188004860962186,0.027450139395239118,0.027450139395239118,0.0
AMPD2,0.30188004860962186,0.3010222317535206,0.011151619129315891,0.011151619129315891,0.0
DECR1,0.30188004860962186,0.30188004860962186,0.06690971477589534,0.06683823003788691,7.14847380084352e-05
ACKR2,0.30188004860962186,0.30080777753949534,0.013868039173636429,0.013868039173636429,0.0
LSS,0.30188004860962186,0.30123668596754594,0.015583672885838873,0.015512188147830439,7.14847380084352e-05
TCF21,0.30188004860962186,0.3013796554435628,0.015154764457788262,0.015154764457788262,0.0
POR,0.30188004860962186,0.3014511401815712,0.015726642361855742,0.015726642361855742,0.0
ACAA2,0.30188004860962186,0.3013796554435628,0.01565515762384731,0.015583672885838873,7.14847380084352e-05
HEATR5B,0.30188004860962186,0.2973765101150904,0.005790263778683251,0.005718779040674816,7.14847380084352e-05
NANOS1,0.30188004860962186,0.3013081707055544,0.009936378583172492,0.009864893845164058,7.14847380084352e-05
ALG10B,0.30188004860962186,0.29451712059475305,0.004575023232539853,0.004575023232539853,0.0
ADH4,0.30188004860962186,0.3003788691114447,0.00907856172707127,0.00907856172707127,0.0
PHTF1,0.30188004860962186,0.2964472085209808,0.004646507970548288,0.004646507970548288,0.0
RLBP1,0.30188004860962186,0.3004503538494531,0.009507470155121881,0.009507470155121881,0.0
SHH,0.30188004860962186,0.30188004860962186,0.05611551933662163,0.05611551933662163,0.0
CYP26C1,0.30188004860962186,0.2980913574951748,0.006648080634784474,0.006648080634784474,0.0
