gene_sscrofa_wound_up,sscrofa_wound_up_Fraction_sp_less4,sscrofa_wound_up_Fraction_sp_less3,sscrofa_wound_up_Fraction_sp_less2,sscrofa_wound_up_Fraction_sp_1,sscrofa_wound_up_Fraction_sp_0
EXOSC5,0.3749374508542426,0.374008149260133,0.03023804417756809,0.030166559439559655,7.14847380084352e-05
CEACAM1,0.3749374508542426,0.3725069697619558,0.01772821502609193,0.01772821502609193,0.0
HDGFRP3,0.3749374508542426,0.37279290871398957,0.011580527557366502,0.011580527557366502,0.0
TIGD2,0.3749374508542426,0.36178425906069056,0.0037886911144470654,0.0037886911144470654,0.0
PAFAH1B3,0.3749374508542426,0.3717921223818715,0.009150046465079706,0.009150046465079706,0.0
DHX33,0.3749374508542426,0.3735792408320823,0.023304024590749876,0.023304024590749876,0.0
KLF6,0.3749374508542426,0.3747229966402173,0.027807563085281293,0.027807563085281293,0.0
CLDN7,0.3749374508542426,0.3722210308099221,0.01265279862749303,0.012581313889484596,7.14847380084352e-05
SLA2,0.3749374508542426,0.3681464007434413,0.007577382228894131,0.007577382228894131,0.0
SHC1,0.3749374508542426,0.37458002716420047,0.041032239616841805,0.041032239616841805,0.0
KRT6A,0.3749374508542426,0.3681464007434413,0.008578168561012223,0.008578168561012223,0.0
SERTAD1,0.3749374508542426,0.3685753091714919,0.006719565372792909,0.006719565372792909,0.0
CSF2RB,0.3749374508542426,0.3735792408320823,0.02280363142469083,0.02280363142469083,0.0
HNRNPUL1,0.3749374508542426,0.3734362713560655,0.02187432983058117,0.021802845092572735,7.14847380084352e-05
TFAP4,0.3749374508542426,0.37100579026377867,0.008649653299020659,0.008649653299020659,0.0
KISS1,0.3749374508542426,0.3726499392379727,0.01429694760168704,0.01429694760168704,0.0
ZNF574,0.3749374508542426,0.3673600686253485,0.006147687468725427,0.006147687468725427,0.0
C2CD2,0.3749374508542426,0.3609264422045893,0.0043605690185145474,0.004289084280506112,7.14847380084352e-05
SECTM1,0.3749374508542426,0.3645721638430195,0.005218385874615769,0.005218385874615769,0.0
FREM2,0.3749374508542426,0.3738651797841161,0.020945028236471513,0.020873543498463078,7.14847380084352e-05
TMEM91,0.3749374508542426,0.3434841661305311,0.0020015726642361857,0.0020015726642361857,0.0
LAMC2,0.3749374508542426,0.372864393451998,0.016584459217956968,0.016512974479948532,7.14847380084352e-05
SERTAD3,0.3749374508542426,0.357423690042176,0.0030738437343627136,0.0030023589963542783,7.14847380084352e-05
ETHE1,0.3749374508542426,0.371220244477804,0.011223103867324327,0.011223103867324327,0.0
CSF3R,0.3749374508542426,0.37336478661805705,0.024090356708842662,0.024090356708842662,0.0
RPL37,0.3749374508542426,0.3747229966402173,0.0217313603545643,0.021659875616555864,7.14847380084352e-05
