gene_sscrofa_wound_up,sscrofa_wound_up_Fraction_sp_less7,sscrofa_wound_up_Fraction_sp_less6,sscrofa_wound_up_Fraction_sp_less5,sscrofa_wound_up_Fraction_sp_less4,sscrofa_wound_up_Fraction_sp_less3,sscrofa_wound_up_Fraction_sp_less2,sscrofa_wound_up_Fraction_sp_1,sscrofa_wound_up_Fraction_sp_0
PDZK1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ADNP,0.36991086485184294,0.33389544688026984,0.21777884847024814,0.08660563719585641,0.021320163815947965,0.0020476993495543243,0.001927246446639364,0.00012045290291496025
ZNF57,0.37376535774512165,0.32871597205492653,0.19766321368344977,0.0663695495061431,0.018188388340158998,0.001445434834979523,0.001445434834979523,0.0
TARS2,0.3653336545410744,0.3113707540351722,0.1655022886051554,0.04830161406889906,0.00915442062153698,0.0007227174174897615,0.0007227174174897615,0.0
OSR1,0.37533124548301616,0.3496747771621296,0.2518670199951819,0.09684413394362804,0.03276318959286919,0.002890869669959046,0.002890869669959046,0.0
IGFBP2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
IGFBP3,0.34618164297759574,0.2418694290532402,0.09202601782702963,0.03276318959286919,0.003974945796193688,0.00012045290291496025,0.00012045290291496025,0.0
IGFBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP6,0.3777403035413153,0.3597928210069863,0.2914960250542038,0.1375572151288846,0.04661527342808962,0.00457721031076849,0.00457721031076849,0.0
IGFBP7,0.37460852806552636,0.34136352686099736,0.23512406649000242,0.09190556492411467,0.030956396049144786,0.002890869669959046,0.002890869669959046,0.0
IGFBP4,0.3691881474343532,0.3279932546374368,0.18838834015899783,0.06745362563237774,0.01891110575764876,0.001445434834979523,0.0013249819320645627,0.00012045290291496025
IGFBP5,0.3732835461334618,0.3366658636473139,0.21838111298482293,0.07672849915682968,0.015658877378944832,0.0006022645145748012,0.000481811611659841,0.00012045290291496025
CYP2R1,0.37207901710431224,0.3207660804625391,0.18585882919778365,0.061069621777884844,0.012165743194410985,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
CKLF,0.36196097325945553,0.2981209347145266,0.15189111057576488,0.04745844374849434,0.015779330281859794,0.00036135870874488076,0.00036135870874488076,0.0
APLNR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MECOM,0.278728017345218,0.12743917128402796,0.03348590701035895,0.008552156106962177,0.0002409058058299205,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
CLIC6,0.3102866779089376,0.15743194410985303,0.04312213924355577,0.012768007708985786,0.0010840761262346423,0.00012045290291496025,0.00012045290291496025,0.0
CLIC4,0.3785834738617201,0.36196097325945553,0.2976391231028668,0.1467116357504216,0.050710672127198264,0.00963623223319682,0.00963623223319682,0.0
CLIC5,0.3307636714044809,0.21344254396530957,0.07889665140929897,0.020717899301373164,0.002288605155384245,0.00012045290291496025,0.00012045290291496025,0.0
CLIC2,0.3717176583955673,0.3399180920260178,0.22103107684895207,0.09383281137075404,0.026379185738376294,0.0021681522524692846,0.0020476993495543243,0.00012045290291496025
CLIC3,0.3596723681040713,0.26812816188870153,0.12009154420621537,0.017947482534329078,0.000481811611659841,0.0,0.0,0.0
KIAA0020,0.3554565165020477,0.2752348831606842,0.1127439171284028,0.03228137798120935,0.007227174174897615,0.0006022645145748012,0.0006022645145748012,0.0
HIST1H4F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF7,0.3712358467839075,0.3342568055890147,0.2166947723440135,0.07721031076848953,0.017345218019754277,0.000963623223319682,0.0008431703204047217,0.00012045290291496025
ZNF3,0.35292700554083356,0.27222356058781016,0.11599614550710673,0.03565405926282823,0.00469766321368345,0.00012045290291496025,0.00012045290291496025,0.0
TIPIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H4E,0.16863406408094436,0.056251505661286436,0.012045290291496025,0.0,0.0,0.0,0.0,0.0
CDC5L,0.3548542519874729,0.27282582510238496,0.1297277764394122,0.03372681281618887,0.0055408335340881715,0.0006022645145748012,0.000481811611659841,0.00012045290291496025
SBDS,0.37954709708503975,0.3647313900264996,0.3130570946759817,0.17465670922669235,0.04011081667068176,0.0021681522524692846,0.0020476993495543243,0.00012045290291496025
MRPS18A,0.36906769453143823,0.33811129848229343,0.21886292459648277,0.07540351722476511,0.019513370272223562,0.000963623223319682,0.000963623223319682,0.0
AP2A1,0.31197301854974707,0.17007949891592386,0.04300168634064081,0.012165743194410985,0.000963623223319682,0.00012045290291496025,0.00012045290291496025,0.0
AP2A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSUN3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NSUN2,0.33196820043363046,0.2127198265478198,0.08564201397253673,0.02312695735967237,0.007106721271982655,0.0008431703204047217,0.0007227174174897615,0.00012045290291496025
NSUN5,0.3412430739580824,0.23813538906287643,0.08359431462298242,0.012768007708985786,0.0007227174174897615,0.0,0.0,0.0
NSUN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRP7A,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MSLNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRDT,0.16803179956636954,0.05564924114671164,0.01854974704890388,0.0093953264273669,0.005299927728258251,0.0031317754757889667,0.0031317754757889667,0.0
BRD8,0.37436762225969644,0.3478679836184052,0.239339918092026,0.08552156106962178,0.01975427607805348,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
BRD9,0.36677908937605397,0.3296795952782462,0.21476752589737413,0.08238978559383281,0.016261141893519633,0.0012045290291496024,0.0012045290291496024,0.0
BRD4,0.3625632377740304,0.3096844133943628,0.1748976150325223,0.045410744398940016,0.007949891592387376,0.0007227174174897615,0.0007227174174897615,0.0
BRD7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
BRD1,0.37099494097807756,0.34076126234642257,0.23512406649000242,0.09371235846783907,0.024692845097566852,0.0018067935437244037,0.0018067935437244037,0.0
BRD2,0.36316550228860517,0.3147434353167911,0.18405203565405925,0.05372199470007227,0.00915442062153698,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
BRD3,0.3582269332690918,0.29354372440375814,0.13201638159479642,0.0281859792821007,0.003974945796193688,0.00012045290291496025,0.0,0.00012045290291496025
CH25H,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CSF2RB,0.3781016622500602,0.3536497229583233,0.2524692845097567,0.11105757648759335,0.039388099253192005,0.007949891592387376,0.007949891592387376,0.0
CSF2RA,0.375813057094676,0.3531679113466635,0.25427607805348107,0.10913033004095399,0.03673813538906288,0.00915442062153698,0.00915442062153698,0.0
DMD,0.3781016622500602,0.35557696940496264,0.2795711876656227,0.14791616477957117,0.03541315345699832,0.0016863406408094434,0.0015658877378944833,0.00012045290291496025
SEH1L,0.3412430739580824,0.239339918092026,0.09431462298241387,0.02493375090339677,0.007227174174897615,0.0006022645145748012,0.0006022645145748012,0.0
GAB2,0.3672609009877138,0.3185979282100699,0.17176583955673333,0.04107443989400145,0.007347627077812576,0.0,0.0,0.0
GAB3,0.37436762225969644,0.3342568055890147,0.22127198265478198,0.0893760539629005,0.030595037340399905,0.0027704167670440857,0.0027704167670440857,0.0
GAB1,0.3670199951818839,0.3019754276078053,0.1337027222356059,0.04107443989400145,0.005299927728258251,0.00012045290291496025,0.0,0.00012045290291496025
ZSCAN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN1,0.37894483257046496,0.3564201397253674,0.26234642254878343,0.09780775716694773,0.020356540592628283,0.0021681522524692846,0.0021681522524692846,0.0
DNAJB12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DNAJB11,0.37256082871597207,0.3316068417248856,0.2018790652854734,0.05348108889424235,0.008552156106962177,0.0015658877378944833,0.0015658877378944833,0.0
SUPT20H,0.3742471693567815,0.3452180197542761,0.25295109612141653,0.10443266682727054,0.021561069621777885,0.0015658877378944833,0.0015658877378944833,0.0
VILL,0.3664177306673091,0.3047458443748494,0.163575042158516,0.04733799084557938,0.002529510961214165,0.0,0.0,0.0
PSD,0.34557937846302095,0.22934232715008432,0.07949891592387376,0.017104312213924354,0.0013249819320645627,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
OR8U1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP19-5,0.010238496747771622,0.005661286437003131,0.0037340399903637678,0.0002409058058299205,0.00012045290291496025,0.0,0.0,0.0
AKIRIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKIRIN1,0.26258732835461335,0.09841002168152252,0.02517465670922669,0.0016863406408094434,0.0002409058058299205,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
EREG,0.3572633100457721,0.26776680317995666,0.11527342808961696,0.035051794748253436,0.0013249819320645627,0.0,0.0,0.0
AVPI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAP1,0.36906769453143823,0.321368344977114,0.19164056853770176,0.06287641532160924,0.007588532883642495,0.000963623223319682,0.0008431703204047217,0.00012045290291496025
ASAP2,0.3603950855215611,0.2925801011804384,0.14080944350758853,0.045892556010599855,0.003493134184533847,0.0,0.0,0.0
ASAP3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OCRL,0.3600337268128162,0.2806552637918574,0.11792339195374608,0.031076848952059744,0.0042158516020236085,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
KIAA1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXN,0.3648518429294146,0.31558660563719587,0.16345458925560105,0.049747048903878585,0.006865815466152734,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
CALCRL,0.3706335822693327,0.33750903396771864,0.21922428330522767,0.08190797398217298,0.027101903155866056,0.002890869669959046,0.002890869669959046,0.0
ANKLE1,0.33835220428812335,0.2415080703444953,0.08082389785593833,0.008793061912792098,0.0007227174174897615,0.0,0.0,0.0
SERPINB9,0.34690436039508554,0.2472898096844134,0.10202360876897133,0.03312454830161407,0.005179474825343291,0.00012045290291496025,0.00012045290291496025,0.0
ANKLE2,0.36099735003613587,0.30522765598650925,0.16694772344013492,0.050710672127198264,0.007829438689472416,0.0002409058058299205,0.0002409058058299205,0.0
RHPN1,0.3766562274150807,0.3446157552397013,0.2297036858588292,0.063599132739099,0.005420380631173212,0.0002409058058299205,0.0002409058058299205,0.0
OLR1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RHPN2,0.3764153216092508,0.33895446880269814,0.21524933750903397,0.06564683208865334,0.017345218019754277,0.0016863406408094434,0.0016863406408094434,0.0
SRRM1,0.37593350999759095,0.357504215851602,0.29800048181161165,0.15490243314863889,0.041556251505661286,0.00481811611659841,0.00469766321368345,0.00012045290291496025
SRRM3,0.3712358467839075,0.32401830884124305,0.18561792339195374,0.05733558178752108,0.00951577933028186,0.0006022645145748012,0.0006022645145748012,0.0
SRRM2,0.3559383281137075,0.28005299927728255,0.11924837388581065,0.031076848952059744,0.00469766321368345,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
SRRM4,0.36858588291977834,0.31871838111298484,0.18405203565405925,0.0475788966514093,0.003854492893278728,0.00012045290291496025,0.0,0.00012045290291496025
DDHD1,0.3754516983859311,0.3500361358708745,0.2415080703444953,0.09780775716694773,0.022524692845097567,0.0008431703204047217,0.0007227174174897615,0.00012045290291496025
TM2D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM2D3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RSBN1,0.3664177306673091,0.32871597205492653,0.20308359431462297,0.07142857142857142,0.014936159961455071,0.000481811611659841,0.000481811611659841,0.0
ARHGAP23,0.357504215851602,0.28258251023849673,0.13864129125511926,0.030715490243314863,0.001927246446639364,0.0002409058058299205,0.0002409058058299205,0.0
ARHGAP22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP21,0.37677668031799566,0.34533847265719103,0.23283546133461816,0.08407612623464225,0.011443025776921224,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
ARHGAP20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ARHGAP27,0.38075162611418933,0.3681040713081185,0.31173211274391716,0.16381594796434595,0.05805829920501084,0.005902192242833052,0.005781739339918092,0.00012045290291496025
ARHGAP26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP25,0.3630450493856902,0.2996868224524211,0.15658877378944833,0.053601541797157315,0.017586123825584197,0.0006022645145748012,0.000481811611659841,0.00012045290291496025
ARHGAP24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP29,0.3416044326668273,0.2317513852083835,0.09648277523488316,0.029872319922910142,0.005902192242833052,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
HHAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRC1,0.36099735003613587,0.2942664418212479,0.15646832088653337,0.054444712117562036,0.01903155866056372,0.002890869669959046,0.0027704167670440857,0.00012045290291496025
RSAD2,0.0893760539629005,0.030474584437484943,0.0037340399903637678,0.0007227174174897615,0.0006022645145748012,0.0002409058058299205,0.0002409058058299205,0.0
RSAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL4R,0.369669959046013,0.32450012045290294,0.19284509756685136,0.0681763430498675,0.016020236087689713,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
DYNC1LI1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DYNC1LI2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
EFHC1,0.37954709708503975,0.36196097325945553,0.2911346663454589,0.1281618887015177,0.03926764635027704,0.004095398699108649,0.003974945796193688,0.00012045290291496025
ABCG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCG2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ABCG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLSCR1,0.36991086485184294,0.32100698626836904,0.18537701758612382,0.06323777403035413,0.011563478679836184,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
ABCG8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1B10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLA2,0.3724403758130571,0.33389544688026984,0.20308359431462297,0.0775716694772344,0.025897374126716454,0.0042158516020236085,0.0042158516020236085,0.0
TSNAXIP1,0.38039026740544446,0.3658154661527343,0.2957118766562274,0.1287641532160925,0.037340399903637675,0.00457721031076849,0.004456757407853529,0.00012045290291496025
PKD2,0.3790652854733799,0.3658154661527343,0.31739339918092024,0.178752107925801,0.06034690436039509,0.010720308359431462,0.010720308359431462,0.0
PKD1,0.3815947964345941,0.3676222596964587,0.31317754757889665,0.17778848470248132,0.04336304504938569,0.0021681522524692846,0.0020476993495543243,0.00012045290291496025
ZNF138,0.3410021681522525,0.2309082148879788,0.09491688749698868,0.020597446398458202,0.0010840761262346423,0.0,0.0,0.0
PRKACG,0.23476270778125752,0.08359431462298242,0.022404239942182606,0.00987713803902674,0.005420380631173212,0.003493134184533847,0.003493134184533847,0.0
PRKACA,0.36858588291977834,0.30715490243314864,0.16297277764394122,0.04227896892315105,0.012045290291496025,0.0008431703204047217,0.0008431703204047217,0.0
PRKACB,0.2759576005781739,0.118164297759576,0.03240183088412431,0.002890869669959046,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
ZNF131,0.3600337268128162,0.29197783666586363,0.15743194410985303,0.04769934955432426,0.0099975909419417,0.00036135870874488076,0.00036135870874488076,0.0
ZNF133,0.37761985063840037,0.3570224042399422,0.26752589737412674,0.10648036617682487,0.03143820766080462,0.002288605155384245,0.0021681522524692846,0.00012045290291496025
ZNF134,0.3226933269091785,0.16706817634304988,0.054444712117562036,0.006745362563237774,0.0002409058058299205,0.0,0.0,0.0
ZNF135,0.38014936159961454,0.36870633582269335,0.3088412430739581,0.15116839315827513,0.04854251987472898,0.005179474825343291,0.005179474825343291,0.0
ZNF136,0.3748494338713563,0.35051794748253434,0.26234642254878343,0.12587328354613347,0.03204047217537943,0.001927246446639364,0.001927246446639364,0.0
SPG7,0.3591905564924115,0.28559383281137074,0.1209347145266201,0.031679113466634545,0.0042158516020236085,0.0002409058058299205,0.0002409058058299205,0.0
KCNK9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNK5,0.3630450493856902,0.29294145988918335,0.1391231028667791,0.03565405926282823,0.00915442062153698,0.0006022645145748012,0.000481811611659841,0.00012045290291496025
TRAT1,0.3755721512888461,0.3559383281137075,0.2622259696458685,0.10973259455552879,0.035051794748253436,0.006384003854492893,0.006384003854492893,0.0
KCNK1,0.35497470489038785,0.25620332450012046,0.10057817393399181,0.02517465670922669,0.004456757407853529,0.00012045290291496025,0.00012045290291496025,0.0
KCNK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNK3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SCAF11,0.36894724162852327,0.33859311009395326,0.230305950373404,0.08443748494338714,0.017465670922669235,0.0013249819320645627,0.0012045290291496024,0.00012045290291496025
NUP160,0.3719585642013973,0.3440134907251265,0.24704890387858347,0.11322572874006263,0.029390508311250303,0.002288605155384245,0.002288605155384245,0.0
GNA14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GNA15,0.37882437966755,0.35629968682245244,0.26174415803420864,0.11804384485666104,0.037340399903637675,0.001927246446639364,0.001927246446639364,0.0
GNA12,0.37846302095880513,0.3502770416767044,0.25066249096603227,0.10684172488556974,0.021561069621777885,0.0007227174174897615,0.0007227174174897615,0.0
GNA13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNA11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFGE8,0.3794266441821248,0.36497229583232954,0.3048662972777644,0.15526379185738376,0.051915201156347866,0.008431703204047217,0.008311250301132257,0.00012045290291496025
HDDC2,0.3655745603469044,0.30269814502529513,0.148518429294146,0.03288364249578415,0.003854492893278728,0.00012045290291496025,0.0,0.00012045290291496025
ZBTB39,0.16598410021681523,0.04324259214647073,0.006986268369067694,0.0006022645145748012,0.0,0.0,0.0,0.0
OGDH,0.3566610455311973,0.27499397735485426,0.12141652613827993,0.03493134184533847,0.006263550951577933,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
SEMG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAZL,0.0881715249337509,0.02312695735967237,0.011924837388581066,0.007347627077812576,0.005179474825343291,0.0031317754757889667,0.0031317754757889667,0.0
NEUROG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUROG1,0.08491929655504697,0.022524692845097567,0.011202119971091303,0.006745362563237774,0.00469766321368345,0.0021681522524692846,0.0021681522524692846,0.0
GTF2F1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GTF2F2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TMEM132D,0.3124548301614069,0.1797157311491207,0.05131293664177307,0.008070344495302337,0.0008431703204047217,0.0002409058058299205,0.0002409058058299205,0.0
TMEM132A,0.31293664177306674,0.1655022886051554,0.0399903637677668,0.008070344495302337,0.0006022645145748012,0.0,0.0,0.0
NAIF1,0.3416044326668273,0.23054685617923393,0.06155143338954469,0.00951577933028186,0.0012045290291496024,0.00012045290291496025,0.00012045290291496025,0.0
CCL28,0.36051553842447603,0.2729462780052999,0.12406649000240906,0.027945073476270777,0.0021681522524692846,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
H3F3B,0.3408817152493375,0.2315104794025536,0.07191038304023127,0.008552156106962177,0.00036135870874488076,0.0,0.0,0.0
H3F3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5
CCL20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL22,0.3774993977354854,0.3493134184533847,0.23693086003372682,0.10021681522524693,0.027704167670440857,0.000481811611659841,0.000481811611659841,0.0
CCL25,0.027222356058781018,0.012165743194410985,0.006504456757407854,0.003252228378703927,0.0006022645145748012,0.0,0.0,0.0
CCL24,0.366658636473139,0.30438448566610454,0.15357745121657432,0.05950373403999036,0.01409298964105035,0.00012045290291496025,0.00012045290291496025,0.0
CCL27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CCL26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALPK1,0.36015417971573116,0.28053481088894244,0.12623464225487835,0.03228137798120935,0.0016863406408094434,0.0,0.0,0.0
CUX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNK1A1,0.3542519874728981,0.24861479161647795,0.07973982172970369,0.016863406408094434,0.002529510961214165,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
GLYATL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP1B,0.3705131293664177,0.3142616237051313,0.17923391953746085,0.06552637918573838,0.011322572874006263,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
RAP1A,0.3772584919296555,0.35112021199710913,0.24933750903396773,0.09383281137075404,0.014815707058540111,0.00036135870874488076,0.00036135870874488076,0.0
OR51V1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5
CTF1,0.3799084557937846,0.3634064080944351,0.29137557215128884,0.1475548060708263,0.036858588291977835,0.0018067935437244037,0.0018067935437244037,0.0
GPAT2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
LDLR,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
UBFD1,0.3466634545892556,0.23078776198506384,0.08263069139966273,0.012647554806070826,0.0006022645145748012,0.00012045290291496025,0.0,0.00012045290291496025
FIZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYF5,0.011443025776921224,0.006865815466152734,0.00481811611659841,0.002409058058299205,0.00012045290291496025,0.00012045290291496025,0.00012045290291496025,0.0
MYF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKCDBP,0.37617441580342087,0.3553360635991327,0.2710190315586606,0.1157552397012768,0.040351722476511684,0.0042158516020236085,0.0042158516020236085,0.0
TOB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYOD1,0.022524692845097567,0.011443025776921224,0.006865815466152734,0.00481811611659841,0.002409058058299205,0.00012045290291496025,0.0,0.00012045290291496025
TOB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULF2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
AASDH,0.3694290532401831,0.33281137075403516,0.19392917369308602,0.06131052758371477,0.010961214165261383,0.000481811611659841,0.000481811611659841,0.0
EVX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFG,0.31920019272464467,0.15405926282823415,0.03746085280655264,0.006986268369067694,0.0012045290291496024,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
RND1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RND2,0.3796675499879547,0.3596723681040713,0.2759576005781739,0.12647554806070826,0.030835943146229824,0.002409058058299205,0.002409058058299205,0.0
RND3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CTNNBIP1,0.32016381594796434,0.1867019995181884,0.05950373403999036,0.016622500602264514,0.002409058058299205,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
KIAA1549,0.3670199951818839,0.30619127920982897,0.15743194410985303,0.04059262828234161,0.006504456757407854,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
LRRC41,0.3495543242592146,0.2552397012768008,0.11888701517706576,0.03228137798120935,0.003493134184533847,0.00036135870874488076,0.00036135870874488076,0.0
LRRC40,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
LRRC45,0.3754516983859311,0.3406408094435076,0.23139002649963863,0.08359431462298242,0.013249819320645628,0.00012045290291496025,0.00012045290291496025,0.0
LRRC47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC46,0.34533847265719103,0.23319682004336303,0.08395567333172729,0.01457480125271019,0.0007227174174897615,0.0,0.0,0.0
LRRC49,0.38147434353167914,0.3668995422789689,0.3078776198506384,0.16200915442062153,0.04516983859311009,0.0055408335340881715,0.0055408335340881715,0.0
LRRC48,0.37882437966755,0.3594314622982414,0.2721031076848952,0.11708022163334136,0.03565405926282823,0.003493134184533847,0.003493134184533847,0.0
FNDC5,0.37954709708503975,0.3540110816670682,0.2494579619368827,0.10491447843893038,0.013249819320645628,0.0006022645145748012,0.0006022645145748012,0.0
PWWP2A,0.3366658636473139,0.21223801493615996,0.06829679595278246,0.012406649000240905,0.0007227174174897615,0.0,0.0,0.0
CCDC150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC151,0.3632859551915201,0.284871115393881,0.12466875451698387,0.02324741026258733,0.0018067935437244037,0.00012045290291496025,0.00012045290291496025,0.0
CCDC155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC158,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CCDC159,0.369669959046013,0.33534088171524934,0.20766080462539147,0.060226451457480124,0.012527101903155867,0.0010840761262346423,0.0010840761262346423,0.0
LRRC4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TASP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPZ1,0.23476270778125752,0.08359431462298242,0.022404239942182606,0.00987713803902674,0.005420380631173212,0.003372681281618887,0.003372681281618887,0.0
ZNF622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALM3,0.36894724162852327,0.31016622500602264,0.16694772344013492,0.0387858347386172,0.008431703204047217,0.000481811611659841,0.000481811611659841,0.0
OR5T1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR5T2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA2B,0.23476270778125752,0.08359431462298242,0.022404239942182606,0.00987713803902674,0.005420380631173212,0.003372681281618887,0.003372681281618887,0.0
ICMT,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FCF1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ATP6V0A4,0.3661768248614792,0.29583232955914235,0.14996386412912552,0.03974945796193688,0.0093953264273669,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
ATP6V0A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V0A2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PLB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5A1,0.37436762225969644,0.34895205974463983,0.257528306432185,0.09708503974945797,0.026740544447121175,0.0037340399903637678,0.0037340399903637678,0.0
PODXL2,0.3711153938809925,0.31932064562755963,0.1793543724403758,0.04709708503974946,0.008431703204047217,0.000481811611659841,0.000481811611659841,0.0
LLGL2,0.3824379667549988,0.3721994700072272,0.3205251746567092,0.1951337027222356,0.06070826306913996,0.008311250301132257,0.008311250301132257,0.0
LLGL1,0.3777403035413153,0.3526860997350036,0.25475788966514096,0.09901228619609732,0.017586123825584197,0.0010840761262346423,0.0010840761262346423,0.0
ACOX2,0.02457239219465189,0.0015658877378944833,0.000481811611659841,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025,0.0,0.00012045290291496025
